phase,t_s,temp_c,comp_roll,comp_pitch,comp_yaw,mahony_roll,mahony_pitch,mahony_yaw
level_static,156.38,43.704,0.4281481334121939,2.4652635994913776,-62.32742091547995,0.3403504321707427,2.4638526578732787,-62.55499496446986
level_static,156.401,43.68,0.4315417170772553,2.4662514045095865,-62.32899152331666,0.355492508280547,2.4661400866482492,-62.55529528671986
level_static,156.42,43.695,0.4337208815749743,2.464403667908513,-62.331721523219755,0.3630673682168634,2.453862672739557,-62.56801251525022
level_static,156.44,43.704,0.4362112573132501,2.466338953228441,-62.3288911380436,0.3704810287066184,2.4688935950692166,-62.55674700200032
level_static,156.46,43.701,0.4384961243802167,2.46666517286511,-62.32485899166811,0.3753142478368538,2.473701808962099,-62.54177246268633
level_static,156.48,43.683,0.43904751623318655,2.4705935008128375,-62.32084789765988,0.3748464990028597,2.48295202720946,-62.52818224300478
level_static,156.5,43.692,0.4400366744287516,2.4702688053294515,-62.316307649929875,0.3780524231676424,2.481178202914191,-62.51871063517343
level_static,156.52,43.712,0.44389670997003294,2.472921910360919,-62.31203291205466,0.3916676166192985,2.485941632281442,-62.505624891281045
level_static,156.54,43.68,0.44369267906409565,2.478011811182851,-62.307571804715295,0.3910000003123732,2.501216599959065,-62.490631482407736
level_static,156.56,43.701,0.4423863698439856,2.4753718008663874,-62.307479997260074,0.38229270869753634,2.4888701005401224,-62.49852735617167
level_static,156.58,43.689,0.4419414230403265,2.476344809943947,-62.30527087318931,0.3753303405450375,2.491299638507648,-62.49500216631291
level_static,156.6,43.704,0.44079822324068474,2.483079834828463,-62.298188965094155,0.36471566562320323,2.5162305389748907,-62.475259351905784
level_static,156.62,43.692,0.440567346596544,2.478270440694557,-62.299634155886025,0.361716154650455,2.496259985638804,-62.48742467830594
level_static,156.64,43.695,0.44458126357507494,2.477518264031235,-62.2952032036206,0.3741020801772368,2.4928152276408135,-62.47978263899943
level_static,156.661,43.671,0.44333485283940377,2.479148753999293,-62.294151350763464,0.3693791799158185,2.4944799389721424,-62.483292604536835
level_static,156.68,43.68,0.44411772251777737,2.4853733283757733,-62.28915296632866,0.3660484105984571,2.5164024601528014,-62.4707721659571
level_static,156.7,43.659,0.4472879201900316,2.488159063057582,-62.285532512289,0.3773049898742032,2.5187683861674675,-62.466799158184436
level_static,156.72,43.695,0.4448724011800533,2.490324566278154,-62.287252676936156,0.3696928455504043,2.522356879367427,-62.47183382472655
level_static,156.74,43.712,0.4510571713645466,2.4917445126147832,-62.284660985650554,0.3895933476140624,2.5182657712234047,-62.4698701158311
level_static,156.76,43.674,0.45010445131434995,2.492614459556628,-62.2859658360018,0.37479604495361885,2.5229588419756106,-62.47564111758483
level_static,156.78,43.686,0.45249682167866284,2.492413622951913,-62.28442593001073,0.3841199577332695,2.5239844931295856,-62.47194224167257
level_static,156.8,43.704,0.4533542278539469,2.4985265298093484,-62.28260067886185,0.38629907243667455,2.535980309179114,-62.46633285251525
level_static,156.82,43.689,0.4555373380330691,2.498516367684283,-62.28142259764731,0.39277084426561437,2.5289621826822684,-62.47001268493923
level_static,156.84,43.698,0.46077228731135916,2.4976966873342366,-62.28024164183139,0.40791996681513043,2.527972572158483,-62.46593960557834
level_static,156.86,43.704,0.46061758185117974,2.498754188959073,-62.28144853218787,0.4039245468521512,2.5303888017536798,-62.47759660213703
