# label,wifi_on_scan
# sample_hz,20
# duration_s,60
# sda_gpio,21
# scl_gpio,22
t_ms,mx_raw,my_raw,mz_raw,wifi_scan_count
18750,-212,-283,305,3
18800,-212,-283,305,3
18850,-212,-282,304,3
18900,-212,-281,305,3
18950,-212,-282,303,3
19000,-212,-282,303,3
19050,-212,-281,303,3
19100,-212,-282,304,3
19150,-212,-282,303,3
19200,-212,-282,303,3
19250,-211,-281,305,3
19300,-211,-281,305,3
19350,-212,-282,303,3
19400,-212,-282,303,3
19450,-211,-282,305,3
19500,-211,-282,305,3
19550,-211,-282,304,3
19600,-211,-282,304,3
19650,-209,-282,304,3
19700,-211,-282,303,3
19750,-211,-283,303,3
19800,-211,-283,303,3
19850,-211,-282,305,3
19900,-210,-282,304,3
19950,-210,-283,304,3
20000,-210,-283,304,3
20050,-211,-283,305,3
20100,-211,-284,305,3
20150,-211,-284,303,3
20200,-211,-284,303,3
20250,-212,-283,303,3
20300,-212,-284,304,3
20350,-212,-284,304,3
20400,-211,-285,305,3
20450,-210,-283,304,3
20500,-211,-284,303,3
20550,-211,-284,303,3
20600,-212,-284,304,3
20650,-209,-283,304,3
20700,-210,-283,304,3
20750,-210,-283,304,3
20800,-210,-283,305,3
20850,-209,-283,303,3
20900,-209,-283,304,3
20950,-209,-283,304,3
21000,-210,-284,305,3
21050,-209,-283,305,3
21100,-209,-282,304,3
21150,-209,-282,304,3
21200,-209,-283,303,3
21250,-210,-282,303,3
21300,-209,-282,303,3
21350,-209,-282,303,3
21400,-210,-282,305,3
21450,-209,-281,303,3
21500,-210,-281,304,3
21550,-210,-281,304,3
21600,-210,-281,305,3
21650,-210,-281,303,3
21700,-211,-281,304,3
21750,-211,-281,304,3
21800,-209,-283,305,3
21850,-210,-281,305,3
21900,-211,-282,304,3
21950,-211,-282,304,3
22000,-211,-281,304,3
22050,-210,-282,304,3
22100,-209,-281,304,3
22150,-209,-281,304,3
22200,-210,-282,303,3
22250,-210,-281,304,3
22300,-209,-281,305,3
22350,-209,-281,305,3
22400,-209,-282,303,3
22450,-209,-281,304,3
22500,-210,-282,305,3
22550,-210,-282,305,3
22600,-210,-281,304,3
22650,-208,-285,303,4
25154,-208,-285,303,4
25156,-208,-285,303,4
25158,-208,-285,303,4
25160,-208,-285,303,4
25162,-208,-285,303,4
25164,-208,-285,303,4
25166,-208,-285,303,4
25168,-208,-285,303,4
25170,-208,-285,303,4
25172,-208,-285,303,4
25174,-208,-285,303,4
25176,-208,-285,303,4
25178,-208,-285,303,4
25180,-208,-285,303,4
25182,-208,-285,303,4
25184,-208,-285,303,4
25186,-208,-285,303,4
25188,-208,-285,303,4
25190,-208,-285,303,4
25192,-208,-285,303,4
25194,-208,-285,303,4
25196,-208,-285,303,4
25198,-208,-285,303,4
25200,-208,-285,303,4
25202,-208,-285,303,4
25203,-208,-285,303,4
25205,-208,-285,303,4
25207,-208,-285,303,4
25209,-208,-285,303,4
25211,-208,-285,303,4
25213,-208,-285,303,4
25215,-208,-285,303,4
25217,-208,-285,303,4
25219,-208,-285,303,4
25221,-208,-285,303,4
25223,-208,-285,303,4
25225,-208,-285,303,4
25227,-208,-285,303,4
25229,-208,-285,303,4
25231,-208,-285,303,4
25233,-208,-285,303,4
25235,-208,-285,303,4
25237,-208,-285,303,4
25239,-208,-285,303,4
25241,-208,-285,303,4
25243,-208,-285,303,4
25245,-208,-285,303,4
25247,-208,-285,303,4
25249,-208,-285,303,4
25251,-208,-285,303,4
25253,-208,-285,303,4
25255,-208,-285,303,4
25300,-208,-285,303,4
25350,-209,-285,302,4
25400,-209,-284,304,4
25450,-209,-284,304,4
25500,-209,-284,303,4
25550,-209,-284,303,4
25600,-209,-285,304,4
25650,-209,-285,304,4
25700,-208,-285,304,4
25750,-207,-285,304,4
25800,-208,-284,303,4
25850,-208,-284,303,4
25900,-209,-284,304,4
25950,-209,-285,303,4
26000,-208,-286,303,4
26050,-208,-286,303,4
26100,-208,-286,303,4
26150,-208,-285,302,4
26200,-207,-286,303,4
26250,-207,-286,303,4
26300,-208,-286,302,4
26350,-209,-286,304,4
26400,-208,-286,303,4
26450,-208,-286,303,4
26500,-207,-285,303,4
26550,-207,-286,303,4
26600,-207,-287,303,4
26650,-207,-287,303,4
26700,-208,-285,302,4
26750,-208,-286,302,4
26800,-207,-287,303,4
26850,-207,-287,303,4
26900,-207,-287,303,4
26950,-207,-287,302,4
27000,-207,-286,303,4
27050,-207,-286,303,4
27100,-206,-287,304,4
27150,-207,-287,302,4
27200,-207,-287,304,4
27250,-207,-287,304,4
27300,-206,-288,302,4
27350,-207,-288,303,4
27400,-207,-287,303,4
27450,-207,-287,303,4
27500,-207,-286,302,4
27550,-207,-288,303,4
27600,-207,-288,302,4
27650,-207,-288,302,4
27700,-207,-288,302,4
27750,-207,-287,303,4
27800,-207,-288,304,4
27850,-207,-288,304,4
27900,-206,-286,303,4
27950,-207,-288,304,4
28000,-207,-288,304,4
28050,-206,-288,303,4
28100,-206,-288,304,4
28150,-206,-287,301,4
28200,-206,-287,301,4
28250,-206,-288,303,4
28300,-206,-288,302,4
28350,-207,-287,303,4
28400,-207,-287,303,4
28450,-207,-287,303,4
28500,-206,-287,304,4
28550,-206,-288,303,4
28600,-206,-288,303,4
28650,-205,-288,303,4
28700,-207,-289,302,4
28750,-206,-289,303,4
28800,-206,-289,303,4
28850,-204,-288,303,4
28900,-205,-289,302,4
28950,-206,-289,302,4
29000,-206,-289,302,4
29050,-207,-289,304,4
29100,-205,-288,303,4
29150,-207,-289,303,4
29200,-207,-289,303,4
29250,-207,-289,303,4
29300,-206,-288,303,4
29350,-207,-289,302,4
29400,-207,-289,302,4
29450,-206,-289,302,4
29500,-207,-289,302,4
29550,-205,-289,303,4
29600,-205,-289,303,4
29650,-207,-289,303,4
29700,-206,-288,304,4
29750,-205,-289,303,4
29800,-205,-289,303,4
29850,-205,-288,303,4
29900,-206,-288,303,4
29950,-205,-289,304,4
30000,-205,-289,304,4
30050,-205,-289,303,4
30100,-206,-289,303,4
30150,-205,-288,303,4
30200,-205,-291,302,5
32704,-205,-291,302,5
32706,-205,-291,302,5
32708,-205,-291,302,5
32710,-205,-291,302,5
32712,-205,-291,302,5
32714,-205,-291,302,5
32716,-205,-291,302,5
32718,-205,-291,302,5
32720,-205,-291,302,5
32722,-205,-291,302,5
32724,-205,-291,302,5
32726,-205,-291,302,5
32728,-205,-291,302,5
32730,-205,-291,302,5
32732,-205,-291,302,5
32734,-205,-291,302,5
32736,-205,-291,302,5
32738,-205,-291,302,5
32740,-205,-291,302,5
32742,-205,-291,302,5
32744,-205,-291,302,5
32746,-205,-291,302,5
32748,-205,-291,302,5
32750,-205,-291,302,5
32752,-205,-291,302,5
32754,-205,-291,302,5
32756,-205,-291,302,5
32758,-205,-291,302,5
32760,-205,-291,302,5
32762,-205,-291,302,5
32764,-205,-291,302,5
32766,-205,-291,302,5
32768,-205,-292,303,5
32770,-205,-292,303,5
32771,-205,-292,303,5
32773,-205,-292,303,5
32775,-205,-292,303,5
32777,-205,-292,303,5
32779,-205,-292,303,5
32781,-205,-292,303,5
32783,-205,-292,303,5
32785,-205,-292,303,5
32787,-205,-292,303,5
32789,-205,-292,303,5
32791,-205,-292,303,5
32793,-205,-292,303,5
32795,-205,-292,303,5
32797,-205,-292,303,5
32799,-205,-292,303,5
32801,-205,-292,303,5
32803,-205,-292,303,5
32805,-205,-292,303,5
32850,-205,-292,304,5
32900,-205,-292,304,5
32950,-204,-292,302,5
33000,-205,-291,302,5
33050,-206,-290,302,5
33100,-206,-290,302,5
33150,-204,-292,301,5
33200,-205,-290,302,5
33250,-205,-291,303,5
33300,-205,-291,303,5
33350,-205,-290,301,5
33400,-204,-291,303,5
33450,-205,-290,303,5
33500,-205,-290,303,5
33550,-205,-291,302,5
33600,-204,-291,303,5
33650,-204,-292,302,5
33700,-204,-292,302,5
33750,-205,-291,302,5
33800,-205,-291,303,5
33850,-204,-292,302,5
33900,-204,-292,302,5
33950,-205,-290,302,5
34000,-204,-291,303,5
34050,-204,-290,302,5
34100,-204,-290,302,5
34150,-204,-290,305,5
34200,-205,-292,303,5
34250,-206,-290,301,5
34300,-206,-290,301,5
34350,-204,-290,304,5
34400,-204,-292,303,5
34450,-205,-291,302,5
34500,-205,-291,302,5
34550,-205,-291,303,5
34600,-204,-291,301,5
34650,-204,-291,302,5
34700,-204,-291,302,5
34750,-204,-291,304,5
34800,-205,-292,303,5
34850,-205,-291,303,5
34900,-205,-291,303,5
34950,-203,-291,302,5
35000,-203,-291,302,5
35050,-204,-292,304,5
35100,-204,-292,304,5
35150,-204,-292,303,5
35200,-204,-291,302,5
35250,-205,-291,302,5
35300,-205,-291,302,5
35350,-203,-291,304,5
35400,-204,-291,302,5
35450,-204,-291,302,5
35500,-204,-291,303,5
35550,-204,-292,303,5
35600,-206,-290,301,5
35650,-206,-290,301,5
35700,-205,-291,303,5
35750,-206,-291,302,5
35800,-205,-292,302,5
35850,-205,-292,302,5
35900,-205,-291,301,5
35950,-205,-291,303,5
36000,-203,-290,303,5
36050,-203,-290,303,5
36100,-204,-291,303,5
36150,-206,-292,303,5
36200,-204,-292,302,5
36250,-204,-292,302,5
36300,-205,-291,302,5
36350,-204,-291,303,5
36400,-204,-290,303,5
36450,-204,-290,303,5
36500,-206,-291,302,5
36550,-204,-291,302,5
36600,-205,-291,303,5
36650,-205,-291,303,5
36700,-205,-291,302,5
36750,-205,-291,302,5
36800,-204,-290,303,5
36850,-204,-290,303,5
36900,-204,-291,303,5
36950,-205,-292,302,5
37000,-204,-292,303,5
37050,-204,-292,303,5
37100,-206,-292,302,5
37150,-205,-292,302,5
37200,-205,-291,302,5
37250,-205,-291,302,5
37300,-205,-292,301,5
37350,-204,-291,302,5
37400,-204,-292,302,5
37450,-204,-292,302,5
37500,-205,-292,303,5
37550,-204,-291,303,5
37600,-204,-291,303,5
37650,-204,-291,303,5
37700,-205,-291,302,5
37750,-206,-292,303,6
40254,-206,-292,303,6
40256,-206,-292,303,6
40258,-206,-292,303,6
40260,-206,-292,303,6
40262,-206,-292,303,6
40264,-206,-292,303,6
40266,-206,-292,303,6
40268,-206,-292,303,6
40270,-206,-292,303,6
40272,-206,-292,303,6
40274,-206,-292,303,6
40276,-206,-292,303,6
40278,-206,-292,303,6
40280,-206,-292,303,6
40282,-206,-292,303,6
40284,-204,-292,300,6
40286,-204,-292,300,6
40288,-204,-292,300,6
40290,-204,-292,300,6
40292,-204,-292,300,6
40294,-204,-292,300,6
40295,-204,-292,300,6
40297,-204,-292,300,6
40299,-204,-292,300,6
40301,-204,-292,300,6
40303,-204,-292,300,6
40305,-204,-292,300,6
40307,-204,-292,300,6
40309,-204,-292,300,6
40311,-204,-292,300,6
40313,-204,-292,300,6
40315,-204,-292,300,6
40317,-204,-292,300,6
40319,-204,-292,300,6
40321,-204,-292,300,6
40323,-204,-292,300,6
40325,-204,-292,300,6
40327,-204,-292,300,6
40329,-204,-292,300,6
40331,-204,-292,300,6
40333,-204,-292,300,6
40335,-204,-292,300,6
40337,-204,-292,300,6
40339,-204,-292,300,6
40341,-204,-292,300,6
40343,-204,-292,300,6
40345,-204,-292,300,6
40347,-204,-292,300,6
40349,-204,-292,300,6
40351,-204,-293,303,6
40353,-204,-293,303,6
40355,-204,-293,303,6
40400,-204,-293,303,6
40450,-204,-291,303,6
40500,-204,-292,302,6
40550,-204,-292,302,6
40600,-204,-293,303,6
40650,-203,-292,304,6
40700,-204,-292,302,6
40750,-204,-292,302,6
40800,-204,-293,303,6
40850,-203,-292,302,6
40900,-203,-292,303,6
40950,-203,-292,303,6
41000,-204,-292,303,6
41050,-204,-292,302,6
41100,-204,-291,302,6
41150,-204,-291,302,6
41200,-204,-292,301,6
41250,-203,-291,302,6
41300,-204,-291,303,6
41350,-204,-291,303,6
41400,-204,-291,303,6
41450,-204,-291,302,6
41500,-203,-291,303,6
41550,-203,-291,303,6
41600,-203,-291,303,6
41650,-203,-291,301,6
41700,-203,-291,304,6
41750,-203,-291,304,6
41800,-204,-291,303,6
41850,-204,-291,302,6
41900,-204,-291,303,6
41950,-204,-291,303,6
42000,-204,-291,303,6
42050,-204,-290,304,6
42100,-204,-290,304,6
42150,-204,-290,304,6
42200,-204,-290,303,6
42250,-206,-290,303,6
42300,-205,-290,302,6
42350,-205,-290,302,6
42400,-205,-289,302,6
42450,-205,-289,303,6
42500,-205,-291,302,6
42550,-205,-291,302,6
42600,-204,-289,301,6
42650,-205,-289,302,6
42700,-205,-291,303,6
42750,-205,-291,303,6
42800,-204,-291,302,6
42850,-205,-289,302,6
42901,-205,-290,303,6
42950,-205,-290,303,6
43001,-205,-290,303,6
43050,-204,-291,303,6
43100,-204,-292,303,6
43150,-204,-292,305,6
43201,-205,-291,304,6
43251,-204,-292,304,6
43301,-204,-292,304,6
43350,-205,-291,306,6
43400,-204,-292,303,6
43451,-205,-292,304,6
43500,-205,-292,304,6
43550,-205,-292,304,6
43600,-204,-290,304,6
43650,-205,-291,303,6
43700,-205,-291,303,6
43750,-204,-293,305,6
43800,-205,-291,304,6
43850,-204,-292,304,6
43900,-204,-292,304,6
43950,-205,-292,304,6
44000,-204,-292,305,6
44050,-204,-292,303,6
44100,-204,-292,303,6
44150,-205,-292,304,6
44200,-205,-291,305,6
44250,-203,-292,303,6
44300,-203,-292,303,6
44350,-204,-291,303,6
44400,-204,-291,305,6
44450,-203,-291,302,6
44500,-203,-291,302,6
44550,-204,-292,304,6
44600,-204,-292,304,6
44650,-205,-292,303,6
44700,-205,-292,303,6
44750,-204,-292,305,6
44800,-205,-293,304,6
44850,-205,-292,303,6
44900,-205,-292,303,6
44950,-204,-292,304,6
45000,-204,-292,304,6
45050,-205,-292,303,6
45100,-205,-292,303,6
45150,-205,-292,304,6
45200,-205,-292,304,6
45250,-205,-291,302,6
45300,-204,-291,304,7
47804,-204,-291,304,7
47806,-204,-291,304,7
47808,-204,-291,304,7
47810,-204,-291,304,7
47812,-204,-291,304,7
47814,-204,-291,304,7
47816,-204,-291,304,7
47818,-204,-291,304,7
47820,-204,-291,304,7
47822,-204,-291,304,7
47824,-204,-291,304,7
47826,-204,-291,304,7
47828,-204,-291,304,7
47830,-204,-291,304,7
47832,-204,-291,304,7
47834,-204,-291,304,7
47836,-204,-291,304,7
47838,-204,-291,304,7
47840,-204,-291,304,7
47842,-204,-291,304,7
47843,-204,-291,304,7
47845,-204,-291,304,7
47847,-204,-291,304,7
47849,-204,-291,304,7
47851,-204,-291,304,7
47853,-204,-291,304,7
47855,-204,-291,304,7
47857,-204,-291,304,7
47859,-204,-291,304,7
47861,-204,-291,304,7
47863,-204,-291,304,7
47865,-203,-292,303,7
47867,-203,-292,303,7
47869,-203,-292,303,7
47871,-203,-292,303,7
47873,-203,-292,303,7
47875,-203,-292,303,7
47877,-203,-292,303,7
47879,-203,-292,303,7
47881,-203,-292,303,7
47883,-203,-292,303,7
47885,-203,-292,303,7
47887,-203,-292,303,7
47889,-203,-292,303,7
47891,-203,-292,303,7
47893,-203,-292,303,7
47895,-203,-292,303,7
47897,-203,-292,303,7
47899,-203,-292,303,7
47901,-203,-292,303,7
47903,-203,-292,303,7
47905,-203,-292,303,7
47950,-203,-291,303,7
48000,-203,-291,303,7
48050,-203,-291,303,7
48100,-203,-291,303,7
48150,-204,-291,303,7
48200,-204,-291,303,7
48250,-203,-292,304,7
48300,-202,-291,303,7
48350,-203,-292,304,7
48400,-203,-292,304,7
48450,-203,-291,304,7
48500,-202,-292,303,7
48550,-202,-291,303,7
48600,-202,-291,303,7
48650,-204,-291,304,7
48700,-203,-291,303,7
48750,-203,-291,303,7
48800,-203,-291,303,7
48850,-204,-291,303,7
48900,-203,-291,304,7
48950,-203,-291,303,7
49000,-203,-291,303,7
49050,-202,-291,303,7
49100,-202,-291,304,7
49150,-203,-292,304,7
49200,-203,-292,304,7
49250,-203,-292,304,7
49300,-203,-291,303,7
49350,-203,-291,304,7
49400,-203,-291,304,7
49450,-204,-292,303,7
49500,-203,-291,304,7
49550,-203,-292,304,7
49600,-203,-292,304,7
49650,-202,-292,303,7
49700,-203,-292,304,7
49750,-203,-291,303,7
49800,-203,-291,303,7
49850,-203,-291,304,7
49900,-204,-292,303,7
49950,-203,-290,303,7
50000,-203,-290,303,7
50050,-204,-292,304,7
50100,-202,-292,304,7
50150,-202,-291,302,7
50200,-202,-291,302,7
50250,-203,-291,303,7
50300,-203,-291,304,7
50350,-202,-291,304,7
50400,-202,-291,304,7
50450,-203,-291,303,7
50500,-203,-291,304,7
50550,-203,-292,304,7
50600,-203,-292,304,7
50650,-203,-292,302,7
50700,-203,-292,303,7
50750,-203,-292,303,7
50800,-203,-292,304,7
50850,-202,-290,304,7
50900,-203,-291,304,7
50950,-203,-291,304,7
51000,-203,-291,304,7
51050,-203,-292,305,7
51100,-203,-292,304,7
51150,-203,-292,304,7
51200,-203,-292,303,7
51250,-203,-291,304,7
51300,-202,-291,302,7
51350,-202,-291,302,7
51400,-203,-291,303,7
51450,-202,-292,303,7
51500,-202,-291,303,7
51550,-202,-291,303,7
51600,-203,-291,305,7
51650,-202,-292,302,7
51700,-202,-292,304,7
51750,-202,-292,304,7
51800,-202,-291,305,7
51850,-202,-292,304,7
51900,-204,-291,303,7
51950,-204,-291,303,7
52000,-204,-290,304,7
52050,-203,-290,302,7
52100,-204,-291,304,7
52150,-204,-291,304,7
52200,-203,-293,302,7
52250,-204,-292,303,7
52300,-202,-291,304,7
52350,-202,-291,304,7
52400,-204,-291,303,7
52450,-203,-291,303,7
52500,-203,-292,304,7
52550,-203,-292,304,7
52600,-203,-291,303,7
52650,-203,-291,302,7
52700,-203,-292,304,7
52750,-203,-292,304,7
52800,-204,-291,303,7
52850,-203,-291,304,8
55354,-203,-291,304,8
55356,-203,-291,304,8
55358,-203,-291,304,8
55360,-203,-291,304,8
55362,-203,-291,304,8
55364,-203,-291,304,8
