# label,wifi_off
# sample_hz,20
# duration_s,60
# sda_gpio,21
# scl_gpio,22
t_ms,mx_raw,my_raw,mz_raw,wifi_scan_count
40400,-211,-281,303,0
40450,-210,-282,303,0
40500,-210,-282,303,0
40550,-210,-281,304,0
40600,-211,-282,302,0
40650,-210,-281,304,0
40700,-210,-281,304,0
40750,-209,-282,304,0
40800,-209,-281,303,0
40850,-210,-281,303,0
40900,-210,-281,303,0
40950,-209,-282,304,0
41000,-210,-281,303,0
41050,-210,-282,301,0
41100,-210,-282,301,0
41150,-208,-282,304,0
41200,-211,-281,302,0
41250,-211,-281,302,0
41300,-210,-282,303,0
41350,-210,-281,303,0
41400,-209,-283,304,0
41450,-209,-283,304,0
41500,-210,-282,303,0
41550,-210,-282,302,0
41600,-209,-282,303,0
41651,-209,-282,303,0
41700,-210,-282,302,0
41750,-210,-282,302,0
41800,-210,-282,303,0
41850,-210,-282,303,0
41900,-210,-281,304,0
41950,-209,-282,303,0
42000,-211,-281,304,0
42050,-211,-281,304,0
42100,-212,-283,304,0
42150,-211,-283,304,0
42200,-211,-282,303,0
42250,-211,-282,303,0
42300,-210,-283,305,0
42350,-211,-282,304,0
42400,-211,-282,304,0
42450,-211,-282,304,0
42500,-211,-283,304,0
42550,-211,-282,303,0
42600,-211,-282,303,0
42650,-211,-282,303,0
42700,-210,-282,303,0
42750,-211,-283,305,0
42801,-211,-282,303,0
42850,-211,-282,303,0
42900,-210,-282,303,0
42950,-210,-283,304,0
43000,-211,-283,303,0
43050,-211,-283,303,0
43100,-211,-283,302,0
43150,-211,-282,304,0
43200,-209,-282,304,0
43250,-209,-282,304,0
43300,-210,-283,303,0
43350,-211,-282,304,0
43400,-210,-281,305,0
43450,-210,-281,305,0
43500,-210,-283,304,0
43550,-211,-283,302,0
43600,-210,-282,303,0
43650,-210,-282,303,0
43700,-210,-283,305,0
43750,-209,-281,305,0
43800,-209,-281,305,0
43850,-210,-282,302,0
43901,-210,-282,305,0
43950,-210,-282,303,0
44000,-210,-282,303,0
44050,-210,-281,303,0
44100,-210,-283,302,0
44150,-210,-282,303,0
44200,-210,-282,303,0
44250,-211,-283,303,0
44300,-209,-282,303,0
44350,-210,-282,304,0
44400,-210,-282,304,0
44450,-210,-282,305,0
44500,-211,-282,303,0
44550,-211,-282,303,0
44600,-211,-282,303,0
44650,-210,-283,305,0
44700,-210,-283,304,0
44750,-211,-282,302,0
44800,-211,-282,302,0
44850,-210,-283,304,0
44900,-211,-283,304,0
44950,-210,-283,303,0
45000,-210,-283,303,0
45050,-210,-283,304,0
45100,-211,-283,304,0
45150,-210,-282,304,0
45200,-210,-282,304,0
45250,-210,-283,303,0
45300,-210,-283,302,0
45350,-210,-281,304,0
45400,-210,-281,304,0
45450,-210,-282,304,0
45500,-211,-282,304,0
45550,-210,-283,304,0
45600,-210,-283,304,0
45650,-210,-283,304,0
45700,-210,-281,303,0
45750,-211,-283,303,0
45800,-211,-283,303,0
45850,-210,-283,304,0
45900,-210,-282,304,0
45950,-210,-282,303,0
46000,-210,-282,303,0
46050,-211,-283,304,0
46100,-210,-284,303,0
46150,-210,-284,303,0
46200,-210,-283,304,0
46250,-210,-283,304,0
46300,-210,-283,305,0
46350,-210,-283,305,0
46400,-210,-283,303,0
46450,-210,-283,302,0
46500,-211,-282,304,0
46550,-211,-282,304,0
46600,-210,-283,304,0
46650,-211,-282,303,0
46700,-209,-282,303,0
46750,-209,-282,303,0
46800,-210,-282,304,0
46850,-210,-282,303,0
46900,-211,-283,303,0
46950,-211,-283,303,0
47000,-210,-282,303,0
47050,-210,-282,304,0
47100,-210,-283,304,0
47150,-210,-283,304,0
47200,-209,-281,304,0
47250,-210,-283,305,0
47300,-210,-283,303,0
47351,-210,-283,303,0
47400,-211,-283,304,0
47450,-210,-282,303,0
47500,-211,-283,303,0
47550,-211,-283,303,0
47600,-211,-284,304,0
47650,-211,-283,303,0
47700,-210,-282,306,0
47750,-210,-282,306,0
47800,-210,-283,304,0
47850,-210,-283,303,0
47900,-210,-284,305,0
47950,-210,-284,305,0
48000,-210,-282,304,0
48050,-210,-283,304,0
48100,-209,-283,303,0
48150,-209,-283,303,0
48200,-211,-282,302,0
48250,-210,-283,303,0
48300,-209,-282,304,0
48350,-209,-282,304,0
48400,-210,-282,304,0
48451,-209,-283,305,0
48500,-209,-282,303,0
48550,-209,-282,303,0
48600,-211,-282,305,0
48650,-210,-283,305,0
48700,-210,-283,305,0
48750,-211,-283,305,0
48800,-209,-283,304,0
48850,-209,-282,305,0
48900,-209,-282,305,0
48950,-210,-282,303,0
49000,-211,-283,304,0
49050,-211,-283,303,0
49100,-211,-283,303,0
49150,-209,-283,303,0
49200,-209,-282,305,0
49250,-210,-284,304,0
49300,-210,-284,304,0
49350,-209,-283,303,0
49400,-210,-283,304,0
49450,-210,-283,304,0
49500,-210,-283,304,0
49550,-211,-284,303,0
49601,-210,-283,304,0
49650,-210,-283,304,0
49700,-210,-283,304,0
49750,-210,-284,303,0
49800,-210,-283,304,0
49850,-209,-283,304,0
49900,-209,-283,304,0
49950,-211,-283,305,0
50000,-210,-283,303,0
50050,-210,-284,303,0
50100,-210,-284,303,0
50150,-209,-283,305,0
50200,-210,-283,304,0
50250,-210,-284,303,0
50300,-210,-284,303,0
50350,-210,-283,305,0
50400,-209,-282,304,0
50450,-210,-283,303,0
50500,-210,-283,303,0
50550,-211,-282,304,0
50600,-209,-282,304,0
50650,-210,-283,304,0
50700,-210,-283,304,0
50750,-210,-283,304,0
50800,-210,-283,305,0
50850,-210,-283,306,0
50900,-210,-283,306,0
50950,-210,-282,304,0
51000,-210,-283,304,0
51050,-210,-283,306,0
51100,-210,-283,306,0
51150,-211,-283,304,0
51200,-210,-283,304,0
51250,-210,-284,304,0
51300,-210,-284,304,0
51350,-210,-283,303,0
51400,-210,-283,303,0
51450,-210,-283,303,0
51500,-210,-284,304,0
51550,-211,-284,303,0
51600,-209,-283,304,0
51650,-209,-283,304,0
51700,-211,-283,303,0
51750,-210,-283,303,0
51800,-210,-283,304,0
51850,-210,-283,304,0
51901,-208,-283,304,0
51950,-211,-283,303,0
52000,-211,-283,304,0
52050,-211,-283,304,0
52100,-209,-283,304,0
52150,-210,-283,302,0
52200,-210,-283,304,0
52250,-210,-283,304,0
52300,-209,-282,305,0
52351,-211,-283,303,0
52401,-210,-283,305,0
52450,-210,-283,305,0
52500,-210,-283,303,0
52550,-211,-283,303,0
52600,-210,-283,304,0
