# experiment,gps_baro_fusion
# chip_id,0x58
# p0_pa,100237.648
# baro_hz,5
# alpha,0.980
t_ms,temp_c,pressure_pa,baro_alt_m,gps_valid,gps_utc,lat,lon,gps_alt_m,satellites,hdop,speed_knots,course_deg,fused_alt_m
7404,26.500,100236.891,0.0634,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
7624,26.500,100237.000,0.0555,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
7804,26.490,100234.969,0.2246,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
8004,26.490,100238.625,-0.0846,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
8204,26.500,100241.578,-0.3329,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
8404,26.490,100235.172,0.2087,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
8623,26.490,100240.219,-0.2167,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
8804,26.490,100235.938,0.1427,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
9004,26.480,100237.234,0.0343,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
9204,26.490,100233.398,0.3567,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
9404,26.480,100238.469,-0.0687,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
9604,26.470,100235.391,0.1902,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
9831,26.480,100236.781,0.0740,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
10004,26.470,100237.516,0.0106,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
10204,26.470,100236.453,0.1004,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
10414,26.470,100235.391,0.1902,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
10648,26.470,100237.633,0.0026,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
10804,26.470,100235.508,0.1797,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
11004,26.470,100238.281,-0.0528,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
11204,26.450,100235.500,0.1823,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
11404,26.450,100237.031,0.0528,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
11648,26.450,100232.953,0.3963,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
11804,26.460,100235.945,0.1427,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
12014,26.440,100237.828,-0.0159,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
12214,26.450,100237.914,-0.0211,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
12414,26.440,100237.055,0.0502,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
12601,26.430,100235.844,0.1506,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
12804,26.430,100236.844,0.0687,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
13004,26.430,100235.984,0.1400,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
13204,26.430,100234.211,0.2880,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
13404,26.430,100235.719,0.1612,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
13602,26.420,100234.500,0.2642,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
13804,26.430,100235.688,0.1638,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
14004,26.420,100236.625,0.0872,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
14204,26.420,100234.500,0.2642,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
14404,26.420,100236.773,0.0740,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
14602,26.410,100234.820,0.2378,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
14804,26.420,100237.188,0.0396,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
15004,26.420,100238.125,-0.0423,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
15204,26.400,100235.703,0.1638,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
15404,26.410,100236.383,0.1057,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
15600,26.400,100237.586,0.0053,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
15804,26.410,100237.734,-0.0053,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
16004,26.400,100233.094,0.3831,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
16204,26.400,100232.336,0.4465,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
16404,26.400,100238.117,-0.0370,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
16606,26.400,100235.109,0.2140,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
16814,26.390,100236.656,0.0846,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
17014,26.380,100232.078,0.4677,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
17214,26.390,100236.195,0.1215,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
17414,26.380,100234.086,0.2986,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
17602,26.390,100235.859,0.1506,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
17804,26.380,100234.680,0.2510,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
18004,26.380,100237.859,-0.0159,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
18204,26.370,100230.797,0.5760,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
18404,26.380,100233.172,0.3778,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
18603,26.380,100231.219,0.5417,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
18814,26.370,100234.750,0.2431,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
19014,26.360,100233.125,0.3805,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
19214,26.360,100230.766,0.5787,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
19414,26.360,100234.891,0.2325,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
19649,26.360,100234.922,0.2299,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
19814,26.360,100233.125,0.3805,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
20014,26.360,100234.656,0.2510,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
20214,26.360,100233.156,0.3778,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
20414,26.360,100235.875,0.1506,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
20600,26.370,100233.281,0.3673,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
20814,26.370,100232.039,0.4730,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
21014,26.370,100232.625,0.4228,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
21214,26.370,100236.109,0.1295,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
21414,26.370,100234.406,0.2722,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
21600,26.370,100236.875,0.0661,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
21814,26.360,100236.484,0.0978,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
22014,26.360,100235.344,0.1929,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
22214,26.370,100233.633,0.3382,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
22414,26.370,100235.906,0.1480,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
22604,26.380,100233.344,0.3620,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
22814,26.360,100234.984,0.2246,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
23014,26.370,100236.086,0.1321,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
23214,26.370,100234.578,0.2589,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
23414,26.380,100233.531,0.3461,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
23646,26.370,100236.086,0.1321,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
23814,26.370,100235.313,0.1955,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
24014,26.370,100232.664,0.4201,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
24214,26.380,100234.438,0.2695,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
24414,26.380,100234.586,0.2589,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
24603,26.380,100234.797,0.2404,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
24814,26.380,100234.438,0.2695,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
25014,26.380,100235.453,0.1850,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
25214,26.380,100233.344,0.3620,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
25414,26.370,100235.313,0.1955,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
25601,26.380,100234.766,0.2431,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
25814,26.380,100234.141,0.2959,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
26014,26.380,100236.984,0.0555,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
26214,26.380,100234.797,0.2404,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
26414,26.380,100233.023,0.3884,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
26601,26.380,100235.094,0.2140,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
26814,26.380,100236.531,0.0951,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
27014,26.390,100233.594,0.3409,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
27214,26.380,100235.266,0.2008,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
27414,26.380,100234.438,0.2695,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
27649,26.380,100235.625,0.1717,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
27814,26.390,100236.656,0.0846,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
28014,26.390,100239.203,-0.1321,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
28214,26.380,100234.563,0.2589,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
28414,26.390,100236.844,0.0687,0,,,,,0,-1.00,-1.000,-1.00,-0.2325
28668,26.400,100238.344,-0.0581,1,082322.00,26.03046417,119.19308472,,0,-1.00,0.312,-1.00,-0.2325
28865,26.370,100232.188,0.4598,1,082322.00,26.03046417,119.19308472,28.500,4,2.57,0.312,-1.00,1.0206
29004,26.390,100234.359,0.2774,1,082322.00,26.03046417,119.19308472,28.500,4,2.57,0.312,-1.00,0.8419
29204,26.390,100238.141,-0.0423,1,082322.00,26.03046417,119.19308472,28.500,4,2.57,0.312,-1.00,0.5286
29404,26.390,100237.484,0.0132,1,082322.00,26.03046417,119.19308472,28.500,4,2.57,0.312,-1.00,0.5829
29608,26.390,100239.906,-0.1902,1,082323.00,26.03046036,119.19308472,28.500,4,2.57,0.132,-1.00,0.3836
29805,26.390,100237.016,0.0528,1,082323.00,26.03046036,119.19308472,28.400,4,2.57,0.132,-1.00,0.6198
30004,26.380,100235.094,0.2140,1,082323.00,26.03046036,119.19308472,28.400,4,2.57,0.132,-1.00,0.7777
30204,26.390,100232.594,0.4254,1,082323.00,26.03046036,119.19308472,28.400,4,2.57,0.132,-1.00,0.9849
30414,26.390,100237.609,0.0026,1,082323.00,26.03046036,119.19308472,28.400,4,2.57,0.132,-1.00,0.5706
30608,26.390,100236.844,0.0687,1,082324.00,26.03045273,119.19308472,28.400,4,2.57,0.230,-1.00,0.6353
30805,26.390,100235.891,0.1480,1,082324.00,26.03045273,119.19308472,28.100,4,2.56,0.230,-1.00,0.7070
31004,26.400,100234.984,0.2246,1,082324.00,26.03045273,119.19308472,28.100,4,2.56,0.230,-1.00,0.7821
31204,26.370,100231.422,0.5232,1,082324.00,26.03045273,119.19308472,28.100,4,2.56,0.230,-1.00,1.0747
31404,26.400,100235.813,0.1533,1,082324.00,26.03045273,119.19308472,28.100,4,2.56,0.230,-1.00,0.7122
31609,26.390,100235.953,0.1427,1,082325.00,26.03044891,119.19308472,28.100,4,2.56,0.405,-1.00,0.7018
31804,26.390,100237.313,0.0291,1,082325.00,26.03044891,119.19308472,27.800,4,2.56,0.405,-1.00,0.5845
32004,26.380,100234.563,0.2589,1,082325.00,26.03044891,119.19308472,27.800,4,2.56,0.405,-1.00,0.8098
32204,26.380,100235.563,0.1744,1,082325.00,26.03044891,119.19308472,27.800,4,2.56,0.405,-1.00,0.7269
32404,26.380,100238.039,-0.0317,1,082325.00,26.03044891,119.19308472,27.800,4,2.56,0.405,-1.00,0.5249
32608,26.380,100236.266,0.1163,1,082326.00,26.03043938,119.19309998,27.800,4,2.56,0.532,-1.00,0.6699
32805,26.380,100236.266,0.1163,1,082326.00,26.03043938,119.19309998,27.500,4,2.56,0.532,-1.00,0.6639
33004,26.370,100233.516,0.3488,1,082326.00,26.03043938,119.19309998,27.500,4,2.56,0.532,-1.00,0.8918
33204,26.370,100235.203,0.2061,1,082326.00,26.03043938,119.19309998,27.500,4,2.56,0.532,-1.00,0.7520
33404,26.380,100235.117,0.2140,1,082326.00,26.03043938,119.19309998,27.500,4,2.56,0.532,-1.00,0.7597
33607,26.380,100236.711,0.0793,1,082327.00,26.03043556,119.19308472,27.500,4,2.56,0.079,-1.00,0.6277
33804,26.380,100236.000,0.1400,1,082327.00,26.03043556,119.19308472,27.500,4,2.56,0.079,-1.00,0.6872
34014,26.380,100235.922,0.1453,1,082327.00,26.03043556,119.19308472,27.500,4,2.56,0.079,-1.00,0.6924
34214,26.380,100235.859,0.1506,1,082327.00,26.03043556,119.19308472,27.500,4,2.56,0.079,-1.00,0.6976
34414,26.370,100232.719,0.4148,1,082327.00,26.03043556,119.19308472,27.500,4,2.56,0.079,-1.00,0.9565
34610,26.380,100237.219,0.0370,1,082328.00,26.03043556,119.19308472,27.500,4,2.56,0.126,-1.00,0.5863
34807,26.380,100236.742,0.0766,1,082328.00,26.03043556,119.19308472,27.600,4,2.56,0.126,-1.00,0.6271
35014,26.370,100234.047,0.3039,1,082328.00,26.03043556,119.19308472,27.600,4,2.56,0.126,-1.00,0.8498
35214,26.360,100234.984,0.2246,1,082328.00,26.03043556,119.19308472,27.600,4,2.56,0.126,-1.00,0.7721
35404,26.370,100233.633,0.3382,1,082328.00,26.03043556,119.19308472,27.600,4,2.56,0.126,-1.00,0.8834
35609,26.370,100234.875,0.2325,1,082329.00,26.03043556,119.19308472,27.600,4,2.56,0.229,-1.00,0.7799
35806,26.360,100234.570,0.2589,1,082329.00,26.03043556,119.19308472,28.000,4,2.56,0.229,-1.00,0.8138
36014,26.370,100234.609,0.2563,1,082329.00,26.03043556,119.19308472,28.000,4,2.56,0.229,-1.00,0.8112
36214,26.360,100236.578,0.0898,1,082329.00,26.03043556,119.19308472,28.000,4,2.56,0.229,-1.00,0.6480
36414,26.360,100235.984,0.1400,1,082329.00,26.03043556,119.19308472,28.000,4,2.56,0.229,-1.00,0.6972
36614,26.360,100234.570,0.2589,1,082330.00,26.03043175,119.19308472,28.000,4,2.56,1.201,3.17,0.8138
36816,26.370,100238.477,-0.0687,1,082330.00,26.03043175,119.19308472,28.300,4,2.56,1.201,3.17,0.4987
37004,26.350,100234.422,0.2722,1,082330.00,26.03043175,119.19308472,28.300,4,2.56,1.201,3.17,0.8327
37204,26.360,100232.711,0.4148,1,082330.00,26.03043175,119.19308472,28.300,4,2.56,1.201,3.17,0.9725
37404,26.350,100234.922,0.2299,1,082330.00,26.03043175,119.19308472,28.300,4,2.56,1.201,3.17,0.7913
37614,26.340,100231.906,0.4835,1,082331.00,26.03043556,119.19308472,28.300,4,2.56,1.828,4.32,1.0399
37815,26.350,100235.984,0.1400,1,082331.00,26.03043556,119.19308472,28.400,4,2.56,1.828,4.32,0.7052
38004,26.350,100236.547,0.0925,1,082331.00,26.03043556,119.19308472,28.400,4,2.56,1.828,4.32,0.6586
38204,26.360,100234.305,0.2827,1,082331.00,26.03043556,119.19308472,28.400,4,2.56,1.828,4.32,0.8451
38404,26.360,100236.609,0.0872,1,082331.00,26.03043556,119.19308472,28.400,4,2.56,1.828,4.32,0.6535
38610,26.360,100237.820,-0.0159,1,082332.00,26.03042793,119.19308472,28.400,4,2.56,0.904,-1.00,0.5525
38807,26.350,100236.891,0.0634,1,082332.00,26.03042793,119.19308472,28.700,4,2.56,0.904,-1.00,0.6361
39014,26.360,100237.141,0.0423,1,082332.00,26.03042793,119.19308472,28.700,4,2.56,0.904,-1.00,0.6154
39214,26.360,100235.453,0.1850,1,082332.00,26.03042793,119.19308472,28.700,4,2.56,0.904,-1.00,0.7553
39414,26.360,100232.328,0.4465,1,082332.00,26.03042793,119.19308472,28.700,4,2.56,0.904,-1.00,1.0116
39607,26.350,100234.063,0.3012,1,082333.00,26.03042793,119.19308472,28.700,4,2.56,0.048,-1.00,0.8692
39804,26.360,100235.016,0.2220,1,082333.00,26.03042793,119.19308472,28.600,4,2.56,0.048,-1.00,0.7895
40014,26.350,100232.828,0.4069,1,082333.00,26.03042793,119.19308472,28.600,4,2.56,0.048,-1.00,0.9708
40214,26.360,100235.078,0.2167,1,082333.00,26.03042793,119.19308472,28.600,4,2.56,0.048,-1.00,0.7843
40414,26.360,100234.836,0.2378,1,082333.00,26.03042793,119.19308472,28.600,4,2.56,0.048,-1.00,0.8050
40616,26.360,100232.531,0.4307,1,082334.00,26.03039551,119.19308472,28.600,4,2.56,3.039,230.89,0.9941
40819,26.350,100235.836,0.1533,1,082334.00,26.03039551,119.19308472,28.400,4,2.56,3.039,230.89,0.7182
41004,26.360,100232.422,0.4413,1,082334.00,26.03039551,119.19308472,28.400,4,2.56,3.039,230.89,1.0004
41204,26.350,100236.156,0.1268,1,082334.00,26.03039551,119.19308472,28.400,4,2.56,3.039,230.89,0.6923
41404,26.350,100231.672,0.5020,1,082334.00,26.03039551,119.19308472,28.400,4,2.56,3.039,230.89,1.0600
41616,26.350,100234.211,0.2880,1,082335.00,26.03038788,119.19308472,28.400,4,2.56,1.213,224.38,0.8502
41819,26.350,100234.742,0.2431,1,082335.00,26.03038788,119.19308472,28.200,4,2.56,1.213,224.38,0.8022
42004,26.350,100234.063,0.3012,1,082335.00,26.03038788,119.19308472,28.200,4,2.56,1.213,224.38,0.8592
42204,26.360,100236.250,0.1189,1,082335.00,26.03038788,119.19308472,28.200,4,2.56,1.213,224.38,0.6805
42404,26.360,100235.719,0.1612,1,082335.00,26.03038788,119.19308472,28.200,4,2.56,1.213,224.38,0.7220
42618,26.360,100233.234,0.3726,1,082336.00,26.03038406,119.19308472,28.200,4,2.56,1.146,205.31,0.9291
42819,26.350,100236.719,0.0793,1,082336.00,26.03038406,119.19308472,28.000,4,2.56,1.146,205.31,0.6377
43004,26.350,100234.742,0.2431,1,082336.00,26.03038406,119.19308472,28.000,4,2.56,1.146,205.31,0.7982
43204,26.350,100236.273,0.1163,1,082336.00,26.03038406,119.19308472,28.000,4,2.56,1.146,205.31,0.6739
43404,26.350,100234.969,0.2246,1,082336.00,26.03038406,119.19308472,28.000,4,2.56,1.146,205.31,0.7801
43609,26.340,100235.703,0.1638,1,082337.00,26.03037834,119.19306946,28.000,4,2.56,0.714,-1.00,0.7205
43806,26.340,100234.203,0.2907,1,082337.00,26.03037834,119.19306946,28.000,4,2.55,0.714,-1.00,0.8448
44014,26.350,100234.094,0.2986,1,082337.00,26.03037834,119.19306946,28.000,4,2.55,0.714,-1.00,0.8526
44214,26.330,100229.828,0.6579,1,082337.00,26.03037834,119.19306946,28.000,4,2.55,0.714,-1.00,1.2048
44414,26.340,100235.094,0.2140,1,082337.00,26.03037834,119.19306946,28.000,4,2.55,0.714,-1.00,0.7697
44614,26.350,100234.922,0.2299,1,082338.00,26.03037071,119.19306946,28.000,4,2.55,1.884,189.41,0.7853
44817,26.350,100233.328,0.3646,1,082338.00,26.03037071,119.19306946,28.000,4,2.55,1.884,189.41,0.9173
45004,26.350,100235.305,0.1982,1,082338.00,26.03037071,119.19306946,28.000,4,2.55,1.884,189.41,0.7542
45204,26.340,100233.297,0.3673,1,082338.00,26.03037071,119.19306946,28.000,4,2.55,1.884,189.41,0.9199
45414,26.350,100236.273,0.1163,1,082338.00,26.03037071,119.19306946,28.000,4,2.55,1.884,189.41,0.6739
45614,26.340,100234.375,0.2748,1,082339.00,26.03036308,119.19306946,28.000,4,2.55,2.247,187.48,0.8293
45817,26.360,100235.016,0.2220,1,082339.00,26.03036308,119.19306946,28.000,4,2.55,2.247,187.48,0.7775
46004,26.350,100235.453,0.1850,1,082339.00,26.03036308,119.19306946,28.000,4,2.55,2.247,187.48,0.7413
46204,26.350,100235.039,0.2193,1,082339.00,26.03036308,119.19306946,28.000,4,2.55,2.247,187.48,0.7749
46404,26.340,100234.352,0.2774,1,082339.00,26.03036308,119.19306946,28.000,4,2.55,2.247,187.48,0.8319
46623,26.350,100238.047,-0.0317,1,082340.00,26.03035545,119.19306946,28.000,4,2.55,1.183,186.42,0.5289
46826,26.350,100237.453,0.0159,1,082340.00,26.03035545,119.19306946,28.100,4,2.55,1.183,186.42,0.5775
47014,26.340,100235.422,0.1876,1,082340.00,26.03035545,119.19306946,28.100,4,2.55,1.183,186.42,0.7458
47214,26.340,100237.297,0.0291,1,082340.00,26.03035545,119.19306946,28.100,4,2.55,1.183,186.42,0.5905
47414,26.320,100228.703,0.7530,1,082340.00,26.03035545,119.19306946,28.100,4,2.55,1.183,186.42,1.3000
47610,26.340,100237.063,0.0502,1,082341.00,26.03035164,119.19306946,28.100,4,2.55,0.495,-1.00,0.6112
47807,26.330,100232.781,0.4096,1,082341.00,26.03035164,119.19306946,28.300,4,2.55,0.495,-1.00,0.9674
48014,26.340,100238.281,-0.0528,1,082341.00,26.03035164,119.19306946,28.300,4,2.55,0.495,-1.00,0.5142
48214,26.340,100238.250,-0.0528,1,082341.00,26.03035164,119.19306946,28.300,4,2.55,0.495,-1.00,0.5142
48414,26.350,100238.047,-0.0317,1,082341.00,26.03035164,119.19306946,28.300,4,2.55,0.495,-1.00,0.5349
48611,26.350,100236.453,0.1004,1,082342.00,26.03035545,119.19306946,28.300,4,2.55,0.028,-1.00,0.6644
48808,26.350,100231.438,0.5232,1,082342.00,26.03035545,119.19306946,28.600,4,2.55,0.028,-1.00,1.0847
49014,26.350,100235.148,0.2114,1,082342.00,26.03035545,119.19306946,28.600,4,2.55,0.028,-1.00,0.7792
49214,26.340,100233.141,0.3778,1,082342.00,26.03035545,119.19306946,28.600,4,2.55,0.028,-1.00,0.9423
49414,26.340,100236.422,0.1030,1,082342.00,26.03035545,119.19306946,28.600,4,2.55,0.028,-1.00,0.6730
49609,26.350,100236.984,0.0555,1,082343.00,26.03035545,119.19306946,28.600,4,2.55,0.745,-1.00,0.6264
49806,26.340,100235.422,0.1876,1,082343.00,26.03035545,119.19306946,28.800,4,2.55,0.745,-1.00,0.7598
50014,26.340,100236.000,0.1400,1,082343.00,26.03035545,119.19306946,28.800,4,2.55,0.745,-1.00,0.7132
50214,26.340,100232.406,0.4413,1,082343.00,26.03035545,119.19306946,28.800,4,2.55,0.745,-1.00,1.0084
50404,26.340,100234.109,0.2986,1,082343.00,26.03035545,119.19306946,28.800,4,2.55,0.745,-1.00,0.8686
50617,26.340,100234.172,0.2933,1,082344.00,26.03035545,119.19306946,28.800,4,2.55,1.624,184.52,0.8634
50820,26.340,100235.703,0.1638,1,082344.00,26.03035545,119.19306946,29.100,4,2.55,1.624,184.52,0.7425
51004,26.340,100234.375,0.2748,1,082344.00,26.03035545,119.19306946,29.100,4,2.55,1.624,184.52,0.8513
51204,26.340,100236.422,0.1030,1,082344.00,26.03035545,119.19306946,29.100,4,2.55,1.624,184.52,0.6830
