# experiment,gps_baro_fusion
# chip_id,0x58
# p0_pa,100217.234
# baro_hz,5
# alpha,0.980
t_ms,temp_c,pressure_pa,baro_alt_m,gps_valid,gps_utc,lat,lon,gps_alt_m,satellites,hdop,speed_knots,course_deg,fused_alt_m
24611,25.260,100237.008,-1.6646,1,082903.00,26.03063202,119.19308472,34.700,5,5.15,0.409,-1.00,-0.9373
24904,25.260,100237.188,-1.6805,1,082904.00,26.03063202,119.19306946,35.200,5,5.16,0.036,-1.00,-0.9429
25061,25.260,100237.188,-1.6805,1,082904.00,26.03063202,119.19306946,35.200,5,5.16,0.036,-1.00,-0.9429
25211,25.260,100237.359,-1.6963,1,082904.00,26.03063202,119.19306946,35.200,5,5.16,0.036,-1.00,-0.9584
25401,25.250,100237.125,-1.6752,1,082904.00,26.03063202,119.19306946,35.200,5,5.16,0.036,-1.00,-0.9377
25601,25.250,100237.125,-1.6752,1,082904.00,26.03063202,119.19306946,35.200,5,5.16,0.036,-1.00,-0.9377
25905,25.250,100236.945,-1.6593,1,082905.00,26.03063583,119.19306946,35.700,5,5.16,1.531,-1.00,-0.9122
26061,25.250,100237.125,-1.6752,1,082905.00,26.03063583,119.19306946,35.700,5,5.16,1.531,-1.00,-0.9277
26211,25.250,100236.945,-1.6593,1,082905.00,26.03063583,119.19306946,35.700,5,5.16,1.531,-1.00,-0.9122
26411,25.250,100236.945,-1.6593,1,082905.00,26.03063583,119.19306946,35.700,5,5.16,1.531,-1.00,-0.9122
26611,25.250,100236.945,-1.6593,1,082905.00,26.03063583,119.19306946,35.700,5,5.16,1.531,-1.00,-0.9122
26914,25.250,100236.766,-1.6435,1,082906.00,26.03062820,119.19306946,35.800,5,5.16,1.706,4.56,-0.8946
27000,25.250,100236.766,-1.6435,1,082906.00,26.03062820,119.19306946,35.800,5,5.16,1.706,4.56,-0.8946
27201,25.250,100236.594,-1.6276,1,082906.00,26.03062820,119.19306946,35.800,5,5.16,1.706,4.56,-0.8791
27401,25.250,100236.422,-1.6171,1,082906.00,26.03062820,119.19306946,35.800,5,5.16,1.706,4.56,-0.8687
27601,25.250,100236.422,-1.6171,1,082906.00,26.03062820,119.19306946,35.800,5,5.16,1.706,4.56,-0.8687
27908,25.250,100236.422,-1.6171,1,082907.00,26.03063202,119.19306946,36.000,6,5.16,0.313,-1.00,-0.8647
28068,25.250,100236.234,-1.6012,1,082907.00,26.03063202,119.19306946,36.000,6,5.16,0.313,-1.00,-0.8492
28201,25.250,100236.063,-1.5854,1,082907.00,26.03063202,119.19306946,36.000,6,5.16,0.313,-1.00,-0.8337
28401,25.250,100236.063,-1.5854,1,082907.00,26.03063202,119.19306946,36.000,6,5.16,0.313,-1.00,-0.8337
28601,25.250,100236.234,-1.6012,1,082907.00,26.03063202,119.19306946,36.000,6,5.16,0.313,-1.00,-0.8492
28907,25.250,100236.063,-1.5854,1,082908.00,26.03063583,119.19306946,36.200,6,5.17,0.865,-1.00,-0.8297
29068,25.250,100236.063,-1.5854,1,082908.00,26.03063583,119.19306946,36.200,6,5.17,0.865,-1.00,-0.8297
29201,25.250,100235.883,-1.5695,1,082908.00,26.03063583,119.19306946,36.200,6,5.17,0.865,-1.00,-0.8141
29401,25.250,100235.469,-1.5325,1,082908.00,26.03063583,119.19306946,36.200,6,5.17,0.865,-1.00,-0.7779
29601,25.250,100235.641,-1.5484,1,082908.00,26.03063583,119.19306946,36.200,6,5.17,0.865,-1.00,-0.7934
29800,25.250,100235.086,-1.5008,1,082909.00,26.03063583,119.19306946,36.200,6,5.17,0.921,-1.00,-0.7468
30072,25.250,100234.844,-1.4797,1,082909.00,26.03063583,119.19306946,36.500,6,5.17,0.921,-1.00,-0.7201
30201,25.250,100234.844,-1.4797,1,082909.00,26.03063583,119.19306946,36.500,6,5.17,0.921,-1.00,-0.7201
30411,25.250,100235.016,-1.4955,1,082909.00,26.03063583,119.19306946,36.500,6,5.17,0.921,-1.00,-0.7356
30611,25.250,100235.016,-1.4955,1,082909.00,26.03063583,119.19306946,36.500,6,5.17,0.921,-1.00,-0.7356
30800,25.250,100235.203,-1.5114,1,082910.00,26.03063583,119.19304657,36.500,6,5.17,0.545,-1.00,-0.7512
31071,25.250,100235.555,-1.5431,1,082910.00,26.03063583,119.19304657,36.700,6,5.17,0.545,-1.00,-0.7782
31201,25.250,100235.555,-1.5431,1,082910.00,26.03063583,119.19304657,36.700,6,5.17,0.545,-1.00,-0.7782
31401,25.250,100235.555,-1.5431,1,082910.00,26.03063583,119.19304657,36.700,6,5.17,0.545,-1.00,-0.7782
31611,25.250,100235.555,-1.5431,1,082910.00,26.03063583,119.19304657,36.700,6,5.17,0.545,-1.00,-0.7782
31910,25.250,100235.555,-1.5431,1,082911.00,26.03065109,119.19306946,37.200,6,1.76,0.585,-1.00,-0.7682
32071,25.250,100235.555,-1.5431,1,082911.00,26.03065109,119.19306946,37.200,6,1.76,0.585,-1.00,-0.7682
32201,25.250,100235.555,-1.5431,1,082911.00,26.03065109,119.19306946,37.200,6,1.76,0.585,-1.00,-0.7682
32401,25.240,100235.484,-1.5378,1,082911.00,26.03065109,119.19306946,37.200,6,1.76,0.585,-1.00,-0.7630
32601,25.240,100235.484,-1.5378,1,082911.00,26.03065109,119.19306946,37.200,6,1.76,0.585,-1.00,-0.7630
32802,25.240,100235.313,-1.5219,1,082912.00,26.03066444,119.19306946,37.200,6,1.76,1.809,97.57,-0.7475
33009,25.240,100235.484,-1.5378,1,082912.00,26.03066444,119.19306946,37.400,6,1.76,1.809,97.57,-0.7590
33211,25.240,100235.484,-1.5378,1,082912.00,26.03066444,119.19306946,37.400,6,1.76,1.809,97.57,-0.7590
33411,25.240,100235.484,-1.5378,1,082912.00,26.03066444,119.19306946,37.400,6,1.76,1.809,97.57,-0.7590
33611,25.240,100235.672,-1.5537,1,082912.00,26.03066444,119.19306946,37.400,6,1.76,1.809,97.57,-0.7746
33801,25.240,100235.672,-1.5537,1,082913.00,26.03067970,119.19306946,37.400,6,1.76,1.637,-1.00,-0.7746
34002,25.240,100235.672,-1.5537,1,082913.00,26.03067970,119.19306946,36.900,6,1.76,1.637,-1.00,-0.7846
34211,25.240,100235.672,-1.5537,1,082913.00,26.03067970,119.19306946,36.900,6,1.76,1.637,-1.00,-0.7846
34411,25.240,100235.844,-1.5642,1,082913.00,26.03067970,119.19306946,36.900,6,1.76,1.637,-1.00,-0.7949
34611,25.240,100235.844,-1.5642,1,082913.00,26.03067970,119.19306946,36.900,6,1.76,1.637,-1.00,-0.7949
34908,25.240,100236.016,-1.5801,1,082914.00,26.03068924,119.19308472,36.700,6,1.75,0.912,-1.00,-0.8145
35069,25.240,100236.016,-1.5801,1,082914.00,26.03068924,119.19308472,36.700,6,1.75,0.912,-1.00,-0.8145
35201,25.240,100236.016,-1.5801,1,082914.00,26.03068924,119.19308472,36.700,6,1.75,0.912,-1.00,-0.8145
35401,25.240,100235.633,-1.5484,1,082914.00,26.03068924,119.19308472,36.700,6,1.75,0.912,-1.00,-0.7834
35601,25.240,100235.813,-1.5642,1,082914.00,26.03068924,119.19308472,36.700,6,1.75,0.912,-1.00,-0.7989
35908,25.240,100235.813,-1.5642,1,082915.00,26.03070450,119.19308472,36.900,6,1.75,0.155,-1.00,-0.7949
36069,25.240,100235.813,-1.5642,1,082915.00,26.03070450,119.19308472,36.900,6,1.75,0.155,-1.00,-0.7949
36201,25.240,100235.984,-1.5801,1,082915.00,26.03070450,119.19308472,36.900,6,1.75,0.155,-1.00,-0.8105
36401,25.240,100236.172,-1.5959,1,082915.00,26.03070450,119.19308472,36.900,6,1.75,0.155,-1.00,-0.8260
36601,25.240,100236.344,-1.6065,1,082915.00,26.03070450,119.19308472,36.900,6,1.75,0.155,-1.00,-0.8364
36908,25.240,100236.102,-1.5854,1,082916.00,26.03072929,119.19308472,37.000,6,1.75,0.579,-1.00,-0.8137
37068,25.240,100236.281,-1.6012,1,082916.00,26.03072929,119.19308472,37.000,6,1.75,0.579,-1.00,-0.8292
37201,25.240,100235.859,-1.5695,1,082916.00,26.03072929,119.19308472,37.000,6,1.75,0.579,-1.00,-0.7981
37401,25.240,100236.047,-1.5854,1,082916.00,26.03072929,119.19308472,37.000,6,1.75,0.579,-1.00,-0.8137
37601,25.230,100235.797,-1.5642,1,082916.00,26.03072929,119.19308472,37.000,6,1.75,0.579,-1.00,-0.7929
37908,25.230,100235.594,-1.5431,1,082917.00,26.03073311,119.19308472,37.100,6,1.75,1.250,-1.00,-0.7702
38069,25.230,100235.953,-1.5748,1,082917.00,26.03073311,119.19308472,37.100,6,1.75,1.250,-1.00,-0.8013
38201,25.230,100235.531,-1.5431,1,082917.00,26.03073311,119.19308472,37.100,6,1.75,1.250,-1.00,-0.7702
38401,25.230,100235.703,-1.5537,1,082917.00,26.03073311,119.19308472,37.100,6,1.75,1.250,-1.00,-0.7806
38601,25.230,100235.641,-1.5484,1,082917.00,26.03073311,119.19308472,37.100,6,1.75,1.250,-1.00,-0.7754
38910,25.220,100235.797,-1.5642,1,082918.00,26.03073311,119.19308472,37.400,6,1.75,0.672,-1.00,-0.7849
39070,25.220,100235.555,-1.5431,1,082918.00,26.03073311,119.19308472,37.400,6,1.75,0.672,-1.00,-0.7642
39201,25.220,100235.555,-1.5431,1,082918.00,26.03073311,119.19308472,37.400,6,1.75,0.672,-1.00,-0.7642
39401,25.220,100235.313,-1.5219,1,082918.00,26.03073311,119.19308472,37.400,6,1.75,0.672,-1.00,-0.7435
39611,25.220,100235.078,-1.5008,1,082918.00,26.03073311,119.19308472,37.400,6,1.75,0.672,-1.00,-0.7228
39800,25.220,100235.250,-1.5167,1,082919.00,26.03074455,119.19308472,37.400,6,1.75,0.355,-1.00,-0.7383
40072,25.210,100235.219,-1.5114,1,082919.00,26.03074455,119.19308472,37.900,6,1.75,0.355,-1.00,-0.7232
40201,25.210,100235.156,-1.5061,1,082919.00,26.03074455,119.19308472,37.900,6,1.75,0.355,-1.00,-0.7180
40401,25.210,100235.508,-1.5378,1,082919.00,26.03074455,119.19308472,37.900,6,1.75,0.355,-1.00,-0.7490
40611,25.210,100235.797,-1.5642,1,082919.00,26.03074455,119.19308472,37.900,6,1.75,0.355,-1.00,-0.7749
40907,25.210,100235.766,-1.5589,1,082920.00,26.03074455,119.19309998,37.800,6,1.75,0.092,-1.00,-0.7718
41068,25.200,100235.531,-1.5431,1,082920.00,26.03074455,119.19309998,37.800,6,1.75,0.092,-1.00,-0.7562
41201,25.200,100235.469,-1.5325,1,082920.00,26.03074455,119.19309998,37.800,6,1.75,0.092,-1.00,-0.7459
41401,25.200,100235.469,-1.5325,1,082920.00,26.03074455,119.19309998,37.800,6,1.75,0.092,-1.00,-0.7459
41601,25.200,100235.227,-1.5167,1,082920.00,26.03074455,119.19309998,37.800,6,1.75,0.092,-1.00,-0.7303
41908,25.200,100235.578,-1.5431,1,082921.00,26.03074455,119.19308472,37.900,6,1.75,0.552,-1.00,-0.7542
42069,25.200,100235.555,-1.5431,1,082921.00,26.03074455,119.19308472,37.900,6,1.75,0.552,-1.00,-0.7542
42201,25.200,100235.727,-1.5589,1,082921.00,26.03074455,119.19308472,37.900,6,1.75,0.552,-1.00,-0.7698
42401,25.200,100235.906,-1.5695,1,082921.00,26.03074455,119.19308472,37.900,6,1.75,0.552,-1.00,-0.7801
42601,25.190,100235.672,-1.5537,1,082921.00,26.03074455,119.19308472,37.900,6,1.75,0.552,-1.00,-0.7646
42909,25.190,100235.602,-1.5431,1,082922.00,26.03075409,119.19308472,37.700,6,1.75,0.516,-1.00,-0.7582
43070,25.190,100235.391,-1.5272,1,082922.00,26.03075409,119.19308472,37.700,6,1.75,0.516,-1.00,-0.7427
43201,25.190,100235.578,-1.5431,1,082922.00,26.03075409,119.19308472,37.700,6,1.75,0.516,-1.00,-0.7582
43401,25.190,100235.750,-1.5589,1,082922.00,26.03075409,119.19308472,37.700,6,1.75,0.516,-1.00,-0.7738
43601,25.190,100235.922,-1.5748,1,082922.00,26.03075409,119.19308472,37.700,6,1.75,0.516,-1.00,-0.7893
43908,25.180,100235.625,-1.5484,1,082923.00,26.03076172,119.19308472,37.700,6,1.75,0.417,-1.00,-0.7634
44069,25.180,100235.797,-1.5642,1,082923.00,26.03076172,119.19308472,37.700,6,1.75,0.417,-1.00,-0.7789
