# experiment,gps_baro_fusion
# chip_id,0x58
# p0_pa,100688.984
# baro_hz,5
# alpha,0.980
t_ms,temp_c,pressure_pa,baro_alt_m,gps_valid,gps_utc,lat,lon,gps_alt_m,satellites,hdop,speed_knots,course_deg,fused_alt_m
43616,25.000,100690.664,-0.1427,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
43810,24.990,100689.977,-0.0846,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
44016,24.980,100692.859,-0.3224,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
44216,24.970,100692.875,-0.3276,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
44416,24.970,100693.953,-0.4175,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
44616,24.960,100691.555,-0.2167,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
44810,24.970,100690.953,-0.1638,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
45016,24.970,100693.773,-0.4016,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
45216,24.960,100690.883,-0.1585,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
45416,24.970,100691.656,-0.2220,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
45616,24.970,100690.766,-0.1480,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
45811,24.970,100693.133,-0.3488,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
46016,24.960,100692.266,-0.2748,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
46216,24.940,100687.797,0.1004,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
46416,24.930,100687.766,0.1030,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
46616,24.940,100688.563,0.0343,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
46812,24.950,100691.203,-0.1850,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
47016,24.940,100687.922,0.0898,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
47216,24.940,100687.859,0.0951,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
47416,24.940,100690.266,-0.1057,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
47616,24.940,100691.633,-0.2220,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
47810,24.940,100690.688,-0.1427,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
48016,24.940,100695.172,-0.5179,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
48216,24.940,100692.234,-0.2748,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
48416,24.950,100689.141,-0.0106,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
48616,24.950,100689.258,-0.0211,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
48810,24.940,100691.281,-0.1902,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
49016,24.940,100694.281,-0.4439,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
49216,24.950,100691.508,-0.2114,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
49416,24.960,100691.609,-0.2220,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
49616,24.950,100690.094,-0.0951,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
49811,24.960,100693.375,-0.3699,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
50006,24.950,100691.719,-0.2272,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
50206,24.950,100689.953,-0.0793,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
50416,24.960,100690.898,-0.1585,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
50616,24.960,100691.555,-0.2167,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
50811,24.960,100692.828,-0.3224,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
51016,24.960,100688.313,0.0555,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
51216,24.960,100692.203,-0.2695,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
51416,24.950,100692.680,-0.3118,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
51616,24.950,100694.734,-0.4809,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
51812,24.940,100690.266,-0.1057,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
52016,24.930,100691.688,-0.2272,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
52216,24.920,100689.063,-0.0053,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
52416,24.910,100690.133,-0.0951,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
52616,24.910,100691.125,-0.1797,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
52810,24.910,100692.016,-0.2537,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
53016,24.910,100690.859,-0.1585,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
53216,24.900,100691.969,-0.2484,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
53416,24.890,100691.344,-0.1955,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
53616,24.880,100692.422,-0.2854,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
53812,24.880,100690.656,-0.1374,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
54016,24.880,100691.055,-0.1744,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
54216,24.880,100692.609,-0.3012,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
54416,24.880,100689.258,-0.0211,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
54616,24.870,100690.094,-0.0951,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
54810,24.870,100694.188,-0.4333,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
55006,24.880,100694.031,-0.4228,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
55206,24.870,100690.797,-0.1533,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
55416,24.880,100689.711,-0.0634,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
55616,24.880,100693.594,-0.3858,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
55812,24.880,100693.422,-0.3699,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
56016,24.870,100691.859,-0.2431,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
56216,24.860,100694.547,-0.4650,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
56416,24.870,100694.953,-0.5020,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
56616,24.860,100695.859,-0.5760,0,,,,,0,-1.00,-1.000,-1.00,-0.3276
