# experiment,gps_baro_fusion
# chip_id,0x58
# p0_pa,100253.609
# baro_hz,5
# alpha,0.980
t_ms,temp_c,pressure_pa,baro_alt_m,gps_valid,gps_utc,lat,lon,gps_alt_m,satellites,hdop,speed_knots,course_deg,fused_alt_m
24408,31.900,100267.250,-1.1467,0,,,,,0,-1.00,-1.000,-1.00,0.0291
24612,31.910,100266.609,-1.0939,0,,,,,0,-1.00,-1.000,-1.00,0.0291
24812,31.910,100266.609,-1.0939,0,,,,,0,-1.00,-1.000,-1.00,0.0291
25012,31.920,100264.375,-0.9037,0,,,,,0,-1.00,-1.000,-1.00,0.0291
25212,31.930,100267.531,-1.1732,0,,,,,0,-1.00,-1.000,-1.00,0.0291
25418,31.940,100264.984,-0.9565,0,,,,,0,-1.00,-1.000,-1.00,0.0291
25602,31.940,100269.219,-1.3159,0,,,,,0,-1.00,-1.000,-1.00,0.0291
25802,31.940,100265.703,-1.0199,0,,,,,0,-1.00,-1.000,-1.00,0.0291
26002,31.940,100263.625,-0.8402,0,,,,,0,-1.00,-1.000,-1.00,0.0291
26202,31.940,100266.328,-1.0675,0,,,,,0,-1.00,-1.000,-1.00,0.0291
26409,31.940,100265.070,-0.9618,0,,,,,0,-1.00,-1.000,-1.00,0.0291
26612,31.950,100265.547,-1.0041,0,,,,,0,-1.00,-1.000,-1.00,0.0291
26812,31.950,100266.695,-1.0992,0,,,,,0,-1.00,-1.000,-1.00,0.0291
27012,31.960,100266.273,-1.0675,0,,,,,0,-1.00,-1.000,-1.00,0.0291
27212,31.960,100267.602,-1.1785,0,,,,,0,-1.00,-1.000,-1.00,0.0291
27408,31.950,100263.297,-0.8138,0,,,,,0,-1.00,-1.000,-1.00,0.0291
27612,31.970,100267.148,-1.1415,0,,,,,0,-1.00,-1.000,-1.00,0.0291
27812,31.970,100264.109,-0.8825,0,,,,,0,-1.00,-1.000,-1.00,0.0291
28012,31.980,100263.766,-0.8561,0,,,,,0,-1.00,-1.000,-1.00,0.0291
28212,31.980,100266.148,-1.0569,0,,,,,0,-1.00,-1.000,-1.00,0.0291
28418,31.990,100264.078,-0.8825,0,,,,,0,-1.00,-1.000,-1.00,0.0291
28612,31.990,100265.984,-1.0411,0,,,,,0,-1.00,-1.000,-1.00,0.0291
28812,32.010,100266.078,-1.0463,0,,,,,0,-1.00,-1.000,-1.00,0.0291
29012,32.020,100264.391,-0.9089,0,,,,,0,-1.00,-1.000,-1.00,0.0291
29212,32.030,100265.703,-1.0199,0,,,,,0,-1.00,-1.000,-1.00,0.0291
29410,32.040,100263.609,-0.8402,0,,,,,0,-1.00,-1.000,-1.00,0.0291
29612,32.060,100264.711,-0.9354,0,,,,,0,-1.00,-1.000,-1.00,0.0291
29812,32.070,100265.406,-0.9935,0,,,,,0,-1.00,-1.000,-1.00,0.0291
30012,32.080,100264.344,-0.9037,0,,,,,0,-1.00,-1.000,-1.00,0.0291
30212,32.100,100263.219,-0.8085,0,,,,,0,-1.00,-1.000,-1.00,0.0291
30423,32.100,100262.273,-0.7293,0,,,,,0,-1.00,-1.000,-1.00,0.0291
30612,32.110,100266.539,-1.0886,0,,,,,0,-1.00,-1.000,-1.00,0.0291
30812,32.130,100266.219,-1.0622,0,,,,,0,-1.00,-1.000,-1.00,0.0291
31012,32.130,100265.672,-1.0146,0,,,,,0,-1.00,-1.000,-1.00,0.0291
31212,32.150,100265.352,-0.9882,0,,,,,0,-1.00,-1.000,-1.00,0.0291
31423,32.140,100264.047,-0.8772,0,,,,,0,-1.00,-1.000,-1.00,0.0291
31612,32.160,100268.305,-1.2366,0,,,,,0,-1.00,-1.000,-1.00,0.0291
31812,32.150,100266.203,-1.0622,0,,,,,0,-1.00,-1.000,-1.00,0.0291
32012,32.170,100269.094,-1.3053,0,,,,,0,-1.00,-1.000,-1.00,0.0291
32212,32.180,100269.328,-1.3211,0,,,,,0,-1.00,-1.000,-1.00,0.0291
32414,32.180,100266.469,-1.0833,0,,,,,0,-1.00,-1.000,-1.00,0.0291
32602,32.190,100265.430,-0.9935,0,,,,,0,-1.00,-1.000,-1.00,0.0291
32802,32.200,100266.281,-1.0675,0,,,,,0,-1.00,-1.000,-1.00,0.0291
33002,32.210,100267.727,-1.1890,0,,,,,0,-1.00,-1.000,-1.00,0.0291
33202,32.210,100266.766,-1.1098,0,,,,,0,-1.00,-1.000,-1.00,0.0291
33415,32.220,100265.469,-0.9988,0,,,,,0,-1.00,-1.000,-1.00,0.0291
33602,32.220,100269.484,-1.3370,0,,,,,0,-1.00,-1.000,-1.00,0.0291
33802,32.230,100266.859,-1.1150,0,,,,,0,-1.00,-1.000,-1.00,0.0291
34002,32.230,100267.750,-1.1890,0,,,,,0,-1.00,-1.000,-1.00,0.0291
34202,32.230,100263.875,-0.8614,0,,,,,0,-1.00,-1.000,-1.00,0.0291
34438,32.240,100264.016,-0.8772,0,,,,,0,-1.00,-1.000,-1.00,0.0291
34615,32.240,100266.000,-1.0411,0,,,,,0,-1.00,-1.000,-1.00,0.0291
34812,32.250,100267.781,-1.1943,0,,,,,0,-1.00,-1.000,-1.00,0.0291
35012,32.240,100265.523,-1.0041,0,,,,,0,-1.00,-1.000,-1.00,0.0291
35202,32.240,100263.969,-0.8720,0,,,,,0,-1.00,-1.000,-1.00,0.0291
35415,32.240,100265.938,-1.0358,0,,,,,0,-1.00,-1.000,-1.00,0.0291
35602,32.240,100265.523,-1.0041,0,,,,,0,-1.00,-1.000,-1.00,0.0291
35802,32.240,100266.656,-1.0992,0,,,,,0,-1.00,-1.000,-1.00,0.0291
36002,32.250,100267.781,-1.1943,0,,,,,0,-1.00,-1.000,-1.00,0.0291
36202,32.250,100264.641,-0.9301,0,,,,,0,-1.00,-1.000,-1.00,0.0291
36424,32.250,100265.797,-1.0252,0,,,,,0,-1.00,-1.000,-1.00,0.0291
36612,32.250,100265.094,-0.9671,0,,,,,0,-1.00,-1.000,-1.00,0.0291
36802,32.240,100263.203,-0.8085,0,,,,,0,-1.00,-1.000,-1.00,0.0291
37002,32.250,100266.969,-1.1256,0,,,,,0,-1.00,-1.000,-1.00,0.0291
37202,32.260,100265.492,-0.9988,0,,,,,0,-1.00,-1.000,-1.00,0.0291
37415,32.270,100265.227,-0.9776,0,,,,,0,-1.00,-1.000,-1.00,0.0291
37602,32.270,100265.641,-1.0146,0,,,,,0,-1.00,-1.000,-1.00,0.0291
37802,32.280,100264.453,-0.9142,0,,,,,0,-1.00,-1.000,-1.00,0.0291
38002,32.280,100262.969,-0.7874,0,,,,,0,-1.00,-1.000,-1.00,0.0291
38202,32.290,100264.547,-0.9195,0,,,,,0,-1.00,-1.000,-1.00,0.0291
38415,32.300,100268.359,-1.2419,0,,,,,0,-1.00,-1.000,-1.00,0.0291
38602,32.320,100265.906,-1.0358,0,,,,,0,-1.00,-1.000,-1.00,0.0291
38802,32.330,100269.445,-1.3317,0,,,,,0,-1.00,-1.000,-1.00,0.0291
39002,32.330,100266.563,-1.0886,0,,,,,0,-1.00,-1.000,-1.00,0.0291
39202,32.330,100266.625,-1.0939,0,,,,,0,-1.00,-1.000,-1.00,0.0291
39423,32.350,100266.352,-1.0728,0,,,,,0,-1.00,-1.000,-1.00,0.0291
39612,32.340,100263.859,-0.8614,0,,,,,0,-1.00,-1.000,-1.00,0.0291
39812,32.350,100266.969,-1.1256,0,,,,,0,-1.00,-1.000,-1.00,0.0291
40012,32.350,100265.539,-1.0041,0,,,,,0,-1.00,-1.000,-1.00,0.0291
40212,32.350,100263.930,-0.8667,0,,,,,0,-1.00,-1.000,-1.00,0.0291
40426,32.360,100264.602,-0.9248,0,,,,,0,-1.00,-1.000,-1.00,0.0291
40603,32.360,100266.086,-1.0516,0,,,,,0,-1.00,-1.000,-1.00,0.0291
40802,32.380,100265.047,-0.9618,0,,,,,0,-1.00,-1.000,-1.00,0.0291
41002,32.380,100265.828,-1.0252,0,,,,,0,-1.00,-1.000,-1.00,0.0291
41202,32.380,100264.266,-0.8984,0,,,,,0,-1.00,-1.000,-1.00,0.0291
41415,32.390,100262.922,-0.7821,0,,,,,0,-1.00,-1.000,-1.00,0.0291
41602,32.390,100266.547,-1.0886,0,,,,,0,-1.00,-1.000,-1.00,0.0291
41802,32.390,100266.547,-1.0886,0,,,,,0,-1.00,-1.000,-1.00,0.0291
42002,32.390,100267.680,-1.1837,0,,,,,0,-1.00,-1.000,-1.00,0.0291
42202,32.390,100266.094,-1.0516,0,,,,,0,-1.00,-1.000,-1.00,0.0291
42414,32.410,100266.063,-1.0463,0,,,,,0,-1.00,-1.000,-1.00,0.0291
42602,32.420,100265.719,-1.0199,0,,,,,0,-1.00,-1.000,-1.00,0.0291
42802,32.420,100264.344,-0.9037,0,,,,,0,-1.00,-1.000,-1.00,0.0291
43002,32.430,100265.914,-1.0358,0,,,,,0,-1.00,-1.000,-1.00,0.0291
43202,32.430,100266.625,-1.0939,0,,,,,0,-1.00,-1.000,-1.00,0.0291
43414,32.460,100268.344,-1.2419,0,,,,,0,-1.00,-1.000,-1.00,0.0291
43602,32.450,100266.297,-1.0675,0,,,,,0,-1.00,-1.000,-1.00,0.0291
43802,32.460,100269.547,-1.3423,0,,,,,0,-1.00,-1.000,-1.00,0.0291
44002,32.470,100267.930,-1.2049,0,,,,,0,-1.00,-1.000,-1.00,0.0291
44202,32.490,100267.664,-1.1837,0,,,,,0,-1.00,-1.000,-1.00,0.0291
44414,32.490,100266.828,-1.1098,0,,,,,0,-1.00,-1.000,-1.00,0.0291
44602,32.490,100268.695,-1.2683,0,,,,,0,-1.00,-1.000,-1.00,0.0291
44802,32.470,100267.461,-1.1679,0,,,,,0,-1.00,-1.000,-1.00,0.0291
45002,32.430,100268.180,-1.2260,0,,,,,0,-1.00,-1.000,-1.00,0.0291
45202,32.400,100268.438,-1.2472,0,,,,,0,-1.00,-1.000,-1.00,0.0291
45423,32.390,100265.422,-0.9935,0,,,,,0,-1.00,-1.000,-1.00,0.0291
45612,32.370,100264.438,-0.9089,0,,,,,0,-1.00,-1.000,-1.00,0.0291
45812,32.360,100265.078,-0.9671,0,,,,,0,-1.00,-1.000,-1.00,0.0291
46012,32.360,100264.906,-0.9512,0,,,,,0,-1.00,-1.000,-1.00,0.0291
46212,32.340,100266.422,-1.0780,0,,,,,0,-1.00,-1.000,-1.00,0.0291
46420,32.330,100266.383,-1.0728,0,,,,,0,-1.00,-1.000,-1.00,0.0291
46606,32.320,100264.578,-0.9248,0,,,,,0,-1.00,-1.000,-1.00,0.0291
46802,32.310,100264.516,-0.9195,0,,,,,0,-1.00,-1.000,-1.00,0.0291
47002,32.310,100264.445,-0.9142,0,,,,,0,-1.00,-1.000,-1.00,0.0291
47202,32.320,100264.578,-0.9248,0,,,,,0,-1.00,-1.000,-1.00,0.0291
47414,32.330,100264.625,-0.9248,0,,,,,0,-1.00,-1.000,-1.00,0.0291
47602,32.350,100264.406,-0.9089,0,,,,,0,-1.00,-1.000,-1.00,0.0291
47802,32.350,100268.047,-1.2154,0,,,,,0,-1.00,-1.000,-1.00,0.0291
48002,32.350,100264.922,-0.9512,0,,,,,0,-1.00,-1.000,-1.00,0.0291
48202,32.350,100261.961,-0.7028,0,,,,,0,-1.00,-1.000,-1.00,0.0291
48414,32.360,100266.984,-1.1256,0,,,,,0,-1.00,-1.000,-1.00,0.0291
48602,32.360,100265.977,-1.0411,0,,,,,0,-1.00,-1.000,-1.00,0.0291
48802,32.350,100264.828,-0.9459,0,,,,,0,-1.00,-1.000,-1.00,0.0291
49002,32.360,100264.344,-0.9037,0,,,,,0,-1.00,-1.000,-1.00,0.0291
49212,32.360,100268.281,-1.2366,0,,,,,0,-1.00,-1.000,-1.00,0.0291
49415,32.360,100265.422,-0.9935,0,,,,,0,-1.00,-1.000,-1.00,0.0291
49602,32.360,100266.391,-1.0728,0,,,,,0,-1.00,-1.000,-1.00,0.0291
49802,32.370,100265.789,-1.0252,0,,,,,0,-1.00,-1.000,-1.00,0.0291
50002,32.370,100261.578,-0.6711,0,,,,,0,-1.00,-1.000,-1.00,0.0291
50202,32.380,100266.297,-1.0675,0,,,,,0,-1.00,-1.000,-1.00,0.0291
50414,32.390,100265.063,-0.9618,0,,,,,0,-1.00,-1.000,-1.00,0.0291
50602,32.390,100264.844,-0.9459,0,,,,,0,-1.00,-1.000,-1.00,0.0291
50802,32.390,100262.438,-0.7451,0,,,,,0,-1.00,-1.000,-1.00,0.0291
51002,32.390,100264.820,-0.9406,0,,,,,0,-1.00,-1.000,-1.00,0.0291
51202,32.390,100264.313,-0.9037,0,,,,,0,-1.00,-1.000,-1.00,0.0291
51414,32.390,100266.969,-1.1256,0,,,,,0,-1.00,-1.000,-1.00,0.0291
51602,32.390,100266.313,-1.0675,0,,,,,0,-1.00,-1.000,-1.00,0.0291
51802,32.380,100262.547,-0.7504,0,,,,,0,-1.00,-1.000,-1.00,0.0291
52002,32.370,100267.117,-1.1362,0,,,,,0,-1.00,-1.000,-1.00,0.0291
52202,32.370,100261.695,-0.6817,0,,,,,0,-1.00,-1.000,-1.00,0.0291
52426,32.380,100265.945,-1.0358,0,,,,,0,-1.00,-1.000,-1.00,0.0291
52603,32.370,100265.859,-1.0305,0,,,,,0,-1.00,-1.000,-1.00,0.0291
52802,32.370,100264.359,-0.9037,0,,,,,0,-1.00,-1.000,-1.00,0.0291
53002,32.370,100264.141,-0.8878,0,,,,,0,-1.00,-1.000,-1.00,0.0291
53202,32.390,100263.516,-0.8350,0,,,,,0,-1.00,-1.000,-1.00,0.0291
53415,32.400,100264.141,-0.8878,0,,,,,0,-1.00,-1.000,-1.00,0.0291
53602,32.410,100265.227,-0.9776,0,,,,,0,-1.00,-1.000,-1.00,0.0291
53802,32.420,100265.359,-0.9882,0,,,,,0,-1.00,-1.000,-1.00,0.0291
54002,32.420,100266.969,-1.1256,0,,,,,0,-1.00,-1.000,-1.00,0.0291
54202,32.430,100264.766,-0.9406,0,,,,,0,-1.00,-1.000,-1.00,0.0291
54414,32.440,100267.281,-1.1520,0,,,,,0,-1.00,-1.000,-1.00,0.0291
54602,32.440,100269.563,-1.3423,0,,,,,0,-1.00,-1.000,-1.00,0.0291
54802,32.430,100265.469,-0.9988,0,,,,,0,-1.00,-1.000,-1.00,0.0291
55002,32.420,100267.203,-1.1415,0,,,,,0,-1.00,-1.000,-1.00,0.0291
55202,32.430,100265.195,-0.9724,0,,,,,0,-1.00,-1.000,-1.00,0.0291
55405,32.430,100265.914,-1.0358,0,,,,,0,-1.00,-1.000,-1.00,0.0291
55612,32.430,100261.750,-0.6870,0,,,,,0,-1.00,-1.000,-1.00,0.0291
55812,32.450,100268.203,-1.2260,0,,,,,0,-1.00,-1.000,-1.00,0.0291
56012,32.450,100267.719,-1.1890,0,,,,,0,-1.00,-1.000,-1.00,0.0291
56212,32.460,100268.836,-1.2789,0,,,,,0,-1.00,-1.000,-1.00,0.0291
56407,32.480,100268.266,-1.2313,0,,,,,0,-1.00,-1.000,-1.00,0.0291
56612,32.480,100266.000,-1.0411,0,,,,,0,-1.00,-1.000,-1.00,0.0291
56812,32.490,100266.234,-1.0622,0,,,,,0,-1.00,-1.000,-1.00,0.0291
57012,32.490,100267.203,-1.1415,0,,,,,0,-1.00,-1.000,-1.00,0.0291
57212,32.490,100264.883,-0.9459,0,,,,,0,-1.00,-1.000,-1.00,0.0291
57407,32.500,100266.328,-1.0675,0,,,,,0,-1.00,-1.000,-1.00,0.0291
57612,32.500,100263.820,-0.8614,0,,,,,0,-1.00,-1.000,-1.00,0.0291
57812,32.510,100269.016,-1.2947,0,,,,,0,-1.00,-1.000,-1.00,0.0291
58012,32.510,100265.742,-1.0199,0,,,,,0,-1.00,-1.000,-1.00,0.0291
58212,32.510,100266.336,-1.0728,0,,,,,0,-1.00,-1.000,-1.00,0.0291
58425,32.520,100265.641,-1.0146,0,,,,,0,-1.00,-1.000,-1.00,0.0291
58603,32.520,100262.719,-0.7663,0,,,,,0,-1.00,-1.000,-1.00,0.0291
58802,32.540,100264.297,-0.8984,0,,,,,0,-1.00,-1.000,-1.00,0.0291
59002,32.550,100264.031,-0.8772,0,,,,,0,-1.00,-1.000,-1.00,0.0291
59202,32.560,100268.906,-1.2894,0,,,,,0,-1.00,-1.000,-1.00,0.0291
59406,32.570,100266.516,-1.0886,0,,,,,0,-1.00,-1.000,-1.00,0.0291
