# experiment,gps_baro_fusion
# chip_id,0x58
# p0_pa,100239.281
# baro_hz,5
# alpha,0.980
t_ms,temp_c,pressure_pa,baro_alt_m,gps_valid,gps_utc,lat,lon,gps_alt_m,satellites,hdop,speed_knots,course_deg,fused_alt_m
41218,29.210,100268.234,-2.4362,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
41418,29.220,100267.492,-2.3728,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
41618,29.230,100267.461,-2.3728,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
41827,29.250,100269.469,-2.5419,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
42018,29.260,100268.250,-2.4362,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
42218,29.260,100269.555,-2.5472,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
42418,29.260,100266.734,-2.3093,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
42618,29.270,100267.828,-2.4045,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
42826,29.280,100270.109,-2.5947,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
43018,29.290,100270.313,-2.6106,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
43218,29.290,100269.781,-2.5683,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
43418,29.300,100268.500,-2.4573,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
43618,29.310,100271.375,-2.7004,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
43827,29.320,100269.266,-2.5207,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
44018,29.320,100268.609,-2.4679,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
44218,29.340,100268.781,-2.4837,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
44418,29.340,100267.531,-2.3780,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
44618,29.350,100267.734,-2.3939,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
44827,29.370,100265.773,-2.2301,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
45018,29.370,100266.156,-2.2618,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
45218,29.400,100272.141,-2.7638,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
45408,29.390,100265.609,-2.2142,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
45608,29.410,100267.891,-2.4098,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
45829,29.400,100262.672,-1.9659,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
46008,29.420,100268.273,-2.4415,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
46208,29.400,100268.188,-2.4309,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
46408,29.410,100267.180,-2.3463,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
46608,29.410,100266.375,-2.2776,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
46827,29.410,100267.266,-2.3569,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
47018,29.410,100264.773,-2.1455,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
47218,29.430,100266.016,-2.2512,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
47418,29.440,100263.602,-2.0451,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
47618,29.440,100266.297,-2.2724,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
47826,29.450,100268.250,-2.4362,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
48018,29.450,100264.375,-2.1138,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
48218,29.460,100265.461,-2.2037,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
48418,29.470,100267.383,-2.3675,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
48608,29.470,100263.891,-2.0715,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
48828,29.480,100265.516,-2.2089,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
49008,29.490,100265.180,-2.1772,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
49208,29.490,100266.188,-2.2671,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
49408,29.500,100263.422,-2.0293,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
49608,29.500,100265.031,-2.1667,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
49826,29.510,100264.344,-2.1085,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
50018,29.510,100264.164,-2.0927,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
50218,29.500,100263.953,-2.0768,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
50418,29.510,100266.000,-2.2459,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
50618,29.500,100264.141,-2.0927,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
50827,29.500,100266.688,-2.3041,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
51018,29.500,100264.672,-2.1350,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
51218,29.490,100265.531,-2.2089,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
51418,29.490,100266.250,-2.2671,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
51618,29.490,100265.297,-2.1878,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
51829,29.480,100265.453,-2.2037,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
52008,29.480,100263.906,-2.0715,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
52208,29.480,100268.781,-2.4837,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
52408,29.480,100266.578,-2.2988,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
52608,29.480,100264.391,-2.1138,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
52827,29.480,100264.922,-2.1561,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
53018,29.480,100263.586,-2.0451,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
53218,29.480,100266.695,-2.3041,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
53418,29.490,100266.484,-2.2882,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
53618,29.490,100266.016,-2.2512,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
53827,29.490,100263.875,-2.0715,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
54018,29.490,100261.086,-1.8337,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
54218,29.500,100262.656,-1.9659,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
54418,29.520,100262.406,-1.9447,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
54618,29.520,100262.820,-1.9817,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
54827,29.530,100263.914,-2.0715,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
55018,29.540,100267.859,-2.4045,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
55218,29.540,100266.219,-2.2671,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
55418,29.540,100262.656,-1.9659,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
55618,29.550,100261.977,-1.9077,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
55827,29.560,100264.984,-2.1614,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
56018,29.580,100265.609,-2.2142,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
56218,29.590,100266.344,-2.2776,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
56418,29.570,100264.125,-2.0927,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
56618,29.570,100265.906,-2.2406,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
56826,29.590,100263.375,-2.0293,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
57008,29.590,100264.625,-2.1350,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
57208,29.600,100263.250,-2.0187,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
57408,29.610,100264.609,-2.1297,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
57608,29.620,100264.961,-2.1614,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
57827,29.630,100265.523,-2.2089,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
58018,29.630,100265.453,-2.2037,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
58218,29.640,100265.070,-2.1719,0,,,,,0,-1.00,-1.000,-1.00,-0.1585
