# experiment,gps_baro_fusion
# chip_id,0x58
# p0_pa,100503.047
# baro_hz,5
# alpha,0.980
t_ms,temp_c,pressure_pa,baro_alt_m,gps_valid,gps_utc,lat,lon,gps_alt_m,satellites,hdop,speed_knots,course_deg,fused_alt_m
7846,26.620,100504.992,-0.1638,0,,,,,0,-1.00,-1.000,-1.00,0.1083
8008,26.620,100505.617,-0.2167,0,,,,,0,-1.00,-1.000,-1.00,0.1083
8208,26.620,100507.711,-0.3911,0,,,,,0,-1.00,-1.000,-1.00,0.1083
8408,26.620,100506.828,-0.3171,0,,,,,0,-1.00,-1.000,-1.00,0.1083
8608,26.620,100503.219,-0.0159,0,,,,,0,-1.00,-1.000,-1.00,0.1083
8846,26.620,100504.875,-0.1533,0,,,,,0,-1.00,-1.000,-1.00,0.1083
9008,26.620,100503.578,-0.0423,0,,,,,0,-1.00,-1.000,-1.00,0.1083
9208,26.620,100504.797,-0.1480,0,,,,,0,-1.00,-1.000,-1.00,0.1083
9408,26.620,100505.438,-0.2008,0,,,,,0,-1.00,-1.000,-1.00,0.1083
9608,26.620,100503.750,-0.0581,0,,,,,0,-1.00,-1.000,-1.00,0.1083
9846,26.620,100505.680,-0.2220,0,,,,,0,-1.00,-1.000,-1.00,0.1083
10008,26.620,100506.922,-0.3224,0,,,,,0,-1.00,-1.000,-1.00,0.1083
10208,26.620,100502.422,0.0528,0,,,,,0,-1.00,-1.000,-1.00,0.1083
10418,26.620,100504.906,-0.1533,0,,,,,0,-1.00,-1.000,-1.00,0.1083
10618,26.630,100507.219,-0.3488,0,,,,,0,-1.00,-1.000,-1.00,0.1083
10818,26.620,100503.023,0.0026,0,,,,,0,-1.00,-1.000,-1.00,0.1083
11015,26.620,100505.859,-0.2378,0,,,,,0,-1.00,-1.000,-1.00,0.1083
11218,26.630,100502.203,0.0713,0,,,,,0,-1.00,-1.000,-1.00,0.1083
11418,26.630,100503.859,-0.0687,0,,,,,0,-1.00,-1.000,-1.00,0.1083
11618,26.630,100504.594,-0.1321,0,,,,,0,-1.00,-1.000,-1.00,0.1083
11846,26.620,100504.023,-0.0846,0,,,,,0,-1.00,-1.000,-1.00,0.1083
12008,26.630,100507.398,-0.3646,0,,,,,0,-1.00,-1.000,-1.00,0.1083
12208,26.630,100506.016,-0.2484,0,,,,,0,-1.00,-1.000,-1.00,0.1083
12408,26.630,100505.828,-0.2325,0,,,,,0,-1.00,-1.000,-1.00,0.1083
12608,26.630,100501.547,0.1268,0,,,,,0,-1.00,-1.000,-1.00,0.1083
12846,26.630,100499.078,0.3329,0,,,,,0,-1.00,-1.000,-1.00,0.1083
13008,26.640,100500.641,0.2035,0,,,,,0,-1.00,-1.000,-1.00,0.1083
13208,26.630,100502.891,0.0132,0,,,,,0,-1.00,-1.000,-1.00,0.1083
13408,26.630,100503.242,-0.0159,0,,,,,0,-1.00,-1.000,-1.00,0.1083
13608,26.630,100506.422,-0.2854,0,,,,,0,-1.00,-1.000,-1.00,0.1083
13845,26.630,100502.617,0.0370,0,,,,,0,-1.00,-1.000,-1.00,0.1083
14008,26.630,100501.766,0.1083,0,,,,,0,-1.00,-1.000,-1.00,0.1083
14208,26.640,100504.039,-0.0846,0,,,,,0,-1.00,-1.000,-1.00,0.1083
14408,26.630,100505.484,-0.2061,0,,,,,0,-1.00,-1.000,-1.00,0.1083
14608,26.630,100503.766,-0.0581,0,,,,,0,-1.00,-1.000,-1.00,0.1083
14846,26.640,100505.281,-0.1850,0,,,,,0,-1.00,-1.000,-1.00,0.1083
15008,26.640,100503.336,-0.0264,0,,,,,0,-1.00,-1.000,-1.00,0.1083
15208,26.640,100504.219,-0.1004,0,,,,,0,-1.00,-1.000,-1.00,0.1083
15418,26.640,100502.797,0.0211,0,,,,,0,-1.00,-1.000,-1.00,0.1083
15618,26.630,100500.758,0.1929,0,,,,,0,-1.00,-1.000,-1.00,0.1083
15844,26.640,100501.172,0.1585,0,,,,,0,-1.00,-1.000,-1.00,0.1083
16008,26.650,100504.258,-0.1004,0,,,,,0,-1.00,-1.000,-1.00,0.1083
16208,26.640,100503.156,-0.0106,0,,,,,0,-1.00,-1.000,-1.00,0.1083
16408,26.640,100503.281,-0.0211,0,,,,,0,-1.00,-1.000,-1.00,0.1083
16608,26.640,100504.641,-0.1321,0,,,,,0,-1.00,-1.000,-1.00,0.1083
16840,26.650,100505.320,-0.1902,0,,,,,0,-1.00,-1.000,-1.00,0.1083
17017,26.650,100504.320,-0.1057,0,,,,,0,-1.00,-1.000,-1.00,0.1083
17218,26.650,100504.969,-0.1585,0,,,,,0,-1.00,-1.000,-1.00,0.1083
17418,26.650,100501.922,0.0951,0,,,,,0,-1.00,-1.000,-1.00,0.1083
17618,26.650,100502.281,0.0634,0,,,,,0,-1.00,-1.000,-1.00,0.1083
17811,26.640,100503.813,-0.0634,0,,,,,0,-1.00,-1.000,-1.00,0.1083
18018,26.650,100506.094,-0.2537,0,,,,,0,-1.00,-1.000,-1.00,0.1083
18218,26.650,100503.016,0.0026,0,,,,,0,-1.00,-1.000,-1.00,0.1083
18418,26.650,100505.984,-0.2484,0,,,,,0,-1.00,-1.000,-1.00,0.1083
18618,26.650,100504.672,-0.1374,0,,,,,0,-1.00,-1.000,-1.00,0.1083
18806,26.650,100502.727,0.0264,0,,,,,0,-1.00,-1.000,-1.00,0.1083
19018,26.650,100501.906,0.0951,0,,,,,0,-1.00,-1.000,-1.00,0.1083
19218,26.660,100502.531,0.0423,0,,,,,0,-1.00,-1.000,-1.00,0.1083
19418,26.650,100501.906,0.0951,0,,,,,0,-1.00,-1.000,-1.00,0.1083
19618,26.660,100504.539,-0.1268,0,,,,,0,-1.00,-1.000,-1.00,0.1083
19808,26.660,100504.188,-0.0951,0,,,,,0,-1.00,-1.000,-1.00,0.1083
20018,26.660,100503.008,0.0026,0,,,,,0,-1.00,-1.000,-1.00,0.1083
20218,26.650,100502.258,0.0661,0,,,,,0,-1.00,-1.000,-1.00,0.1083
20418,26.660,100501.578,0.1242,0,,,,,0,-1.00,-1.000,-1.00,0.1083
20618,26.660,100501.531,0.1268,0,,,,,0,-1.00,-1.000,-1.00,0.1083
20807,26.660,100504.234,-0.1004,0,,,,,0,-1.00,-1.000,-1.00,0.1083
21018,26.650,100502.906,0.0106,0,,,,,0,-1.00,-1.000,-1.00,0.1083
21218,26.650,100500.531,0.2114,0,,,,,0,-1.00,-1.000,-1.00,0.1083
21418,26.660,100504.234,-0.1004,0,,,,,0,-1.00,-1.000,-1.00,0.1083
21618,26.650,100501.219,0.1533,0,,,,,0,-1.00,-1.000,-1.00,0.1083
21806,26.650,100503.906,-0.0740,0,,,,,0,-1.00,-1.000,-1.00,0.1083
22018,26.660,100504.781,-0.1480,0,,,,,0,-1.00,-1.000,-1.00,0.1083
22218,26.660,100502.055,0.0846,0,,,,,0,-1.00,-1.000,-1.00,0.1083
22418,26.660,100501.703,0.1136,0,,,,,0,-1.00,-1.000,-1.00,0.1083
22618,26.660,100503.477,-0.0370,0,,,,,0,-1.00,-1.000,-1.00,0.1083
22818,26.660,100502.000,0.0872,0,,,,,0,-1.00,-1.000,-1.00,0.1083
23020,26.650,100501.906,0.0951,0,,,,,0,-1.00,-1.000,-1.00,0.1083
23208,26.660,100503.008,0.0026,0,,,,,0,-1.00,-1.000,-1.00,0.1083
23408,26.670,100505.164,-0.1797,0,,,,,0,-1.00,-1.000,-1.00,0.1083
23608,26.650,100501.313,0.1453,0,,,,,0,-1.00,-1.000,-1.00,0.1083
23810,26.660,100506.953,-0.3276,0,,,,,0,-1.00,-1.000,-1.00,0.1083
24018,26.660,100504.953,-0.1585,0,,,,,0,-1.00,-1.000,-1.00,0.1083
24218,26.660,100507.078,-0.3382,0,,,,,0,-1.00,-1.000,-1.00,0.1083
24418,26.670,100505.758,-0.2272,0,,,,,0,-1.00,-1.000,-1.00,0.1083
24618,26.660,100505.781,-0.2272,0,,,,,0,-1.00,-1.000,-1.00,0.1083
24806,26.660,100504.891,-0.1533,0,,,,,0,-1.00,-1.000,-1.00,0.1083
25018,26.650,100500.484,0.2140,0,,,,,0,-1.00,-1.000,-1.00,0.1083
25218,26.670,100503.188,-0.0106,0,,,,,0,-1.00,-1.000,-1.00,0.1083
25408,26.660,100503.719,-0.0581,0,,,,,0,-1.00,-1.000,-1.00,0.1083
25608,26.660,100505.953,-0.2431,0,,,,,0,-1.00,-1.000,-1.00,0.1083
25806,26.670,100502.563,0.0396,0,,,,,0,-1.00,-1.000,-1.00,0.1083
26018,26.660,100502.766,0.0238,0,,,,,0,-1.00,-1.000,-1.00,0.1083
26218,26.660,100502.766,0.0238,0,,,,,0,-1.00,-1.000,-1.00,0.1083
26418,26.670,100502.148,0.0766,0,,,,,0,-1.00,-1.000,-1.00,0.1083
26618,26.670,100503.750,-0.0581,0,,,,,0,-1.00,-1.000,-1.00,0.1083
26812,26.670,100505.109,-0.1744,0,,,,,0,-1.00,-1.000,-1.00,0.1083
27018,26.670,100504.227,-0.1004,0,,,,,0,-1.00,-1.000,-1.00,0.1083
27218,26.670,100503.219,-0.0159,0,,,,,0,-1.00,-1.000,-1.00,0.1083
27418,26.660,100502.766,0.0238,0,,,,,0,-1.00,-1.000,-1.00,0.1083
27618,26.660,100505.133,-0.1744,0,,,,,0,-1.00,-1.000,-1.00,0.1083
27810,26.660,100504.250,-0.1004,0,,,,,0,-1.00,-1.000,-1.00,0.1083
28018,26.670,100505.406,-0.1955,0,,,,,0,-1.00,-1.000,-1.00,0.1083
28218,26.670,100502.031,0.0846,0,,,,,0,-1.00,-1.000,-1.00,0.1083
28418,26.660,100502.125,0.0766,0,,,,,0,-1.00,-1.000,-1.00,0.1083
28618,26.660,100504.781,-0.1480,0,,,,,0,-1.00,-1.000,-1.00,0.1083
28818,26.670,100501.148,0.1585,0,,,,,0,-1.00,-1.000,-1.00,0.1083
29020,26.660,100501.234,0.1533,0,,,,,0,-1.00,-1.000,-1.00,0.1083
29218,26.670,100503.031,0.0026,0,,,,,0,-1.00,-1.000,-1.00,0.1083
29418,26.670,100501.625,0.1189,0,,,,,0,-1.00,-1.000,-1.00,0.1083
29618,26.670,100499.969,0.2589,0,,,,,0,-1.00,-1.000,-1.00,0.1083
29806,26.670,100502.625,0.0343,0,,,,,0,-1.00,-1.000,-1.00,0.1083
30018,26.670,100500.266,0.2325,0,,,,,0,-1.00,-1.000,-1.00,0.1083
30218,26.670,100503.688,-0.0528,0,,,,,0,-1.00,-1.000,-1.00,0.1083
30418,26.680,100503.781,-0.0634,0,,,,,0,-1.00,-1.000,-1.00,0.1083
30618,26.670,100500.859,0.1823,0,,,,,0,-1.00,-1.000,-1.00,0.1083
30809,26.680,100501.078,0.1665,0,,,,,0,-1.00,-1.000,-1.00,0.1083
31018,26.680,100501.844,0.1004,0,,,,,0,-1.00,-1.000,-1.00,0.1083
31218,26.670,100500.531,0.2114,0,,,,,0,-1.00,-1.000,-1.00,0.1083
31418,26.680,100500.953,0.1770,0,,,,,0,-1.00,-1.000,-1.00,0.1083
31618,26.680,100498.828,0.3541,0,,,,,0,-1.00,-1.000,-1.00,0.1083
31815,26.670,100500.180,0.2404,0,,,,,0,-1.00,-1.000,-1.00,0.1083
32018,26.680,100502.188,0.0713,0,,,,,0,-1.00,-1.000,-1.00,0.1083
32218,26.680,100502.719,0.0264,0,,,,,0,-1.00,-1.000,-1.00,0.1083
32418,26.670,100498.766,0.3593,0,,,,,0,-1.00,-1.000,-1.00,0.1083
32618,26.670,100499.797,0.2722,0,,,,,0,-1.00,-1.000,-1.00,0.1083
32816,26.670,100501.773,0.1083,0,,,,,0,-1.00,-1.000,-1.00,0.1083
33008,26.680,100500.836,0.1850,0,,,,,0,-1.00,-1.000,-1.00,0.1083
33208,26.670,100499.438,0.3039,0,,,,,0,-1.00,-1.000,-1.00,0.1083
33408,26.670,100497.438,0.4703,0,,,,,0,-1.00,-1.000,-1.00,0.1083
33608,26.670,100499.297,0.3144,0,,,,,0,-1.00,-1.000,-1.00,0.1083
33816,26.670,100498.203,0.4069,0,,,,,0,-1.00,-1.000,-1.00,0.1083
34008,26.670,100500.617,0.2035,0,,,,,0,-1.00,-1.000,-1.00,0.1083
34208,26.670,100502.656,0.0317,0,,,,,0,-1.00,-1.000,-1.00,0.1083
34408,26.680,100501.125,0.1612,0,,,,,0,-1.00,-1.000,-1.00,0.1083
34608,26.680,100503.938,-0.0740,0,,,,,0,-1.00,-1.000,-1.00,0.1083
34808,26.680,100501.609,0.1215,0,,,,,0,-1.00,-1.000,-1.00,0.1083
35030,26.690,100504.094,-0.0898,0,,,,,0,-1.00,-1.000,-1.00,0.1083
35208,26.680,100500.305,0.2299,0,,,,,0,-1.00,-1.000,-1.00,0.1083
35408,26.680,100500.047,0.2510,0,,,,,0,-1.00,-1.000,-1.00,0.1083
35608,26.690,100502.234,0.0687,0,,,,,0,-1.00,-1.000,-1.00,0.1083
35815,26.690,100502.469,0.0476,0,,,,,0,-1.00,-1.000,-1.00,0.1083
36018,26.690,100501.266,0.1506,0,,,,,0,-1.00,-1.000,-1.00,0.1083
36218,26.690,100502.297,0.0634,0,,,,,0,-1.00,-1.000,-1.00,0.1083
36418,26.680,100501.461,0.1321,0,,,,,0,-1.00,-1.000,-1.00,0.1083
36618,26.690,100504.094,-0.0898,0,,,,,0,-1.00,-1.000,-1.00,0.1083
36816,26.690,100501.586,0.1215,0,,,,,0,-1.00,-1.000,-1.00,0.1083
37008,26.690,100502.672,0.0317,0,,,,,0,-1.00,-1.000,-1.00,0.1083
37208,26.690,100500.516,0.2114,0,,,,,0,-1.00,-1.000,-1.00,0.1083
37408,26.690,100503.211,-0.0159,0,,,,,0,-1.00,-1.000,-1.00,0.1083
37608,26.700,100502.867,0.0159,0,,,,,0,-1.00,-1.000,-1.00,0.1083
37815,26.690,100498.844,0.3541,0,,,,,0,-1.00,-1.000,-1.00,0.1083
38008,26.700,100506.055,-0.2537,0,,,,,0,-1.00,-1.000,-1.00,0.1083
38208,26.700,100503.398,-0.0317,0,,,,,0,-1.00,-1.000,-1.00,0.1083
38408,26.700,100505.266,-0.1850,0,,,,,0,-1.00,-1.000,-1.00,0.1083
38608,26.700,100503.336,-0.0264,0,,,,,0,-1.00,-1.000,-1.00,0.1083
38816,26.700,100500.234,0.2352,0,,,,,0,-1.00,-1.000,-1.00,0.1083
39008,26.700,100498.789,0.3567,0,,,,,0,-1.00,-1.000,-1.00,0.1083
39208,26.710,100503.016,0.0026,0,,,,,0,-1.00,-1.000,-1.00,0.1083
39408,26.700,100500.766,0.1929,0,,,,,0,-1.00,-1.000,-1.00,0.1083
39608,26.710,100502.664,0.0317,0,,,,,0,-1.00,-1.000,-1.00,0.1083
39812,26.700,100502.422,0.0528,0,,,,,0,-1.00,-1.000,-1.00,0.1083
40018,26.710,100503.820,-0.0634,0,,,,,0,-1.00,-1.000,-1.00,0.1083
40218,26.710,100504.234,-0.1004,0,,,,,0,-1.00,-1.000,-1.00,0.1083
40408,26.700,100504.547,-0.1268,0,,,,,0,-1.00,-1.000,-1.00,0.1083
40608,26.700,100503.672,-0.0528,0,,,,,0,-1.00,-1.000,-1.00,0.1083
40808,26.710,100504.820,-0.1480,0,,,,,0,-1.00,-1.000,-1.00,0.1083
41027,26.710,100502.313,0.0608,0,,,,,0,-1.00,-1.000,-1.00,0.1083
41208,26.700,100502.781,0.0211,0,,,,,0,-1.00,-1.000,-1.00,0.1083
41408,26.700,100502.250,0.0661,0,,,,,0,-1.00,-1.000,-1.00,0.1083
41608,26.710,100500.875,0.1823,0,,,,,0,-1.00,-1.000,-1.00,0.1083
41817,26.710,100499.828,0.2695,0,,,,,0,-1.00,-1.000,-1.00,0.1083
42008,26.710,100501.961,0.0898,0,,,,,0,-1.00,-1.000,-1.00,0.1083
42208,26.710,100501.344,0.1427,0,,,,,0,-1.00,-1.000,-1.00,0.1083
42408,26.720,100502.094,0.0793,0,,,,,0,-1.00,-1.000,-1.00,0.1083
42608,26.720,100502.352,0.0581,0,,,,,0,-1.00,-1.000,-1.00,0.1083
42806,26.720,100500.852,0.1850,0,,,,,0,-1.00,-1.000,-1.00,0.1083
43018,26.720,100500.320,0.2299,0,,,,,0,-1.00,-1.000,-1.00,0.1083
43218,26.730,100505.727,-0.2272,0,,,,,0,-1.00,-1.000,-1.00,0.1083
43418,26.730,100501.125,0.1612,0,,,,,0,-1.00,-1.000,-1.00,0.1083
43618,26.720,100500.500,0.2140,0,,,,,0,-1.00,-1.000,-1.00,0.1083
43810,26.720,100502.625,0.0343,0,,,,,0,-1.00,-1.000,-1.00,0.1083
44018,26.710,100499.102,0.3303,0,,,,,0,-1.00,-1.000,-1.00,0.1083
44218,26.720,100502.328,0.0608,0,,,,,0,-1.00,-1.000,-1.00,0.1083
44418,26.720,100501.977,0.0898,0,,,,,0,-1.00,-1.000,-1.00,0.1083
44618,26.720,100500.203,0.2378,0,,,,,0,-1.00,-1.000,-1.00,0.1083
44810,26.730,100502.359,0.0581,0,,,,,0,-1.00,-1.000,-1.00,0.1083
45018,26.720,100504.102,-0.0898,0,,,,,0,-1.00,-1.000,-1.00,0.1083
45218,26.720,100504.281,-0.1057,0,,,,,0,-1.00,-1.000,-1.00,0.1083
45418,26.730,100504.906,-0.1533,0,,,,,0,-1.00,-1.000,-1.00,0.1083
45618,26.730,100503.063,0.0000,0,,,,,0,-1.00,-1.000,-1.00,0.1083
45805,26.730,100502.180,0.0740,0,,,,,0,-1.00,-1.000,-1.00,0.1083
46018,26.730,100502.063,0.0819,0,,,,,0,-1.00,-1.000,-1.00,0.1083
46218,26.730,100505.313,-0.1902,0,,,,,0,-1.00,-1.000,-1.00,0.1083
46418,26.740,100504.586,-0.1268,0,,,,,0,-1.00,-1.000,-1.00,0.1083
46618,26.730,100503.969,-0.0793,0,,,,,0,-1.00,-1.000,-1.00,0.1083
46818,26.730,100499.703,0.2801,0,,,,,0,-1.00,-1.000,-1.00,0.1083
47017,26.730,100501.656,0.1163,0,,,,,0,-1.00,-1.000,-1.00,0.1083
47208,26.740,100500.398,0.2220,0,,,,,0,-1.00,-1.000,-1.00,0.1083
47408,26.730,100500.594,0.2061,0,,,,,0,-1.00,-1.000,-1.00,0.1083
47608,26.730,100502.063,0.0819,0,,,,,0,-1.00,-1.000,-1.00,0.1083
47809,26.740,100503.523,-0.0423,0,,,,,0,-1.00,-1.000,-1.00,0.1083
48008,26.730,100499.891,0.2642,0,,,,,0,-1.00,-1.000,-1.00,0.1083
48208,26.730,100503.375,-0.0264,0,,,,,0,-1.00,-1.000,-1.00,0.1083
48408,26.730,100503.969,-0.0793,0,,,,,0,-1.00,-1.000,-1.00,0.1083
48608,26.730,100501.602,0.1215,0,,,,,0,-1.00,-1.000,-1.00,0.1083
48806,26.730,100499.406,0.3065,0,,,,,0,-1.00,-1.000,-1.00,0.1083
49018,26.740,100504.125,-0.0898,0,,,,,0,-1.00,-1.000,-1.00,0.1083
49218,26.740,100500.688,0.1982,0,,,,,0,-1.00,-1.000,-1.00,0.1083
49418,26.740,100501.875,0.0978,0,,,,,0,-1.00,-1.000,-1.00,0.1083
49618,26.740,100500.984,0.1717,0,,,,,0,-1.00,-1.000,-1.00,0.1083
49812,26.740,100501.281,0.1480,0,,,,,0,-1.00,-1.000,-1.00,0.1083
50008,26.740,100503.969,-0.0793,0,,,,,0,-1.00,-1.000,-1.00,0.1083
50208,26.740,100502.523,0.0449,0,,,,,0,-1.00,-1.000,-1.00,0.1083
50418,26.750,100504.031,-0.0846,0,,,,,0,-1.00,-1.000,-1.00,0.1083
50618,26.740,100499.453,0.3012,0,,,,,0,-1.00,-1.000,-1.00,0.1083
50811,26.740,100500.156,0.2431,0,,,,,0,-1.00,-1.000,-1.00,0.1083
51008,26.750,100502.086,0.0793,0,,,,,0,-1.00,-1.000,-1.00,0.1083
51208,26.740,100500.750,0.1929,0,,,,,0,-1.00,-1.000,-1.00,0.1083
51408,26.740,100501.398,0.1374,0,,,,,0,-1.00,-1.000,-1.00,0.1083
51608,26.740,100501.992,0.0872,0,,,,,0,-1.00,-1.000,-1.00,0.1083
51808,26.740,100501.844,0.1004,0,,,,,0,-1.00,-1.000,-1.00,0.1083
52008,26.740,100501.672,0.1163,0,,,,,0,-1.00,-1.000,-1.00,0.1083
52208,26.750,100502.742,0.0264,0,,,,,0,-1.00,-1.000,-1.00,0.1083
52408,26.750,100500.492,0.2140,0,,,,,0,-1.00,-1.000,-1.00,0.1083
52608,26.740,100498.836,0.3541,0,,,,,0,-1.00,-1.000,-1.00,0.1083
52808,26.750,100503.328,-0.0211,0,,,,,0,-1.00,-1.000,-1.00,0.1083
53017,26.740,100497.766,0.4439,0,,,,,0,-1.00,-1.000,-1.00,0.1083
53208,26.750,100498.781,0.3567,0,,,,,0,-1.00,-1.000,-1.00,0.1083
53408,26.750,100498.891,0.3488,0,,,,,0,-1.00,-1.000,-1.00,0.1083
53608,26.760,100503.188,-0.0106,0,,,,,0,-1.00,-1.000,-1.00,0.1083
53810,26.750,100504.547,-0.1268,0,,,,,0,-1.00,-1.000,-1.00,0.1083
54008,26.750,100502.328,0.0608,0,,,,,0,-1.00,-1.000,-1.00,0.1083
54208,26.760,100502.391,0.0555,0,,,,,0,-1.00,-1.000,-1.00,0.1083
54408,26.760,100502.547,0.0423,0,,,,,0,-1.00,-1.000,-1.00,0.1083
54608,26.750,100501.148,0.1585,0,,,,,0,-1.00,-1.000,-1.00,0.1083
54806,26.760,100502.219,0.0687,0,,,,,0,-1.00,-1.000,-1.00,0.1083
55008,26.760,100504.078,-0.0846,0,,,,,0,-1.00,-1.000,-1.00,0.1083
55208,26.740,100502.555,0.0423,0,,,,,0,-1.00,-1.000,-1.00,0.1083
55408,26.740,100501.844,0.1004,0,,,,,0,-1.00,-1.000,-1.00,0.1083
55608,26.750,100503.453,-0.0317,0,,,,,0,-1.00,-1.000,-1.00,0.1083
55808,26.750,100500.617,0.2035,0,,,,,0,-1.00,-1.000,-1.00,0.1083
56008,26.760,100502.297,0.0634,0,,,,,0,-1.00,-1.000,-1.00,0.1083
56208,26.750,100503.094,-0.0053,0,,,,,0,-1.00,-1.000,-1.00,0.1083
56408,26.750,100500.734,0.1929,0,,,,,0,-1.00,-1.000,-1.00,0.1083
56608,26.750,100501.969,0.0898,0,,,,,0,-1.00,-1.000,-1.00,0.1083
56808,26.740,100503.938,-0.0740,0,,,,,0,-1.00,-1.000,-1.00,0.1083
57008,26.750,100503.391,-0.0317,0,,,,,0,-1.00,-1.000,-1.00,0.1083
57208,26.740,100503.594,-0.0476,0,,,,,0,-1.00,-1.000,-1.00,0.1083
57408,26.740,100503.094,-0.0053,0,,,,,0,-1.00,-1.000,-1.00,0.1083
57608,26.750,100501.531,0.1268,0,,,,,0,-1.00,-1.000,-1.00,0.1083
57808,26.750,100499.734,0.2774,0,,,,,0,-1.00,-1.000,-1.00,0.1083
58008,26.750,100499.664,0.2854,0,,,,,0,-1.00,-1.000,-1.00,0.1083
58208,26.750,100499.430,0.3039,0,,,,,0,-1.00,-1.000,-1.00,0.1083
58408,26.750,100498.781,0.3567,0,,,,,0,-1.00,-1.000,-1.00,0.1083
58608,26.740,100500.422,0.2193,0,,,,,0,-1.00,-1.000,-1.00,0.1083
58808,26.750,100500.016,0.2537,0,,,,,0,-1.00,-1.000,-1.00,0.1083
59023,26.750,100502.680,0.0317,0,,,,,0,-1.00,-1.000,-1.00,0.1083
59208,26.750,100501.797,0.1057,0,,,,,0,-1.00,-1.000,-1.00,0.1083
59408,26.750,100502.148,0.0766,0,,,,,0,-1.00,-1.000,-1.00,0.1083
59608,26.750,100499.609,0.2880,0,,,,,0,-1.00,-1.000,-1.00,0.1083
59808,26.750,100498.188,0.4069,0,,,,,0,-1.00,-1.000,-1.00,0.1083
60008,26.750,100500.617,0.2035,0,,,,,0,-1.00,-1.000,-1.00,0.1083
60208,26.750,100501.547,0.1268,0,,,,,0,-1.00,-1.000,-1.00,0.1083
