# experiment,gps_baro_fusion
# chip_id,0x58
# p0_pa,100699.813
# baro_hz,5
# alpha,0.980
t_ms,temp_c,pressure_pa,baro_alt_m,gps_valid,gps_utc,lat,lon,gps_alt_m,satellites,hdop,speed_knots,course_deg,fused_alt_m
3818,25.500,100698.172,0.1374,0,,,,,0,-1.00,-1.000,-1.00,0.1348
4032,25.490,100698.281,0.1295,0,,,,,0,-1.00,-1.000,-1.00,0.1348
4218,25.490,100697.016,0.2352,0,,,,,0,-1.00,-1.000,-1.00,0.1348
4418,25.500,100697.109,0.2272,0,,,,,0,-1.00,-1.000,-1.00,0.1348
4618,25.490,100696.781,0.2537,0,,,,,0,-1.00,-1.000,-1.00,0.1348
4818,25.500,100698.172,0.1374,0,,,,,0,-1.00,-1.000,-1.00,0.1348
5032,25.490,100698.641,0.0978,0,,,,,0,-1.00,-1.000,-1.00,0.1348
5218,25.490,100698.992,0.0687,0,,,,,0,-1.00,-1.000,-1.00,0.1348
5418,25.500,100697.289,0.2114,0,,,,,0,-1.00,-1.000,-1.00,0.1348
5618,25.500,100699.414,0.0343,0,,,,,0,-1.00,-1.000,-1.00,0.1348
5818,25.500,100700.188,-0.0317,0,,,,,0,-1.00,-1.000,-1.00,0.1348
6033,25.500,100698.094,0.1427,0,,,,,0,-1.00,-1.000,-1.00,0.1348
6218,25.500,100697.531,0.1902,0,,,,,0,-1.00,-1.000,-1.00,0.1348
6418,25.500,100696.227,0.3012,0,,,,,0,-1.00,-1.000,-1.00,0.1348
6618,25.500,100697.289,0.2114,0,,,,,0,-1.00,-1.000,-1.00,0.1348
6818,25.500,100697.641,0.1823,0,,,,,0,-1.00,-1.000,-1.00,0.1348
7032,25.500,100699.328,0.0396,0,,,,,0,-1.00,-1.000,-1.00,0.1348
7218,25.500,100698.156,0.1400,0,,,,,0,-1.00,-1.000,-1.00,0.1348
7418,25.500,100696.328,0.2933,0,,,,,0,-1.00,-1.000,-1.00,0.1348
7618,25.500,100698.977,0.0687,0,,,,,0,-1.00,-1.000,-1.00,0.1348
7818,25.500,100697.391,0.2035,0,,,,,0,-1.00,-1.000,-1.00,0.1348
8035,25.510,100700.344,-0.0423,0,,,,,0,-1.00,-1.000,-1.00,0.1348
8218,25.510,100699.453,0.0291,0,,,,,0,-1.00,-1.000,-1.00,0.1348
8418,25.510,100698.281,0.1295,0,,,,,0,-1.00,-1.000,-1.00,0.1348
8618,25.510,100696.805,0.2510,0,,,,,0,-1.00,-1.000,-1.00,0.1348
8818,25.510,100697.938,0.1559,0,,,,,0,-1.00,-1.000,-1.00,0.1348
9034,25.500,100696.922,0.2431,0,,,,,0,-1.00,-1.000,-1.00,0.1348
9218,25.510,100698.578,0.1030,0,,,,,0,-1.00,-1.000,-1.00,0.1348
9418,25.510,100697.875,0.1612,0,,,,,0,-1.00,-1.000,-1.00,0.1348
9618,25.510,100700.086,-0.0211,0,,,,,0,-1.00,-1.000,-1.00,0.1348
9818,25.510,100698.844,0.0819,0,,,,,0,-1.00,-1.000,-1.00,0.1348
10018,25.510,100699.555,0.0211,0,,,,,0,-1.00,-1.000,-1.00,0.1348
10211,25.510,100699.523,0.0238,0,,,,,0,-1.00,-1.000,-1.00,0.1348
10418,25.520,100699.891,-0.0053,0,,,,,0,-1.00,-1.000,-1.00,0.1348
10618,25.520,100700.781,-0.0793,0,,,,,0,-1.00,-1.000,-1.00,0.1348
10818,25.520,100699.508,0.0264,0,,,,,0,-1.00,-1.000,-1.00,0.1348
11018,25.510,100696.633,0.2669,0,,,,,0,-1.00,-1.000,-1.00,0.1348
11205,25.510,100698.492,0.1110,0,,,,,0,-1.00,-1.000,-1.00,0.1348
11408,25.510,100695.984,0.3197,0,,,,,0,-1.00,-1.000,-1.00,0.1348
11608,25.510,100695.664,0.3461,0,,,,,0,-1.00,-1.000,-1.00,0.1348
11808,25.510,100698.203,0.1348,0,,,,,0,-1.00,-1.000,-1.00,0.1348
12008,25.520,100699.359,0.0370,0,,,,,0,-1.00,-1.000,-1.00,0.1348
12205,25.520,100696.148,0.3065,0,,,,,0,-1.00,-1.000,-1.00,0.1348
12408,25.520,100701.313,-0.1268,0,,,,,0,-1.00,-1.000,-1.00,0.1348
12608,25.520,100700.672,-0.0740,0,,,,,0,-1.00,-1.000,-1.00,0.1348
12808,25.520,100697.203,0.2193,0,,,,,0,-1.00,-1.000,-1.00,0.1348
13008,25.530,100700.969,-0.0951,0,,,,,0,-1.00,-1.000,-1.00,0.1348
13204,25.520,100698.125,0.1400,0,,,,,0,-1.00,-1.000,-1.00,0.1348
13418,25.520,100695.266,0.3805,0,,,,,0,-1.00,-1.000,-1.00,0.1348
13618,25.520,100696.664,0.2642,0,,,,,0,-1.00,-1.000,-1.00,0.1348
13818,25.520,100695.531,0.3593,0,,,,,0,-1.00,-1.000,-1.00,0.1348
14018,25.520,100697.484,0.1955,0,,,,,0,-1.00,-1.000,-1.00,0.1348
14204,25.520,100696.781,0.2537,0,,,,,0,-1.00,-1.000,-1.00,0.1348
14408,25.530,100697.289,0.2114,0,,,,,0,-1.00,-1.000,-1.00,0.1348
14608,25.530,100695.234,0.3831,0,,,,,0,-1.00,-1.000,-1.00,0.1348
14808,25.540,100697.156,0.2220,0,,,,,0,-1.00,-1.000,-1.00,0.1348
15008,25.540,100697.938,0.1559,0,,,,,0,-1.00,-1.000,-1.00,0.1348
15204,25.530,100695.695,0.3461,0,,,,,0,-1.00,-1.000,-1.00,0.1348
15408,25.530,100697.891,0.1612,0,,,,,0,-1.00,-1.000,-1.00,0.1348
15608,25.540,100695.813,0.3356,0,,,,,0,-1.00,-1.000,-1.00,0.1348
15808,25.540,100699.813,0.0000,0,,,,,0,-1.00,-1.000,-1.00,0.1348
16008,25.540,100698.531,0.1083,0,,,,,0,-1.00,-1.000,-1.00,0.1348
16208,25.530,100695.938,0.3250,0,,,,,0,-1.00,-1.000,-1.00,0.1348
16414,25.540,100696.391,0.2854,0,,,,,0,-1.00,-1.000,-1.00,0.1348
16618,25.540,100696.766,0.2563,0,,,,,0,-1.00,-1.000,-1.00,0.1348
16818,25.540,100698.883,0.0766,0,,,,,0,-1.00,-1.000,-1.00,0.1348
17018,25.540,100697.758,0.1717,0,,,,,0,-1.00,-1.000,-1.00,0.1348
17203,25.540,100698.109,0.1427,0,,,,,0,-1.00,-1.000,-1.00,0.1348
17408,25.550,100696.328,0.2933,0,,,,,0,-1.00,-1.000,-1.00,0.1348
17608,25.550,100695.203,0.3858,0,,,,,0,-1.00,-1.000,-1.00,0.1348
17808,25.550,100696.328,0.2933,0,,,,,0,-1.00,-1.000,-1.00,0.1348
18008,25.550,100696.742,0.2563,0,,,,,0,-1.00,-1.000,-1.00,0.1348
18210,25.550,100696.742,0.2563,0,,,,,0,-1.00,-1.000,-1.00,0.1348
18408,25.560,100695.602,0.3541,0,,,,,0,-1.00,-1.000,-1.00,0.1348
18608,25.560,100695.070,0.3963,0,,,,,0,-1.00,-1.000,-1.00,0.1348
18808,25.560,100699.094,0.0608,0,,,,,0,-1.00,-1.000,-1.00,0.1348
19008,25.550,100696.148,0.3065,0,,,,,0,-1.00,-1.000,-1.00,0.1348
19211,25.550,100698.977,0.0687,0,,,,,0,-1.00,-1.000,-1.00,0.1348
19408,25.560,100697.188,0.2193,0,,,,,0,-1.00,-1.000,-1.00,0.1348
19608,25.560,100693.828,0.5020,0,,,,,0,-1.00,-1.000,-1.00,0.1348
19808,25.560,100696.133,0.3091,0,,,,,0,-1.00,-1.000,-1.00,0.1348
20008,25.550,100695.711,0.3435,0,,,,,0,-1.00,-1.000,-1.00,0.1348
20211,25.550,100697.453,0.1982,0,,,,,0,-1.00,-1.000,-1.00,0.1348
20408,25.560,100699.141,0.0555,0,,,,,0,-1.00,-1.000,-1.00,0.1348
20608,25.550,100697.125,0.2246,0,,,,,0,-1.00,-1.000,-1.00,0.1348
20808,25.570,100699.719,0.0079,0,,,,,0,-1.00,-1.000,-1.00,0.1348
21008,25.560,100698.914,0.0766,0,,,,,0,-1.00,-1.000,-1.00,0.1348
21210,25.560,100699.656,0.0132,0,,,,,0,-1.00,-1.000,-1.00,0.1348
21408,25.560,100698.945,0.0713,0,,,,,0,-1.00,-1.000,-1.00,0.1348
21608,25.570,100699.602,0.0185,0,,,,,0,-1.00,-1.000,-1.00,0.1348
21808,25.560,100697.547,0.1902,0,,,,,0,-1.00,-1.000,-1.00,0.1348
22008,25.560,100697.891,0.1612,0,,,,,0,-1.00,-1.000,-1.00,0.1348
22208,25.560,100695.484,0.3620,0,,,,,0,-1.00,-1.000,-1.00,0.1348
22411,25.560,100696.484,0.2774,0,,,,,0,-1.00,-1.000,-1.00,0.1348
22618,25.560,100696.969,0.2378,0,,,,,0,-1.00,-1.000,-1.00,0.1348
22818,25.550,100698.016,0.1506,0,,,,,0,-1.00,-1.000,-1.00,0.1348
23018,25.550,100695.531,0.3593,0,,,,,0,-1.00,-1.000,-1.00,0.1348
23211,25.550,100698.445,0.1136,0,,,,,0,-1.00,-1.000,-1.00,0.1348
23418,25.550,100697.656,0.1797,0,,,,,0,-1.00,-1.000,-1.00,0.1348
23618,25.550,100697.922,0.1585,0,,,,,0,-1.00,-1.000,-1.00,0.1348
23818,25.550,100698.203,0.1348,0,,,,,0,-1.00,-1.000,-1.00,0.1348
24018,25.540,100696.938,0.2404,0,,,,,0,-1.00,-1.000,-1.00,0.1348
24210,25.540,100698.344,0.1242,0,,,,,0,-1.00,-1.000,-1.00,0.1348
24408,25.550,100698.445,0.1136,0,,,,,0,-1.00,-1.000,-1.00,0.1348
24608,25.550,100698.734,0.0898,0,,,,,0,-1.00,-1.000,-1.00,0.1348
24808,25.550,100697.320,0.2087,0,,,,,0,-1.00,-1.000,-1.00,0.1348
25008,25.540,100698.992,0.0687,0,,,,,0,-1.00,-1.000,-1.00,0.1348
25209,25.540,100698.703,0.0925,0,,,,,0,-1.00,-1.000,-1.00,0.1348
25408,25.550,100697.320,0.2087,0,,,,,0,-1.00,-1.000,-1.00,0.1348
25608,25.540,100696.938,0.2404,0,,,,,0,-1.00,-1.000,-1.00,0.1348
25808,25.540,100697.758,0.1717,0,,,,,0,-1.00,-1.000,-1.00,0.1348
26008,25.540,100699.172,0.0528,0,,,,,0,-1.00,-1.000,-1.00,0.1348
26208,25.540,100694.688,0.4307,0,,,,,0,-1.00,-1.000,-1.00,0.1348
26408,25.540,100696.875,0.2457,0,,,,,0,-1.00,-1.000,-1.00,0.1348
26608,25.550,100697.500,0.1929,0,,,,,0,-1.00,-1.000,-1.00,0.1348
26808,25.540,100696.516,0.2748,0,,,,,0,-1.00,-1.000,-1.00,0.1348
27008,25.540,100694.281,0.4624,0,,,,,0,-1.00,-1.000,-1.00,0.1348
27209,25.540,100694.922,0.4096,0,,,,,0,-1.00,-1.000,-1.00,0.1348
27408,25.540,100699.172,0.0528,0,,,,,0,-1.00,-1.000,-1.00,0.1348
27608,25.550,100697.922,0.1585,0,,,,,0,-1.00,-1.000,-1.00,0.1348
27808,25.540,100695.813,0.3356,0,,,,,0,-1.00,-1.000,-1.00,0.1348
28008,25.550,100696.789,0.2537,0,,,,,0,-1.00,-1.000,-1.00,0.1348
28208,25.540,100695.859,0.3303,0,,,,,0,-1.00,-1.000,-1.00,0.1348
28401,25.550,100695.797,0.3356,0,,,,,0,-1.00,-1.000,-1.00,0.1348
28608,25.550,100697.922,0.1585,0,,,,,0,-1.00,-1.000,-1.00,0.1348
28808,25.540,100695.391,0.3699,0,,,,,0,-1.00,-1.000,-1.00,0.1348
29008,25.550,100697.852,0.1638,0,,,,,0,-1.00,-1.000,-1.00,0.1348
29209,25.540,100694.281,0.4624,0,,,,,0,-1.00,-1.000,-1.00,0.1348
29418,25.540,100699.172,0.0528,0,,,,,0,-1.00,-1.000,-1.00,0.1348
29618,25.540,100698.398,0.1189,0,,,,,0,-1.00,-1.000,-1.00,0.1348
29818,25.540,100695.453,0.3646,0,,,,,0,-1.00,-1.000,-1.00,0.1348
30018,25.540,100696.938,0.2404,0,,,,,0,-1.00,-1.000,-1.00,0.1348
30209,25.540,100694.328,0.4598,0,,,,,0,-1.00,-1.000,-1.00,0.1348
30418,25.540,100696.805,0.2510,0,,,,,0,-1.00,-1.000,-1.00,0.1348
30618,25.540,100695.695,0.3461,0,,,,,0,-1.00,-1.000,-1.00,0.1348
30818,25.550,100695.375,0.3726,0,,,,,0,-1.00,-1.000,-1.00,0.1348
31018,25.550,100699.922,-0.0106,0,,,,,0,-1.00,-1.000,-1.00,0.1348
31209,25.550,100697.203,0.2193,0,,,,,0,-1.00,-1.000,-1.00,0.1348
31408,25.550,100695.969,0.3224,0,,,,,0,-1.00,-1.000,-1.00,0.1348
31608,25.540,100694.508,0.4439,0,,,,,0,-1.00,-1.000,-1.00,0.1348
31808,25.540,100696.406,0.2854,0,,,,,0,-1.00,-1.000,-1.00,0.1348
32008,25.550,100695.617,0.3514,0,,,,,0,-1.00,-1.000,-1.00,0.1348
32209,25.550,100694.492,0.4465,0,,,,,0,-1.00,-1.000,-1.00,0.1348
32418,25.550,100696.789,0.2537,0,,,,,0,-1.00,-1.000,-1.00,0.1348
32618,25.540,100694.688,0.4307,0,,,,,0,-1.00,-1.000,-1.00,0.1348
32818,25.540,100697.578,0.1876,0,,,,,0,-1.00,-1.000,-1.00,0.1348
33018,25.550,100696.500,0.2774,0,,,,,0,-1.00,-1.000,-1.00,0.1348
33209,25.550,100697.031,0.2325,0,,,,,0,-1.00,-1.000,-1.00,0.1348
33408,25.540,100695.516,0.3593,0,,,,,0,-1.00,-1.000,-1.00,0.1348
33608,25.550,100696.078,0.3118,0,,,,,0,-1.00,-1.000,-1.00,0.1348
33808,25.550,100698.445,0.1136,0,,,,,0,-1.00,-1.000,-1.00,0.1348
34008,25.550,100694.797,0.4201,0,,,,,0,-1.00,-1.000,-1.00,0.1348
34219,25.550,100698.188,0.1374,0,,,,,0,-1.00,-1.000,-1.00,0.1348
34408,25.550,100698.516,0.1083,0,,,,,0,-1.00,-1.000,-1.00,0.1348
34608,25.560,100696.484,0.2774,0,,,,,0,-1.00,-1.000,-1.00,0.1348
34808,25.550,100696.953,0.2404,0,,,,,0,-1.00,-1.000,-1.00,0.1348
35008,25.550,100697.625,0.1823,0,,,,,0,-1.00,-1.000,-1.00,0.1348
35230,25.560,100698.672,0.0951,0,,,,,0,-1.00,-1.000,-1.00,0.1348
35418,25.560,100699.203,0.0502,0,,,,,0,-1.00,-1.000,-1.00,0.1348
35618,25.550,100694.625,0.4333,0,,,,,0,-1.00,-1.000,-1.00,0.1348
35818,25.560,100696.664,0.2642,0,,,,,0,-1.00,-1.000,-1.00,0.1348
36018,25.550,100697.484,0.1955,0,,,,,0,-1.00,-1.000,-1.00,0.1348
36226,25.550,100696.773,0.2537,0,,,,,0,-1.00,-1.000,-1.00,0.1348
36408,25.560,100698.563,0.1057,0,,,,,0,-1.00,-1.000,-1.00,0.1348
36608,25.560,100696.195,0.3039,0,,,,,0,-1.00,-1.000,-1.00,0.1348
36808,25.560,100695.375,0.3726,0,,,,,0,-1.00,-1.000,-1.00,0.1348
37008,25.560,100694.359,0.4571,0,,,,,0,-1.00,-1.000,-1.00,0.1348
37226,25.550,100694.977,0.4043,0,,,,,0,-1.00,-1.000,-1.00,0.1348
37408,25.550,100695.188,0.3884,0,,,,,0,-1.00,-1.000,-1.00,0.1348
37608,25.560,100696.969,0.2378,0,,,,,0,-1.00,-1.000,-1.00,0.1348
37808,25.560,100696.016,0.3171,0,,,,,0,-1.00,-1.000,-1.00,0.1348
38008,25.560,100697.852,0.1638,0,,,,,0,-1.00,-1.000,-1.00,0.1348
38224,25.570,100696.531,0.2748,0,,,,,0,-1.00,-1.000,-1.00,0.1348
38408,25.550,100693.938,0.4915,0,,,,,0,-1.00,-1.000,-1.00,0.1348
38608,25.560,100696.297,0.2959,0,,,,,0,-1.00,-1.000,-1.00,0.1348
38808,25.560,100695.195,0.3858,0,,,,,0,-1.00,-1.000,-1.00,0.1348
39008,25.560,100697.141,0.2246,0,,,,,0,-1.00,-1.000,-1.00,0.1348
39225,25.560,100695.313,0.3778,0,,,,,0,-1.00,-1.000,-1.00,0.1348
39408,25.560,100697.320,0.2087,0,,,,,0,-1.00,-1.000,-1.00,0.1348
39608,25.560,100693.898,0.4941,0,,,,,0,-1.00,-1.000,-1.00,0.1348
39808,25.570,100696.180,0.3039,0,,,,,0,-1.00,-1.000,-1.00,0.1348
40008,25.560,100696.266,0.2959,0,,,,,0,-1.00,-1.000,-1.00,0.1348
40208,25.570,100696.180,0.3039,0,,,,,0,-1.00,-1.000,-1.00,0.1348
40425,25.570,100696.344,0.2907,0,,,,,0,-1.00,-1.000,-1.00,0.1348
40608,25.570,100693.883,0.4967,0,,,,,0,-1.00,-1.000,-1.00,0.1348
40808,25.570,100693.156,0.5575,0,,,,,0,-1.00,-1.000,-1.00,0.1348
41008,25.570,100694.055,0.4835,0,,,,,0,-1.00,-1.000,-1.00,0.1348
41226,25.570,100693.414,0.5364,0,,,,,0,-1.00,-1.000,-1.00,0.1348
41408,25.560,100693.109,0.5628,0,,,,,0,-1.00,-1.000,-1.00,0.1348
41608,25.570,100693.063,0.5654,0,,,,,0,-1.00,-1.000,-1.00,0.1348
41808,25.580,100697.109,0.2272,0,,,,,0,-1.00,-1.000,-1.00,0.1348
42008,25.570,100695.813,0.3356,0,,,,,0,-1.00,-1.000,-1.00,0.1348
42226,25.570,100694.039,0.4835,0,,,,,0,-1.00,-1.000,-1.00,0.1348
42408,25.580,100694.281,0.4624,0,,,,,0,-1.00,-1.000,-1.00,0.1348
42608,25.570,100693.063,0.5654,0,,,,,0,-1.00,-1.000,-1.00,0.1348
42808,25.580,100694.875,0.4148,0,,,,,0,-1.00,-1.000,-1.00,0.1348
43008,25.580,100696.820,0.2510,0,,,,,0,-1.00,-1.000,-1.00,0.1348
43226,25.580,100692.578,0.6051,0,,,,,0,-1.00,-1.000,-1.00,0.1348
43408,25.580,100692.344,0.6262,0,,,,,0,-1.00,-1.000,-1.00,0.1348
43608,25.570,100696.875,0.2457,0,,,,,0,-1.00,-1.000,-1.00,0.1348
43808,25.580,100696.328,0.2933,0,,,,,0,-1.00,-1.000,-1.00,0.1348
44008,25.570,100696.344,0.2907,0,,,,,0,-1.00,-1.000,-1.00,0.1348
44226,25.570,100692.984,0.5734,0,,,,,0,-1.00,-1.000,-1.00,0.1348
44408,25.580,100695.344,0.3752,0,,,,,0,-1.00,-1.000,-1.00,0.1348
44608,25.570,100691.922,0.6606,0,,,,,0,-1.00,-1.000,-1.00,0.1348
44808,25.570,100697.219,0.2167,0,,,,,0,-1.00,-1.000,-1.00,0.1348
45008,25.570,100694.688,0.4307,0,,,,,0,-1.00,-1.000,-1.00,0.1348
45226,25.570,100696.688,0.2616,0,,,,,0,-1.00,-1.000,-1.00,0.1348
45418,25.570,100695.281,0.3805,0,,,,,0,-1.00,-1.000,-1.00,0.1348
45618,25.570,100693.172,0.5549,0,,,,,0,-1.00,-1.000,-1.00,0.1348
45818,25.570,100696.984,0.2378,0,,,,,0,-1.00,-1.000,-1.00,0.1348
46018,25.570,100698.219,0.1348,0,,,,,0,-1.00,-1.000,-1.00,0.1348
46218,25.570,100698.641,0.0978,0,,,,,0,-1.00,-1.000,-1.00,0.1348
46426,25.570,100695.711,0.3435,0,,,,,0,-1.00,-1.000,-1.00,0.1348
46608,25.570,100695.750,0.3409,0,,,,,0,-1.00,-1.000,-1.00,0.1348
46808,25.580,100697.625,0.1823,0,,,,,0,-1.00,-1.000,-1.00,0.1348
47008,25.580,100696.469,0.2801,0,,,,,0,-1.00,-1.000,-1.00,0.1348
47227,25.580,100697.641,0.1823,0,,,,,0,-1.00,-1.000,-1.00,0.1348
47418,25.580,100698.172,0.1374,0,,,,,0,-1.00,-1.000,-1.00,0.1348
47618,25.570,100694.828,0.4175,0,,,,,0,-1.00,-1.000,-1.00,0.1348
47818,25.570,100695.922,0.3250,0,,,,,0,-1.00,-1.000,-1.00,0.1348
48018,25.570,100697.242,0.2140,0,,,,,0,-1.00,-1.000,-1.00,0.1348
48227,25.570,100693.977,0.4888,0,,,,,0,-1.00,-1.000,-1.00,0.1348
48408,25.570,100697.336,0.2087,0,,,,,0,-1.00,-1.000,-1.00,0.1348
48608,25.570,100693.703,0.5126,0,,,,,0,-1.00,-1.000,-1.00,0.1348
48808,25.570,100697.305,0.2114,0,,,,,0,-1.00,-1.000,-1.00,0.1348
49008,25.560,100697.000,0.2352,0,,,,,0,-1.00,-1.000,-1.00,0.1348
49226,25.570,100694.406,0.4518,0,,,,,0,-1.00,-1.000,-1.00,0.1348
49408,25.580,100701.359,-0.1321,0,,,,,0,-1.00,-1.000,-1.00,0.1348
49608,25.580,100695.875,0.3303,0,,,,,0,-1.00,-1.000,-1.00,0.1348
49808,25.580,100701.000,-0.1004,0,,,,,0,-1.00,-1.000,-1.00,0.1348
50008,25.580,100698.531,0.1083,0,,,,,0,-1.00,-1.000,-1.00,0.1348
50227,25.570,100697.516,0.1929,0,,,,,0,-1.00,-1.000,-1.00,0.1348
50408,25.580,100701.359,-0.1321,0,,,,,0,-1.00,-1.000,-1.00,0.1348
50618,25.570,100697.219,0.2167,0,,,,,0,-1.00,-1.000,-1.00,0.1348
50818,25.570,100698.992,0.0687,0,,,,,0,-1.00,-1.000,-1.00,0.1348
51018,25.570,100695.469,0.3646,0,,,,,0,-1.00,-1.000,-1.00,0.1348
51227,25.570,100699.602,0.0185,0,,,,,0,-1.00,-1.000,-1.00,0.1348
51418,25.580,100696.047,0.3144,0,,,,,0,-1.00,-1.000,-1.00,0.1348
51618,25.570,100695.359,0.3726,0,,,,,0,-1.00,-1.000,-1.00,0.1348
51818,25.570,100696.250,0.2986,0,,,,,0,-1.00,-1.000,-1.00,0.1348
52018,25.570,100693.883,0.4967,0,,,,,0,-1.00,-1.000,-1.00,0.1348
52218,25.570,100694.156,0.4730,0,,,,,0,-1.00,-1.000,-1.00,0.1348
52418,25.570,100697.773,0.1717,0,,,,,0,-1.00,-1.000,-1.00,0.1348
52608,25.570,100698.188,0.1374,0,,,,,0,-1.00,-1.000,-1.00,0.1348
52808,25.570,100697.930,0.1585,0,,,,,0,-1.00,-1.000,-1.00,0.1348
53008,25.570,100695.469,0.3646,0,,,,,0,-1.00,-1.000,-1.00,0.1348
53227,25.560,100693.469,0.5311,0,,,,,0,-1.00,-1.000,-1.00,0.1348
53418,25.570,100695.469,0.3646,0,,,,,0,-1.00,-1.000,-1.00,0.1348
53618,25.570,100697.945,0.1559,0,,,,,0,-1.00,-1.000,-1.00,0.1348
53818,25.570,100695.297,0.3778,0,,,,,0,-1.00,-1.000,-1.00,0.1348
54018,25.570,100694.586,0.4386,0,,,,,0,-1.00,-1.000,-1.00,0.1348
54226,25.560,100698.414,0.1163,0,,,,,0,-1.00,-1.000,-1.00,0.1348
54408,25.560,100699.617,0.0159,0,,,,,0,-1.00,-1.000,-1.00,0.1348
54608,25.560,100697.188,0.2193,0,,,,,0,-1.00,-1.000,-1.00,0.1348
54808,25.560,100697.352,0.2061,0,,,,,0,-1.00,-1.000,-1.00,0.1348
55008,25.560,100695.070,0.3963,0,,,,,0,-1.00,-1.000,-1.00,0.1348
55226,25.550,100692.852,0.5839,0,,,,,0,-1.00,-1.000,-1.00,0.1348
55408,25.560,100695.602,0.3541,0,,,,,0,-1.00,-1.000,-1.00,0.1348
55608,25.560,100694.781,0.4201,0,,,,,0,-1.00,-1.000,-1.00,0.1348
55808,25.550,100693.063,0.5654,0,,,,,0,-1.00,-1.000,-1.00,0.1348
56008,25.560,100692.836,0.5839,0,,,,,0,-1.00,-1.000,-1.00,0.1348
56227,25.550,100694.477,0.4465,0,,,,,0,-1.00,-1.000,-1.00,0.1348
56418,25.560,100695.141,0.3911,0,,,,,0,-1.00,-1.000,-1.00,0.1348
56618,25.550,100693.734,0.5100,0,,,,,0,-1.00,-1.000,-1.00,0.1348
56818,25.560,100696.016,0.3171,0,,,,,0,-1.00,-1.000,-1.00,0.1348
57018,25.560,100695.070,0.3963,0,,,,,0,-1.00,-1.000,-1.00,0.1348
57227,25.560,100695.375,0.3726,0,,,,,0,-1.00,-1.000,-1.00,0.1348
57408,25.560,100691.359,0.7081,0,,,,,0,-1.00,-1.000,-1.00,0.1348
57608,25.560,100693.125,0.5602,0,,,,,0,-1.00,-1.000,-1.00,0.1348
57808,25.550,100692.000,0.6553,0,,,,,0,-1.00,-1.000,-1.00,0.1348
58008,25.560,100693.828,0.5020,0,,,,,0,-1.00,-1.000,-1.00,0.1348
58208,25.560,100694.016,0.4862,0,,,,,0,-1.00,-1.000,-1.00,0.1348
58417,25.550,100696.422,0.2854,0,,,,,0,-1.00,-1.000,-1.00,0.1348
58608,25.560,100695.234,0.3831,0,,,,,0,-1.00,-1.000,-1.00,0.1348
58808,25.560,100692.406,0.6209,0,,,,,0,-1.00,-1.000,-1.00,0.1348
59008,25.560,100694.172,0.4730,0,,,,,0,-1.00,-1.000,-1.00,0.1348
59227,25.570,100696.180,0.3039,0,,,,,0,-1.00,-1.000,-1.00,0.1348
59418,25.560,100694.523,0.4439,0,,,,,0,-1.00,-1.000,-1.00,0.1348
59618,25.570,100695.711,0.3435,0,,,,,0,-1.00,-1.000,-1.00,0.1348
59818,25.580,100691.156,0.7240,0,,,,,0,-1.00,-1.000,-1.00,0.1348
60018,25.580,100691.984,0.6553,0,,,,,0,-1.00,-1.000,-1.00,0.1348
60227,25.570,100693.328,0.5443,0,,,,,0,-1.00,-1.000,-1.00,0.1348
60408,25.570,100692.914,0.5787,0,,,,,0,-1.00,-1.000,-1.00,0.1348
60618,25.570,100692.359,0.6236,0,,,,,0,-1.00,-1.000,-1.00,0.1348
