# purpose,attitude fusion experiment
# label,continuous_motion
# sample_hz,50
# duration_s,120
# sda_gpio,21
# scl_gpio,22
# wifi,off
t_ms,label,ax_g,ay_g,az_g,temp_c,gx_dps,gy_dps,gz_dps,mx_raw,my_raw,mz_raw
0,continuous_motion,-0.037354,0.012207,1.027100,43.756,0.160305,1.068702,-0.022901,245,191,258
20,continuous_motion,-0.036377,0.015381,1.026123,43.736,0.190840,1.000000,-0.083969,245,191,258
40,continuous_motion,-0.034424,0.017822,1.019043,43.748,0.236641,0.977099,-0.183206,245,191,258
61,continuous_motion,-0.038330,0.016113,1.025635,43.745,0.206107,0.839695,-0.183206,245,191,258
80,continuous_motion,-0.038330,0.013672,1.023926,43.751,0.206107,1.038168,-0.061069,246,190,260
100,continuous_motion,-0.048584,0.024658,1.017090,43.736,0.328244,0.335878,-0.030534,246,190,260
121,continuous_motion,-0.031738,0.013672,1.027832,43.765,0.374046,-2.946565,-0.160305,246,190,260
140,continuous_motion,-0.020020,0.012695,1.039307,43.756,0.007634,0.244275,-0.083969,246,190,260
160,continuous_motion,-0.029541,0.011230,1.024414,43.733,0.175573,2.763359,-0.183206,245,190,259
181,continuous_motion,-0.040771,0.011719,1.021973,43.759,0.221374,3.274809,-0.244275,245,190,259
200,continuous_motion,-0.059082,0.005371,1.004395,43.736,0.190840,2.519084,-0.152672,245,190,259
220,continuous_motion,-0.038086,0.012939,1.014160,43.742,0.175573,0.671756,-0.053435,245,190,258
240,continuous_motion,-0.025391,0.016113,1.028320,43.730,0.259542,0.755725,-0.122137,245,190,258
260,continuous_motion,-0.040039,0.013184,1.021240,43.736,0.251908,1.694656,-0.068702,245,190,258
280,continuous_motion,-0.042480,0.002686,1.017822,43.765,0.152672,0.786260,-0.122137,245,190,258
300,continuous_motion,-0.049316,0.019043,1.007813,43.774,0.335878,-0.114504,-0.259542,246,190,259
320,continuous_motion,-0.040771,0.019775,1.027100,43.748,0.511450,-1.587786,-0.160305,246,190,259
340,continuous_motion,-0.015381,0.022217,1.041016,43.765,0.312977,-0.687023,-0.038168,246,190,259
360,continuous_motion,-0.035645,0.008301,1.025635,43.748,0.007634,3.557252,-0.030534,245,189,258
380,continuous_motion,-0.047363,0.016846,1.022461,43.742,0.206107,1.625954,-0.106870,245,189,258
400,continuous_motion,-0.035156,0.015137,1.025146,43.754,0.221374,1.229008,-0.038168,245,189,258
420,continuous_motion,0.020264,0.001221,1.011475,43.727,0.282443,1.351145,-0.160305,245,189,257
440,continuous_motion,-0.039063,0.006836,1.023682,43.748,0.122137,2.038168,-0.167939,245,189,257
460,continuous_motion,-0.052734,0.014160,1.014893,43.751,0.160305,1.450382,-0.045802,245,189,257
480,continuous_motion,-0.034668,0.015381,1.030029,43.742,0.328244,-1.587786,-0.053435,245,189,257
500,continuous_motion,-0.008545,0.012695,1.021484,43.759,0.183206,0.961832,-0.091603,244,190,258
520,continuous_motion,-0.045898,0.018066,1.026123,43.762,0.190840,2.183206,-0.137405,244,190,258
540,continuous_motion,-0.022217,0.013428,1.034424,43.762,0.099237,2.465649,-0.091603,244,190,258
560,continuous_motion,-0.037109,0.018799,1.029297,43.754,0.297710,3.778626,-0.198473,244,191,257
580,continuous_motion,-0.073975,0.017822,0.996826,43.745,0.175573,1.389313,0.015267,244,191,257
600,continuous_motion,-0.032471,0.015137,1.030762,43.751,0.396947,-2.274809,-0.083969,244,191,257
620,continuous_motion,0.007568,0.011230,1.058838,43.777,0.229008,2.625954,-0.083969,245,190,258
640,continuous_motion,-0.114990,0.005127,0.964355,43.759,-0.106870,5.244275,-0.061069,245,190,258
660,continuous_motion,-0.049805,0.015625,1.046875,43.748,0.297710,-0.648855,-0.091603,245,190,258
680,continuous_motion,-0.026367,0.018799,1.032715,43.754,0.358779,1.748092,-0.129771,245,190,258
700,continuous_motion,-0.074707,0.015625,0.995361,43.745,0.106870,2.175573,-0.091603,246,191,257
720,continuous_motion,-0.029785,0.018555,1.035889,43.748,0.236641,-1.778626,-0.061069,246,191,257
740,continuous_motion,-0.039063,0.019287,1.025635,43.804,0.351145,-0.183206,-0.053435,246,191,257
760,continuous_motion,-0.071289,0.011230,1.002686,43.742,0.305344,-1.473282,-0.190840,245,191,257
780,continuous_motion,-0.053955,0.020508,1.010498,43.768,0.412214,-5.114504,-0.167939,245,191,257
800,continuous_motion,-0.017334,0.012207,1.028564,43.733,0.305344,-4.480916,-0.145038,245,191,257
820,continuous_motion,-0.034424,0.017578,1.029053,43.771,0.129771,-3.404580,-0.122137,246,189,260
840,continuous_motion,-0.068359,0.022949,1.019043,43.745,0.320611,-5.068702,-0.251908,246,189,260
860,continuous_motion,0.109375,0.034668,1.068848,43.745,1.977099,-5.480916,-0.633588,246,189,260
880,continuous_motion,0.002686,0.102783,1.128662,43.777,0.702290,11.351145,-0.213740,246,189,260
900,continuous_motion,-0.066162,-0.009521,0.987305,43.751,-0.290076,7.946565,-0.145038,245,188,259
920,continuous_motion,-0.071045,0.010986,0.995850,43.718,-0.190840,3.343511,0.160305,245,188,259
940,continuous_motion,-0.052490,0.019287,1.035400,43.759,0.351145,1.977099,0.076336,245,188,259
960,continuous_motion,-0.051025,0.013184,1.007568,43.783,0.519084,-1.305344,-0.083969,246,190,259
980,continuous_motion,-0.048340,0.015869,1.015137,43.733,0.519084,-3.450382,0.083969,246,190,259
1000,continuous_motion,-0.058838,0.019043,1.023193,43.751,0.404580,-5.412214,-0.076336,246,190,259
1020,continuous_motion,-0.061523,0.030518,1.020508,43.762,-0.496183,-8.503817,-0.244275,245,187,262
1041,continuous_motion,-0.018799,0.022461,1.044922,43.774,-3.305344,-9.534351,-0.374046,245,187,262
1060,continuous_motion,0.019043,0.012207,1.028320,43.765,-1.374046,-6.641222,-0.549618,245,187,262
1080,continuous_motion,-0.008301,0.010986,1.014404,43.751,-1.381679,-2.267176,-0.122137,245,187,262
1101,continuous_motion,-0.039307,0.023438,1.020508,43.745,-0.099237,-0.366412,-0.290076,247,185,262
1120,continuous_motion,-0.021729,0.008789,1.028809,43.733,-1.305344,-1.106870,-0.229008,247,185,262
1140,continuous_motion,-0.019775,0.011230,1.034424,43.759,-1.625954,-1.374046,0.282443,247,185,262
1161,continuous_motion,-0.024658,-0.000977,1.010742,43.762,0.053435,-2.198473,0.442748,246,185,262
1180,continuous_motion,-0.016602,0.027588,1.038818,43.789,0.839695,-2.671756,-0.076336,246,185,262
1200,continuous_motion,0.001953,0.010254,1.022461,43.748,-0.129771,-3.809160,0.343511,246,185,262
1221,continuous_motion,0.005371,0.008301,1.020020,43.771,-0.183206,-1.206107,0.580153,247,183,262
1240,continuous_motion,-0.006836,0.006592,1.021240,43.751,-0.099237,0.877863,0.389313,247,183,262
1260,continuous_motion,-0.026611,0.004150,1.027344,43.745,0.801527,0.832061,-0.015267,247,183,262
1280,continuous_motion,-0.038574,0.000977,1.002197,43.762,2.290076,-1.419847,-0.175573,247,183,262
1300,continuous_motion,-0.015137,0.053467,1.041748,43.736,2.389313,-0.916031,-0.099237,246,185,264
1320,continuous_motion,-0.018799,0.013184,1.027100,43.742,-0.519084,1.908397,0.167939,246,185,264
1340,continuous_motion,-0.034668,0.015625,1.056396,43.777,1.091603,-1.694656,0.061069,246,185,264
1360,continuous_motion,-0.031250,0.011230,1.028320,43.789,0.816794,-4.396946,0.000000,244,182,265
1380,continuous_motion,-0.016113,0.017822,1.044678,43.756,1.396947,-5.931298,0.053435,244,182,265
1401,continuous_motion,-0.012451,-0.009521,1.026611,43.768,1.618321,-8.580153,-0.045802,244,182,265
1420,continuous_motion,0.012207,0.027588,1.038330,43.742,1.633588,-8.603053,-0.160305,244,182,265
1440,continuous_motion,0.007568,0.037842,1.077148,43.768,0.152672,-6.862596,0.229008,245,179,267
1461,continuous_motion,-0.024170,-0.003906,1.019775,43.727,0.725191,-10.061069,2.900763,245,179,267
1480,continuous_motion,-0.040039,0.022705,1.038818,43.762,2.374046,-14.015267,5.000000,245,179,267
1500,continuous_motion,0.025635,0.023682,1.018555,43.765,1.122137,-15.656488,4.839694,243,175,272
1520,continuous_motion,0.002686,0.006592,1.028320,43.777,1.748092,-18.900763,9.458015,243,175,272
1540,continuous_motion,0.034180,0.023926,1.026855,43.751,3.167939,-24.404581,15.221375,243,175,272
1560,continuous_motion,0.091553,0.014893,0.987549,43.780,1.709924,-16.198473,9.534351,239,172,278
1580,continuous_motion,0.042236,0.019775,1.035645,43.783,-0.366412,-9.099236,6.786260,239,172,278
1600,continuous_motion,0.017090,0.024658,1.043945,43.762,1.938931,-13.664123,10.297709,239,172,278
1620,continuous_motion,0.049072,0.019775,1.020508,43.786,0.954198,-16.832062,9.290076,239,172,278
1640,continuous_motion,0.073975,-0.004639,1.010010,43.768,0.343511,-18.305344,9.068703,237,168,283
1660,continuous_motion,0.104736,0.017090,1.001953,43.742,3.755725,-9.549619,5.725191,237,168,283
1680,continuous_motion,0.067871,0.017578,1.025635,43.765,-1.717557,-2.923664,3.175573,237,168,283
1700,continuous_motion,0.033936,0.022705,1.025879,43.771,0.244275,-7.763359,5.496183,234,165,287
1720,continuous_motion,0.050049,0.024658,1.048584,43.804,-2.618321,-8.580153,1.061069,234,165,287
1740,continuous_motion,0.051514,0.055664,1.075684,43.774,-8.786260,-7.595420,-4.267176,234,165,287
1760,continuous_motion,0.062500,0.024170,1.030273,43.777,-14.519084,-8.221375,-6.366412,237,161,288
1780,continuous_motion,0.070068,0.008301,1.050537,43.754,-14.893129,-9.900764,-6.282443,237,161,288
1800,continuous_motion,0.072998,0.011475,1.025879,43.754,-19.908398,-10.267176,-9.175572,237,161,288
1820,continuous_motion,0.132568,-0.029297,0.990479,43.771,-20.534351,-6.778626,-11.870229,237,161,288
1841,continuous_motion,0.164307,-0.001465,0.997070,43.795,-17.175573,-1.114504,-9.175572,246,156,287
1860,continuous_motion,0.187500,0.014648,1.006348,43.783,-17.511450,9.251908,-5.633588,246,156,287
1880,continuous_motion,0.178467,0.065918,1.081787,43.774,-25.786259,22.320610,-3.213740,246,156,287
1901,continuous_motion,0.171387,0.072510,1.099854,43.768,-42.236641,40.854961,-6.053435,256,160,279
1920,continuous_motion,0.171875,0.067139,1.075928,43.762,-62.183205,63.206108,-11.274809,256,160,279
1940,continuous_motion,0.169922,0.046875,1.062500,43.762,-81.091606,79.282440,-8.511451,256,160,279
1960,continuous_motion,0.100098,-0.039795,1.040039,43.756,-92.816795,91.809158,-1.183206,278,183,242
1980,continuous_motion,-1.206055,-0.384766,-0.994141,43.774,-49.732826,86.351143,9.496183,278,183,242
2000,continuous_motion,-0.697266,-0.682617,0.664795,43.771,-18.526718,-27.625954,-6.335878,278,183,242
2020,continuous_motion,0.314209,-0.333984,0.849609,43.736,16.519083,-40.648853,-8.274809,278,183,242
2040,continuous_motion,0.059814,-0.096436,1.146484,43.733,11.755725,-25.961832,-8.709924,285,184,237
2060,continuous_motion,0.084229,-0.130371,0.991455,43.751,3.366412,-12.473283,-10.076336,285,184,237
2080,continuous_motion,0.086426,-0.149170,0.960938,43.768,6.702290,-0.618321,-6.488550,285,184,237
2100,continuous_motion,0.020264,-0.073730,1.049561,43.774,10.328244,-1.320611,3.893130,286,178,244
2120,continuous_motion,0.035889,-0.118896,1.030029,43.756,2.763359,1.564886,4.564886,286,178,244
2140,continuous_motion,0.045410,-0.197510,0.912109,43.771,4.145038,11.320611,0.679389,286,178,244
2160,continuous_motion,-0.030029,-0.180664,0.992920,43.777,13.480916,13.984733,0.763359,283,180,241
2180,continuous_motion,-0.070068,-0.162598,0.990967,43.739,19.679390,8.496183,-1.557252,283,180,241
2200,continuous_motion,-0.029785,-0.144043,0.983398,43.759,26.274809,-0.305344,-1.625954,283,180,241
2220,continuous_motion,-0.005127,-0.121582,1.000000,43.759,34.274811,-9.977099,5.786260,283,180,241
2240,continuous_motion,-0.064453,-0.055420,1.061279,43.777,36.870228,-13.480916,6.442748,275,180,248
2260,continuous_motion,0.029541,-0.070313,1.026855,43.742,31.587786,-11.931297,-0.847328,275,180,248
2280,continuous_motion,0.002930,-0.004639,1.083252,43.774,28.427481,-8.267176,-1.938931,275,180,248
2301,continuous_motion,0.017822,0.015625,1.102783,43.754,17.167938,-9.167939,-2.381679,267,176,260
2320,continuous_motion,0.040527,-0.017578,1.065430,43.748,9.137404,-13.725191,3.793893,267,176,260
2340,continuous_motion,0.025635,-0.034180,1.038574,43.748,5.870229,-17.419847,8.679389,267,176,260
2361,continuous_motion,0.070068,-0.029053,1.025391,43.798,-0.458015,-7.145038,1.297710,267,176,260
2380,continuous_motion,0.023438,-0.024658,1.053223,43.768,-5.229008,-0.526718,0.244275,262,171,265
2400,continuous_motion,-0.054443,-0.087158,1.038574,43.786,-8.022901,-7.480916,1.595420,262,171,265
2421,continuous_motion,-0.054688,-0.185791,0.905762,43.733,3.496183,-20.862595,-0.442748,262,171,265
2440,continuous_motion,0.017334,-0.122559,0.959229,43.771,21.396946,-30.213741,-1.442748,263,168,266
2460,continuous_motion,0.075439,-0.046875,1.013672,43.777,30.366413,-34.709923,0.809160,263,168,266
2480,continuous_motion,0.102295,-0.019287,0.989502,43.768,31.427481,-32.190838,2.435115,263,168,266
2500,continuous_motion,0.073730,0.051514,1.043213,43.777,28.824427,-27.893129,3.190840,254,156,282
2520,continuous_motion,0.088379,0.004639,1.066162,43.762,20.610687,-26.381680,2.816794,254,156,282
2540,continuous_motion,0.058838,-0.056641,0.981689,43.768,20.503817,-30.015266,3.007634,254,156,282
2560,continuous_motion,0.054199,-0.004639,1.041504,43.759,26.007633,-33.893131,-1.442748,254,156,282
2580,continuous_motion,0.168701,0.033691,1.023438,43.765,23.900763,-35.473282,-4.946565,245,145,296
2600,continuous_motion,0.166748,0.086670,1.063232,43.777,22.198473,-34.725189,2.358779,245,145,296
2620,continuous_motion,0.187744,0.124756,1.066406,43.759,12.633588,-33.091602,5.534351,245,145,296
2640,continuous_motion,0.191895,0.011719,0.952881,43.768,2.129771,-22.496183,0.267176,240,132,307
2661,continuous_motion,0.217529,0.007324,0.993652,43.748,1.045802,-16.465649,-0.748092,240,132,307
2680,continuous_motion,0.187988,0.037109,1.031738,43.756,2.022901,-15.145039,1.877863,240,132,307
2700,continuous_motion,0.192139,0.020264,1.009033,43.748,2.740458,-17.816793,4.961832,237,123,312
2720,continuous_motion,0.256836,0.014160,0.996338,43.774,2.427481,-13.221375,4.015267,237,123,312
2740,continuous_motion,0.292969,0.013672,0.971191,43.774,-0.129771,-2.106870,2.687023,237,123,312
2760,continuous_motion,0.152344,0.049316,1.010986,43.777,-0.290076,4.610687,2.320611,237,123,312
2780,continuous_motion,0.126709,0.061035,1.013916,43.768,0.877863,2.793893,2.763359,236,122,315
2800,continuous_motion,0.157471,0.025879,0.990723,43.756,0.862595,4.442748,2.366412,236,122,315
2820,continuous_motion,0.171143,0.010254,0.993408,43.777,-0.083969,6.282443,0.236641,236,122,315
2840,continuous_motion,0.170898,0.022461,1.005127,43.754,0.045802,6.740458,-0.335878,237,124,312
2860,continuous_motion,0.165039,0.031250,1.029053,43.756,0.328244,4.603054,-0.480916,237,124,312
2880,continuous_motion,0.174561,0.028809,1.002930,43.730,0.175573,2.175573,-0.725191,237,124,312
2900,continuous_motion,0.217529,0.025391,0.987549,43.774,-0.061069,4.931298,-1.786260,237,125,312
2920,continuous_motion,0.214111,0.024658,0.989990,43.754,-1.267176,11.526717,-4.274809,237,125,312
2940,continuous_motion,0.177490,0.021973,1.002686,43.754,-1.770992,16.244274,-4.732824,237,125,312
2960,continuous_motion,0.204102,0.031494,1.004150,43.771,-1.198473,19.496183,-3.763359,237,125,312
2980,continuous_motion,0.190430,0.024170,0.988525,43.751,-1.832061,25.671755,-4.679389,239,130,308
3000,continuous_motion,0.116211,0.020264,1.019531,43.736,-2.427481,29.946566,-5.557252,239,130,308
3020,continuous_motion,0.129883,0.034180,0.923096,43.768,-2.465649,31.816793,-6.885496,239,130,308
3040,continuous_motion,0.079590,0.019531,1.059814,43.754,-4.091603,36.412212,-13.267176,242,140,300
3060,continuous_motion,0.085449,0.027100,1.042969,43.774,-1.832061,24.534351,-10.450381,242,140,300
3081,continuous_motion,0.187744,0.020264,0.985107,43.754,-0.778626,23.312977,-9.038168,242,140,300
3100,continuous_motion,0.117676,0.025391,1.004639,43.754,-2.083969,31.442749,-13.213740,246,148,294
3120,continuous_motion,0.051025,-0.008057,1.048096,43.768,-4.412214,33.366413,-14.854961,246,148,294
3141,continuous_motion,-0.039795,0.054199,1.040771,43.789,-1.312977,26.396946,-11.412213,246,148,294
3160,continuous_motion,0.002441,0.044678,1.127441,43.762,3.091603,8.725191,-5.496183,246,148,294
3180,continuous_motion,0.052734,0.024170,1.029297,43.783,4.854962,-0.885496,-4.702290,250,155,287
3200,continuous_motion,0.057373,0.053711,1.025146,43.786,1.534351,-4.000000,-5.648855,250,155,287
3220,continuous_motion,0.006104,0.000000,1.063232,43.759,-0.045802,-9.519084,-4.259542,250,155,287
3240,continuous_motion,-0.003418,0.015137,1.049072,43.786,2.580153,-20.557251,-1.305344,252,150,288
3260,continuous_motion,0.043213,0.024170,1.043701,43.768,3.908397,-31.610687,-0.145038,252,150,288
3280,continuous_motion,0.079346,0.022949,1.028320,43.742,3.625954,-38.198475,-0.305344,252,150,288
3300,continuous_motion,0.072998,0.030762,1.031250,43.745,2.595420,-43.267174,-0.534351,252,137,288
3320,continuous_motion,0.082275,0.023438,1.032715,43.721,3.236641,-50.358780,0.259542,249,137,299
3340,continuous_motion,0.141846,0.010986,1.020996,43.759,5.473282,-56.618320,0.274809,249,137,299
3360,continuous_motion,0.158203,0.029053,1.008057,43.765,6.938931,-58.053436,-0.389313,249,137,299
3380,continuous_motion,0.195068,0.006348,1.016113,43.765,8.091603,-60.000000,-0.679389,247,114,314
3400,continuous_motion,0.218750,0.028809,1.010254,43.759,12.312977,-59.916031,-1.793893,247,114,314
3420,continuous_motion,0.250000,0.056152,0.976807,43.783,11.916031,-60.625954,-1.961832,247,114,314
3440,continuous_motion,0.268066,0.066895,0.966309,43.774,10.152672,-57.801525,-1.984733,243,88,328
3460,continuous_motion,0.277588,0.037354,0.988525,43.774,8.763359,-55.870228,-1.908397,243,88,328
3480,continuous_motion,0.343750,0.002441,1.003906,43.774,12.587787,-52.969467,-1.595420,243,88,328
3500,continuous_motion,0.347656,0.024414,0.994873,43.756,19.862595,-46.160305,-3.175573,243,88,328
3520,continuous_motion,0.296875,0.039063,1.013428,43.774,25.045801,-43.580154,-4.671756,238,65,341
3540,continuous_motion,0.303467,0.026855,1.049316,43.756,30.847328,-42.610687,-3.732824,238,65,341
3560,continuous_motion,0.323242,0.077881,0.967773,43.759,38.091602,-33.564884,-1.557252,238,65,341
3581,continuous_motion,0.565918,0.194092,1.265381,43.780,23.175573,-13.862596,4.648855,227,45,354
3600,continuous_motion,0.503662,0.082275,1.115723,43.739,-10.778625,37.572517,8.412213,227,45,354
3620,continuous_motion,0.439697,0.034912,1.013916,43.774,-6.099236,44.931297,11.526717,227,45,354
3640,continuous_motion,0.518311,0.089600,1.121094,43.789,22.511450,31.000000,10.053435,222,57,349
3660,continuous_motion,0.504150,0.204346,1.130859,43.762,42.595421,30.946566,1.977099,222,57,349
3680,continuous_motion,0.450684,0.297852,1.092773,43.759,55.572517,35.488548,-11.435115,222,57,349
3700,continuous_motion,0.287598,0.363525,0.895752,43.771,58.687023,26.450382,-27.534351,222,57,349
3720,continuous_motion,0.205566,0.331787,0.775391,43.783,55.412212,1.137405,-38.175571,205,67,351
3740,continuous_motion,0.217773,0.289795,0.794922,43.762,43.587788,-25.496183,-42.274811,205,67,351
3760,continuous_motion,0.229004,0.334229,0.778809,43.754,34.206108,-36.343510,-43.488548,205,67,351
3780,continuous_motion,0.197266,0.324707,0.649414,43.762,28.290077,-48.167938,-45.000000,198,51,363
3800,continuous_motion,0.197021,0.304688,0.577881,43.774,17.786259,-68.587784,-42.748093,198,51,363
3820,continuous_motion,0.315430,0.319580,0.716797,43.759,8.030535,-79.671753,-41.618320,198,51,363
3840,continuous_motion,0.364258,0.194336,0.733398,43.771,-13.244275,-67.603050,-37.465649,199,14,373
3860,continuous_motion,0.323975,0.125977,0.713379,43.783,-17.328245,-59.419846,-28.549618,199,14,373
3880,continuous_motion,0.330566,0.134766,0.760742,43.748,-15.412213,-61.244274,-18.648855,199,14,373
3900,continuous_motion,0.408447,0.133057,0.849854,43.771,-16.290077,-56.648853,-9.641221,199,14,373
3920,continuous_motion,0.455322,0.182373,0.951172,43.777,-17.297710,-43.564884,-6.908397,210,-14,376
3940,continuous_motion,0.505371,0.170898,1.005371,43.783,-22.786259,-17.717558,-8.419847,210,-14,376
3960,continuous_motion,0.450439,0.172607,0.938721,43.765,-19.900763,2.862595,-12.175572,210,-14,376
3980,continuous_motion,0.426514,0.169678,0.907715,43.804,-6.595420,3.297710,-18.541985,219,-23,374
4000,continuous_motion,0.470459,0.245605,0.971680,43.804,5.603054,-0.885496,-26.404581,219,-23,374
4020,continuous_motion,0.499756,0.249756,1.009277,43.792,-0.389313,11.511451,-35.526718,219,-23,374
4040,continuous_motion,0.416260,0.194092,0.892334,43.780,-4.427481,18.984734,-42.351147,222,-23,375
4060,continuous_motion,0.390625,0.202148,0.865723,43.762,-0.335878,7.389313,-43.908398,222,-23,375
4080,continuous_motion,0.394531,0.222656,0.893311,43.765,1.496183,1.755725,-43.587788,222,-23,375
4100,continuous_motion,0.366699,0.169189,0.840332,43.771,0.984733,-3.877863,-40.198475,222,-23,375
4120,continuous_motion,0.334717,0.144287,0.764404,43.754,5.641222,-22.847328,-31.427481,225,-29,374
4140,continuous_motion,0.434570,0.196045,0.900391,43.748,10.694656,-37.709923,-21.244274,225,-29,374
4160,continuous_motion,0.459961,0.154785,0.896240,43.759,-2.870229,-27.549618,-9.717557,225,-29,374
4180,continuous_motion,0.456055,0.204590,0.882813,43.759,0.870229,-24.251909,-2.725191,225,-46,375
4200,continuous_motion,0.479004,0.245850,0.909424,43.780,5.137404,-27.519083,0.587786,225,-46,375
4220,continuous_motion,0.534180,0.277100,0.941895,43.762,8.702291,-22.519083,-1.916031,225,-46,375
4240,continuous_motion,0.562500,0.293457,0.986328,43.751,4.160306,-7.297710,-5.389313,224,-55,376
4260,continuous_motion,0.531494,0.299805,0.936035,43.777,1.549618,3.198473,-8.832061,224,-55,376
4280,continuous_motion,0.583008,0.132080,0.741943,43.759,-22.145039,27.274809,-12.687023,224,-55,376
4300,continuous_motion,0.516113,0.127930,0.974609,43.780,8.839695,7.587786,-14.786260,224,-55,376
4320,continuous_motion,0.415527,0.303711,0.872314,43.759,26.030535,2.847328,-17.832062,226,-55,377
4340,continuous_motion,0.406494,0.311768,0.864014,43.759,30.328245,-3.282443,-20.503817,226,-55,377
4360,continuous_motion,0.404297,0.270508,0.844971,43.759,26.992367,-7.000000,-18.778625,226,-55,377
4380,continuous_motion,0.403076,0.378906,0.834229,43.751,17.732824,-10.175572,-13.312977,214,-60,380
4400,continuous_motion,0.415039,0.302002,0.898438,43.754,13.969465,-17.305344,-11.679389,214,-60,380
4420,continuous_motion,0.455566,0.280518,0.912842,43.762,19.488550,-18.259542,-8.732824,214,-60,380
4440,continuous_motion,0.430176,0.300049,0.895264,43.771,28.129770,-17.618320,-6.900764,214,-60,380
4460,continuous_motion,0.431152,0.325195,0.856445,43.721,34.656490,-19.374046,-3.740458,205,-73,384
4480,continuous_motion,0.480469,0.367432,0.833740,43.739,36.870228,-21.679390,-3.190840,205,-73,384
4500,continuous_motion,0.452393,0.396729,0.784668,43.754,33.503819,-25.366413,-5.282443,205,-73,384
4520,continuous_motion,0.480225,0.407471,0.786865,43.777,27.679390,-30.198473,-6.839694,191,-83,388
4540,continuous_motion,0.496094,0.399658,0.774170,43.786,23.381680,-33.496181,-9.893129,191,-83,388
4560,continuous_motion,0.511963,0.407715,0.790771,43.774,19.923664,-35.877861,-13.068703,191,-83,388
4580,continuous_motion,0.524658,0.402832,0.781250,43.745,17.671755,-37.145039,-14.900764,180,-104,390
4600,continuous_motion,0.537598,0.411133,0.764404,43.745,18.076336,-34.389313,-15.648855,180,-104,390
4620,continuous_motion,0.560547,0.422119,0.744629,43.745,17.664122,-31.114504,-16.458015,180,-104,390
4640,continuous_motion,0.544678,0.438232,0.734619,43.768,15.931297,-27.160305,-17.251909,180,-104,390
4660,continuous_motion,0.547852,0.461182,0.718262,43.759,13.167939,-24.503817,-17.946566,172,-123,391
4680,continuous_motion,0.522461,0.481201,0.700928,43.739,7.854962,-25.000000,-18.511450,172,-123,391
4700,continuous_motion,0.521484,0.465332,0.730225,43.777,2.007634,-26.458015,-17.206106,172,-123,391
4720,continuous_motion,0.543213,0.441650,0.744141,43.789,1.198473,-26.114504,-14.717557,169,-139,391
4740,continuous_motion,0.530273,0.453857,0.727051,43.751,3.335878,-24.061069,-11.870229,169,-139,391
4760,continuous_motion,0.540039,0.457031,0.732666,43.795,3.679389,-24.679390,-9.015267,169,-139,391
4780,continuous_motion,0.562256,0.452881,0.718506,43.768,4.641222,-24.007633,-6.114504,167,-153,388
4800,continuous_motion,0.570557,0.461426,0.702637,43.795,6.328244,-20.572519,-4.198473,167,-153,388
4821,continuous_motion,0.548096,0.477783,0.699951,43.774,3.824427,-22.557251,-5.328244,167,-153,388
4840,continuous_motion,0.546875,0.462158,0.711426,43.789,1.854962,-26.152672,-4.465649,167,-153,388
4860,continuous_motion,0.585938,0.442871,0.716553,43.745,2.709924,-28.374046,-3.038168,165,-165,387
4880,continuous_motion,0.620117,0.447998,0.706299,43.759,6.595420,-26.274809,-3.832061,165,-165,387
4900,continuous_motion,0.559082,0.490479,0.671875,43.771,5.648855,-29.343512,-6.839694,165,-165,387
4920,continuous_motion,0.582520,0.456299,0.690674,43.771,2.908397,-35.106869,-7.595420,162,-180,385
4940,continuous_motion,0.598389,0.436768,0.702881,43.756,5.480916,-37.267174,-7.007634,162,-180,385
4960,continuous_motion,0.637939,0.433105,0.692139,43.751,12.190840,-35.938931,-7.106870,162,-180,385
4980,continuous_motion,0.609863,0.472412,0.650879,43.762,17.167938,-33.473282,-6.740458,158,-200,379
5000,continuous_motion,0.602783,0.490967,0.637939,43.771,17.969465,-34.900764,-6.122138,158,-200,379
5020,continuous_motion,0.610352,0.483887,0.626709,43.765,17.534351,-37.603054,-5.488550,158,-200,379
5040,continuous_motion,0.663330,0.470947,0.631836,43.771,18.870230,-38.908398,-5.259542,158,-200,379
5060,continuous_motion,0.656982,0.485840,0.607910,43.748,21.267176,-38.114502,-7.152672,149,-218,376
5080,continuous_motion,0.659424,0.491699,0.603271,43.751,22.381680,-40.671757,-10.290076,149,-218,376
5100,continuous_motion,0.667969,0.493896,0.587402,43.768,25.740458,-39.343510,-10.618320,149,-218,376
5120,continuous_motion,0.666748,0.520752,0.549805,43.774,28.709923,-36.648853,-9.374045,135,-238,371
5140,continuous_motion,0.670654,0.525879,0.534424,43.771,28.427481,-36.236641,-9.496183,135,-238,371
5160,continuous_motion,0.680176,0.543213,0.516113,43.748,27.748091,-35.320610,-9.526717,135,-238,371
5180,continuous_motion,0.673584,0.569824,0.487305,43.742,26.206106,-35.274811,-9.854961,121,-260,365
5200,continuous_motion,0.674561,0.568604,0.482422,43.768,23.251909,-35.114502,-10.015267,121,-260,365
5220,continuous_motion,0.669678,0.572510,0.474121,43.792,20.809160,-35.473282,-8.083969,121,-260,365
5240,continuous_motion,0.683350,0.573975,0.469482,43.777,17.549618,-37.496181,-7.900764,121,-260,365
5260,continuous_motion,0.703613,0.554199,0.478271,43.777,16.083969,-37.725189,-6.839694,111,-276,358
5280,continuous_motion,0.726807,0.555420,0.467529,43.774,19.404581,-35.053436,-5.854962,111,-276,358
