# purpose,attitude fusion experiment
# label,tilt_static
# sample_hz,50
# duration_s,60
# sda_gpio,21
# scl_gpio,22
# wifi,off
t_ms,label,ax_g,ay_g,az_g,temp_c,gx_dps,gy_dps,gz_dps,mx_raw,my_raw,mz_raw
13160,tilt_static,0.639404,0.050293,0.796631,43.742,0.297710,0.992366,-0.175573,222,-63,389
13180,tilt_static,0.640381,0.050781,0.797363,43.739,0.236641,0.938931,-0.083969,222,-63,389
13200,tilt_static,0.640869,0.054199,0.797363,43.730,0.236641,0.984733,-0.160305,222,-63,389
13220,tilt_static,0.640625,0.050049,0.796143,43.727,0.244275,0.854962,-0.106870,222,-63,389
13240,tilt_static,0.641113,0.052002,0.791016,43.724,0.267176,0.877863,-0.099237,224,-64,390
13260,tilt_static,0.638184,0.052002,0.794189,43.727,0.221374,0.954198,-0.061069,224,-64,390
13280,tilt_static,0.639893,0.049072,0.793945,43.730,0.183206,0.938931,-0.045802,224,-64,390
13300,tilt_static,0.637207,0.051758,0.794189,43.715,0.198473,0.923664,-0.106870,224,-63,391
13320,tilt_static,0.636719,0.050781,0.795410,43.733,0.282443,0.938931,-0.083969,224,-63,391
13340,tilt_static,0.641846,0.051758,0.798828,43.742,0.190840,0.961832,-0.091603,224,-63,391
13360,tilt_static,0.635498,0.051270,0.792480,43.724,0.183206,0.992366,-0.083969,224,-62,390
13380,tilt_static,0.632324,0.047607,0.795898,43.736,0.320611,1.007634,-0.045802,224,-62,390
13400,tilt_static,0.633545,0.052246,0.788086,43.718,0.175573,0.824428,-0.091603,224,-62,390
13420,tilt_static,0.641113,0.048340,0.793945,43.709,0.198473,0.862595,-0.038168,224,-62,390
13440,tilt_static,0.637207,0.052734,0.798340,43.721,0.259542,0.854962,-0.106870,224,-62,391
13460,tilt_static,0.640381,0.057861,0.793457,43.736,0.229008,0.908397,-0.213740,224,-62,391
13480,tilt_static,0.640137,0.049316,0.793213,43.745,0.221374,0.885496,0.038168,224,-62,391
13500,tilt_static,0.632813,0.053467,0.794922,43.718,0.167939,1.007634,-0.007634,225,-62,391
13520,tilt_static,0.637939,0.047607,0.792480,43.706,0.167939,0.816794,-0.045802,225,-62,391
13540,tilt_static,0.639648,0.054688,0.795654,43.718,0.244275,0.854962,-0.030534,225,-62,391
13560,tilt_static,0.639648,0.053223,0.802490,43.733,0.267176,0.870229,-0.053435,224,-62,391
13580,tilt_static,0.636475,0.054443,0.790771,43.704,0.335878,0.977099,-0.038168,224,-62,391
13600,tilt_static,0.636719,0.050049,0.799072,43.733,0.274809,0.870229,-0.106870,224,-62,391
13621,tilt_static,0.641602,0.052734,0.795654,43.721,0.152672,0.992366,-0.137405,224,-62,391
13640,tilt_static,0.639404,0.050049,0.793701,43.721,0.282443,0.923664,-0.099237,225,-62,390
13660,tilt_static,0.636475,0.049072,0.796875,43.718,0.213740,0.954198,-0.137405,225,-62,390
13680,tilt_static,0.638916,0.050293,0.796631,43.704,0.183206,0.893130,0.000000,225,-62,390
13700,tilt_static,0.640869,0.051025,0.791504,43.712,0.236641,0.992366,-0.091603,224,-62,393
13720,tilt_static,0.640869,0.048828,0.794189,43.751,0.129771,0.900763,-0.122137,224,-62,393
13740,tilt_static,0.641602,0.049805,0.797852,43.742,0.236641,0.977099,-0.068702,224,-62,393
13760,tilt_static,0.636475,0.048096,0.796875,43.730,0.290076,0.893130,-0.106870,225,-62,391
13780,tilt_static,0.636963,0.049316,0.792236,43.712,0.236641,0.801527,-0.022901,225,-62,391
13800,tilt_static,0.637207,0.052734,0.795166,43.701,0.213740,0.954198,-0.068702,225,-62,391
13820,tilt_static,0.635498,0.051270,0.798584,43.715,0.244275,0.984733,-0.038168,225,-62,391
13840,tilt_static,0.635254,0.052734,0.785889,43.727,0.229008,0.938931,-0.129771,223,-61,392
13860,tilt_static,0.636475,0.051758,0.794189,43.712,0.213740,0.938931,-0.152672,223,-61,392
13880,tilt_static,0.641357,0.045898,0.798340,43.721,0.198473,0.832061,-0.068702,223,-61,392
13900,tilt_static,0.639648,0.049316,0.794922,43.730,0.213740,0.984733,-0.160305,224,-62,392
13920,tilt_static,0.635010,0.048828,0.790039,43.727,0.160305,1.030534,-0.030534,224,-62,392
13940,tilt_static,0.638184,0.052002,0.799316,43.715,0.251908,0.954198,-0.129771,224,-62,392
13960,tilt_static,0.641846,0.048340,0.792236,43.730,0.206107,1.015267,-0.007634,224,-61,391
13980,tilt_static,0.634766,0.048096,0.792236,43.756,0.160305,0.984733,0.053435,224,-61,391
14000,tilt_static,0.636475,0.048828,0.794189,43.706,0.274809,0.961832,-0.083969,224,-61,391
14021,tilt_static,0.640381,0.053955,0.799316,43.706,0.251908,0.916031,-0.083969,224,-61,391
14040,tilt_static,0.637451,0.047852,0.794922,43.718,0.282443,0.923664,-0.206107,222,-62,391
14060,tilt_static,0.639648,0.049316,0.797363,43.695,0.244275,0.961832,-0.122137,222,-62,391
14081,tilt_static,0.640869,0.051025,0.797607,43.715,0.083969,0.977099,-0.091603,222,-62,391
14100,tilt_static,0.639404,0.045898,0.794678,43.739,0.167939,0.893130,-0.038168,224,-62,391
14120,tilt_static,0.640625,0.048096,0.793945,43.742,0.122137,0.916031,-0.152672,224,-62,391
14140,tilt_static,0.638428,0.047607,0.799561,43.745,0.290076,0.946565,-0.076336,224,-62,391
14160,tilt_static,0.642578,0.051514,0.791748,43.730,0.190840,0.832061,-0.083969,224,-62,391
14180,tilt_static,0.641357,0.051270,0.793213,43.733,0.206107,0.862595,-0.106870,223,-62,390
14200,tilt_static,0.637451,0.049805,0.795654,43.721,0.213740,0.961832,-0.076336,223,-62,390
14220,tilt_static,0.637207,0.052734,0.798096,43.730,0.236641,1.076336,-0.083969,223,-62,390
14240,tilt_static,0.638184,0.051758,0.801270,43.730,0.190840,1.022901,-0.083969,224,-62,391
14260,tilt_static,0.633789,0.051514,0.791504,43.706,0.236641,0.984733,-0.206107,224,-62,391
14280,tilt_static,0.638184,0.049561,0.799316,43.709,0.213740,0.984733,-0.045802,224,-62,391
14300,tilt_static,0.636719,0.053467,0.793213,43.742,0.251908,0.824428,-0.167939,224,-62,391
14320,tilt_static,0.639648,0.052002,0.797119,43.754,0.274809,0.977099,-0.083969,224,-62,391
14340,tilt_static,0.638428,0.048340,0.794922,43.733,0.213740,0.946565,-0.106870,224,-62,391
14360,tilt_static,0.638428,0.049561,0.792480,43.745,0.198473,1.015267,0.007634,224,-62,391
14380,tilt_static,0.640869,0.049561,0.790527,43.724,0.274809,0.946565,-0.030534,224,-62,390
14400,tilt_static,0.638184,0.048096,0.791748,43.712,0.244275,0.938931,0.000000,224,-62,390
14421,tilt_static,0.636963,0.049805,0.793701,43.733,0.320611,0.862595,-0.038168,224,-62,390
14440,tilt_static,0.638184,0.052490,0.793701,43.727,0.312977,0.923664,-0.045802,224,-62,392
14460,tilt_static,0.639893,0.053711,0.798096,43.730,0.290076,0.916031,-0.045802,224,-62,392
14481,tilt_static,0.635986,0.048828,0.794922,43.736,0.190840,1.091603,-0.053435,224,-62,392
14500,tilt_static,0.638916,0.050537,0.789795,43.727,0.343511,0.961832,-0.122137,224,-62,392
14520,tilt_static,0.639648,0.048096,0.789551,43.712,0.213740,0.870229,0.000000,224,-62,392
14540,tilt_static,0.638428,0.050781,0.790039,43.712,0.206107,0.916031,-0.122137,224,-62,392
14560,tilt_static,0.641846,0.048096,0.791016,43.727,0.183206,0.984733,-0.083969,224,-62,392
14580,tilt_static,0.636719,0.049561,0.800293,43.692,0.183206,0.969466,-0.175573,224,-62,390
14600,tilt_static,0.633545,0.050049,0.790527,43.706,0.175573,0.862595,-0.122137,224,-62,390
14620,tilt_static,0.637939,0.054688,0.791992,43.754,0.259542,0.916031,-0.099237,224,-62,390
14640,tilt_static,0.637451,0.047607,0.799072,43.739,0.198473,0.977099,-0.122137,224,-62,393
14660,tilt_static,0.637207,0.051025,0.795166,43.724,0.198473,1.000000,-0.198473,224,-62,393
14680,tilt_static,0.636719,0.047607,0.793457,43.712,0.267176,0.946565,-0.038168,224,-62,393
14700,tilt_static,0.633789,0.050293,0.795410,43.745,0.267176,0.977099,-0.213740,224,-62,391
14720,tilt_static,0.638428,0.052979,0.795410,43.739,0.129771,1.007634,-0.190840,224,-62,391
14740,tilt_static,0.635010,0.050293,0.794434,43.712,0.160305,0.977099,-0.076336,224,-62,391
14760,tilt_static,0.638184,0.051025,0.796143,43.712,0.183206,1.022901,-0.045802,224,-62,391
14780,tilt_static,0.636230,0.055664,0.794189,43.709,0.267176,1.030534,-0.145038,223,-61,391
14800,tilt_static,0.635742,0.047363,0.795166,43.739,0.122137,0.938931,-0.106870,223,-61,391
14820,tilt_static,0.636475,0.048340,0.792236,43.736,0.213740,0.893130,-0.068702,223,-61,391
14840,tilt_static,0.636719,0.051514,0.791260,43.698,0.213740,0.931298,-0.106870,224,-62,391
14860,tilt_static,0.638672,0.048584,0.793945,43.721,0.282443,0.969466,-0.099237,224,-62,391
14880,tilt_static,0.637939,0.054443,0.792480,43.712,0.259542,1.030534,-0.183206,224,-62,391
14900,tilt_static,0.640625,0.048096,0.795410,43.751,0.251908,0.961832,-0.244275,224,-63,390
14921,tilt_static,0.636719,0.048096,0.791260,43.745,0.251908,0.984733,-0.137405,224,-63,390
14940,tilt_static,0.640625,0.052002,0.802490,43.736,0.213740,0.946565,-0.091603,224,-63,390
14960,tilt_static,0.638184,0.052979,0.794434,43.712,0.244275,1.122137,0.038168,224,-63,390
14981,tilt_static,0.635498,0.051758,0.796631,43.730,0.343511,1.083969,-0.160305,224,-62,391
15000,tilt_static,0.638184,0.052246,0.793701,43.727,0.251908,0.824428,-0.152672,224,-62,391
15020,tilt_static,0.641602,0.048828,0.792969,43.736,0.129771,1.061069,-0.053435,224,-62,391
15040,tilt_static,0.637695,0.047607,0.795410,43.712,0.190840,1.000000,0.022901,223,-62,391
15060,tilt_static,0.638184,0.052002,0.797852,43.724,0.206107,0.931298,-0.175573,223,-62,391
15080,tilt_static,0.639648,0.053711,0.791748,43.724,0.198473,0.885496,-0.045802,223,-62,391
15100,tilt_static,0.634033,0.046387,0.793213,43.715,0.259542,0.977099,-0.053435,224,-62,390
15120,tilt_static,0.636719,0.054932,0.794434,43.712,0.251908,0.824428,-0.114504,224,-62,390
15140,tilt_static,0.637939,0.054443,0.794678,43.733,0.274809,0.961832,-0.030534,224,-62,390
15160,tilt_static,0.633301,0.050781,0.796875,43.718,0.190840,0.900763,-0.106870,224,-62,390
15180,tilt_static,0.638916,0.054199,0.794189,43.704,0.305344,0.923664,-0.091603,224,-62,392
15200,tilt_static,0.639648,0.053955,0.795410,43.715,0.236641,0.946565,-0.068702,224,-62,392
15220,tilt_static,0.634766,0.046631,0.792236,43.748,0.206107,0.908397,-0.022901,224,-62,392
15240,tilt_static,0.637207,0.055908,0.791260,43.733,0.312977,0.839695,-0.061069,223,-62,392
15260,tilt_static,0.640869,0.049805,0.795898,43.754,0.206107,0.931298,-0.114504,223,-62,392
15280,tilt_static,0.638428,0.047607,0.792969,43.677,0.244275,0.969466,-0.099237,223,-62,392
15300,tilt_static,0.635986,0.053955,0.790771,43.706,0.198473,1.007634,-0.122137,223,-62,392
15320,tilt_static,0.638672,0.053467,0.786865,43.730,0.251908,0.885496,-0.061069,225,-61,391
15340,tilt_static,0.638916,0.049316,0.795410,43.727,0.160305,0.992366,-0.091603,225,-61,391
15360,tilt_static,0.640137,0.050781,0.791016,43.709,0.213740,1.015267,-0.129771,225,-61,391
15381,tilt_static,0.638916,0.048828,0.794922,43.709,0.229008,0.961832,-0.152672,224,-62,392
15400,tilt_static,0.638184,0.054443,0.792969,43.706,0.167939,1.099237,-0.068702,224,-62,392
15420,tilt_static,0.638428,0.048584,0.792236,43.754,0.167939,0.961832,-0.045802,224,-62,392
15440,tilt_static,0.639648,0.049561,0.787354,43.706,0.206107,0.969466,-0.122137,224,-62,391
15460,tilt_static,0.635742,0.053223,0.796631,43.730,0.259542,0.984733,0.000000,224,-62,391
15480,tilt_static,0.639404,0.051025,0.795410,43.709,0.236641,0.900763,-0.137405,224,-62,391
15500,tilt_static,0.638916,0.053955,0.793457,43.712,0.229008,1.091603,-0.175573,224,-62,391
15520,tilt_static,0.637939,0.050293,0.796875,43.727,0.190840,0.954198,-0.213740,224,-63,392
15540,tilt_static,0.638672,0.050781,0.790527,43.718,0.183206,1.007634,-0.145038,224,-63,392
15560,tilt_static,0.637207,0.049805,0.791504,43.695,0.175573,0.946565,-0.068702,224,-63,392
15580,tilt_static,0.638184,0.053223,0.800049,43.715,0.175573,1.045802,0.007634,224,-62,390
15600,tilt_static,0.640625,0.049561,0.795898,43.712,0.229008,0.992366,-0.122137,224,-62,390
15620,tilt_static,0.637695,0.051514,0.796875,43.742,0.175573,1.015267,-0.129771,224,-62,390
15640,tilt_static,0.636230,0.048584,0.797607,43.701,0.167939,1.007634,-0.114504,224,-62,391
15660,tilt_static,0.634521,0.048340,0.800537,43.712,0.190840,0.954198,-0.114504,224,-62,391
15680,tilt_static,0.641113,0.050537,0.794189,43.718,0.160305,0.916031,-0.045802,224,-62,391
15700,tilt_static,0.635742,0.050293,0.788086,43.715,0.129771,0.954198,-0.030534,224,-62,391
15721,tilt_static,0.636963,0.052490,0.794189,43.730,0.328244,0.938931,-0.129771,224,-62,390
15740,tilt_static,0.638672,0.050293,0.793457,43.754,0.221374,1.030534,-0.045802,224,-62,390
15760,tilt_static,0.635986,0.054443,0.790283,43.745,0.206107,1.053435,-0.068702,224,-62,390
15780,tilt_static,0.640137,0.048828,0.799805,43.721,0.244275,0.893130,-0.160305,223,-63,391
15800,tilt_static,0.637939,0.047119,0.796387,43.751,0.183206,0.954198,-0.053435,223,-63,391
15820,tilt_static,0.637939,0.050537,0.792969,43.745,0.206107,0.946565,-0.022901,223,-63,391
15840,tilt_static,0.638916,0.049561,0.800293,43.727,0.259542,0.885496,-0.129771,223,-61,390
15860,tilt_static,0.641846,0.053223,0.789551,43.736,0.259542,0.938931,-0.099237,223,-61,390
15880,tilt_static,0.641357,0.050537,0.788818,43.736,0.083969,0.893130,-0.053435,223,-61,390
15900,tilt_static,0.638428,0.051270,0.797363,43.756,0.236641,1.000000,-0.030534,223,-61,390
15920,tilt_static,0.636475,0.049805,0.793701,43.733,0.282443,0.900763,-0.053435,225,-62,391
15940,tilt_static,0.639893,0.050537,0.794678,43.718,0.190840,0.885496,-0.038168,225,-62,391
15960,tilt_static,0.642334,0.051270,0.794434,43.759,0.167939,1.022901,-0.091603,225,-62,391
15980,tilt_static,0.636719,0.048828,0.796875,43.718,0.190840,0.893130,-0.099237,223,-62,391
16000,tilt_static,0.638184,0.050781,0.795898,43.742,0.213740,0.984733,-0.236641,223,-62,391
16020,tilt_static,0.636475,0.051514,0.794678,43.718,0.320611,0.854962,-0.206107,223,-62,391
16040,tilt_static,0.636230,0.051270,0.801270,43.721,0.198473,0.946565,-0.076336,223,-62,392
16060,tilt_static,0.639404,0.052734,0.792236,43.727,0.251908,1.007634,0.015267,223,-62,392
16080,tilt_static,0.640381,0.049316,0.793945,43.683,0.198473,1.076336,-0.068702,223,-62,392
16100,tilt_static,0.638672,0.053223,0.796387,43.709,0.335878,0.923664,-0.061069,223,-62,392
16120,tilt_static,0.638428,0.054199,0.795898,43.724,0.145038,0.923664,-0.068702,224,-62,392
16140,tilt_static,0.635986,0.051758,0.795410,43.751,0.221374,0.954198,-0.106870,224,-62,392
16160,tilt_static,0.638428,0.052246,0.799072,43.701,0.244275,0.801527,-0.068702,224,-62,392
16180,tilt_static,0.638184,0.051514,0.788818,43.718,0.305344,0.916031,0.038168,223,-62,390
16200,tilt_static,0.637939,0.049561,0.798828,43.704,0.145038,0.984733,-0.061069,223,-62,390
16221,tilt_static,0.639404,0.047363,0.790283,43.727,0.206107,0.908397,-0.068702,223,-62,390
16240,tilt_static,0.639648,0.054688,0.791992,43.715,0.320611,0.870229,-0.183206,223,-62,390
16260,tilt_static,0.637451,0.054443,0.798096,43.709,0.297710,0.854962,-0.106870,225,-62,392
16281,tilt_static,0.640869,0.048828,0.790283,43.730,0.213740,0.816794,-0.076336,225,-62,392
16300,tilt_static,0.636475,0.046875,0.796387,43.742,0.145038,1.007634,-0.244275,225,-62,392
16320,tilt_static,0.637451,0.050781,0.792725,43.686,0.251908,0.877863,-0.122137,225,-62,391
16340,tilt_static,0.641113,0.052002,0.791992,43.718,0.267176,1.045802,-0.122137,225,-62,391
16360,tilt_static,0.636963,0.049561,0.790771,43.689,0.183206,0.954198,-0.114504,225,-62,391
16380,tilt_static,0.638672,0.054688,0.790527,43.727,0.251908,0.992366,-0.152672,224,-62,390
16400,tilt_static,0.635986,0.045166,0.792725,43.739,0.198473,0.931298,-0.152672,224,-62,390
16420,tilt_static,0.638916,0.050049,0.800293,43.751,0.206107,0.908397,-0.099237,224,-62,390
16440,tilt_static,0.637939,0.052246,0.794434,43.715,0.167939,1.030534,-0.114504,224,-62,390
16460,tilt_static,0.637207,0.051025,0.796875,43.721,0.190840,0.946565,-0.129771,225,-63,393
16480,tilt_static,0.639648,0.047119,0.796875,43.727,0.267176,0.938931,-0.122137,225,-63,393
16500,tilt_static,0.638428,0.050781,0.800537,43.701,0.335878,0.954198,-0.114504,225,-63,393
16520,tilt_static,0.640381,0.053467,0.795654,43.701,0.297710,0.969466,-0.099237,223,-62,392
16540,tilt_static,0.640381,0.052490,0.791992,43.721,0.274809,0.801527,-0.160305,223,-62,392
16560,tilt_static,0.637207,0.054688,0.793457,43.754,0.236641,0.969466,-0.022901,223,-62,392
16580,tilt_static,0.635254,0.048096,0.796143,43.706,0.213740,0.885496,-0.167939,223,-63,390
16600,tilt_static,0.635986,0.051270,0.792480,43.715,0.274809,0.870229,-0.106870,223,-63,390
16620,tilt_static,0.640381,0.051025,0.791260,43.727,0.259542,0.969466,-0.198473,223,-63,390
16640,tilt_static,0.642090,0.047363,0.791504,43.721,0.183206,0.862595,-0.053435,223,-63,390
16660,tilt_static,0.637939,0.051025,0.790527,43.709,0.236641,1.015267,-0.076336,223,-61,389
16681,tilt_static,0.637695,0.047119,0.795898,43.721,0.106870,0.961832,-0.061069,223,-61,389
16700,tilt_static,0.636230,0.048096,0.791260,43.733,0.267176,0.885496,-0.167939,223,-61,389
16720,tilt_static,0.637939,0.054199,0.795898,43.689,0.213740,1.007634,-0.068702,225,-62,392
16740,tilt_static,0.642578,0.049072,0.795654,43.730,0.160305,1.045802,-0.106870,225,-62,392
16760,tilt_static,0.637451,0.049072,0.792725,43.709,0.305344,0.946565,-0.061069,225,-62,392
16780,tilt_static,0.638428,0.050293,0.789063,43.724,0.297710,0.938931,-0.007634,224,-63,391
16800,tilt_static,0.642090,0.050293,0.793457,43.754,0.290076,0.908397,-0.038168,224,-63,391
16820,tilt_static,0.635742,0.051758,0.793457,43.718,0.244275,0.923664,-0.145038,224,-63,391
16840,tilt_static,0.635498,0.050537,0.795166,43.742,0.251908,1.015267,-0.160305,224,-63,391
16860,tilt_static,0.639404,0.049072,0.791260,43.730,0.236641,0.847328,-0.061069,223,-61,391
16880,tilt_static,0.639648,0.048340,0.795654,43.712,0.183206,0.992366,-0.122137,223,-61,391
16900,tilt_static,0.640137,0.049805,0.795898,43.689,0.213740,0.961832,-0.083969,223,-61,391
16920,tilt_static,0.635010,0.052002,0.801025,43.709,0.305344,0.862595,-0.083969,224,-62,392
16940,tilt_static,0.634277,0.048340,0.794434,43.727,0.206107,0.954198,-0.091603,224,-62,392
16960,tilt_static,0.639404,0.054199,0.793701,43.706,0.251908,0.969466,-0.198473,224,-62,392
16980,tilt_static,0.635254,0.054443,0.799805,43.739,0.297710,0.916031,-0.083969,224,-63,392
17000,tilt_static,0.638184,0.053223,0.795654,43.739,0.244275,0.961832,-0.145038,224,-63,392
17020,tilt_static,0.638672,0.048340,0.795898,43.715,0.236641,0.992366,-0.183206,224,-63,392
17040,tilt_static,0.640869,0.054932,0.790771,43.718,0.221374,0.923664,-0.160305,224,-63,392
17060,tilt_static,0.634521,0.051514,0.792725,43.709,0.305344,0.908397,-0.022901,224,-62,391
17081,tilt_static,0.637451,0.051270,0.792236,43.736,0.206107,0.954198,-0.190840,224,-62,391
17100,tilt_static,0.639160,0.052246,0.793701,43.751,0.152672,0.923664,-0.022901,224,-62,391
17120,tilt_static,0.637695,0.051514,0.790283,43.727,0.236641,0.916031,-0.206107,224,-63,391
17140,tilt_static,0.639648,0.052979,0.791748,43.724,0.244275,0.938931,-0.129771,224,-63,391
17160,tilt_static,0.639160,0.050781,0.799316,43.733,0.152672,1.038168,-0.068702,224,-63,391
17180,tilt_static,0.635742,0.053467,0.793457,43.715,0.404580,0.931298,-0.061069,224,-62,393
17200,tilt_static,0.636963,0.049316,0.790527,43.715,0.175573,1.022901,-0.068702,224,-62,393
17220,tilt_static,0.638184,0.052979,0.791260,43.692,0.236641,0.900763,-0.137405,224,-62,393
17240,tilt_static,0.639648,0.050049,0.796143,43.727,0.236641,0.992366,-0.083969,224,-62,393
17260,tilt_static,0.636475,0.045410,0.796631,43.727,0.259542,0.992366,-0.106870,222,-63,391
17280,tilt_static,0.636719,0.049072,0.795410,43.712,0.206107,0.984733,-0.045802,222,-63,391
17300,tilt_static,0.643066,0.048584,0.792969,43.739,0.282443,0.916031,-0.114504,222,-63,391
17320,tilt_static,0.639893,0.052734,0.792725,43.715,0.267176,1.038168,-0.137405,224,-62,390
17340,tilt_static,0.638916,0.050537,0.796875,43.733,0.183206,0.961832,-0.198473,224,-62,390
17360,tilt_static,0.635986,0.052002,0.796631,43.689,0.213740,1.015267,-0.129771,224,-62,390
17380,tilt_static,0.639648,0.053223,0.795166,43.721,0.328244,0.908397,-0.076336,224,-62,390
17400,tilt_static,0.639893,0.050781,0.797119,43.727,0.213740,1.038168,-0.068702,224,-64,391
17420,tilt_static,0.636475,0.047852,0.796875,43.706,0.259542,0.870229,-0.022901,224,-64,391
17440,tilt_static,0.636963,0.048340,0.792725,43.698,0.290076,0.809160,-0.106870,224,-64,391
17460,tilt_static,0.639404,0.053223,0.791748,43.721,0.183206,0.908397,-0.114504,223,-63,391
17481,tilt_static,0.638916,0.050537,0.797852,43.730,0.267176,0.923664,0.015267,223,-63,391
17500,tilt_static,0.639648,0.052246,0.795166,43.721,0.137405,1.000000,-0.160305,223,-63,391
17520,tilt_static,0.635742,0.050537,0.791260,43.704,0.213740,1.061069,-0.091603,224,-62,392
17540,tilt_static,0.635742,0.047607,0.792969,43.718,0.236641,0.908397,-0.167939,224,-62,392
17560,tilt_static,0.639404,0.053955,0.799072,43.704,0.244275,0.923664,-0.015267,224,-62,392
17580,tilt_static,0.638916,0.052490,0.793213,43.745,0.236641,1.000000,-0.106870,224,-62,392
17600,tilt_static,0.641113,0.051514,0.789795,43.718,0.206107,0.931298,-0.106870,224,-62,391
17620,tilt_static,0.640869,0.052490,0.794189,43.727,0.160305,0.900763,-0.213740,224,-62,391
17640,tilt_static,0.640137,0.054932,0.791016,43.751,0.251908,1.038168,-0.083969,224,-62,391
17660,tilt_static,0.635986,0.056152,0.795654,43.721,0.251908,0.931298,-0.137405,223,-62,391
17680,tilt_static,0.640137,0.051758,0.797607,43.724,0.282443,0.893130,-0.068702,223,-62,391
17700,tilt_static,0.638916,0.051514,0.795410,43.733,0.167939,0.977099,-0.007634,223,-62,391
17720,tilt_static,0.640137,0.053467,0.789551,43.715,0.145038,0.877863,-0.167939,225,-61,391
17740,tilt_static,0.639404,0.052490,0.793457,43.721,0.167939,1.000000,-0.106870,225,-61,391
17760,tilt_static,0.640625,0.048584,0.792725,43.739,0.221374,1.022901,-0.122137,225,-61,391
17780,tilt_static,0.639404,0.047607,0.793945,43.718,0.274809,0.893130,-0.015267,225,-61,391
17800,tilt_static,0.636719,0.049316,0.793457,43.736,0.175573,0.931298,-0.106870,224,-62,391
17820,tilt_static,0.640381,0.051025,0.799561,43.727,0.145038,0.923664,-0.129771,224,-62,391
17840,tilt_static,0.639404,0.049316,0.796631,43.730,0.282443,0.885496,-0.076336,224,-62,391
17860,tilt_static,0.639404,0.051025,0.794678,43.706,0.160305,0.969466,-0.106870,223,-62,391
17880,tilt_static,0.636719,0.050537,0.791992,43.718,0.229008,1.061069,-0.251908,223,-62,391
17900,tilt_static,0.637207,0.054199,0.797607,43.756,0.312977,1.038168,-0.007634,223,-62,391
17920,tilt_static,0.642090,0.050781,0.794434,43.724,0.160305,0.977099,-0.099237,224,-64,392
17940,tilt_static,0.639893,0.049805,0.793945,43.704,0.175573,1.076336,-0.099237,224,-64,392
17960,tilt_static,0.640869,0.052490,0.793213,43.742,0.282443,0.992366,-0.114504,224,-64,392
17981,tilt_static,0.640137,0.052002,0.798828,43.715,0.190840,0.969466,-0.053435,224,-64,392
18000,tilt_static,0.639648,0.051025,0.790771,43.733,0.198473,0.984733,-0.053435,224,-63,390
18020,tilt_static,0.639160,0.050781,0.800537,43.683,0.206107,1.076336,-0.083969,224,-63,390
18040,tilt_static,0.642822,0.050537,0.802734,43.733,0.152672,0.938931,0.015267,224,-63,390
18060,tilt_static,0.639648,0.048584,0.801758,43.706,0.251908,1.076336,-0.022901,224,-63,391
18080,tilt_static,0.637695,0.047852,0.800537,43.704,0.198473,1.038168,-0.091603,224,-63,391
18100,tilt_static,0.640137,0.051514,0.791504,43.739,0.244275,1.007634,-0.183206,224,-63,391
18120,tilt_static,0.638428,0.048828,0.789307,43.718,0.312977,0.969466,-0.152672,224,-63,392
18140,tilt_static,0.642578,0.051270,0.793945,43.742,0.145038,0.916031,-0.114504,224,-63,392
18160,tilt_static,0.636719,0.050293,0.791504,43.706,0.274809,0.984733,-0.030534,224,-63,392
18180,tilt_static,0.635498,0.051758,0.793945,43.712,0.267176,0.992366,-0.053435,224,-63,392
18200,tilt_static,0.638672,0.050049,0.793457,43.695,0.206107,0.854962,-0.122137,224,-61,392
18220,tilt_static,0.634277,0.053467,0.787842,43.718,0.236641,1.122137,-0.145038,224,-61,392
18240,tilt_static,0.636230,0.048584,0.798584,43.739,0.312977,0.908397,-0.167939,224,-61,392
18260,tilt_static,0.635986,0.048584,0.791748,43.706,0.190840,0.923664,-0.160305,224,-63,392
18280,tilt_static,0.633789,0.052002,0.799072,43.706,0.114504,0.954198,-0.076336,224,-63,392
18300,tilt_static,0.636230,0.046387,0.794678,43.751,0.267176,0.893130,-0.190840,224,-63,392
18321,tilt_static,0.639893,0.050049,0.791260,43.724,0.206107,0.954198,-0.282443,224,-63,392
18340,tilt_static,0.641357,0.053223,0.792969,43.748,0.305344,0.923664,-0.099237,224,-63,392
18360,tilt_static,0.643311,0.052979,0.794922,43.727,0.251908,0.885496,0.015267,224,-63,392
18380,tilt_static,0.638672,0.050781,0.798828,43.709,0.244275,0.946565,-0.083969,224,-63,392
18400,tilt_static,0.636475,0.050781,0.794434,43.715,0.229008,0.931298,-0.152672,224,-63,392
18420,tilt_static,0.640869,0.049316,0.795166,43.724,0.259542,1.045802,-0.076336,224,-63,392
18440,tilt_static,0.638428,0.051514,0.794434,43.698,0.251908,0.946565,-0.145038,224,-63,392
18460,tilt_static,0.636475,0.051270,0.792236,43.686,0.175573,0.885496,-0.160305,224,-62,391
18480,tilt_static,0.634277,0.051514,0.791748,43.727,0.183206,0.946565,-0.038168,224,-62,391
18500,tilt_static,0.639160,0.045166,0.797119,43.745,0.259542,0.862595,-0.007634,224,-62,391
18520,tilt_static,0.637207,0.047119,0.791992,43.727,0.129771,1.045802,-0.030534,224,-62,391
18540,tilt_static,0.639893,0.051758,0.795410,43.709,0.206107,0.908397,-0.145038,223,-62,392
18560,tilt_static,0.639404,0.051025,0.790527,43.674,0.183206,0.977099,-0.145038,223,-62,392
18580,tilt_static,0.637939,0.048828,0.796875,43.701,0.259542,1.038168,-0.114504,223,-62,392
