# sample_hz,50
# duration_s,30
# sda_gpio,21
# scl_gpio,22
t_ms,ax_g,ay_g,az_g
14460,-0.042236,0.007080,1.011719
14481,-0.038574,0.000000,1.033936
14500,-0.052979,0.004150,1.021973
14520,-0.036621,0.005371,1.020020
14540,-0.051758,-0.001709,1.034668
14560,-0.040771,0.005127,1.017334
14580,-0.043213,0.000488,1.033447
14600,-0.049316,0.007080,1.018311
14620,-0.040283,0.001465,1.025635
14640,-0.053711,0.002197,1.019531
14660,-0.037598,0.000488,1.019531
14680,-0.049561,0.002686,1.032227
14700,-0.045410,0.000977,1.019287
14720,-0.038330,0.000732,1.028809
14740,-0.052734,0.001953,1.021484
14760,-0.039307,0.003662,1.024414
14781,-0.048096,-0.000488,1.028076
14800,-0.043701,0.004150,1.016846
14820,-0.046143,0.001709,1.032471
14840,-0.047363,0.005859,1.018311
14860,-0.040283,0.003418,1.029541
14881,-0.049072,0.004150,1.028076
14900,-0.037842,0.001953,1.025146
14920,-0.047363,0.000977,1.028809
14940,-0.042236,0.005371,1.023682
14960,-0.046387,0.001465,1.031006
14981,-0.044434,0.001709,1.023682
15000,-0.041260,0.004150,1.021484
15020,-0.046875,0.004395,1.022949
15040,-0.045898,0.012695,1.021729
15060,-0.035889,-0.001953,1.030518
15081,-0.044678,-0.003174,1.017334
15100,-0.046143,0.002441,1.023193
15120,-0.043213,0.003418,1.022461
15140,-0.042236,0.005615,1.016846
15160,-0.048340,0.004395,1.019775
15181,-0.050781,0.005859,1.022217
15200,-0.052979,0.001709,1.024658
15220,-0.025635,-0.000488,1.032959
15240,-0.026855,-0.007324,1.032471
15260,-0.109131,-0.017822,0.979980
15281,-0.070801,0.012451,1.023682
15300,0.009521,-0.005371,1.049805
15320,-0.043701,0.005859,1.028809
15340,-0.058105,0.005371,1.007324
15360,-0.036377,0.003174,1.048584
15380,-0.052979,0.003906,1.016602
15400,-0.050049,0.007324,1.059570
15420,-0.042236,-0.002197,1.021484
15440,-0.052490,-0.001953,1.039551
15460,-0.050293,0.009277,1.035645
15480,-0.021973,-0.001465,1.007324
15500,-0.057617,0.000000,1.012451
15520,-0.045654,0.010742,1.029297
15540,-0.032959,0.002197,1.027100
15560,-0.026123,0.007324,1.047852
15580,-0.031982,0.001465,1.033447
15600,-0.021973,0.008057,1.055908
15620,-0.059814,0.005371,1.028076
15640,-0.049805,0.005127,1.023682
15660,-0.099609,0.005859,0.984863
15680,-0.090820,0.006836,0.988525
15700,-0.094238,0.009766,0.990234
15720,-0.110352,0.012939,0.990479
15740,-0.087158,-0.015381,1.001709
15760,-0.069336,0.005127,1.013184
15780,-0.018555,0.005127,1.059326
15800,0.030273,-0.007324,1.073730
15820,-0.020996,-0.009521,1.041748
15840,-0.112305,0.016357,0.987061
15860,-0.051758,0.003906,1.024170
15880,0.083984,-0.037109,1.070313
15900,-0.032227,0.002930,1.054443
15920,-0.006348,-0.002441,1.064697
15940,-0.097900,0.019531,0.990723
15960,-0.109131,0.016113,0.947266
15980,-0.142090,0.006348,0.966797
16000,-0.184326,-0.003174,0.926025
16020,-0.114990,0.019287,0.968750
16040,0.051758,0.000488,1.136475
16060,-0.011719,-0.001953,1.040039
16080,-0.026367,-0.006104,1.027100
16100,-0.045654,0.007324,1.034912
16120,-0.055176,0.006104,1.013184
16140,-0.040527,-0.002441,1.033691
16160,-0.046631,0.003906,1.021240
16180,-0.046631,0.002197,1.025635
16200,-0.039307,-0.000488,1.027100
16220,-0.041748,-0.001221,1.018311
16240,-0.041992,0.000977,1.025391
16260,-0.044434,0.003662,1.022461
16280,-0.044922,0.004150,1.027832
16300,-0.042480,0.001953,1.021240
16320,-0.048584,-0.000732,1.025635
16340,-0.051270,0.004395,1.025391
16360,-0.039795,-0.000488,1.031006
16380,-0.046631,0.003174,1.025635
16400,-0.046387,-0.002686,1.020264
16420,-0.041260,0.003418,1.027100
16440,-0.050049,-0.002197,1.015625
16460,-0.041260,0.005127,1.030029
16480,-0.048096,0.007568,1.020752
16500,-0.044189,0.003418,1.027832
16520,-0.043945,0.002930,1.031250
16540,-0.047607,0.004883,1.026611
16560,-0.047119,0.006592,1.027100
16580,-0.047363,0.006592,1.022461
16600,-0.045654,0.001709,1.029785
16620,-0.048096,0.000488,1.020264
16640,-0.040771,0.002930,1.032471
16660,-0.042969,0.001465,1.026123
16680,-0.048828,0.005615,1.021973
16700,-0.047852,0.004639,1.022217
16720,-0.049316,0.006592,1.027100
16740,-0.043701,0.002441,1.023438
16761,-0.043457,-0.000244,1.029785
16780,-0.044189,-0.000977,1.020752
16800,-0.046387,0.003662,1.025391
16820,-0.046143,0.002197,1.038086
16840,-0.044434,-0.000488,1.015869
16861,-0.046143,0.002441,1.026123
16880,-0.046875,0.006348,1.017578
16900,-0.040771,0.006104,1.024658
16920,-0.045898,0.005615,1.022949
16940,-0.044922,0.001953,1.030273
16961,-0.045654,-0.000244,1.026123
16980,-0.042236,0.003174,1.024658
17000,-0.042725,0.009033,1.022949
17020,-0.047363,0.005127,1.017578
17040,-0.039063,0.005371,1.027832
17061,-0.038574,0.009277,1.001709
17080,-0.053223,-0.005371,1.046387
17100,-0.033691,0.010254,0.979980
17120,-0.042969,-0.002441,1.050537
17140,-0.048096,0.012939,0.993652
17161,-0.037354,0.000000,1.027100
17180,-0.057861,-0.001221,1.036133
17200,-0.037109,0.009521,0.997314
17220,-0.044434,-0.002930,1.055420
17240,-0.052002,0.009277,0.997070
17261,-0.036621,0.000488,1.038818
17280,-0.057861,0.005371,1.021240
17300,-0.040039,0.003418,1.018555
17320,-0.046875,0.001221,1.026611
17340,-0.047363,0.006104,1.006592
17361,-0.040771,0.004639,1.034912
17380,-0.054932,0.005371,1.015869
17400,-0.033447,0.007080,1.025879
17420,-0.051758,0.000488,1.023926
17440,-0.042236,0.003418,1.022949
17461,-0.046387,0.003662,1.024658
17480,-0.047852,0.001221,1.026123
17500,-0.042480,0.002197,1.026367
17520,-0.047119,0.000000,1.028320
17540,-0.042969,0.004150,1.025879
17560,-0.046143,0.005859,1.025879
17580,-0.039795,0.003418,1.029053
17600,-0.043945,0.001709,1.020020
17620,-0.045654,0.000732,1.017822
17640,-0.047852,0.003174,1.028320
17660,-0.042725,-0.001221,1.019287
17680,-0.041992,0.001221,1.027588
17700,-0.047607,0.002197,1.022461
17720,-0.043457,0.002441,1.024414
17740,-0.050049,0.000732,1.025146
17761,-0.042725,0.004883,1.024902
17780,-0.048584,-0.001221,1.025146
17800,-0.044678,0.003418,1.025146
17820,-0.042969,-0.000977,1.028564
17840,-0.044922,0.002930,1.021973
17861,-0.044189,0.000488,1.026367
17880,-0.045654,0.001709,1.032715
17900,-0.046875,-0.000244,1.020020
17920,-0.041992,0.006104,1.029053
17940,-0.044189,0.001221,1.025391
17960,-0.043945,0.000977,1.027588
17980,-0.050049,0.007568,1.024170
18000,-0.046631,0.000977,1.024170
18020,-0.043945,0.005615,1.022461
18040,-0.041748,0.002930,1.024658
18060,-0.042236,0.000732,1.023438
18080,-0.046631,0.001709,1.027100
18100,-0.044189,0.004150,1.025879
18120,-0.049805,0.004395,1.028320
18140,-0.042480,0.004150,1.025391
18160,-0.045166,0.002930,1.026367
18180,-0.048828,0.001709,1.024658
18200,-0.042969,0.005859,1.025146
18220,-0.045898,0.003662,1.028320
18240,-0.044189,0.002686,1.015625
18261,-0.045898,0.001953,1.024414
18280,-0.047119,0.003418,1.021484
18300,-0.041748,0.001465,1.022217
18320,-0.047363,0.003662,1.020996
18340,-0.043945,0.005127,1.026611
18361,-0.044922,0.003906,1.026123
18380,-0.044434,0.004395,1.018799
18400,-0.043701,0.002686,1.029541
18420,-0.051270,0.003906,1.023438
18440,-0.042725,0.001709,1.028076
18461,-0.045410,0.002686,1.021484
18480,-0.045898,0.000000,1.030762
18500,-0.043945,0.002686,1.021729
18520,-0.047607,0.006348,1.020508
18540,-0.043701,-0.000732,1.030029
18561,-0.044434,0.001221,1.022217
18580,-0.042725,0.001465,1.023438
18600,-0.048584,0.000732,1.027588
18620,-0.049072,0.003906,1.028809
18640,-0.047852,0.004639,1.020508
18661,-0.043945,-0.001953,1.025879
18680,-0.047607,0.002441,1.022949
18700,-0.047363,0.002930,1.022461
18720,-0.046631,0.002686,1.023193
18740,-0.044922,0.003662,1.023438
18761,-0.044922,0.001953,1.028320
18780,-0.043945,0.002441,1.022949
18800,-0.044678,0.009033,1.019531
18820,-0.047119,0.004639,1.021729
18840,-0.047363,0.006592,1.021729
18860,-0.044922,-0.000732,1.026123
18880,-0.045166,0.003418,1.022949
18900,-0.047119,0.002686,1.021973
18920,-0.046631,0.003906,1.030029
18940,-0.049805,0.002686,1.027832
18960,-0.041748,0.005859,1.024170
18980,-0.049072,0.004150,1.024414
19000,-0.044922,-0.000732,1.025146
19020,-0.044922,0.002930,1.024170
19040,-0.046143,0.004639,1.020752
19060,-0.046387,0.003174,1.021729
19080,-0.042969,0.004639,1.020752
19100,-0.045654,0.004639,1.027588
19120,-0.046143,0.004150,1.022461
19140,-0.045166,0.000000,1.021973
19160,-0.045166,0.003662,1.030762
19180,-0.042236,0.005371,1.019775
19200,-0.047363,0.000977,1.020752
19220,-0.046387,0.002441,1.023193
19240,-0.043701,0.002930,1.021484
19260,-0.046143,-0.000977,1.024414
19280,-0.045166,0.004150,1.026855
19300,-0.048340,0.001221,1.018311
19320,-0.044678,0.003662,1.023438
19340,-0.042480,0.001709,1.029541
19360,-0.043701,0.004883,1.021484
19380,-0.046143,0.003662,1.028320
19400,-0.044678,0.004639,1.020752
19420,-0.047363,0.001709,1.024170
19440,-0.045654,0.005859,1.024902
19460,-0.043945,0.000977,1.026855
19480,-0.041504,-0.000732,1.024414
19500,-0.045410,0.000977,1.022949
19520,-0.042969,0.006348,1.015625
19540,-0.046875,0.001953,1.024170
19560,-0.044189,0.006348,1.021973
19580,-0.046143,-0.001709,1.024658
19600,-0.044922,0.002930,1.024414
19620,-0.045654,-0.000244,1.027344
19640,-0.043457,0.003662,1.023682
19660,-0.042969,0.002441,1.030518
19681,-0.042725,0.000488,1.029053
19700,-0.042480,0.004395,1.025879
19720,-0.046387,0.002197,1.025391
19740,-0.047119,0.004883,1.023193
19760,-0.048096,0.002930,1.025879
19780,-0.044922,0.005615,1.025146
19800,-0.047852,0.006592,1.028320
19820,-0.045166,0.004395,1.022949
19840,-0.045898,0.000000,1.021729
19860,-0.045410,0.002686,1.024414
19880,-0.041504,0.002930,1.021973
19900,-0.048340,0.002930,1.025391
19920,-0.045410,0.005127,1.027100
19941,-0.043945,0.000488,1.023193
19960,-0.043213,0.006104,1.023682
19980,-0.046387,0.001709,1.030518
20000,-0.043945,0.000488,1.026367
20020,-0.044434,0.002197,1.019043
20040,-0.045166,0.002441,1.022461
20060,-0.045410,0.000244,1.022705
20080,-0.047119,0.003174,1.024170
20100,-0.042969,0.003906,1.029785
20120,-0.045410,-0.000732,1.025879
20140,-0.044189,0.002441,1.020996
20160,-0.042969,0.003174,1.032715
20180,-0.043213,0.001709,1.023682
20200,-0.046143,0.002686,1.024658
20220,-0.047119,-0.002686,1.023438
20240,-0.047363,0.005371,1.019775
20260,-0.046631,0.007568,1.020264
20280,-0.045166,0.003418,1.025391
20300,-0.041748,-0.000488,1.027344
20320,-0.046387,0.001465,1.024170
20340,-0.043945,0.003662,1.020020
20360,-0.047852,0.003662,1.025391
20380,-0.044189,0.003174,1.025635
20401,-0.044678,0.003662,1.024902
20420,-0.045410,0.005615,1.023438
20440,-0.043701,0.002441,1.024902
20460,-0.042725,0.001709,1.029297
20480,-0.047607,-0.000488,1.026367
20500,-0.042236,0.001465,1.021484
20520,-0.043945,0.003906,1.021484
20540,-0.046143,0.006104,1.023926
20560,-0.048340,0.004639,1.029053
20580,-0.047852,0.001221,1.023438
20601,-0.044922,0.001465,1.022461
20620,-0.045410,-0.003174,1.024658
20640,-0.044678,0.003418,1.020752
20660,-0.044678,0.000000,1.023682
20680,-0.042725,0.003662,1.021729
20701,-0.043457,0.002197,1.026611
20720,-0.043457,0.003174,1.025146
20740,-0.045898,0.000732,1.028809
20760,-0.043213,0.004639,1.024658
20780,-0.043457,0.002197,1.021240
20800,-0.048828,0.000488,1.023193
20820,-0.048340,-0.003662,1.019287
20840,-0.041992,0.001465,1.026855
20860,-0.044189,-0.003418,1.029785
20880,-0.048828,0.003662,1.022217
20901,-0.044922,0.000977,1.021729
20920,-0.042480,0.006104,1.028320
20940,-0.046387,0.004150,1.025391
20960,-0.045898,0.007813,1.021973
20980,-0.046631,0.004150,1.029541
21000,-0.048828,0.001709,1.021484
21020,-0.046143,0.000977,1.031250
21040,-0.046387,0.002441,1.025879
21060,-0.048096,0.004150,1.018311
21080,-0.047852,0.007568,1.027344
21100,-0.043457,0.001953,1.018799
21120,-0.043945,0.000732,1.025146
21140,-0.044678,0.000244,1.021729
21160,-0.047119,0.006836,1.019531
21180,-0.044434,0.002930,1.026123
21200,-0.047119,0.003906,1.023682
21220,-0.044434,0.001221,1.018799
21240,-0.045654,0.005615,1.022461
21260,-0.047363,-0.001953,1.024414
21280,-0.045410,0.001221,1.022705
21300,-0.043457,0.005615,1.028809
21320,-0.044434,0.002197,1.021484
21340,-0.046875,0.002686,1.026367
21360,-0.047363,0.000488,1.022705
21380,-0.048340,0.004150,1.033447
21400,-0.043457,0.002197,1.024170
21420,-0.044678,0.001221,1.018799
21440,-0.047852,0.000244,1.022705
21460,-0.042236,0.003662,1.027344
21480,-0.045166,0.003662,1.020996
21500,-0.041260,0.001709,1.022949
21520,-0.042969,0.000732,1.022217
21540,-0.050049,0.001953,1.022461
21560,-0.042725,0.001465,1.021484
21580,-0.047119,0.004395,1.026611
21600,-0.044189,0.001953,1.018555
21620,-0.041260,-0.000488,1.024170
21640,-0.046631,0.003662,1.026855
21660,-0.046387,0.002930,1.025635
21680,-0.044922,0.003418,1.022705
21700,-0.048828,0.003418,1.020752
21720,-0.044922,0.005615,1.025391
21740,-0.046631,0.003174,1.027832
21760,-0.046387,0.003418,1.026855
21780,-0.050293,0.004150,1.029785
21800,-0.046387,0.003418,1.027344
21820,-0.046631,0.002441,1.021240
21840,-0.045410,0.000000,1.022705
21860,-0.044434,0.005127,1.026855
21880,-0.041504,0.001953,1.020996
21900,-0.046631,0.003906,1.023193
21920,-0.043213,0.004883,1.027832
21940,-0.042236,0.000244,1.025635
21960,-0.045410,0.000488,1.026123
21980,-0.045410,0.003174,1.021729
22000,-0.044434,-0.001221,1.026855
22020,-0.046143,0.004150,1.019775
22040,-0.043457,0.002197,1.020020
22060,-0.045166,0.002686,1.026123
22080,-0.045898,0.000488,1.020264
22100,-0.047607,0.001953,1.021729
22120,-0.046631,0.002930,1.028564
22140,-0.043213,0.002686,1.026855
22160,-0.049805,0.001709,1.018555
22180,-0.041992,0.003662,1.020996
22200,-0.045654,0.001953,1.022217
22220,-0.040771,0.003906,1.025635
22240,-0.046387,0.003418,1.022949
22260,-0.047607,0.001221,1.028809
22280,-0.043213,-0.000488,1.023438
22300,-0.045410,-0.000732,1.020264
22320,-0.044189,0.003662,1.022705
22340,-0.050537,0.002197,1.028320
22360,-0.044189,0.001221,1.024658
22380,-0.045166,0.005127,1.024414
22400,-0.043701,0.003418,1.023926
22420,-0.043457,0.000977,1.027832
22440,-0.044922,0.001953,1.021240
22460,-0.045166,0.000488,1.023438
22480,-0.041992,0.006104,1.029785
22500,-0.044922,0.003662,1.027344
22520,-0.046143,0.002441,1.028564
22540,-0.041748,0.000000,1.025635
22560,-0.044434,0.005615,1.026123
22580,-0.040283,0.009277,1.024658
22601,-0.044922,-0.000488,1.022217
22620,-0.047119,-0.000244,1.025146
22640,-0.044678,0.000977,1.026367
22660,-0.045898,0.002686,1.022705
22680,-0.045898,-0.000244,1.021973
22701,-0.043213,0.004395,1.020752
22720,-0.046875,0.003418,1.021729
22740,-0.043945,0.001221,1.021484
22760,-0.049072,0.005859,1.024414
22780,-0.043457,0.002930,1.028320
22801,-0.047363,0.002686,1.024170
22820,-0.047852,0.003418,1.026367
22840,-0.040039,0.002441,1.021973
22860,-0.046875,0.000977,1.023682
22880,-0.045898,0.004639,1.024170
22901,-0.046387,0.002197,1.025635
22920,-0.045654,0.002930,1.021973
22940,-0.046631,0.004883,1.033691
22960,-0.046387,0.003662,1.021240
22980,-0.043213,0.001709,1.028564
23001,-0.043701,0.005859,1.020020
23020,-0.048828,0.004883,1.024170
23040,-0.039307,0.006348,1.023682
23060,-0.042969,0.000488,1.030029
23080,-0.044678,0.004639,1.018311
23101,-0.042236,0.003906,1.029541
23120,-0.041992,0.000977,1.026123
23140,-0.044922,-0.000488,1.023926
23160,-0.044434,0.006836,1.026855
23180,-0.043945,0.005127,1.022217
23201,-0.043457,-0.000244,1.027832
23220,-0.044434,0.002930,1.027588
23240,-0.041016,0.003662,1.021973
23260,-0.046143,0.006592,1.025635
23280,-0.041504,0.001465,1.027588
23301,-0.044434,0.004395,1.024658
23320,-0.044678,0.000000,1.027588
23340,-0.045654,0.001709,1.029053
23360,-0.045166,0.004639,1.024170
23381,-0.039551,0.003662,1.025146
23400,-0.043945,-0.000488,1.018799
23420,-0.046143,-0.001221,1.023682
23440,-0.042969,0.004150,1.025879
23460,-0.046631,0.001465,1.018555
23480,-0.041260,0.001221,1.028564
23500,-0.041260,0.005859,1.025146
23520,-0.044678,0.003174,1.029785
23540,-0.043457,0.003906,1.023682
23560,-0.043213,0.004150,1.022949
23580,-0.038330,-0.000977,1.029785
23600,-0.044189,0.005615,1.028320
23620,-0.047852,0.001465,1.022461
23641,-0.043457,0.003662,1.018799
23660,-0.045166,0.002686,1.023193
23680,-0.046143,0.004395,1.019775
23700,-0.047363,0.000488,1.023438
23720,-0.048096,0.000732,1.025879
23740,-0.046631,0.002197,1.027100
23760,-0.043213,0.001709,1.024414
23780,-0.043701,0.001953,1.025391
23800,-0.047852,0.004883,1.027100
23820,-0.044434,0.004150,1.024658
23841,-0.046875,0.000244,1.022705
23860,-0.045166,-0.001709,1.022217
23880,-0.048340,0.004150,1.027588
23900,-0.048828,0.005371,1.021973
23920,-0.043213,0.006836,1.028809
23941,-0.044922,0.001465,1.019287
23960,-0.042969,0.002197,1.026123
23980,-0.043701,0.008545,1.022461
24000,-0.048096,0.001221,1.021729
24020,-0.045166,0.005127,1.026367
24041,-0.046143,0.005127,1.024414
24060,-0.046387,0.004883,1.028320
24080,-0.044434,0.000732,1.028320
24100,-0.046387,0.003418,1.023926
24120,-0.043701,-0.000244,1.027100
24140,-0.043701,0.004883,1.022217
24160,-0.045166,0.004150,1.025391
24180,-0.048340,0.007568,1.022461
24200,-0.043701,0.004150,1.026611
24220,-0.045654,0.004639,1.028809
24240,-0.048584,0.000977,1.023193
24260,-0.041504,0.002441,1.032715
24280,-0.044922,0.004883,1.020752
24300,-0.048096,0.001465,1.024902
24320,-0.046631,0.006836,1.020752
24340,-0.045166,0.004395,1.023682
24360,-0.043945,0.007324,1.027832
24380,-0.044922,0.005859,1.027588
24400,-0.047363,0.003906,1.022705
24420,-0.046875,0.006348,1.020508
24440,-0.048340,0.003418,1.027100
24460,-0.046631,0.002930,1.024170
24480,-0.043945,0.004150,1.018311
24500,-0.046631,-0.000244,1.029541
24520,-0.044678,0.002197,1.025146
24540,-0.042236,0.004639,1.026855
24560,-0.044434,0.001221,1.024902
24580,-0.046143,0.000977,1.021973
24600,-0.050781,0.002686,1.026123
24620,-0.045410,0.003662,1.024414
24640,-0.041992,0.004395,1.028564
24660,-0.047119,0.002441,1.023438
24680,-0.045654,0.007324,1.026367
24700,-0.045654,0.005371,1.022705
24720,-0.043213,0.002197,1.019775
24740,-0.043457,0.003906,1.023682
24760,-0.046387,0.005859,1.025879
24780,-0.046387,0.003418,1.023682
24800,-0.048340,0.003662,1.023682
24820,-0.049072,0.001709,1.030273
24841,-0.045898,0.003906,1.020996
24860,-0.046875,0.003906,1.022461
24880,-0.043213,0.006348,1.030029
24900,-0.046143,0.003906,1.026611
24920,-0.047607,0.007324,1.021973
24941,-0.047607,0.005859,1.020752
24960,-0.044189,0.005859,1.025146
24980,-0.046143,0.004639,1.020508
25000,-0.043701,-0.000732,1.022949
25020,-0.042480,0.002197,1.023438
25041,-0.043457,0.001709,1.025146
25060,-0.043945,0.001221,1.023926
25080,-0.046387,0.001709,1.025635
25100,-0.046875,-0.000488,1.024658
25120,-0.042969,0.005371,1.025146
25141,-0.047363,-0.000244,1.028320
25160,-0.044678,0.001709,1.023926
25180,-0.046875,0.004150,1.021729
25200,-0.048340,-0.001221,1.025879
25220,-0.047363,0.001221,1.032715
25241,-0.045654,0.002686,1.024658
25260,-0.042725,0.004395,1.023193
25280,-0.041504,0.003906,1.027588
25300,-0.041992,0.001709,1.029053
25320,-0.042480,0.000488,1.028564
25341,-0.046875,0.004395,1.026367
25360,-0.049561,-0.000732,1.018555
25380,-0.042480,0.002686,1.030518
25400,-0.049805,0.001953,1.015381
25420,-0.042969,-0.002441,1.025146
25441,-0.050781,0.004150,1.015381
25460,-0.044678,0.000244,1.020996
25480,-0.042969,-0.000244,1.027344
25500,-0.045166,0.000000,1.018555
25520,-0.039795,0.006348,1.026123
25540,-0.048828,0.005371,1.022705
25560,-0.042236,0.006836,1.028320
25580,-0.042236,0.001709,1.022949
25600,-0.052002,0.004883,1.025879
25620,-0.040771,-0.006104,1.020508
25640,-0.044678,0.005615,1.022461
25660,-0.051270,-0.003662,1.027588
25680,-0.036865,0.001953,1.029541
25700,-0.050781,0.001465,1.022705
25720,-0.040771,0.000000,1.027588
25741,-0.048340,0.005615,1.029541
25760,-0.048584,0.000732,1.023926
25780,-0.038330,0.001221,1.032471
25800,-0.052246,0.000732,1.020264
25820,-0.040283,0.004395,1.031982
25841,-0.048584,0.001221,1.028076
25860,-0.046875,0.003174,1.027588
25880,-0.042480,0.001465,1.025879
25900,-0.045166,0.002930,1.024414
25920,-0.041992,0.005127,1.024170
25940,-0.047119,0.000488,1.024902
25960,-0.042725,0.004150,1.025146
25980,-0.043945,-0.004883,1.022949
26000,-0.047363,0.002197,1.020020
26020,-0.046143,0.002686,1.029541
26040,-0.047607,0.003174,1.024414
26060,-0.048828,0.001953,1.021729
26080,-0.046631,-0.000977,1.021729
26100,-0.050049,-0.001709,1.018311
26120,-0.047852,0.001465,1.026367
26140,-0.046631,0.005859,1.019775
26160,-0.045898,0.006104,1.027588
26180,-0.048584,0.002197,1.026855
26200,-0.045410,0.004639,1.019531
26220,-0.049561,0.001709,1.027344
26240,-0.044922,-0.000488,1.033447
26260,-0.043213,0.001709,1.020508
26280,-0.046387,0.000977,1.024414
26300,-0.042725,0.000732,1.024902
26320,-0.050293,0.005371,1.025146
26340,-0.041748,0.004639,1.017578
26360,-0.046631,0.000488,1.024658
26380,-0.043945,0.003906,1.024658
26400,-0.044678,0.003662,1.022217
26420,-0.050781,0.000488,1.024658
26440,-0.042969,0.002686,1.022949
26460,-0.049316,0.002197,1.028564
26480,-0.043701,0.001221,1.025391
26500,-0.049316,0.005127,1.027344
26520,-0.048096,0.003418,1.025635
26540,-0.045898,0.004395,1.027344
26560,-0.052246,0.001953,1.021973
26580,-0.041504,0.000977,1.027588
26600,-0.047363,0.006592,1.019775
26620,-0.041016,0.002441,1.022217
26640,-0.048096,0.004639,1.020752
26660,-0.044678,0.007568,1.015381
26680,-0.041748,0.001221,1.023682
26700,-0.045166,0.001465,1.024170
26720,-0.048096,0.000732,1.025391
26740,-0.042236,0.004395,1.025391
26760,-0.047607,0.003418,1.025879
26780,-0.042236,0.005859,1.022949
26800,-0.047119,0.008545,1.028809
26820,-0.048828,0.002197,1.024414
26840,-0.039307,0.004150,1.020996
26860,-0.051025,0.004395,1.022949
26880,-0.042969,0.002686,1.027588
26900,-0.042969,0.000244,1.022705
26920,-0.046143,0.000732,1.029541
26940,-0.045654,0.001709,1.022217
26961,-0.043701,0.004639,1.024170
26980,-0.043701,0.001465,1.022461
27000,-0.049316,0.007813,1.020996
27020,-0.046631,0.001709,1.031494
27040,-0.048584,0.004883,1.030518
27060,-0.045410,0.007813,1.030273
27080,-0.042969,-0.000244,1.026367
27100,-0.046387,0.003174,1.027100
27120,-0.048340,0.004395,1.025635
27140,-0.044678,0.000244,1.020264
27160,-0.045654,0.004150,1.022949
27180,-0.044189,0.003174,1.028809
27200,-0.043945,0.000244,1.020508
27220,-0.045654,0.003662,1.020264
27240,-0.043945,0.001465,1.020508
27260,-0.045166,-0.002441,1.026367
27280,-0.047119,0.003174,1.023926
27300,-0.042969,0.001709,1.025391
27320,-0.045898,0.003174,1.021729
27340,-0.047363,0.002930,1.025879
27360,-0.045410,0.000488,1.027832
27380,-0.045898,0.006104,1.021484
27400,-0.048096,0.000732,1.029053
27420,-0.046631,-0.000488,1.026611
27440,-0.047119,0.005859,1.028809
27460,-0.045410,0.007813,1.025635
27480,-0.046875,-0.002197,1.021973
27500,-0.050049,0.000732,1.023438
27520,-0.042725,0.000732,1.020264
27540,-0.047607,0.005615,1.026367
27560,-0.046387,0.002686,1.026123
27580,-0.043457,0.004395,1.024902
27600,-0.043945,0.003418,1.020508
27620,-0.045654,0.000977,1.025635
27640,-0.048584,0.009033,1.026367
27660,-0.041748,0.000732,1.023682
27680,-0.047119,0.002441,1.028564
27700,-0.045898,0.000977,1.022461
27721,-0.043701,0.006104,1.026367
27740,-0.047607,0.008057,1.020996
27760,-0.042969,0.002686,1.027832
27780,-0.046631,0.002441,1.027100
27800,-0.044189,0.006348,1.029053
27821,-0.047363,0.006592,1.022217
27840,-0.049561,0.002197,1.021240
27860,-0.050781,-0.000977,1.024658
27880,-0.039551,0.000977,1.028320
27900,-0.044189,0.002197,1.028076
27921,-0.044922,0.002197,1.023193
27940,-0.046143,0.003174,1.032715
27960,-0.047852,0.005127,1.017578
27980,-0.040771,0.005859,1.030518
28000,-0.042480,0.001465,1.019775
28021,-0.044678,0.000732,1.027100
28040,-0.041748,0.000977,1.025391
28060,-0.048584,0.000000,1.025879
28080,-0.044922,0.003174,1.027344
28100,-0.048096,0.002441,1.027832
28121,-0.044189,0.000244,1.028564
28140,-0.048828,0.007813,1.035889
28160,-0.045166,0.005859,1.024658
28180,-0.045166,0.001221,1.027100
28200,-0.045410,0.001709,1.022461
28221,-0.048340,0.006104,1.021484
28240,-0.044434,0.003906,1.023438
28260,-0.044434,0.001465,1.025879
28280,-0.049805,0.002686,1.028076
28300,-0.046631,0.008301,1.028076
28320,-0.046631,0.006836,1.031006
28340,-0.043945,0.000488,1.026367
28360,-0.045654,0.005371,1.025146
28380,-0.047363,-0.000244,1.022461
28400,-0.046875,0.000000,1.029297
28420,-0.047607,0.000244,1.022949
28440,-0.045654,0.010010,1.029053
28460,-0.049072,0.004395,1.027588
28480,-0.041748,-0.005615,1.012695
28500,-0.046875,-0.000977,1.022461
28520,-0.048096,-0.000977,1.021973
28540,-0.042725,0.006592,1.025391
28560,-0.043701,-0.004639,1.023682
28580,-0.046875,0.005615,1.027832
28600,-0.042236,0.002197,1.021729
28620,-0.042480,0.004639,1.018066
28640,-0.042480,0.004639,1.027588
28660,-0.041748,-0.001953,1.030518
28680,-0.046143,0.003174,1.025635
28700,-0.044189,0.004639,1.028564
28721,-0.044678,0.004639,1.019287
28740,-0.046631,0.003174,1.027344
28760,-0.045654,0.001465,1.025879
28780,-0.046875,0.000000,1.022461
28800,-0.049316,0.005127,1.022461
28820,-0.046875,0.004395,1.018555
28840,-0.043213,0.006592,1.026855
28860,-0.044922,0.003418,1.018311
28880,-0.043213,0.002197,1.025879
28900,-0.046631,0.002441,1.021729
28920,-0.047363,0.002441,1.021973
28940,-0.047607,0.002930,1.027588
28960,-0.045898,0.004883,1.032471
28980,-0.043701,-0.000244,1.027344
29000,-0.046387,0.007080,1.025146
29020,-0.043701,0.006348,1.024414
