# sample_hz,50
# duration_s,30
# sda_gpio,21
# scl_gpio,22
t_ms,ax_g,ay_g,az_g
6440,0.063477,-0.987061,0.030029
6460,0.071289,-0.985596,0.029053
6480,0.069092,-0.988037,0.033936
6500,0.072510,-0.989502,0.034180
6521,0.072998,-0.988525,0.032959
6540,0.068115,-0.989990,0.031250
6560,0.068848,-0.988281,0.031250
6580,0.067139,-0.990234,0.033203
6600,0.065918,-0.986572,0.032227
6621,0.068848,-0.991211,0.034668
6640,0.068115,-0.990967,0.032959
6660,0.070068,-0.990967,0.036621
6680,0.068359,-0.988525,0.032471
6700,0.065918,-0.990479,0.033447
6721,0.062744,-0.991943,0.028076
6740,0.072998,-0.987793,0.029785
6760,0.068604,-0.990234,0.031006
6780,0.066895,-0.988037,0.035400
6800,0.064941,-0.988770,0.026855
6820,0.067871,-0.989502,0.031006
6840,0.069092,-0.987061,0.027344
6860,0.065430,-0.993408,0.033203
6880,0.068115,-0.991455,0.031006
6900,0.064941,-0.989990,0.034180
6920,0.071045,-0.993408,0.034180
6940,0.066406,-0.984619,0.029297
6960,0.071289,-0.994385,0.035889
6980,0.065430,-0.990479,0.031250
7000,0.067383,-0.992676,0.032715
7020,0.070068,-0.991699,0.031738
7040,0.066406,-0.989502,0.036133
7060,0.068848,-0.989014,0.041748
7080,0.065674,-0.986084,0.034424
7100,0.070068,-0.988525,0.039795
7120,0.068115,-0.986816,0.036133
7140,0.066162,-0.987793,0.024170
7160,0.070557,-0.989746,0.026611
7180,0.067871,-0.992432,0.033203
7200,0.063721,-0.991211,0.025146
7220,0.070557,-0.985840,0.031738
7240,0.067627,-0.992188,0.034912
7260,0.064209,-0.987549,0.029785
7280,0.068604,-0.992188,0.031982
7300,0.066895,-0.990967,0.030518
7320,0.069580,-0.987793,0.024414
7340,0.069580,-0.993408,0.033447
7360,0.071533,-0.989014,0.033936
7380,0.066650,-0.988770,0.028320
7400,0.069824,-0.989258,0.033447
7420,0.069336,-0.988525,0.032227
7440,0.065186,-0.988525,0.031982
7460,0.069824,-0.989014,0.030518
7480,0.066895,-0.996826,0.032471
7500,0.066162,-0.987305,0.028564
7520,0.066895,-0.987549,0.034180
7540,0.070801,-0.989258,0.033203
7560,0.065186,-0.991943,0.030273
7581,0.066406,-0.990967,0.036377
7600,0.071533,-0.991943,0.026611
7620,0.067871,-0.991211,0.029785
7640,0.067383,-0.990479,0.030762
7660,0.063721,-0.990479,0.026855
7681,0.071045,-0.989258,0.029541
7700,0.068115,-0.992188,0.039307
7720,0.067627,-0.990723,0.025635
7740,0.066406,-0.989502,0.032959
7760,0.070801,-0.987061,0.027832
7780,0.068848,-0.990723,0.029297
7800,0.062988,-0.991455,0.027100
7820,0.071777,-0.990723,0.035645
7840,0.067627,-0.990234,0.031006
7860,0.068848,-0.992920,0.032227
7880,0.065674,-0.989990,0.034912
7900,0.069580,-0.986084,0.032471
7920,0.065430,-0.990234,0.027832
7940,0.064941,-0.989258,0.032715
7960,0.071289,-0.989502,0.025879
7980,0.068359,-0.987793,0.030518
8000,0.067627,-0.991943,0.031982
8020,0.069092,-0.992188,0.031494
8040,0.069580,-0.991211,0.032227
8060,0.072754,-0.991699,0.028564
8080,0.063965,-0.992920,0.030029
8100,0.068604,-0.992676,0.034180
8120,0.068848,-0.990479,0.035645
8140,0.064697,-0.990234,0.035156
8160,0.068115,-0.988525,0.030029
8180,0.069824,-0.989746,0.033447
8200,0.069824,-0.992188,0.032715
8220,0.068848,-0.988770,0.028076
8240,0.065186,-0.994385,0.028809
8260,0.063477,-0.993164,0.022217
8280,0.067627,-0.979004,0.029053
8300,0.066162,-0.987549,0.031250
8320,0.068115,-0.989014,0.027832
8340,0.071289,-0.988281,0.028564
8360,0.067627,-0.994141,0.034912
8380,0.073486,-0.989990,0.028564
8400,0.064209,-0.990723,0.037598
8420,0.070313,-0.988281,0.032959
8440,0.071533,-0.992188,0.036865
8460,0.065186,-0.993164,0.035156
8480,0.073242,-0.988037,0.033447
8500,0.066162,-0.991943,0.028809
8520,0.067139,-0.988281,0.029297
8540,0.063965,-0.989746,0.027588
8560,0.065186,-0.993164,0.029541
8580,0.070557,-0.990723,0.034180
8600,0.070801,-0.993408,0.037109
8620,0.065186,-0.987793,0.030762
8640,0.065430,-0.990234,0.031738
8660,0.064941,-0.989990,0.037354
8680,0.068359,-0.994629,0.029297
8700,0.067871,-0.989014,0.027832
8720,0.067383,-0.989990,0.033203
8740,0.068115,-0.989746,0.025391
8760,0.068604,-0.985840,0.027832
8780,0.067627,-0.988037,0.030762
8800,0.066406,-0.993896,0.033691
8820,0.072021,-0.991699,0.027588
8840,0.070801,-0.989990,0.032471
8860,0.067383,-0.991943,0.025635
8880,0.067383,-0.990479,0.033936
8900,0.067139,-0.988281,0.037598
8920,0.066895,-0.995117,0.030762
8940,0.064697,-0.986816,0.027588
8960,0.065430,-0.988281,0.030518
8981,0.072754,-0.993652,0.031006
9000,0.067871,-0.989746,0.037354
9020,0.070313,-0.990723,0.026367
9040,0.065430,-0.990234,0.030273
9060,0.068848,-0.989502,0.030762
9081,0.070557,-0.989258,0.027100
9100,0.068848,-0.990479,0.031250
9120,0.069336,-0.991943,0.029053
9140,0.067871,-0.988770,0.033203
9160,0.066650,-0.989746,0.034180
9181,0.068848,-0.988037,0.036133
9200,0.066406,-0.991455,0.030762
9220,0.069824,-0.990967,0.030029
9240,0.067383,-0.989746,0.030518
9260,0.068604,-0.987305,0.032471
9281,0.067627,-0.988281,0.034912
9300,0.070557,-0.989258,0.028564
9320,0.068604,-0.988770,0.033936
9340,0.070313,-0.987549,0.034912
9360,0.065430,-0.991455,0.031250
9381,0.062988,-0.987793,0.029053
9400,0.065430,-0.990479,0.029297
9420,0.069580,-0.987549,0.028564
9440,0.067139,-0.992676,0.027832
9460,0.067139,-0.988770,0.029541
9481,0.064697,-0.989502,0.028076
9500,0.065674,-0.992676,0.037598
9520,0.066895,-0.993896,0.031738
9540,0.068848,-0.988770,0.033691
9560,0.066406,-0.991699,0.029297
9581,0.068848,-0.989014,0.029541
9600,0.068848,-0.986816,0.024902
9620,0.072754,-0.990723,0.031982
9640,0.066895,-0.991211,0.031494
9660,0.069092,-0.986816,0.036377
9681,0.069336,-0.992676,0.036133
9700,0.067627,-0.989014,0.028564
9720,0.069580,-0.989746,0.030762
9740,0.067627,-0.986816,0.032471
9760,0.068115,-0.988037,0.027832
9780,0.071045,-0.991699,0.030762
9800,0.067139,-0.989502,0.032471
9820,0.069336,-0.988770,0.032227
9840,0.068115,-0.989258,0.033936
9860,0.068604,-0.987305,0.034668
9880,0.067383,-0.989746,0.022949
9900,0.069336,-0.989258,0.033691
9920,0.069580,-0.990479,0.029297
9940,0.070068,-0.988525,0.026367
9961,0.069092,-0.989502,0.028564
9980,0.068604,-0.988770,0.035645
10000,0.067871,-0.991455,0.032715
10020,0.068359,-0.989990,0.028320
10040,0.068848,-0.990234,0.035156
10060,0.069336,-0.990967,0.029297
10080,0.067871,-0.991211,0.036377
10100,0.069824,-0.991943,0.030273
10120,0.064697,-0.988037,0.027344
10140,0.067139,-0.992188,0.031494
10160,0.067627,-0.992432,0.032959
10180,0.068604,-0.988281,0.033447
10200,0.069092,-0.990723,0.022949
10220,0.067139,-0.992676,0.030518
10240,0.068359,-0.991943,0.033936
10260,0.066406,-0.987305,0.027588
10280,0.068848,-0.992432,0.033691
10300,0.067383,-0.990234,0.033203
10321,0.062012,-0.986816,0.035645
10340,0.069092,-0.984131,0.029297
10360,0.065186,-0.989014,0.033936
10380,0.071289,-0.991943,0.030029
10400,0.068115,-0.988281,0.037842
10421,0.068604,-0.986816,0.033203
10440,0.068848,-0.985352,0.032715
10460,0.065674,-0.994629,0.038086
10480,0.070068,-0.992676,0.031738
10500,0.075684,-0.988281,0.033447
10520,0.069092,-0.986572,0.031982
10540,0.067871,-0.988525,0.035645
10560,0.067383,-0.989014,0.032959
10580,0.067139,-0.991455,0.035156
10600,0.070557,-0.988037,0.027832
10620,0.070801,-0.989746,0.024658
10640,0.067383,-0.990967,0.027588
10660,0.071533,-0.988037,0.033203
10680,0.064697,-0.990234,0.029785
10700,0.067871,-0.993164,0.032227
10720,0.069824,-0.986084,0.033203
10740,0.067383,-0.987061,0.028320
10760,0.069580,-0.988770,0.030518
10780,0.067139,-0.992188,0.037842
10800,0.068115,-0.990479,0.035156
10820,0.063965,-0.994141,0.030762
10840,0.071289,-0.983154,0.038574
10860,0.067383,-0.987061,0.034180
10881,0.064941,-0.987549,0.032959
10900,0.067383,-0.989990,0.028076
10920,0.067871,-0.987305,0.031250
