# sample_hz,50
# duration_s,30
# sda_gpio,21
# scl_gpio,22
t_ms,ax_g,ay_g,az_g
15360,1.005859,0.077148,0.040527
15380,1.006592,0.082275,0.036377
15400,1.007568,0.082520,0.045654
15420,1.006836,0.079590,0.042236
15440,1.009277,0.080566,0.039795
15460,1.005859,0.083496,0.037109
15480,1.007813,0.084961,0.041260
15500,1.006592,0.081299,0.043701
15520,1.006104,0.084961,0.036865
15540,1.008301,0.080322,0.035400
15560,1.007080,0.084717,0.038574
15580,1.006104,0.081543,0.040039
15600,1.007324,0.077393,0.046143
15620,1.009521,0.080322,0.031494
15640,1.007568,0.080322,0.035156
15660,1.007080,0.076416,0.037109
15680,1.003174,0.081543,0.038086
15700,1.013184,0.080566,0.038818
15720,1.006592,0.076172,0.041504
15740,1.007080,0.084473,0.038086
15760,1.008545,0.081055,0.036865
15780,1.003174,0.083984,0.040039
15800,1.005371,0.078857,0.037354
15820,1.006592,0.079346,0.039307
15840,1.018799,0.081055,0.037354
15860,1.015869,0.082764,0.044434
15880,1.000488,0.075439,0.034424
15901,1.012451,0.080078,0.038330
15920,0.999023,0.083252,0.037842
15940,1.003418,0.079590,0.034668
15960,1.010986,0.082275,0.037354
15980,1.005371,0.079590,0.042236
16001,1.008301,0.076660,0.043213
16020,1.007568,0.081543,0.034912
16040,1.008789,0.080322,0.037842
16060,1.009766,0.083008,0.041260
16080,1.006348,0.081299,0.040283
16101,1.010254,0.080566,0.044189
16120,1.008057,0.078369,0.038818
16140,1.007080,0.081787,0.037109
16160,1.008057,0.077637,0.039063
16180,1.007080,0.080566,0.039307
16200,1.007324,0.083740,0.040283
16220,1.012939,0.078857,0.032959
16240,1.000000,0.083252,0.036621
16260,1.007568,0.081055,0.044678
16280,1.006592,0.079102,0.043945
16300,1.009521,0.083252,0.034424
16320,1.007324,0.077637,0.040771
16340,1.009521,0.079346,0.036377
16360,1.006592,0.084473,0.035156
16380,1.003662,0.081543,0.037598
16400,1.007080,0.079346,0.038086
16420,1.010742,0.079834,0.037354
16440,1.006592,0.079346,0.035400
16460,1.008301,0.079346,0.031006
16480,1.007813,0.076416,0.035400
16500,1.013184,0.079834,0.034668
16520,1.008789,0.080566,0.038086
16540,1.003662,0.081787,0.042725
16560,1.006104,0.081787,0.035645
16580,1.004639,0.079590,0.041016
16600,1.006348,0.082520,0.035645
16620,1.005859,0.080078,0.036621
16640,1.010254,0.077637,0.034424
16660,1.004639,0.078613,0.042236
16680,1.005371,0.080811,0.034668
16700,1.005859,0.078125,0.038818
16720,1.003418,0.078125,0.039551
16741,1.007324,0.077637,0.035156
16760,1.006348,0.075684,0.036133
16780,1.005859,0.080811,0.036133
16800,1.006836,0.080322,0.038086
16820,1.009277,0.080322,0.036377
16841,1.004395,0.079834,0.035645
16860,1.007080,0.082520,0.037354
16880,1.010254,0.080322,0.036133
16900,1.007080,0.082520,0.035645
16920,1.004883,0.079102,0.039307
16940,1.008789,0.081299,0.041016
16960,1.006104,0.077637,0.034424
16980,1.005371,0.080566,0.037842
17000,1.006348,0.080566,0.033691
17021,1.008057,0.078857,0.036865
17040,1.003662,0.082764,0.043457
17060,1.007568,0.080566,0.032959
17080,1.006592,0.081055,0.040039
17100,1.007324,0.081543,0.035400
17120,1.005615,0.078613,0.035889
17140,1.009521,0.080078,0.040771
17160,1.005615,0.084229,0.038574
17180,1.007080,0.084473,0.035156
17200,1.007813,0.082275,0.035400
17220,1.005371,0.078613,0.044434
17240,1.012695,0.083252,0.038086
17260,1.010986,0.079346,0.042969
17280,1.007568,0.078613,0.045654
17300,1.007813,0.080566,0.035156
17320,1.007080,0.081787,0.039795
17340,1.006104,0.081543,0.031250
17360,1.009521,0.081299,0.041992
17380,1.006836,0.081787,0.039551
17400,1.006836,0.081543,0.038574
17421,1.006348,0.077637,0.034180
17440,1.009033,0.080078,0.039551
17460,1.005859,0.079834,0.038574
17480,1.004395,0.082031,0.038818
17500,1.006836,0.078613,0.039063
17520,1.001709,0.079102,0.042236
17540,1.005859,0.076904,0.042236
17560,1.005127,0.080566,0.041992
17580,1.007324,0.079346,0.033936
17600,1.006592,0.081299,0.037354
17620,1.006104,0.081055,0.034912
17640,1.009033,0.078613,0.033691
17660,1.004639,0.083496,0.037109
17680,1.003906,0.083008,0.038086
17700,1.010742,0.081543,0.042236
17720,1.006836,0.079834,0.039307
17740,1.007324,0.083740,0.033936
17760,1.008057,0.084229,0.036621
17780,1.006348,0.078369,0.039307
17800,1.003418,0.080566,0.041748
17820,1.006836,0.081787,0.036377
17840,1.010498,0.080811,0.040283
17860,1.012451,0.078369,0.040527
17880,1.007568,0.079346,0.041504
17900,1.006348,0.078613,0.035889
17920,1.008057,0.080566,0.037598
17940,1.005127,0.081055,0.038574
17960,1.006836,0.081055,0.038818
17980,1.006104,0.080566,0.036865
18000,1.006348,0.079346,0.041016
18020,1.007568,0.078857,0.032227
18040,1.008789,0.080078,0.041016
18060,1.005615,0.080078,0.033936
18080,1.002930,0.078369,0.034912
18100,1.005127,0.083252,0.036621
18121,1.007324,0.083008,0.037354
18140,1.005615,0.076172,0.031738
18160,1.006836,0.080322,0.040771
18180,1.004395,0.077637,0.040039
18200,1.009277,0.080811,0.037842
18221,1.006836,0.081787,0.037354
18240,1.004639,0.078613,0.040039
18260,1.008057,0.077393,0.037354
18280,1.006836,0.078857,0.040771
18300,1.010498,0.086670,0.044434
18321,1.005859,0.078125,0.039551
18340,1.005615,0.081543,0.043457
18360,1.006348,0.079590,0.040039
18380,1.006348,0.080322,0.036133
18400,1.007080,0.078857,0.037109
18420,1.007080,0.080322,0.037109
18440,1.005127,0.075195,0.037354
18460,1.005371,0.082031,0.036133
18480,1.006592,0.080078,0.038574
18500,1.012695,0.077881,0.037598
18521,1.004395,0.079102,0.035156
18540,1.005127,0.078369,0.036377
18560,1.006836,0.082275,0.037354
18580,1.006348,0.080811,0.033203
18600,1.008057,0.079834,0.039795
18621,1.008789,0.080322,0.037109
18640,1.008301,0.078613,0.038086
18660,1.010742,0.079590,0.042480
18680,1.005859,0.078369,0.040771
18700,1.003418,0.082275,0.036133
18721,1.003174,0.081299,0.036377
18740,1.005127,0.083252,0.037109
18760,1.003662,0.075195,0.045654
18780,1.006592,0.082275,0.035156
18800,1.004395,0.078369,0.043457
18821,1.008545,0.077881,0.048828
18840,1.007568,0.083496,0.042969
18860,1.005615,0.078125,0.037842
18880,1.009277,0.080566,0.035889
18900,1.004150,0.078369,0.033203
18921,1.007813,0.080811,0.038330
18940,1.002441,0.079590,0.036865
18960,1.009766,0.082031,0.039063
18980,1.004639,0.081299,0.036133
19000,1.008301,0.080811,0.041504
19021,1.004639,0.082275,0.040283
19040,1.004883,0.081543,0.031982
19060,1.005371,0.081787,0.036865
19080,1.007813,0.082031,0.041504
19100,1.006104,0.079834,0.039307
19121,1.014404,0.081787,0.037598
19140,1.006348,0.080811,0.039063
19160,1.009033,0.081787,0.037109
19180,1.008301,0.081787,0.035889
19200,1.006104,0.081299,0.036865
19221,1.002930,0.078369,0.036621
19240,1.006592,0.082031,0.041260
19260,1.011475,0.081787,0.041992
19280,1.006836,0.080566,0.035645
19300,1.006104,0.079346,0.037109
19320,1.006348,0.080322,0.038086
19340,1.009033,0.080811,0.036865
19360,1.002686,0.079102,0.036865
19380,1.010742,0.077393,0.039795
19400,1.008057,0.079834,0.034912
19420,1.004150,0.077637,0.035400
19440,1.004395,0.079346,0.043213
19460,1.008301,0.082031,0.039551
19480,1.006592,0.079834,0.040283
19500,1.007813,0.081055,0.037109
19520,1.005615,0.083008,0.040771
19540,1.008789,0.078857,0.031738
19560,1.003662,0.084473,0.038818
19580,1.007324,0.077148,0.038330
19600,1.008057,0.085449,0.039307
19620,1.010498,0.079590,0.038574
19640,1.002686,0.081543,0.036377
19660,1.011475,0.081543,0.037354
19680,1.006104,0.076904,0.040527
19700,1.005127,0.080566,0.031738
19720,1.006836,0.078613,0.033936
19740,1.007813,0.078125,0.037354
19760,1.010742,0.079102,0.034424
19780,1.005127,0.083740,0.037354
19800,1.004395,0.083496,0.041504
19820,1.003418,0.080078,0.042969
19840,1.007568,0.077881,0.038086
19860,1.008057,0.076904,0.033203
19880,1.005127,0.079834,0.035156
19900,1.008057,0.084229,0.036865
19920,1.005615,0.078125,0.033203
19940,1.009277,0.082031,0.040283
19961,1.005127,0.079346,0.037842
19980,1.011963,0.084961,0.037109
20000,1.003418,0.078613,0.036621
20020,1.009277,0.082520,0.039795
20040,1.007080,0.076172,0.040283
20061,1.003174,0.082520,0.037109
20080,1.003906,0.081055,0.037109
20100,1.009766,0.081055,0.038574
20120,1.007568,0.081543,0.041016
20140,1.005371,0.081055,0.036865
20161,1.007568,0.082520,0.038818
20180,1.011230,0.081055,0.038330
20200,1.008301,0.080566,0.042725
20220,1.007813,0.080078,0.038818
20240,1.008301,0.083252,0.033936
20260,1.005615,0.085205,0.041992
20280,1.007568,0.077881,0.040039
20300,1.006348,0.082520,0.035400
20320,1.007813,0.078613,0.040039
20340,1.008545,0.079346,0.037598
20360,1.009277,0.080811,0.040771
20380,1.011719,0.075928,0.032715
20400,1.007080,0.081787,0.030518
20420,1.009766,0.083496,0.035645
20440,1.002686,0.080811,0.042969
20460,1.009277,0.077393,0.035889
20480,1.011475,0.082275,0.039307
20500,1.006104,0.077393,0.039063
20520,1.007080,0.078613,0.044434
20540,1.006348,0.076172,0.037842
20560,1.010254,0.081787,0.038086
20580,1.003418,0.078857,0.040283
20600,1.008057,0.084229,0.039795
20620,1.007080,0.080322,0.035400
20640,1.005371,0.083496,0.038818
20660,1.006836,0.080566,0.040771
20680,1.007813,0.077637,0.040039
20700,1.011475,0.081299,0.034912
20720,1.012207,0.077881,0.032959
20740,1.009033,0.084229,0.041260
20760,1.005371,0.081055,0.039551
20780,1.007813,0.080322,0.043213
20800,1.006836,0.082520,0.041504
20820,1.011230,0.080811,0.044434
20840,1.005615,0.082764,0.045898
20860,1.013184,0.088379,0.036621
20880,1.009033,0.082520,0.037842
20900,1.002930,0.079346,0.043213
20920,1.007080,0.081055,0.039307
20940,1.008789,0.079102,0.044434
20960,1.007813,0.083252,0.043945
20980,1.008545,0.080322,0.035889
21000,1.006592,0.082275,0.046143
21020,1.004395,0.079834,0.036377
21040,1.005127,0.079590,0.041748
21060,1.008789,0.082275,0.042480
21080,1.003906,0.078369,0.036377
21100,1.008301,0.080322,0.041992
21120,1.005859,0.080811,0.040283
21140,1.006592,0.080811,0.040039
21160,1.010010,0.080811,0.037598
21180,1.008301,0.080078,0.038330
21200,1.008301,0.080566,0.038574
21220,1.010498,0.080811,0.038818
21240,1.007568,0.082520,0.031250
21260,1.003906,0.082520,0.039795
21280,1.005615,0.078857,0.037109
21300,1.006592,0.081299,0.039551
21320,1.007813,0.082275,0.037109
21340,1.006348,0.081299,0.038330
21360,1.008057,0.080322,0.037598
21380,1.005859,0.082520,0.036377
21400,1.006104,0.082031,0.035156
21420,1.003662,0.081787,0.041748
21440,1.006348,0.081055,0.036133
21460,1.009766,0.083740,0.035156
21480,1.008057,0.080811,0.041748
21500,1.006104,0.085205,0.034424
21520,1.004150,0.082275,0.034424
21540,1.005859,0.083008,0.035889
21560,1.010986,0.080811,0.040771
21580,1.005615,0.083252,0.033203
21600,1.007813,0.079346,0.040039
21620,1.009033,0.082031,0.039551
21640,1.003418,0.083984,0.040283
21660,1.001221,0.079102,0.041992
21680,1.003418,0.082275,0.038574
21700,1.004883,0.078613,0.039307
21720,1.006836,0.077148,0.031982
21740,1.008789,0.081299,0.039795
21760,1.003906,0.080566,0.035156
21780,1.002441,0.079102,0.038330
21800,1.009521,0.077393,0.036377
21820,1.002686,0.080811,0.038086
21840,1.006104,0.073242,0.033447
21860,1.010498,0.079346,0.039063
21880,1.005615,0.080566,0.036621
21900,1.005371,0.079102,0.036133
21920,1.002930,0.082275,0.033447
21940,1.005127,0.079590,0.045166
21960,1.009521,0.078125,0.033936
21980,1.007568,0.081299,0.031006
22000,1.013184,0.084229,0.038086
22020,1.004883,0.078369,0.035156
22040,1.008545,0.078613,0.035156
22060,1.006836,0.077637,0.039551
22080,1.008301,0.077637,0.040283
22100,1.006836,0.076416,0.038574
22120,1.009277,0.077637,0.035645
22140,1.005127,0.079834,0.049072
22160,1.005127,0.077393,0.036133
22180,1.007813,0.083740,0.038086
22200,1.006104,0.082520,0.039795
22220,1.007813,0.082764,0.037109
22240,1.007813,0.081787,0.036377
22260,1.007080,0.080811,0.039307
22280,1.005371,0.084229,0.036865
22300,1.004883,0.078369,0.032959
22320,1.009521,0.082520,0.034912
22340,1.008057,0.079346,0.034424
22360,1.005615,0.079346,0.034180
22380,1.006836,0.082520,0.034668
22400,1.009521,0.076660,0.032715
22420,1.007813,0.083252,0.033936
22440,1.008301,0.078125,0.037109
22460,1.004395,0.080078,0.041016
22480,1.009277,0.083496,0.035889
22500,1.005127,0.079102,0.034668
22520,1.006836,0.078613,0.033203
22541,1.009277,0.083252,0.034180
22560,1.006104,0.078613,0.038086
22580,1.003174,0.082031,0.040283
22600,1.008057,0.078125,0.034912
22620,1.007324,0.080078,0.041016
22641,1.007813,0.082031,0.033691
22660,1.008057,0.079102,0.041504
22680,1.003174,0.080811,0.038574
22700,1.004150,0.078125,0.043213
22720,1.003906,0.076416,0.040771
22741,1.007080,0.079346,0.032471
22760,1.008545,0.082520,0.039551
22780,1.006104,0.079346,0.040039
22800,1.010010,0.081787,0.032227
22820,1.004639,0.080078,0.030029
22841,1.004395,0.083008,0.035156
22860,1.008545,0.080322,0.034668
22880,1.009766,0.081543,0.035400
22900,1.005859,0.080811,0.040771
22920,1.007568,0.079346,0.036621
22940,1.003418,0.081787,0.039551
22960,1.006104,0.080322,0.040039
22980,1.003174,0.079102,0.034912
23000,1.007080,0.082275,0.039063
23020,1.010254,0.082764,0.039063
23040,1.005127,0.081299,0.034912
23060,1.005371,0.083252,0.048096
23080,1.006104,0.083008,0.034912
23100,1.009521,0.078125,0.033936
23120,1.006104,0.080078,0.041992
23140,1.010742,0.083252,0.040283
23160,1.003418,0.080322,0.037842
23180,1.008057,0.079834,0.041016
23200,1.003418,0.081299,0.030273
23220,1.004395,0.077637,0.032959
23240,1.007080,0.078369,0.035645
23260,1.007813,0.077881,0.038086
23280,1.004883,0.078857,0.032715
23300,1.009033,0.081299,0.035645
23320,1.006348,0.079346,0.043945
23340,1.007568,0.079590,0.033691
23360,1.007324,0.077637,0.042480
23380,1.009766,0.081787,0.040039
23400,1.004150,0.082764,0.034424
23420,1.004883,0.081055,0.037109
23440,1.007568,0.081055,0.039307
23460,1.008545,0.082520,0.043701
23480,1.005859,0.078613,0.033203
23500,1.005615,0.077881,0.042236
23520,1.011475,0.082520,0.041260
23540,1.003418,0.081543,0.038330
23560,1.007568,0.080811,0.034912
23581,1.008301,0.079346,0.042480
23600,1.007568,0.078369,0.031250
23620,1.004150,0.081787,0.039795
23640,1.008789,0.080078,0.034180
23660,1.007568,0.077148,0.041260
23681,1.004639,0.077393,0.038330
23700,1.007080,0.082275,0.036865
23720,1.004395,0.081787,0.030518
23740,1.007080,0.083008,0.035156
23760,1.010498,0.077637,0.040527
23780,1.010254,0.083740,0.038574
23800,1.009766,0.081299,0.041504
23820,1.008789,0.077881,0.033691
23840,1.007813,0.078125,0.038330
23860,1.011230,0.079834,0.035400
23880,1.007568,0.073730,0.041748
23900,1.008057,0.074219,0.041748
23920,1.005615,0.081299,0.035156
23940,1.009521,0.077393,0.036133
23960,1.003906,0.079346,0.044189
23980,1.010742,0.080078,0.035889
24000,1.004639,0.079834,0.039795
24020,1.008057,0.080078,0.042969
24040,1.003418,0.078857,0.041748
24060,1.006348,0.079102,0.040527
24080,1.008057,0.080078,0.040527
24100,1.009521,0.080078,0.037354
24120,1.005859,0.084717,0.036865
24140,1.009277,0.082520,0.038086
24160,1.009033,0.080811,0.041016
24180,1.004150,0.080566,0.036865
24201,1.007813,0.078125,0.038818
24220,1.007813,0.083984,0.035889
24240,1.005127,0.080811,0.039063
24260,1.007813,0.078125,0.037598
24280,1.007813,0.076660,0.036621
24300,1.006348,0.080566,0.039795
24320,1.009277,0.076660,0.037598
24340,1.008301,0.075195,0.034912
24360,1.008789,0.077637,0.037842
24380,1.002930,0.078857,0.037109
24400,1.007080,0.079834,0.031982
24420,1.005615,0.077637,0.037354
24440,1.013184,0.081787,0.041260
24460,1.007813,0.079834,0.034668
24480,1.004639,0.080322,0.043457
24500,1.004395,0.079590,0.038330
24520,1.004639,0.081543,0.039307
24540,1.010498,0.080322,0.042480
24560,1.006104,0.078857,0.039795
24580,1.008545,0.081055,0.042480
24600,1.011475,0.082275,0.033203
24620,1.003418,0.079346,0.041748
24640,1.008301,0.081543,0.035400
24660,1.007813,0.081787,0.036377
24680,1.008057,0.077148,0.034424
24700,1.009766,0.085449,0.040527
24720,1.014160,0.081543,0.034912
24740,1.009033,0.082031,0.038818
24760,1.011963,0.078125,0.035156
24780,1.005615,0.079590,0.036621
24800,1.008789,0.083252,0.040527
24820,1.009521,0.083008,0.041260
24840,1.002930,0.078613,0.036133
24860,1.005859,0.081787,0.037354
24880,1.008545,0.082031,0.039307
24900,1.005859,0.079834,0.041260
24920,1.001709,0.079346,0.035645
24940,1.005127,0.078613,0.035645
24960,1.002441,0.077148,0.038086
24980,1.007568,0.080811,0.042236
25000,1.010254,0.079590,0.038818
25020,1.005859,0.078857,0.034912
25040,1.008057,0.080566,0.039063
25060,1.010498,0.081299,0.036377
25080,1.005615,0.080078,0.033447
25100,1.006348,0.080322,0.041504
25120,1.007568,0.078857,0.038086
25140,1.005859,0.080566,0.038330
25160,1.010254,0.079834,0.040283
25180,1.006348,0.081299,0.032227
25201,1.002930,0.079102,0.038330
25220,1.006348,0.079834,0.036377
25240,1.009521,0.083740,0.037354
25260,1.004150,0.081299,0.034424
25280,1.010986,0.076172,0.038330
25301,1.002686,0.081055,0.037109
25320,1.008057,0.081543,0.040771
25340,1.006592,0.083252,0.038574
25360,1.007324,0.080566,0.036133
25380,1.006104,0.077637,0.031250
25401,1.003662,0.079590,0.042236
25420,1.006592,0.080322,0.032227
25440,1.010010,0.080078,0.035400
25460,1.004639,0.083984,0.042236
25480,1.010010,0.079590,0.037598
25501,1.005859,0.080078,0.037354
25520,1.008301,0.079590,0.039551
25540,1.009033,0.083008,0.040039
25560,1.006348,0.081543,0.034668
25580,1.004639,0.081299,0.036377
25601,1.005859,0.079102,0.033691
25620,1.003662,0.079834,0.035400
25640,1.007568,0.079590,0.034180
25660,1.003174,0.083740,0.037109
25680,1.007324,0.078613,0.032959
25701,1.007813,0.079102,0.037842
25720,1.005859,0.080566,0.034424
25740,1.005859,0.075928,0.036865
25760,1.004395,0.082275,0.035645
25780,1.005127,0.082275,0.037354
25800,1.006348,0.076416,0.036133
25820,1.005127,0.083008,0.041748
25840,1.007813,0.081787,0.043457
25860,1.005615,0.080811,0.041748
25880,1.005127,0.079346,0.038330
25900,1.004395,0.079834,0.039063
25920,1.007568,0.079102,0.032715
25940,1.001465,0.080322,0.035645
25960,1.009277,0.073730,0.038574
25980,1.007568,0.079590,0.040039
26000,1.007080,0.081543,0.035889
26020,1.006104,0.076904,0.041748
26040,1.008545,0.078369,0.035889
26060,1.009033,0.081543,0.037598
26080,1.005859,0.078857,0.031006
26100,1.011475,0.081787,0.038330
26120,1.006348,0.085205,0.034424
26140,1.002197,0.079590,0.042480
26161,1.006348,0.080078,0.033936
26180,1.004883,0.075684,0.035400
26200,1.004395,0.076416,0.032959
26220,1.010498,0.078369,0.037598
26240,1.007080,0.076660,0.041016
26261,1.007080,0.077881,0.038818
26280,1.007324,0.083008,0.041260
26300,1.006592,0.082275,0.034912
26320,1.004639,0.078369,0.037109
26340,1.007568,0.086182,0.041260
26360,1.005371,0.079346,0.036377
26380,1.008545,0.077148,0.041748
26400,1.009033,0.079346,0.036133
26420,1.010010,0.080078,0.037598
26440,1.005859,0.080811,0.038086
26460,1.004639,0.081787,0.036377
26480,1.006592,0.081543,0.037109
26500,1.009766,0.079590,0.038818
26520,1.008057,0.076904,0.041016
26540,1.005371,0.081055,0.035645
26560,1.007568,0.077393,0.035400
26580,1.009033,0.083496,0.034180
26600,1.007568,0.080078,0.035400
26620,1.010986,0.079590,0.040039
26640,1.005615,0.079346,0.038086
26660,1.011475,0.080322,0.034912
26680,1.009766,0.075195,0.037109
26700,1.006104,0.080566,0.041748
26720,1.006836,0.079834,0.037354
26740,1.004150,0.081787,0.037109
26760,1.006348,0.080322,0.039307
26780,1.002930,0.080322,0.036133
26800,1.007324,0.082031,0.036621
26820,1.007568,0.075928,0.036377
26840,1.007568,0.080322,0.033203
26860,1.008057,0.078125,0.043457
26880,1.009277,0.080566,0.042480
26901,1.007080,0.081543,0.035645
26920,1.005615,0.082275,0.042236
26940,1.012451,0.081543,0.034668
26960,1.005127,0.082764,0.039063
26980,1.008789,0.077637,0.034668
27001,1.007080,0.082275,0.036133
27020,1.007080,0.083740,0.039063
27040,1.008545,0.081787,0.033203
27060,1.006592,0.078369,0.037109
27080,1.008545,0.073242,0.041016
27101,1.007568,0.077148,0.036133
27120,1.006592,0.081299,0.032471
27140,1.004883,0.078857,0.031006
27160,1.007568,0.078613,0.041992
27180,1.009521,0.081299,0.045410
27201,1.003906,0.081787,0.037354
27220,1.006348,0.077393,0.038574
27240,1.006348,0.081787,0.039795
27260,1.010254,0.078613,0.044434
27280,1.005859,0.079590,0.037842
27301,1.009033,0.082520,0.037354
27320,1.000488,0.079590,0.037354
27340,1.010742,0.079346,0.030762
27360,1.010254,0.082275,0.035156
27380,1.006104,0.077393,0.041504
27400,1.005859,0.081543,0.036621
27420,1.010254,0.081055,0.041504
27440,1.007080,0.077637,0.038086
27460,1.007080,0.079590,0.036377
27480,1.001221,0.081299,0.043701
27500,1.013428,0.072510,0.034424
27520,1.006348,0.080811,0.042969
27540,1.006836,0.079346,0.038574
27560,1.012207,0.080566,0.030762
27580,1.010010,0.079834,0.038818
27600,1.006104,0.078857,0.034424
27620,1.004639,0.078613,0.032227
27640,1.006348,0.079834,0.035156
27660,1.007324,0.080566,0.033936
27680,1.003906,0.081787,0.039307
27700,1.001953,0.079590,0.037598
27720,1.006592,0.081299,0.035889
27740,1.009521,0.084473,0.036377
27760,1.005371,0.078857,0.035400
27780,1.006592,0.078613,0.041992
27800,1.006836,0.083008,0.038574
27821,1.003662,0.082764,0.038574
27840,1.004395,0.074951,0.037109
27860,1.006348,0.076660,0.038330
27880,1.009277,0.077637,0.038330
27900,1.004150,0.081543,0.037354
27920,1.010254,0.079102,0.035889
27940,1.008789,0.084229,0.034668
27960,1.006348,0.080078,0.033203
27980,1.004395,0.080322,0.038086
28000,1.006348,0.083252,0.041748
28020,1.008789,0.079346,0.042969
28040,1.005371,0.080566,0.034668
28060,1.008057,0.079590,0.035400
28080,1.005371,0.079346,0.041260
28100,1.006836,0.078613,0.029297
28120,1.006104,0.078857,0.034912
28140,1.009277,0.078369,0.037598
28160,1.006104,0.081299,0.040527
28180,1.005859,0.077637,0.034180
28200,1.009277,0.078857,0.035645
28220,1.000732,0.081787,0.035400
28240,1.009033,0.080566,0.035645
28260,1.005615,0.076660,0.035156
28280,1.004150,0.079590,0.034424
28300,1.006592,0.081299,0.039795
28320,1.003662,0.079346,0.034912
28340,1.008545,0.081787,0.033691
28360,1.007813,0.077637,0.035889
28380,1.004395,0.079346,0.039063
28400,1.010986,0.079590,0.033936
28420,1.003662,0.082031,0.031250
28440,1.009277,0.080811,0.036377
28460,1.006592,0.082520,0.034912
28480,1.008301,0.078857,0.039795
28500,1.007813,0.081299,0.038330
28520,1.007080,0.081055,0.034912
28540,1.008789,0.077881,0.039063
28560,1.005615,0.079346,0.031982
28580,1.008789,0.081299,0.032471
28600,1.011475,0.081787,0.037598
28620,1.006592,0.078613,0.039063
28640,1.006592,0.078125,0.042236
28660,1.008789,0.078857,0.040527
28680,1.009033,0.081787,0.040283
28700,1.008301,0.081543,0.038818
28720,1.007324,0.079102,0.029053
28740,1.005371,0.080322,0.039795
28760,1.004883,0.080322,0.044434
28780,1.006348,0.082275,0.037109
28800,1.009033,0.080322,0.035645
28820,1.009033,0.079102,0.035889
28840,1.010010,0.082520,0.041748
28860,1.005859,0.079346,0.033936
28880,1.007324,0.080322,0.033936
28900,1.005859,0.082764,0.037109
28920,1.007080,0.077393,0.034180
28940,1.004639,0.080322,0.040771
28960,1.005859,0.078369,0.036621
28980,1.000977,0.079346,0.040771
29000,1.010742,0.082031,0.041016
29021,1.008057,0.080566,0.039307
29040,1.006104,0.080078,0.043213
29060,1.007813,0.081299,0.045410
29080,1.006836,0.079102,0.039307
29100,1.010010,0.080811,0.041504
29121,1.006592,0.080566,0.038086
29140,1.004395,0.078613,0.037842
29160,1.009033,0.078369,0.037842
29180,1.003174,0.081543,0.035645
29200,1.005127,0.078125,0.042236
29221,1.006592,0.078857,0.036621
29240,1.007813,0.081299,0.038574
29260,1.002441,0.080322,0.033691
29280,1.004395,0.078613,0.039307
29300,1.005371,0.081055,0.037354
29321,1.008057,0.082520,0.034424
29340,1.006104,0.079346,0.040283
29360,1.009277,0.077393,0.044922
29380,1.007324,0.082520,0.036621
29400,1.004395,0.082520,0.037842
29421,1.007080,0.076416,0.031494
29440,1.006592,0.082520,0.033936
29460,1.007813,0.078369,0.034668
29480,1.007324,0.081299,0.040771
29500,1.006348,0.083984,0.032715
29521,1.004150,0.072510,0.043457
29540,1.005615,0.079834,0.037598
29560,1.009033,0.082520,0.040039
29580,1.007813,0.079102,0.034180
29600,1.013428,0.080322,0.033691
29621,1.008057,0.081787,0.041260
29640,1.006592,0.079346,0.036621
29660,1.008301,0.081055,0.036621
29680,1.005371,0.080566,0.039307
29700,1.006348,0.079346,0.038574
29721,1.002441,0.081543,0.032471
29740,1.012207,0.079834,0.036865
29760,1.010010,0.080811,0.035400
29780,1.007324,0.078857,0.038086
29800,1.008789,0.080322,0.038818
29821,1.008057,0.083984,0.037842
29840,1.005371,0.084229,0.038818
29860,1.005371,0.083496,0.041016
29880,1.007080,0.080811,0.040527
29900,1.006104,0.081787,0.034424
29921,1.003906,0.078857,0.033936
29940,1.010498,0.080078,0.032227
29960,1.010254,0.077637,0.036133
29980,1.008545,0.080078,0.047363
