# sample_hz,50
# duration_s,30
# sda_gpio,21
# scl_gpio,22
t_ms,ax_g,ay_g,az_g
4400,-0.985352,-0.060303,-0.074951
4420,-0.983154,-0.057373,-0.074951
4440,-0.985596,-0.059082,-0.072510
4461,-0.983643,-0.059326,-0.075439
4480,-0.982910,-0.062012,-0.072266
4500,-0.986572,-0.059082,-0.070801
4520,-0.986328,-0.061523,-0.071533
4540,-0.986328,-0.059326,-0.067627
4560,-0.988037,-0.057861,-0.079102
4580,-0.988037,-0.058105,-0.071045
4600,-0.985352,-0.060791,-0.077393
4620,-0.987549,-0.059814,-0.070801
4640,-0.985596,-0.059082,-0.073242
4660,-0.989258,-0.059814,-0.079834
4680,-0.989258,-0.055176,-0.068604
4700,-0.985596,-0.060303,-0.075928
4720,-0.989014,-0.055420,-0.073730
4740,-0.987061,-0.060303,-0.071533
4760,-0.982666,-0.060303,-0.072510
4780,-0.984375,-0.059326,-0.071533
4800,-0.986816,-0.055908,-0.070313
4820,-0.984131,-0.057373,-0.071045
4840,-0.983154,-0.063477,-0.075195
4860,-0.985840,-0.057373,-0.076904
4880,-0.985596,-0.059570,-0.075928
4900,-0.983398,-0.056152,-0.067139
4920,-0.983887,-0.059326,-0.073975
4940,-0.987061,-0.059082,-0.068359
4960,-0.987793,-0.064941,-0.070801
4980,-0.986572,-0.056641,-0.073730
5000,-0.990234,-0.058838,-0.068848
5020,-0.983643,-0.058594,-0.078369
5041,-0.988281,-0.058838,-0.070313
5060,-0.989502,-0.059814,-0.073242
5080,-0.988281,-0.062012,-0.073242
5100,-0.985352,-0.057373,-0.071289
5120,-0.984131,-0.061279,-0.070557
5141,-0.986816,-0.060791,-0.076660
5160,-0.987793,-0.055420,-0.064697
5180,-0.987793,-0.058105,-0.069580
5200,-0.986572,-0.060059,-0.068359
5220,-0.987061,-0.060791,-0.075439
5240,-0.987305,-0.062256,-0.071777
5260,-0.988770,-0.061279,-0.070557
5280,-0.986084,-0.057129,-0.066895
5300,-0.986328,-0.055908,-0.072754
5320,-0.989014,-0.057129,-0.067139
5340,-0.988525,-0.057617,-0.072021
5360,-0.984619,-0.058350,-0.070313
5380,-0.987793,-0.057617,-0.068848
5400,-0.983154,-0.058350,-0.071045
5420,-0.985107,-0.057861,-0.070068
5440,-0.986328,-0.056641,-0.074707
5460,-0.985107,-0.058838,-0.071777
5480,-0.983643,-0.058350,-0.072021
5500,-0.988770,-0.061768,-0.071777
5520,-0.989746,-0.058594,-0.067871
5540,-0.985596,-0.060059,-0.067627
5560,-0.984619,-0.060791,-0.068359
5580,-0.991211,-0.056152,-0.069580
5600,-0.989014,-0.057861,-0.067871
5620,-0.986572,-0.057617,-0.072266
5640,-0.983643,-0.057373,-0.068115
5660,-0.986084,-0.060303,-0.072754
5680,-0.984619,-0.060303,-0.069824
5700,-0.988770,-0.058350,-0.066162
5720,-0.983643,-0.060303,-0.072021
5740,-0.984131,-0.060059,-0.070313
5760,-0.988525,-0.060791,-0.069336
5780,-0.988525,-0.059570,-0.071045
5800,-0.983398,-0.058594,-0.075928
5820,-0.984375,-0.057373,-0.068359
5840,-0.985107,-0.055664,-0.069092
5860,-0.983154,-0.060547,-0.069580
5880,-0.985840,-0.059570,-0.068604
5900,-0.986328,-0.062500,-0.075195
5920,-0.985352,-0.061279,-0.068115
5940,-0.986816,-0.060303,-0.070068
5960,-0.985352,-0.061768,-0.067871
5980,-0.989258,-0.060791,-0.071777
6000,-0.984131,-0.057129,-0.069580
6020,-0.982910,-0.062500,-0.066162
6040,-0.988770,-0.062988,-0.074463
6060,-0.985840,-0.060547,-0.073975
6080,-0.986084,-0.060303,-0.072754
6100,-0.988525,-0.058350,-0.074219
6120,-0.984863,-0.060791,-0.066162
6140,-0.989990,-0.059082,-0.070557
6160,-0.984863,-0.060547,-0.065674
6180,-0.987793,-0.061035,-0.067383
6200,-0.986816,-0.057861,-0.073242
6220,-0.986816,-0.061523,-0.070068
6240,-0.989258,-0.056641,-0.073242
6260,-0.984375,-0.057861,-0.070557
6280,-0.988281,-0.060547,-0.070801
6300,-0.989746,-0.060303,-0.071533
6320,-0.988281,-0.059326,-0.072021
6340,-0.983643,-0.058350,-0.071777
6360,-0.983887,-0.056885,-0.069580
6380,-0.988037,-0.061523,-0.067871
6400,-0.987305,-0.058350,-0.068359
6420,-0.986572,-0.060303,-0.075684
6440,-0.982178,-0.058838,-0.071289
6460,-0.988281,-0.058594,-0.075684
6480,-0.987061,-0.060059,-0.077148
6500,-0.984375,-0.057861,-0.071533
6520,-0.987793,-0.061523,-0.070313
6540,-0.987793,-0.059570,-0.068115
6560,-0.982666,-0.062256,-0.064941
6580,-0.985840,-0.064209,-0.070801
6601,-0.984863,-0.059326,-0.071533
6620,-0.983154,-0.058350,-0.071045
6640,-0.984619,-0.062012,-0.069092
6660,-0.986816,-0.056396,-0.076416
6680,-0.986084,-0.058105,-0.066895
6700,-0.986572,-0.058838,-0.069336
6720,-0.982666,-0.060303,-0.067383
6740,-0.990234,-0.059814,-0.069824
6760,-0.983398,-0.060303,-0.063477
6780,-0.989502,-0.059814,-0.069580
6800,-0.987061,-0.061768,-0.073730
6820,-0.986816,-0.059570,-0.064941
6840,-0.986572,-0.057129,-0.078125
6860,-0.989990,-0.058105,-0.073242
6880,-0.989014,-0.059814,-0.077393
6900,-0.984863,-0.060059,-0.072266
6920,-0.988770,-0.060547,-0.069824
6940,-0.987793,-0.056152,-0.071777
6960,-0.986084,-0.058350,-0.070801
6980,-0.989258,-0.055664,-0.071289
7000,-0.987061,-0.057129,-0.075684
7020,-0.982666,-0.058594,-0.071289
7040,-0.984375,-0.061523,-0.072021
7060,-0.984131,-0.058838,-0.074219
7080,-0.987549,-0.056396,-0.073975
7100,-0.988525,-0.055664,-0.070068
7120,-0.985596,-0.057373,-0.071289
7140,-0.984619,-0.057861,-0.070068
7160,-0.985107,-0.059570,-0.070313
7180,-0.986084,-0.060547,-0.072510
7200,-0.983643,-0.058105,-0.071289
7220,-0.986328,-0.060303,-0.066895
7240,-0.986084,-0.058105,-0.078125
7260,-0.983643,-0.058594,-0.069824
7280,-0.984375,-0.062744,-0.080566
7300,-0.988037,-0.062988,-0.075195
7320,-0.986328,-0.057373,-0.071777
7340,-0.986084,-0.062012,-0.073730
7360,-0.988525,-0.059570,-0.078125
7380,-0.988525,-0.056885,-0.068604
7400,-0.986328,-0.061523,-0.072754
7420,-0.987793,-0.061279,-0.072998
7440,-0.991211,-0.056885,-0.074463
7461,-0.987061,-0.057861,-0.065674
7480,-0.986816,-0.061523,-0.069092
