# purpose,attitude fusion experiment
# label,shake_return_level
# sample_hz,50
# duration_s,90
# sda_gpio,21
# scl_gpio,22
# wifi,off
t_ms,label,ax_g,ay_g,az_g,temp_c,gx_dps,gy_dps,gz_dps,mx_raw,my_raw,mz_raw
0,shake_return_level,0.546387,0.061035,0.784424,43.695,1.473282,2.992366,1.870229,224,-61,391
21,shake_return_level,0.614014,0.060303,0.778809,43.701,-0.045802,1.755725,-0.106870,223,-60,392
40,shake_return_level,0.640137,0.060303,0.804688,43.706,0.236641,0.900763,-0.183206,223,-60,392
60,shake_return_level,0.630615,0.050781,0.794678,43.686,0.175573,1.106870,-0.053435,223,-60,392
81,shake_return_level,0.640381,0.054443,0.804688,43.715,0.328244,0.854962,-0.083969,223,-60,392
100,shake_return_level,0.637695,0.052490,0.791748,43.683,0.175573,0.961832,-0.068702,223,-60,392
120,shake_return_level,0.637939,0.050049,0.803223,43.709,0.183206,1.007634,-0.045802,223,-60,392
141,shake_return_level,0.635254,0.049072,0.807373,43.695,0.274809,1.000000,-0.053435,223,-60,392
160,shake_return_level,0.634766,0.050781,0.791992,43.683,0.221374,1.030534,-0.068702,224,-62,393
180,shake_return_level,0.636230,0.051025,0.800293,43.704,0.297710,0.885496,-0.045802,224,-62,393
201,shake_return_level,0.642334,0.058105,0.802734,43.671,0.251908,0.885496,-0.152672,224,-62,393
220,shake_return_level,0.637695,0.051758,0.795410,43.677,0.167939,0.893130,-0.045802,224,-61,393
240,shake_return_level,0.633545,0.053955,0.791748,43.683,0.145038,1.015267,-0.122137,224,-61,393
261,shake_return_level,0.632813,0.047607,0.802734,43.730,0.282443,1.038168,-0.160305,224,-61,393
280,shake_return_level,0.637207,0.055664,0.800049,43.695,0.305344,1.000000,-0.221374,224,-61,393
300,shake_return_level,0.646240,0.108154,0.852539,43.671,-0.137405,1.129771,-0.229008,223,-61,393
320,shake_return_level,0.595703,0.096680,0.785889,43.665,-0.809160,6.343512,-1.748092,223,-61,393
340,shake_return_level,0.635498,0.054688,0.798096,43.674,0.259542,1.030534,-0.129771,223,-61,393
360,shake_return_level,0.632813,0.056152,0.800537,43.715,0.335878,1.068702,-0.061069,223,-60,392
380,shake_return_level,0.635498,0.052979,0.807617,43.718,0.320611,0.824428,-0.022901,223,-60,392
400,shake_return_level,0.632813,0.041748,0.788330,43.680,0.145038,1.022901,-0.167939,223,-60,392
420,shake_return_level,0.639404,0.053955,0.795166,43.686,0.221374,0.854962,-0.076336,223,-60,392
440,shake_return_level,0.640137,0.058350,0.801270,43.686,0.290076,1.038168,-0.038168,223,-61,391
460,shake_return_level,0.645264,0.062744,0.801514,43.721,-0.251908,1.206107,-0.183206,223,-61,391
480,shake_return_level,0.578857,0.051758,0.876465,43.680,-2.374046,7.160306,-2.022901,223,-61,391
500,shake_return_level,0.624268,0.050781,0.880615,43.692,-2.954198,27.114504,-4.122138,224,-58,392
520,shake_return_level,0.581787,0.091309,0.842285,43.680,-3.702290,37.038166,-2.381679,224,-58,392
540,shake_return_level,0.602295,0.063477,0.885010,43.689,-4.076336,43.282444,1.625954,224,-58,392
560,shake_return_level,0.578125,-0.010254,0.802246,43.656,-2.160305,36.053436,0.572519,225,-39,389
580,shake_return_level,0.610840,0.129150,0.810791,43.674,-3.267176,20.854961,3.236641,225,-39,389
600,shake_return_level,0.474609,0.079590,0.862793,43.739,-18.717558,-1.564886,-5.786260,225,-39,389
620,shake_return_level,0.585449,0.030273,0.833496,43.704,-23.091602,-10.091603,-9.229008,225,-39,389
640,shake_return_level,0.595703,0.024414,0.823486,43.683,-23.893129,-7.847328,-11.603053,231,-38,386
660,shake_return_level,0.622070,0.109131,0.887451,43.686,-27.725191,-2.374046,-16.908398,231,-38,386
680,shake_return_level,0.596436,0.032471,0.836670,43.695,-34.740459,2.740458,-17.595419,231,-38,386
700,shake_return_level,0.590820,0.056152,0.855225,43.712,-38.648853,0.877863,-18.213741,248,-42,382
720,shake_return_level,0.584961,-0.076172,0.782227,43.671,-33.458015,-6.839694,-11.221375,248,-42,382
740,shake_return_level,0.556885,-0.050049,0.788086,43.686,-21.534351,-17.114504,-6.610687,248,-42,382
760,shake_return_level,0.547852,-0.031982,0.806152,43.689,-12.793893,-25.351145,-6.030534,261,-50,376
780,shake_return_level,0.566162,-0.028076,0.779785,43.712,-7.687023,-35.404579,-6.068702,261,-50,376
800,shake_return_level,0.584961,0.046875,0.760742,43.721,-4.343512,-53.259541,-8.465649,261,-50,376
820,shake_return_level,0.670410,0.030273,0.812988,43.692,-4.618320,-71.496185,-16.129770,261,-50,376
840,shake_return_level,0.770752,-0.025391,0.895508,43.665,0.694656,-64.435112,-22.305344,264,-77,375
860,shake_return_level,0.758789,0.050049,0.879150,43.683,4.221374,-46.679390,-27.320610,264,-77,375
880,shake_return_level,0.736572,0.050781,0.856445,43.683,2.473282,-31.954199,-32.832062,264,-77,375
900,shake_return_level,0.654785,0.038818,0.770508,43.677,3.419847,-30.290077,-38.580154,265,-106,377
920,shake_return_level,0.666992,-0.002930,0.816406,43.704,-0.603053,-48.671757,-36.381680,265,-106,377
940,shake_return_level,0.708740,0.008545,0.819824,43.671,1.870229,-52.129772,-27.900763,265,-106,377
960,shake_return_level,0.756348,0.066162,0.828369,43.701,7.694656,-43.755726,-22.122137,262,-135,373
980,shake_return_level,0.787598,0.065186,0.851074,43.709,9.824428,-27.809160,-18.740458,262,-135,373
1000,shake_return_level,0.792725,0.045654,0.796875,43.668,14.931297,-5.755725,-14.801527,262,-135,373
1020,shake_return_level,0.750000,0.118164,0.763184,43.677,20.374046,7.396946,-14.473283,262,-135,373
1040,shake_return_level,0.723389,0.169678,0.753418,43.680,16.870230,6.328244,-23.198473,253,-145,375
1060,shake_return_level,0.694824,0.150635,0.713623,43.683,10.198473,-0.778626,-33.305344,253,-145,375
1080,shake_return_level,0.647217,0.162354,0.652100,43.698,8.053435,-10.671756,-40.290077,253,-145,375
1101,shake_return_level,0.630859,0.159668,0.649414,43.689,1.938931,-24.709923,-48.145039,248,-154,377
1120,shake_return_level,0.621094,0.145996,0.640381,43.701,-6.603054,-35.725189,-52.572517,248,-154,377
1141,shake_return_level,0.636963,0.152832,0.652100,43.692,-14.511451,-47.618320,-56.381680,248,-154,377
1160,shake_return_level,0.685303,0.095215,0.678711,43.689,-18.259542,-50.641220,-55.282444,247,-186,368
1180,shake_return_level,0.739990,0.004883,0.653564,43.674,-11.977099,-45.038166,-42.297710,247,-186,368
1200,shake_return_level,0.782959,0.028564,0.657227,43.704,9.343512,-35.206108,-25.900763,247,-186,368
1220,shake_return_level,0.819092,0.083496,0.653076,43.680,26.053434,-22.351145,-13.167939,247,-186,368
1240,shake_return_level,0.814697,0.197266,0.641113,43.701,31.251909,-8.702291,-8.839695,242,-209,364
1260,shake_return_level,0.780518,0.233887,0.519287,43.680,23.320610,-2.633588,-13.007633,242,-209,364
1280,shake_return_level,0.666748,0.258789,0.374756,43.721,9.832061,-19.267176,-14.297709,242,-209,364
1300,shake_return_level,0.660400,0.213623,0.310303,43.704,0.473282,-65.862595,-13.343512,230,-220,363
1320,shake_return_level,0.750244,0.189941,0.335938,43.706,1.175573,-103.801529,-7.694656,230,-220,363
1340,shake_return_level,0.802246,0.224121,0.367432,43.704,0.152672,-120.938934,2.900763,230,-220,363
1360,shake_return_level,0.833252,0.239014,0.369385,43.668,-9.435115,-119.381676,11.267176,230,-271,363
1380,shake_return_level,0.842041,0.226074,0.357666,43.715,-17.221375,-110.977097,17.671755,230,-271,344
1400,shake_return_level,0.847412,0.212646,0.362061,43.706,-18.129770,-106.549622,18.496183,230,-271,344
1420,shake_return_level,0.845215,0.164063,0.321045,43.677,-17.122137,-106.412216,20.511450,230,-271,344
1441,shake_return_level,0.922119,0.084229,0.348877,43.683,-12.083969,-109.175575,25.442749,239,-314,316
1460,shake_return_level,0.958496,0.105713,0.333496,43.701,-4.557252,-103.396950,31.244274,239,-314,316
1480,shake_return_level,0.964111,0.154053,0.320068,43.677,-6.030534,-98.694656,32.045803,239,-314,316
1500,shake_return_level,1.010010,0.089600,0.310303,43.689,-6.549618,-92.717560,32.083969,249,-349,289
1520,shake_return_level,1.011963,0.109131,0.288574,43.692,-1.625954,-82.977097,32.809162,249,-349,289
1540,shake_return_level,1.052979,0.070801,0.227051,43.709,4.648855,-74.816795,33.022900,249,-349,289
1560,shake_return_level,1.016602,0.120361,0.177002,43.680,13.175572,-64.801529,33.213741,249,-349,289
1580,shake_return_level,1.017822,0.104980,0.117920,43.677,11.770992,-59.488548,34.961834,255,-371,268
1600,shake_return_level,1.023193,0.123047,0.064697,43.692,7.786260,-62.274811,34.534351,255,-371,268
1620,shake_return_level,1.009521,0.145996,0.042236,43.665,6.068702,-66.641220,28.297710,255,-371,268
1640,shake_return_level,1.053955,0.092285,0.020996,43.686,1.267176,-68.389313,25.709923,261,-386,250
1660,shake_return_level,1.058105,0.080078,-0.015137,43.709,-0.595420,-69.816795,21.938931,261,-386,250
1680,shake_return_level,1.093506,0.097412,-0.021973,43.683,-3.763359,-68.893127,14.977099,261,-386,250
1700,shake_return_level,1.105957,0.084473,0.004883,43.698,-10.534351,-66.183205,9.503817,265,-403,226
1720,shake_return_level,1.140137,0.015137,-0.002197,43.695,-12.549619,-54.320610,3.969466,265,-403,226
1740,shake_return_level,1.084473,0.008789,-0.072754,43.733,-11.221375,-46.061069,3.259542,265,-403,226
1760,shake_return_level,1.095459,0.030518,-0.094971,43.668,-7.931298,-51.458015,-2.511450,265,-403,226
1780,shake_return_level,1.115234,0.047119,-0.065430,43.733,-4.198473,-56.900764,-8.129771,270,-419,205
1800,shake_return_level,1.071289,0.106201,-0.089355,43.698,-3.526718,-57.190838,-15.862596,270,-419,205
1820,shake_return_level,1.086914,0.120850,0.034912,43.683,-6.083970,-52.160305,-26.229008,270,-419,205
1840,shake_return_level,1.066406,-0.086182,-0.084229,43.689,-2.641221,-28.251909,-17.778625,266,-438,186
1860,shake_return_level,1.035645,0.073486,-0.048340,43.712,10.900764,-14.816793,-7.328244,266,-438,186
1880,shake_return_level,1.004639,0.080078,-0.113037,43.701,7.854962,-3.305344,-7.435114,266,-438,186
1900,shake_return_level,0.950928,0.104004,-0.207275,43.706,3.137405,-7.893130,-6.786260,262,-442,181
1920,shake_return_level,0.911377,0.058105,-0.245361,43.724,-3.541985,-27.580153,-3.770992,262,-442,181
1940,shake_return_level,0.930664,0.050537,-0.191406,43.704,-8.847328,-45.259541,6.419847,262,-442,181
1960,shake_return_level,0.952393,0.057129,-0.130127,43.721,-9.809160,-49.000000,12.496183,262,-442,181
1980,shake_return_level,0.987061,0.052002,-0.097656,43.709,-4.717557,-44.954197,16.473282,264,-451,163
2000,shake_return_level,1.010254,0.076904,-0.057861,43.698,4.503817,-28.702290,16.282442,264,-451,163
2020,shake_return_level,1.000488,0.121826,-0.081055,43.689,6.114504,-9.702291,8.763359,264,-451,163
2040,shake_return_level,1.050781,0.103271,0.020752,43.654,7.183206,13.801527,-2.343511,268,-454,155
2060,shake_return_level,1.066406,0.062744,0.051758,43.686,9.900764,53.923664,-10.519084,268,-454,155
2080,shake_return_level,1.048340,0.079346,0.051025,43.701,19.114504,98.396950,-15.595420,268,-454,155
2100,shake_return_level,1.064209,0.121582,0.060791,43.695,32.755726,139.893127,-23.694656,259,-439,187
2120,shake_return_level,1.082764,0.185547,0.069580,43.695,42.564884,194.473282,-35.022900,259,-439,187
2140,shake_return_level,1.023682,0.123047,-0.040527,43.701,47.091602,234.030533,-44.671757,259,-439,187
2160,shake_return_level,1.020996,0.173096,-0.005615,43.695,53.687023,250.129776,-47.618320,259,-439,187
2181,shake_return_level,0.992188,0.366455,0.138916,43.680,48.709923,250.129776,-54.625954,230,-378,270
2200,shake_return_level,0.971191,0.084473,0.075684,43.665,29.931297,250.129776,-53.450382,230,-378,270
2220,shake_return_level,0.857178,0.120605,0.120850,43.701,20.740458,250.129776,-41.351147,230,-378,270
2241,shake_return_level,0.841553,0.141602,0.237793,43.662,10.183207,239.083969,-27.824427,207,-277,341
2260,shake_return_level,0.827393,0.191406,0.270264,43.706,-2.091603,213.656494,-18.496183,207,-277,341
2280,shake_return_level,0.692871,0.209961,0.340576,43.701,-14.877863,170.419846,-16.137405,207,-277,341
2300,shake_return_level,0.691406,0.227295,0.477295,43.715,-26.038168,126.206108,-15.954199,207,-194,369
2320,shake_return_level,0.707520,0.230713,0.547363,43.692,-37.549618,98.396950,-17.198473,207,-194,369
2340,shake_return_level,0.701660,0.178467,0.567383,43.686,-47.137405,74.412216,-18.770992,207,-194,369
2360,shake_return_level,0.712158,0.118652,0.617920,43.704,-47.824429,46.954197,-18.473282,207,-194,369
2380,shake_return_level,0.780029,0.108398,0.660645,43.727,-46.045803,30.694656,-16.022902,227,-159,370
2400,shake_return_level,0.751465,0.102783,0.731201,43.692,-42.679390,18.374046,-14.732824,227,-159,370
2420,shake_return_level,0.761719,0.107422,0.777344,43.689,-41.893131,9.740458,-14.717557,227,-159,370
2440,shake_return_level,0.758301,0.088623,0.781494,43.727,-40.274811,5.419847,-13.167939,244,-153,361
2460,shake_return_level,0.795654,0.106445,0.774414,43.727,-38.251907,4.045802,-8.786260,244,-153,361
2481,shake_return_level,0.864746,0.067871,0.881592,43.680,-32.694656,12.511451,-5.625954,244,-153,361
2500,shake_return_level,0.827148,0.093262,0.863770,43.701,-24.099237,11.824428,-9.175572,244,-153,361
2520,shake_return_level,0.719482,0.100342,0.833252,43.730,-16.152672,7.122138,-12.893129,260,-150,357
2540,shake_return_level,0.654785,0.108398,0.753418,43.680,-10.725191,5.938931,-12.687023,260,-150,357
2560,shake_return_level,0.511230,0.130127,0.594727,43.698,-14.213740,-4.167939,-8.412213,260,-150,357
2580,shake_return_level,0.366211,0.108398,0.420898,43.671,-27.221375,-44.030533,3.778626,267,-152,355
2600,shake_return_level,0.418945,0.046631,0.443359,43.668,-35.267174,-100.793892,19.572519,267,-152,355
2621,shake_return_level,1.308105,0.560059,1.999939,43.686,-38.091602,-140.595413,31.847328,267,-152,355
2640,shake_return_level,0.895020,-0.029541,0.804443,43.692,-46.045803,-90.206108,50.282444,285,-189,336
2660,shake_return_level,0.381592,-0.008545,0.273682,43.698,16.801527,-45.664124,5.870229,285,-189,336
2681,shake_return_level,0.671387,0.036865,0.111572,43.712,21.946566,-75.778625,14.832061,285,-189,336
2700,shake_return_level,0.745850,0.148193,0.693115,43.692,23.389313,-83.389313,15.816793,285,-189,336
2720,shake_return_level,0.715820,0.036865,0.582764,43.701,17.946566,-94.152672,15.190840,281,-215,331
2740,shake_return_level,0.724609,-0.000488,0.495605,43.671,23.190840,-116.847328,18.137405,281,-215,331
2760,shake_return_level,0.775635,-0.049072,0.405029,43.689,36.664124,-138.274811,20.870230,281,-215,331
2780,shake_return_level,0.793457,0.077393,0.443848,43.718,47.847328,-154.664124,23.351145,271,-261,317
2800,shake_return_level,0.900391,0.078125,0.379395,43.654,43.427483,-158.442749,15.648855,271,-261,317
2820,shake_return_level,0.853027,0.201904,0.280762,43.704,39.167938,-152.312973,2.366412,271,-261,317
2840,shake_return_level,1.079346,0.213379,-0.023438,43.674,11.351145,-113.931297,-16.740458,256,-319,292
2860,shake_return_level,1.066650,0.151367,0.207520,43.689,-1.068702,-86.603050,-2.221374,256,-319,292
2880,shake_return_level,1.119873,0.108887,0.165039,43.730,-9.183207,-65.022903,-3.641221,256,-319,292
2900,shake_return_level,1.146729,0.093262,0.154297,43.698,-15.519084,-41.221375,-3.809160,256,-319,292
2920,shake_return_level,1.156006,0.095215,0.124023,43.692,-17.000000,-12.587787,-2.862595,257,-345,274
2941,shake_return_level,1.178223,0.075195,0.142578,43.689,-19.992367,19.358778,-4.221374,257,-345,274
2960,shake_return_level,1.134766,0.069580,0.154053,43.724,-20.106871,48.030533,-4.465649,257,-345,274
2980,shake_return_level,1.124268,0.048584,0.178955,43.715,-18.587786,76.366409,-4.793893,263,-338,274
3000,shake_return_level,1.099609,0.032715,0.179932,43.686,-12.923664,102.320610,-3.328244,263,-338,274
3020,shake_return_level,1.056641,0.071533,0.251709,43.677,-7.381680,121.816795,-1.755725,263,-338,274
3040,shake_return_level,1.018799,0.072754,0.290771,43.665,-8.152672,139.786255,-1.946565,269,-298,300
3060,shake_return_level,0.959961,0.067139,0.343506,43.689,-8.740458,155.282440,-1.374046,269,-298,300
3080,shake_return_level,0.921387,0.072021,0.395264,43.695,-9.175572,163.977097,-1.022901,269,-298,300
3100,shake_return_level,0.900146,0.054443,0.425049,43.677,-10.038168,171.488556,-0.984733,269,-298,300
3121,shake_return_level,0.791504,0.073730,0.476074,43.698,-10.557252,179.740463,-0.877863,274,-233,330
3140,shake_return_level,0.690918,0.044922,0.604004,43.701,-10.587787,172.885498,-0.977099,274,-233,330
3160,shake_return_level,0.658936,0.051758,0.620117,43.671,-9.404580,160.725189,-1.061069,274,-233,330
3181,shake_return_level,0.663330,0.055420,0.631836,43.695,-8.030535,152.984726,-1.030534,279,-159,349
3200,shake_return_level,0.571045,0.037109,0.725342,43.680,-8.816793,145.198471,-1.068702,279,-159,349
3220,shake_return_level,0.534912,0.031250,0.798828,43.677,-7.557252,127.893127,-1.198473,279,-159,349
3241,shake_return_level,0.465576,0.019287,0.834473,43.668,-6.282443,107.206108,-1.160305,283,-100,352
3260,shake_return_level,0.293213,0.054688,0.909424,43.686,-6.992366,71.931297,-4.625954,283,-100,352
3280,shake_return_level,0.269043,0.045166,0.932861,43.724,-10.870229,20.748091,-13.824428,283,-100,352
3301,shake_return_level,0.328857,0.030273,0.947266,43.689,-9.389313,-31.854961,-16.251909,283,-100,352
3320,shake_return_level,0.424805,0.057617,0.963379,43.689,-7.641222,-76.992363,-17.343512,288,-91,350
3340,shake_return_level,0.407959,0.024902,0.809814,43.680,-6.709924,-114.610687,-17.519083,288,-91,350
3361,shake_return_level,0.495117,0.015381,0.803955,43.692,0.549618,-145.885498,-9.885496,288,-91,350
3380,shake_return_level,0.569824,0.083740,0.658691,43.712,10.641221,-164.687027,0.938931,288,-150,343
3400,shake_return_level,0.704346,0.060303,0.613525,43.698,11.053435,-176.351151,2.091603,288,-150,343
3421,shake_return_level,0.802002,0.058838,0.547119,43.698,10.931297,-176.877869,2.572519,288,-150,343
3440,shake_return_level,0.880127,0.062256,0.483643,43.706,11.488549,-170.076340,2.076336,282,-226,327
3460,shake_return_level,0.947998,0.060303,0.446533,43.686,13.488549,-156.114502,3.694656,282,-226,327
3481,shake_return_level,1.015137,0.068115,0.423096,43.689,14.694656,-138.938934,3.938931,282,-226,327
3500,shake_return_level,1.079590,0.099854,0.352539,43.695,10.656488,-115.748093,1.984733,282,-226,327
3520,shake_return_level,1.080078,0.073730,0.328125,43.701,5.648855,-89.534348,0.564886,276,-281,305
3541,shake_return_level,1.052490,0.072510,0.316895,43.706,4.106870,-65.045799,0.351145,276,-281,305
3560,shake_return_level,1.100098,0.082031,0.292236,43.715,2.832061,-41.923664,0.175573,276,-281,305
3580,shake_return_level,1.121094,0.074951,0.293213,43.704,1.106870,-15.419847,0.083969,273,-304,292
3601,shake_return_level,1.140625,0.080566,0.275879,43.680,-1.229008,15.534351,-0.167939,273,-304,292
3620,shake_return_level,1.117920,0.078125,0.287354,43.686,-2.610687,47.076336,-0.595420,273,-304,292
3640,shake_return_level,1.072754,0.083740,0.325195,43.695,-4.038168,73.526718,-0.633588,273,-304,292
3661,shake_return_level,1.030518,0.074219,0.343018,43.701,-5.984733,97.458015,-0.625954,276,-290,302
3680,shake_return_level,0.976318,0.072266,0.393066,43.709,-6.870229,115.870232,-0.908397,276,-290,302
3700,shake_return_level,0.927246,0.070068,0.426025,43.715,-7.335878,128.954193,-1.152672,276,-290,302
3721,shake_return_level,0.873291,0.077881,0.483887,43.706,-7.916030,138.709930,-1.137405,280,-245,322
3740,shake_return_level,0.837158,0.063965,0.513916,43.715,-8.358779,144.221375,-1.160305,280,-245,322
3760,shake_return_level,0.804688,0.061768,0.578369,43.677,-8.923664,149.809158,-1.167939,280,-245,322
3781,shake_return_level,0.684082,0.072998,0.644043,43.692,-8.931297,150.015274,-1.687023,285,-182,341
3800,shake_return_level,0.669189,0.049072,0.685547,43.695,-9.000000,142.251907,-0.832061,285,-182,341
3820,shake_return_level,0.618164,0.074463,0.733154,43.674,-7.862596,135.633591,-1.259542,285,-182,341
3841,shake_return_level,0.525879,0.050293,0.798584,43.733,-7.412214,122.595421,-1.099237,285,-182,341
3860,shake_return_level,0.414551,0.053711,0.864502,43.674,-6.870229,96.778625,-2.122137,288,-123,347
3880,shake_return_level,0.394531,0.040771,0.890381,43.695,-6.328244,61.343510,-4.534351,288,-123,347
3901,shake_return_level,0.342285,0.065186,0.917480,43.715,-6.167939,20.473282,-7.198473,288,-123,347
3920,shake_return_level,0.329346,0.044678,0.948975,43.715,-8.618320,-26.847328,-14.190840,294,-100,347
3940,shake_return_level,0.353760,0.025391,0.903809,43.671,-5.580153,-72.992363,-14.038168,294,-100,347
3961,shake_return_level,0.427002,0.020996,0.843994,43.677,0.000000,-115.328247,-9.167939,294,-100,347
3980,shake_return_level,0.506104,0.076660,0.758301,43.686,8.381680,-144.015274,-0.221374,292,-144,343
4000,shake_return_level,0.643799,0.063965,0.677246,43.674,10.312977,-163.458008,1.671756,292,-144,343
4021,shake_return_level,0.751709,0.066650,0.565674,43.689,10.618320,-169.740463,2.259542,292,-144,343
4040,shake_return_level,0.806641,0.057861,0.501709,43.689,9.709924,-165.633591,1.870229,292,-144,343
4060,shake_return_level,0.875488,0.073486,0.506104,43.736,12.427481,-159.496185,3.076336,287,-215,329
4080,shake_return_level,0.953857,0.057129,0.432861,43.686,15.450381,-148.801529,4.572519,287,-215,329
4100,shake_return_level,1.020020,0.092285,0.396484,43.730,11.404580,-129.778625,2.396947,287,-215,329
4120,shake_return_level,1.079102,0.091797,0.340576,43.677,7.847328,-104.908394,1.015267,282,-274,307
4140,shake_return_level,1.115234,0.081299,0.310303,43.683,5.259542,-75.709923,0.251908,282,-274,307
4160,shake_return_level,1.137695,0.087646,0.297852,43.709,3.000000,-39.190838,0.038168,282,-274,307
4180,shake_return_level,1.127686,0.083252,0.327393,43.677,0.404580,-0.709924,0.022901,280,-295,297
4200,shake_return_level,1.164795,0.082520,0.303955,43.695,-1.977099,35.290077,-0.045802,280,-295,297
4220,shake_return_level,1.152588,0.081787,0.302490,43.689,-4.427481,76.931297,-0.412214,280,-295,297
4240,shake_return_level,1.100098,0.076904,0.326172,43.701,-6.572519,112.961830,-0.488550,280,-295,297
4260,shake_return_level,1.026855,0.077148,0.375488,43.695,-7.618320,147.152664,-0.374046,281,-268,311
4280,shake_return_level,0.929199,0.078613,0.437012,43.695,-9.931297,171.763351,-1.251908,281,-268,311
4300,shake_return_level,0.838135,0.072754,0.495361,43.677,-11.038168,184.862595,-1.320611,281,-268,311
4320,shake_return_level,0.803467,-0.022461,0.620117,43.695,-10.183207,192.167938,-1.419847,287,-197,335
4340,shake_return_level,0.751465,0.078369,0.587402,43.689,-10.694656,194.984726,-1.946565,287,-197,335
4360,shake_return_level,0.613037,0.032471,0.634277,43.704,-13.488549,198.053436,-1.610687,287,-197,335
4380,shake_return_level,0.539795,0.047607,0.734619,43.709,-11.854961,192.526718,-1.625954,293,-110,346
4400,shake_return_level,0.427002,0.043945,0.802002,43.680,-11.068703,180.496185,-1.671756,293,-110,346
4420,shake_return_level,0.322021,0.055176,0.946777,43.715,-8.167939,156.900757,-1.412214,293,-110,346
4440,shake_return_level,0.236572,0.031006,0.944336,43.715,-7.961832,122.381676,-2.175573,293,-110,346
4460,shake_return_level,0.213379,0.044922,1.000000,43.695,-7.381680,81.641220,-6.000000,299,-44,341
4480,shake_return_level,0.206055,0.034912,1.011963,43.695,-8.992367,39.061069,-14.427481,299,-44,341
4500,shake_return_level,0.194092,0.023438,1.042969,43.671,-10.732824,-4.320611,-23.923664,299,-44,341
4520,shake_return_level,0.209961,0.046143,1.025391,43.701,-9.557252,-48.145039,-26.488550,305,-37,337
4540,shake_return_level,0.291016,0.046631,0.941895,43.683,-6.374046,-86.175575,-24.129770,305,-37,337
4560,shake_return_level,0.360596,0.051025,0.898193,43.698,-3.793893,-112.328247,-19.587786,305,-37,337
4580,shake_return_level,0.388916,0.049316,0.879395,43.686,-1.870229,-134.488556,-15.847328,305,-88,337
4600,shake_return_level,0.435791,0.027344,0.852783,43.695,2.160305,-154.679382,-9.885496,308,-88,341
4620,shake_return_level,0.523438,0.100586,0.693848,43.698,10.435115,-167.175568,0.694656,308,-88,341
4640,shake_return_level,0.654785,0.055908,0.672363,43.674,10.305344,-172.664124,2.519084,308,-88,341
4660,shake_return_level,0.734863,0.053955,0.632568,43.659,10.496183,-171.351151,2.595420,304,-161,336
4680,shake_return_level,0.819824,0.056396,0.599854,43.683,11.519084,-164.786255,2.419847,304,-161,336
4700,shake_return_level,0.892334,0.067383,0.530029,43.686,13.236641,-149.755722,4.091603,304,-161,336
4720,shake_return_level,0.965088,0.056885,0.498047,43.692,14.465649,-128.465652,5.549618,298,-226,318
4740,shake_return_level,1.036133,0.055420,0.478760,43.706,17.251909,-99.198471,7.702290,298,-226,318
4760,shake_return_level,1.102051,0.076416,0.395996,43.680,17.145039,-63.343510,8.938931,298,-226,318
4780,shake_return_level,1.157227,0.089355,0.393799,43.698,14.877863,-20.839695,8.618320,298,-226,318
4800,shake_return_level,1.133301,0.177734,0.308594,43.686,10.244275,26.679390,6.763359,291,-253,312
4820,shake_return_level,1.139160,0.119385,0.415039,43.709,-1.412214,74.274811,1.068702,291,-253,312
4840,shake_return_level,1.064697,0.066650,0.436035,43.689,-6.908397,117.580154,-1.145038,291,-253,312
4860,shake_return_level,0.989014,0.076904,0.478516,43.665,-9.091603,154.435120,-1.351145,292,-220,324
4880,shake_return_level,0.887695,0.069092,0.507080,43.698,-10.809160,184.824432,-1.656489,292,-220,324
4900,shake_return_level,0.739990,0.068115,0.615479,43.706,-12.000000,203.137405,-1.954198,292,-220,324
4920,shake_return_level,0.605713,0.044922,0.671631,43.695,-12.832061,208.358780,-2.000000,298,-140,341
4940,shake_return_level,0.429199,0.035156,0.830078,43.718,-11.793893,195.992371,-1.687023,298,-140,341
4960,shake_return_level,0.300781,0.045166,0.904785,43.712,-9.854961,163.801529,-1.572519,298,-140,341
4980,shake_return_level,0.225342,0.033447,0.962402,43.730,-7.389313,122.793892,-2.267176,298,-140,341
5000,shake_return_level,0.167236,0.040771,1.011475,43.686,-6.610687,72.221375,-4.526718,304,-69,339
5020,shake_return_level,0.136475,0.020752,1.039551,43.701,-6.458015,9.656488,-11.778625,304,-69,339
5040,shake_return_level,0.148926,0.045410,1.035645,43.692,-5.267176,-49.160305,-16.068703,304,-69,339
5060,shake_return_level,0.197266,0.051025,0.976074,43.712,-5.381680,-108.702293,-19.816793,308,-71,336
5081,shake_return_level,0.297607,0.049316,0.864014,43.683,-4.374046,-159.870224,-20.625954,308,-71,336
5100,shake_return_level,0.382080,0.038330,0.809082,43.736,-2.198473,-197.114502,-17.679390,308,-71,336
5120,shake_return_level,0.475830,0.021973,0.735596,43.715,3.167939,-225.114502,-10.396947,309,-152,333
5141,shake_return_level,0.555908,0.084229,0.557129,43.692,14.557252,-243.916031,1.603053,309,-152,333
5160,shake_return_level,0.723877,0.066650,0.474365,43.674,15.938931,-250.137405,2.664122,309,-152,333
5180,shake_return_level,0.817139,0.063232,0.384521,43.724,15.534351,-250.137405,2.496183,309,-152,333
5201,shake_return_level,0.905273,0.063721,0.331299,43.665,15.465649,-250.137405,2.152672,301,-256,305
5220,shake_return_level,0.931641,0.003418,0.197266,43.698,16.961832,-247.511444,2.351145,301,-256,305
5240,shake_return_level,1.040527,-0.009033,0.154541,43.701,31.603054,-235.877869,6.931298,301,-256,305
