t_ms,initialized,gps_fix,satellites,hdop,gps_lat,gps_lon,gps_alt_m,est_lat,est_lon,est_alt_m,e_m,n_m,u_m,ve_mps,vn_mps,vu_mps,roll_deg,pitch_deg,yaw_deg,innov_xy_m,sigma_e_m,sigma_n_m,imu_hz,gps_updates,gps_rejects,nmea_count
42625663,0,0,0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-0.02,-137.56,0.0,0.0,0.0,100.0,0,0,228
42625863,0,0,0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-0.03,-137.57,0.0,0.0,0.0,100.0,0,0,228
42626063,0,0,0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.99,-0.03,-137.57,0.0,0.0,0.0,100.0,0,0,228
42626263,0,0,0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.98,-0.03,-137.55,0.0,0.0,0.0,100.0,0,0,228
42626464,0,0,0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.98,-0.03,-137.56,0.0,0.0,0.0,100.0,0,0,233
42626673,0,0,0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.98,-0.05,-137.55,0.0,0.0,0.0,100.0,0,0,234
42626873,0,0,0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.98,-0.05,-137.55,0.0,0.0,0.0,100.0,0,0,234
42627073,0,0,0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.98,-0.03,-137.56,0.0,0.0,0.0,100.0,0,0,234
42627273,0,0,0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.99,-0.02,-137.56,0.0,0.0,0.0,100.0,0,0,234
42627473,0,0,0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-0.02,-137.58,0.0,0.0,0.0,100.0,0,0,240
42627673,0,0,0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-0.02,-137.58,0.0,0.0,0.0,100.0,0,0,240
42627873,0,0,0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-0.03,-137.59,0.0,0.0,0.0,100.0,0,0,240
42628073,0,0,0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-0.04,-137.58,0.0,0.0,0.0,100.0,0,0,240
42628273,0,0,0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.01,-0.03,-137.59,0.0,0.0,0.0,100.0,0,0,240
42628473,0,0,0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.01,-0.04,-137.59,0.0,0.0,0.0,100.0,0,0,246
42628673,0,0,0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.99,-0.05,-137.58,0.0,0.0,0.0,100.0,0,0,246
42628873,0,0,0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.98,-0.04,-137.57,0.0,0.0,0.0,100.0,0,0,246
42629073,0,0,0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.99,-0.04,-137.57,0.0,0.0,0.0,100.0,0,0,246
