t_ms,initialized,gps_fix,satellites,hdop,gps_lat,gps_lon,gps_alt_m,est_lat,est_lon,est_alt_m,e_m,n_m,u_m,ve_mps,vn_mps,vu_mps,roll_deg,pitch_deg,yaw_deg,innov_xy_m,sigma_e_m,sigma_n_m,imu_hz,gps_updates,gps_rejects,nmea_count
1250204,0,0,0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,-6.01,-82.77,0.0,0.0,0.0,0.0,0,0,0
1250413,0,0,0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,-6.05,-82.8,0.0,0.0,0.0,0.0,0,0,0
1250613,0,0,0,99.0,26.03059959,119.19298553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,-6.09,-82.83,0.0,0.0,0.0,0.0,0,0,2
1250814,1,1,7,1.97,26.03059959,119.19298553,31.7,26.03059959,119.19298553,31.7,0.0,-0.0,0.0,0.0,-0.001,0.001,1.69,-6.16,-82.81,0.0,0.5,0.5,0.0,1,0,5
1251023,1,1,7,1.97,26.03059959,119.19298553,31.7,26.03059959,119.19298553,31.7,0.0,-0.0,0.0,0.0,0.0,-0.0,1.7,-6.17,-82.85,0.0,0.5,0.5,88.21,1,0,9
1251226,1,1,7,1.97,26.03059959,119.19298553,31.7,26.03059959,119.19298553,31.7,0.0,-0.0,0.0,0.0,-0.0,0.0,1.7,-6.18,-82.84,0.0,0.5,0.5,88.21,1,0,9
1251426,1,1,7,1.97,26.03059959,119.19298553,31.7,26.03059959,119.19298553,31.7,0.0,-0.0,0.0,0.0,-0.0,0.0,1.7,-6.19,-82.85,0.0,0.5,0.5,88.21,1,0,9
1251630,1,1,8,1.96,26.03059578,119.19298553,31.5,26.03059959,119.19298553,31.7,0.0,-0.0,0.0,0.0,0.0,0.0,1.71,-6.21,-82.86,0.425,0.5,0.5,88.21,2,0,12
1251830,1,1,8,1.96,26.03059578,119.19298553,31.5,26.03059959,119.19298553,31.7,0.0,-0.0,0.0,0.0,0.0,0.0,1.72,-6.2,-82.86,0.425,0.5,0.5,88.21,2,0,15
1252038,1,1,8,1.96,26.03059578,119.19298553,31.5,26.03059959,119.19298553,31.7,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.71,-6.2,-82.85,0.425,0.5,0.5,81.69,2,0,18
1252247,1,1,8,1.96,26.03059578,119.19298553,31.5,26.03059959,119.19298553,31.7,-0.0,-0.0,0.0,-0.0,0.0,0.0,1.69,-6.19,-82.89,0.425,0.5,0.5,81.69,2,0,18
1252447,1,1,8,1.96,26.03059578,119.19298553,31.5,26.03059959,119.19298553,31.7,0.0,-0.0,-0.0,0.0,0.0,-0.0,1.67,-6.24,-82.87,0.425,0.501,0.501,81.69,2,0,18
1252663,1,1,8,1.06,26.03059959,119.19298553,31.5,26.03059959,119.19298553,31.7,0.0,0.0,-0.001,0.003,0.001,0.003,1.79,-6.26,-82.9,0.0,0.5,0.5,81.69,3,0,21
