t_ms,initialized,gps_fix,satellites,hdop,gps_lat,gps_lon,gps_alt_m,est_lat,est_lon,est_alt_m,e_m,n_m,u_m,ve_mps,vn_mps,vu_mps,roll_deg,pitch_deg,yaw_deg,innov_xy_m,sigma_e_m,sigma_n_m,imu_hz,gps_updates,gps_rejects,nmea_count
2205503,0,0,0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72,-2.62,-59.84,0.0,0.0,0.0,0.0,0,0,0
2205703,0,0,0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73,-2.6,-59.91,0.0,0.0,0.0,0.0,0,0,0
2205903,0,0,0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,-2.59,-59.99,0.0,0.0,0.0,0.0,0,0,2
2206103,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74,-2.57,-60.02,0.0,0.0,0.0,0.0,0,0,6
2206303,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.77,-2.55,-60.03,0.0,0.0,0.0,101.0,0,0,6
2206503,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79,-2.54,-60.06,0.0,0.0,0.0,101.0,0,0,6
2206703,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,-2.55,-60.12,0.0,0.0,0.0,101.0,0,0,6
2206903,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82,-2.53,-60.14,0.0,0.0,0.0,101.0,0,0,8
2207103,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81,-2.52,-60.17,0.0,0.0,0.0,101.0,0,0,12
2207303,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,-2.52,-60.18,0.0,0.0,0.0,100.0,0,0,12
2207504,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,-2.52,-60.19,0.0,0.0,0.0,100.0,0,0,12
2207713,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,-2.52,-60.18,0.0,0.0,0.0,100.0,0,0,12
2207914,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87,-2.51,-60.21,0.0,0.0,0.0,100.0,0,0,15
2208123,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87,-2.52,-60.25,0.0,0.0,0.0,100.0,0,0,18
2208323,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88,-2.55,-60.22,0.0,0.0,0.0,100.0,0,0,18
2208523,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87,-2.55,-60.23,0.0,0.0,0.0,100.0,0,0,18
2208723,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88,-2.53,-60.24,0.0,0.0,0.0,100.0,0,0,18
2208923,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89,-2.55,-60.24,0.0,0.0,0.0,100.0,0,0,21
2209123,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,-2.56,-60.24,0.0,0.0,0.0,100.0,0,0,24
2209323,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,-2.55,-60.22,0.0,0.0,0.0,100.0,0,0,24
2209523,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89,-2.53,-60.19,0.0,0.0,0.0,100.0,0,0,24
2209724,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.91,-2.52,-60.21,0.0,0.0,0.0,100.0,0,0,24
2209934,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,-2.52,-60.22,0.0,0.0,0.0,100.0,0,0,24
2210143,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93,-2.52,-60.23,0.0,0.0,0.0,100.0,0,0,29
2210343,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,-2.52,-60.23,0.0,0.0,0.0,100.0,0,0,30
2210543,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,-2.51,-60.2,0.0,0.0,0.0,100.0,0,0,30
2210743,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,-2.54,-60.23,0.0,0.0,0.0,100.0,0,0,30
2210943,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,-2.54,-60.23,0.0,0.0,0.0,100.0,0,0,33
2211143,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,-2.53,-60.23,0.0,0.0,0.0,100.0,0,0,36
2211343,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93,-2.53,-60.23,0.0,0.0,0.0,99.9,0,0,36
2211543,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,-2.53,-60.26,0.0,0.0,0.0,99.9,0,0,36
2211743,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,-2.53,-60.28,0.0,0.0,0.0,99.9,0,0,36
2211944,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,-2.53,-60.3,0.0,0.0,0.0,99.9,0,0,39
2212153,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93,-2.53,-60.32,0.0,0.0,0.0,99.9,0,0,42
2212353,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,-2.52,-60.32,0.0,0.0,0.0,100.1,0,0,42
2212553,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,-2.52,-60.3,0.0,0.0,0.0,100.1,0,0,42
2212753,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.96,-2.53,-60.31,0.0,0.0,0.0,100.1,0,0,42
2212954,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,-2.52,-60.32,0.0,0.0,0.0,100.1,0,0,45
2213163,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,-2.52,-60.31,0.0,0.0,0.0,100.1,0,0,48
2213363,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,-2.52,-60.33,0.0,0.0,0.0,100.0,0,0,48
2213563,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,-2.52,-60.34,0.0,0.0,0.0,100.0,0,0,48
2213763,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,-2.52,-60.29,0.0,0.0,0.0,100.0,0,0,48
2213963,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,-2.5,-60.28,0.0,0.0,0.0,100.0,0,0,52
2214163,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,-2.51,-60.26,0.0,0.0,0.0,100.0,0,0,54
2214363,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93,-2.5,-60.27,0.0,0.0,0.0,100.0,0,0,54
2214563,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,-2.51,-60.29,0.0,0.0,0.0,100.0,0,0,54
