t_ms,initialized,gps_fix,satellites,hdop,gps_lat,gps_lon,gps_alt_m,est_lat,est_lon,est_alt_m,e_m,n_m,u_m,ve_mps,vn_mps,vu_mps,roll_deg,pitch_deg,yaw_deg,innov_xy_m,sigma_e_m,sigma_n_m,imu_hz,gps_updates,gps_rejects,nmea_count
1767043,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.44,-21.36,-97.27,0.0,0.0,0.0,0.0,0,0,5
1767243,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.45,-21.41,-97.17,0.0,0.0,0.0,0.0,0,0,5
1767443,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.44,-21.47,-97.06,0.0,0.0,0.0,0.0,0,0,5
1767643,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.44,-21.47,-96.99,0.0,0.0,0.0,0.0,0,0,5
1767843,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.43,-21.49,-96.93,0.0,0.0,0.0,101.0,0,0,5
1768043,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.43,-21.47,-96.87,0.0,0.0,0.0,101.0,0,0,11
1768243,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.43,-21.46,-96.82,0.0,0.0,0.0,101.0,0,0,11
1768443,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.43,-21.44,-96.77,0.0,0.0,0.0,101.0,0,0,11
1768643,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.44,-21.43,-96.72,0.0,0.0,0.0,101.0,0,0,11
1768843,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.45,-21.41,-96.68,0.0,0.0,0.0,100.0,0,0,11
1769043,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.46,-21.4,-96.64,0.0,0.0,0.0,100.0,0,0,17
1769243,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.46,-21.36,-96.62,0.0,0.0,0.0,100.0,0,0,17
1769443,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.46,-21.36,-96.58,0.0,0.0,0.0,100.0,0,0,17
1769643,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.47,-21.35,-96.55,0.0,0.0,0.0,100.0,0,0,17
1769843,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.48,-21.32,-96.53,0.0,0.0,0.0,100.0,0,0,17
1770044,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.48,-21.32,-96.49,0.0,0.0,0.0,100.0,0,0,23
1770253,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.47,-21.32,-96.46,0.0,0.0,0.0,100.0,0,0,23
1770453,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.47,-21.3,-96.45,0.0,0.0,0.0,100.0,0,0,23
1770653,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.47,-21.29,-96.42,0.0,0.0,0.0,100.0,0,0,23
1770853,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.47,-21.29,-96.4,0.0,0.0,0.0,100.0,0,0,24
1771053,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.47,-21.29,-96.38,0.0,0.0,0.0,100.0,0,0,29
1771253,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.47,-21.29,-96.36,0.0,0.0,0.0,100.0,0,0,29
1771453,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.47,-21.27,-96.36,0.0,0.0,0.0,100.0,0,0,29
1771653,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.47,-21.26,-96.35,0.0,0.0,0.0,100.0,0,0,29
1771853,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.47,-21.25,-96.34,0.0,0.0,0.0,100.0,0,0,29
1772053,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.47,-21.24,-96.34,0.0,0.0,0.0,100.0,0,0,31
1772253,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.47,-21.24,-96.33,0.0,0.0,0.0,100.0,0,0,35
1772454,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.47,-21.22,-96.32,0.0,0.0,0.0,100.0,0,0,35
1772663,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.47,-21.22,-96.31,0.0,0.0,0.0,100.0,0,0,35
1772863,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.48,-21.21,-96.31,0.0,0.0,0.0,100.0,0,0,36
1773063,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.48,-21.23,-96.29,0.0,0.0,0.0,100.0,0,0,41
1773263,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.48,-21.23,-96.27,0.0,0.0,0.0,100.0,0,0,41
1773463,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.49,-21.22,-96.28,0.0,0.0,0.0,100.0,0,0,41
1773663,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.48,-21.21,-96.28,0.0,0.0,0.0,100.0,0,0,41
1773863,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.48,-21.22,-96.26,0.0,0.0,0.0,100.0,0,0,42
1774063,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.47,-21.22,-96.26,0.0,0.0,0.0,100.0,0,0,47
1774263,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.48,-21.23,-96.25,0.0,0.0,0.0,100.0,0,0,47
1774463,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.48,-21.24,-96.24,0.0,0.0,0.0,100.0,0,0,47
1774663,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.48,-21.23,-96.26,0.0,0.0,0.0,100.0,0,0,47
1774863,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.47,-21.21,-96.28,0.0,0.0,0.0,100.0,0,0,48
1775064,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.46,-21.24,-96.26,0.0,0.0,0.0,100.0,0,0,53
1775273,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.46,-21.25,-96.25,0.0,0.0,0.0,100.0,0,0,53
1775473,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.46,-21.26,-96.24,0.0,0.0,0.0,100.0,0,0,53
1775673,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.47,-21.26,-96.24,0.0,0.0,0.0,100.0,0,0,53
1775873,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.47,-21.24,-96.25,0.0,0.0,0.0,99.9,0,0,55
1776073,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.46,-21.23,-96.25,0.0,0.0,0.0,99.9,0,0,59
1776273,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.47,-21.22,-96.25,0.0,0.0,0.0,99.9,0,0,59
1776473,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.47,-21.23,-96.23,0.0,0.0,0.0,99.9,0,0,59
1776674,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.47,-21.23,-96.23,0.0,0.0,0.0,99.9,0,0,59
1776883,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.47,-21.21,-96.24,0.0,0.0,0.0,100.1,0,0,61
1777083,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.47,-21.23,-96.23,0.0,0.0,0.0,100.1,0,0,65
1777283,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.46,-21.21,-96.26,0.0,0.0,0.0,100.1,0,0,65
1777483,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.46,-21.22,-96.25,0.0,0.0,0.0,100.1,0,0,65
1777683,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.46,-21.21,-96.25,0.0,0.0,0.0,100.1,0,0,65
1777884,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.46,-21.22,-96.26,0.0,0.0,0.0,100.0,0,0,65
1778084,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.45,-21.23,-96.27,0.0,0.0,0.0,100.0,0,0,68
1778293,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.46,-21.24,-96.24,0.0,0.0,0.0,100.0,0,0,71
1778493,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.46,-21.23,-96.25,0.0,0.0,0.0,100.0,0,0,71
1778693,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.45,-21.22,-96.26,0.0,0.0,0.0,100.0,0,0,71
1778893,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.46,-21.24,-96.25,0.0,0.0,0.0,100.0,0,0,73
1779093,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.46,-21.23,-96.26,0.0,0.0,0.0,100.0,0,0,77
1779293,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.46,-21.24,-96.26,0.0,0.0,0.0,100.0,0,0,77
1779493,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.46,-21.23,-96.26,0.0,0.0,0.0,100.0,0,0,77
1779693,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.45,-21.23,-96.27,0.0,0.0,0.0,100.0,0,0,77
1779893,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.44,-21.22,-96.29,0.0,0.0,0.0,100.0,0,0,79
1780093,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.44,-21.23,-96.29,0.0,0.0,0.0,100.0,0,0,83
