t_ms,initialized,gps_fix,satellites,hdop,gps_lat,gps_lon,gps_alt_m,est_lat,est_lon,est_alt_m,e_m,n_m,u_m,ve_mps,vn_mps,vu_mps,roll_deg,pitch_deg,yaw_deg,innov_xy_m,sigma_e_m,sigma_n_m,imu_hz,gps_updates,gps_rejects,nmea_count
504423,1,1,8,1.13,26.03054237,119.19304657,7.7,26.03054047,119.19304657,7.55,1.535,-1.849,-0.847,0.006,-0.044,0.009,-0.23,-2.67,-101.36,0.198,2.533,2.533,100.4,21,0,194
504623,1,1,8,1.13,26.03054237,119.19304657,7.7,26.03054047,119.19304657,7.55,1.536,-1.858,-0.845,0.006,-0.044,0.009,-0.24,-2.65,-101.37,0.198,2.673,2.673,100.4,21,0,196
504823,1,1,8,1.13,26.03054237,119.19304657,7.8,26.03054237,119.19304657,7.63,1.533,-1.796,-0.77,0.005,-0.026,0.02,-0.23,-2.65,-101.37,0.16,2.15,2.15,98.51,22,0,199
505024,1,1,8,1.13,26.03054237,119.19304657,7.8,26.03054237,119.19304657,7.63,1.534,-1.801,-0.766,0.005,-0.026,0.02,-0.24,-2.69,-101.37,0.16,2.27,2.27,98.51,22,0,203
505224,1,1,8,1.13,26.03054237,119.19304657,7.8,26.03054047,119.19304657,7.64,1.535,-1.807,-0.762,0.006,-0.026,0.02,-0.23,-2.68,-101.38,0.16,2.396,2.396,98.51,22,0,203
505424,1,1,8,1.13,26.03054237,119.19304657,7.8,26.03054047,119.19304657,7.64,1.537,-1.812,-0.758,0.006,-0.026,0.02,-0.23,-2.69,-101.38,0.16,2.53,2.53,98.51,22,0,203
505633,1,1,8,1.13,26.03053856,119.19304657,7.9,26.03054047,119.19304657,7.72,1.533,-1.945,-0.68,0.005,-0.06,0.031,-0.26,-2.69,-101.38,0.306,2.043,2.043,98.51,23,0,206
505833,1,1,8,1.13,26.03053856,119.19304657,7.9,26.03054047,119.19304657,7.73,1.534,-1.957,-0.674,0.006,-0.06,0.031,-0.28,-2.68,-101.37,0.306,2.156,2.156,99.9,23,0,209
506033,1,1,8,1.13,26.03053856,119.19304657,7.9,26.03054047,119.19304657,7.73,1.536,-1.969,-0.668,0.007,-0.06,0.031,-0.28,-2.68,-101.38,0.306,2.276,2.276,99.9,23,0,212
506233,1,1,8,1.13,26.03053856,119.19304657,7.9,26.03054047,119.19304657,7.74,1.537,-1.981,-0.662,0.008,-0.06,0.03,-0.25,-2.68,-101.4,0.306,2.403,2.403,99.9,23,0,212
506433,1,1,8,1.13,26.03053856,119.19304657,7.9,26.03054047,119.19304657,7.74,1.539,-1.993,-0.656,0.008,-0.06,0.03,-0.27,-2.68,-101.41,0.306,2.537,2.537,99.9,23,0,212
506633,1,1,8,1.13,26.03053474,119.19306946,8.0,26.03053665,119.1930542,7.82,2.489,-2.231,-0.577,0.262,-0.12,0.042,-0.26,-2.69,-101.41,2.339,2.043,2.043,99.9,24,0,215
506835,1,1,8,1.13,26.03053474,119.19306946,8.0,26.03053665,119.1930542,7.83,2.542,-2.256,-0.569,0.261,-0.119,0.042,-0.25,-2.7,-101.42,2.339,2.158,2.158,100.9,24,0,218
507043,1,1,8,1.13,26.03053474,119.19306946,8.0,26.03053665,119.1930542,7.84,2.596,-2.28,-0.56,0.26,-0.119,0.042,-0.25,-2.69,-101.43,2.339,2.283,2.283,100.9,24,0,221
507243,1,1,8,1.13,26.03053474,119.19306946,8.0,26.03053665,119.1930542,7.85,2.648,-2.304,-0.552,0.259,-0.118,0.041,-0.25,-2.69,-101.41,2.339,2.41,2.41,100.9,24,0,221
507443,1,1,8,1.13,26.03053474,119.19306946,8.0,26.03053665,119.19306183,7.86,2.7,-2.328,-0.544,0.259,-0.118,0.042,-0.23,-2.69,-101.42,2.339,2.545,2.545,100.9,24,0,221
507659,1,1,8,1.13,26.03054237,119.19304657,8.1,26.03053856,119.1930542,7.93,2.242,-2.079,-0.466,0.122,-0.045,0.053,-0.21,-2.68,-101.4,1.386,2.058,2.058,100.9,25,0,224
507863,1,1,8,1.13,26.03054237,119.19304657,8.1,26.03053856,119.1930542,7.94,2.267,-2.088,-0.455,0.122,-0.044,0.052,-0.21,-2.68,-101.41,1.386,2.175,2.175,100.5,25,0,227
508063,1,1,8,1.13,26.03054237,119.19304657,8.1,26.03053856,119.1930542,7.96,2.291,-2.097,-0.445,0.121,-0.044,0.052,-0.21,-2.68,-101.4,1.386,2.296,2.296,100.5,25,0,230
508263,1,1,8,1.13,26.03054237,119.19304657,8.1,26.03053856,119.1930542,7.97,2.315,-2.106,-0.434,0.121,-0.044,0.052,-0.22,-2.67,-101.37,1.386,2.424,2.424,100.5,25,0,230
508463,1,1,8,1.13,26.03054237,119.19304657,8.1,26.03053856,119.1930542,7.98,2.34,-2.115,-0.424,0.121,-0.043,0.052,-0.22,-2.66,-101.36,1.386,2.559,2.559,100.5,25,0,230
508672,1,1,8,1.13,26.03053856,119.19306946,8.1,26.03053856,119.19306183,8.02,2.979,-2.124,-0.379,0.282,-0.044,0.057,-0.22,-2.68,-101.36,1.456,2.066,2.066,100.5,26,0,233
508873,1,1,8,1.13,26.03053856,119.19306946,8.1,26.03053856,119.19306183,8.03,3.036,-2.133,-0.368,0.281,-0.043,0.057,-0.23,-2.66,-101.34,1.456,2.181,2.181,98.9,26,0,236
509073,1,1,8,1.13,26.03053856,119.19306946,8.1,26.03053856,119.19306183,8.04,3.092,-2.142,-0.356,0.28,-0.043,0.056,-0.22,-2.65,-101.37,1.456,2.303,2.303,98.9,26,0,239
509273,1,1,8,1.13,26.03053856,119.19306946,8.1,26.03053856,119.19306183,8.05,3.148,-2.15,-0.345,0.28,-0.043,0.056,-0.2,-2.66,-101.36,1.456,2.432,2.432,98.9,26,0,239
509473,1,1,8,1.13,26.03053856,119.19306946,8.1,26.03053856,119.19306183,8.07,3.203,-2.159,-0.334,0.278,-0.043,0.055,-0.22,-2.67,-101.34,1.456,2.567,2.567,98.9,26,0,239
509679,1,1,8,1.13,26.03054237,119.19306946,8.2,26.03054047,119.19306946,8.11,3.501,-1.97,-0.286,0.341,0.009,0.061,-0.21,-2.67,-101.33,0.735,2.07,2.07,98.9,27,0,242
509883,1,1,8,1.13,26.03054237,119.19306946,8.2,26.03054047,119.19306946,8.13,3.57,-1.968,-0.274,0.339,0.01,0.061,-0.21,-2.66,-101.35,0.735,2.187,2.187,100.9,27,0,245
510083,1,1,8,1.13,26.03054237,119.19306946,8.2,26.03054047,119.19306946,8.14,3.638,-1.966,-0.262,0.338,0.009,0.06,-0.23,-2.67,-101.37,0.735,2.309,2.309,100.9,27,0,248
510283,1,1,8,1.13,26.03054237,119.19306946,8.2,26.03054047,119.19306946,8.15,3.705,-1.965,-0.25,0.336,0.009,0.06,-0.21,-2.68,-101.37,0.735,2.438,2.438,100.9,27,0,248
510483,1,1,8,1.13,26.03054237,119.19306946,8.2,26.03054047,119.19306946,8.16,3.772,-1.963,-0.238,0.335,0.009,0.059,-0.22,-2.66,-101.36,0.735,2.574,2.574,100.9,27,0,248
510684,1,1,8,1.13,26.03054237,119.19306946,8.2,26.03054047,119.19306946,8.18,3.837,-1.85,-0.217,0.333,0.038,0.06,-0.22,-2.67,-101.38,0.263,2.073,2.073,100.9,28,0,251
510893,1,1,8,1.13,26.03054237,119.19306946,8.2,26.03054047,119.19306946,8.2,3.906,-1.842,-0.205,0.332,0.038,0.06,-0.21,-2.67,-101.34,0.263,2.193,2.193,99.7,28,0,254
511093,1,1,8,1.13,26.03054237,119.19306946,8.2,26.03054047,119.19306946,8.21,3.972,-1.834,-0.193,0.33,0.038,0.06,-0.23,-2.67,-101.35,0.263,2.316,2.316,99.7,28,0,257
511293,1,1,8,1.13,26.03054237,119.19306946,8.2,26.03054047,119.19306946,8.22,4.038,-1.827,-0.181,0.329,0.037,0.06,-0.22,-2.68,-101.33,0.263,2.446,2.446,99.7,28,0,257
511493,1,1,8,1.13,26.03054237,119.19306946,8.2,26.03054047,119.19306946,8.23,4.104,-1.819,-0.169,0.328,0.037,0.059,-0.22,-2.67,-101.34,0.263,2.582,2.582,99.7,28,0,257
511703,1,1,8,1.13,26.03054237,119.19306946,8.1,26.03054237,119.19306946,8.2,4.03,-1.762,-0.198,0.289,0.05,0.052,-0.21,-2.65,-101.34,0.353,2.084,2.084,99.7,29,0,261
511903,1,1,8,1.13,26.03054237,119.19306946,8.1,26.03054237,119.19306946,8.21,4.088,-1.752,-0.187,0.288,0.05,0.052,-0.21,-2.67,-101.34,0.353,2.2,2.2,99.8,29,0,264
512103,1,1,8,1.13,26.03054237,119.19306946,8.1,26.03054237,119.19306946,8.22,4.146,-1.742,-0.177,0.287,0.049,0.051,-0.21,-2.67,-101.34,0.353,2.323,2.323,99.8,29,0,266
512303,1,1,8,1.13,26.03054237,119.19306946,8.1,26.03054237,119.19307709,8.23,4.203,-1.732,-0.167,0.286,0.049,0.051,-0.21,-2.67,-101.36,0.353,2.453,2.453,99.8,29,0,266
512503,1,1,8,1.13,26.03054237,119.19306946,8.1,26.03054237,119.19307709,8.24,4.26,-1.723,-0.157,0.285,0.049,0.05,-0.2,-2.67,-101.39,0.353,2.589,2.589,99.8,29,0,266
512711,1,1,8,1.13,26.03054237,119.19306946,7.9,26.03054237,119.19306946,8.15,4.112,-1.705,-0.249,0.229,0.05,0.033,-0.21,-2.7,-101.37,0.484,2.086,2.086,99.8,30,0,270
512913,1,1,8,1.13,26.03054237,119.19306946,7.9,26.03054237,119.19306946,8.16,4.159,-1.695,-0.243,0.228,0.049,0.033,-0.21,-2.7,-101.38,0.484,2.203,2.203,100.0,30,0,273
513113,1,1,8,1.13,26.03054237,119.19306946,7.9,26.03054237,119.19307709,8.16,4.204,-1.685,-0.236,0.227,0.049,0.033,-0.21,-2.7,-101.36,0.484,2.326,2.326,100.0,30,0,275
513313,1,1,8,1.13,26.03054237,119.19306946,7.9,26.03054237,119.19307709,8.17,4.25,-1.676,-0.23,0.227,0.049,0.033,-0.2,-2.71,-101.36,0.484,2.456,2.456,100.0,30,0,275
513513,1,1,8,1.13,26.03054237,119.19306946,7.9,26.03054237,119.19307709,8.18,4.295,-1.666,-0.223,0.226,0.049,0.032,-0.2,-2.72,-101.36,0.484,2.593,2.593,100.0,30,0,275
513716,1,1,8,1.13,26.03054237,119.19304657,7.8,26.03054237,119.19306183,8.07,3.148,-1.672,-0.329,-0.086,0.044,0.013,-0.19,-2.71,-101.37,2.796,2.09,2.09,100.0,31,0,279
513923,1,1,8,1.13,26.03054237,119.19304657,7.8,26.03054237,119.19306183,8.07,3.13,-1.663,-0.326,-0.086,0.044,0.013,-0.2,-2.71,-101.36,2.796,2.211,2.211,101.0,31,0,282
514123,1,1,8,1.13,26.03054237,119.19304657,7.8,26.03054237,119.19306183,8.08,3.113,-1.655,-0.323,-0.085,0.043,0.013,-0.19,-2.71,-101.36,2.796,2.334,2.334,101.0,31,0,284
514323,1,1,8,1.13,26.03054237,119.19304657,7.8,26.03054237,119.19306183,8.08,3.096,-1.646,-0.321,-0.084,0.043,0.013,-0.2,-2.71,-101.37,2.796,2.465,2.465,101.0,31,0,284
514524,1,1,8,1.13,26.03054619,119.19304657,7.8,26.03054237,119.19306183,8.08,3.079,-1.637,-0.318,-0.084,0.043,0.012,-0.2,-2.7,-101.39,2.796,2.603,2.603,101.0,31,0,285
514727,1,1,8,1.13,26.03054619,119.19304657,7.8,26.03054428,119.1930542,8.0,2.401,-1.475,-0.399,-0.255,0.083,-0.001,-0.2,-2.71,-101.34,1.585,2.097,2.097,101.0,32,0,288
514927,1,1,8,1.13,26.03054619,119.19304657,7.8,26.03054428,119.1930542,8.0,2.35,-1.458,-0.4,-0.253,0.083,-0.002,-0.2,-2.69,-101.36,1.585,2.214,2.214,100.0,32,0,291
515133,1,1,8,1.13,26.03054619,119.19304657,7.8,26.03054428,119.1930542,8.0,2.298,-1.441,-0.4,-0.252,0.083,-0.001,-0.22,-2.69,-101.37,1.585,2.342,2.342,100.0,32,0,293
515333,1,1,8,1.13,26.03054619,119.19304657,7.8,26.03054428,119.1930542,8.0,2.248,-1.425,-0.4,-0.251,0.083,-0.001,-0.22,-2.67,-101.37,1.585,2.473,2.473,100.0,32,0,293
515533,1,1,8,1.13,26.03055,119.19304657,7.8,26.03054428,119.1930542,8.0,2.198,-1.408,-0.4,-0.249,0.082,-0.001,-0.21,-2.68,-101.36,1.585,2.61,2.61,100.0,32,0,294
515733,1,1,8,1.13,26.03055,119.19304657,7.9,26.0305481,119.19304657,7.97,1.871,-1.156,-0.43,-0.32,0.143,-0.007,-0.21,-2.69,-101.38,0.85,2.101,2.101,100.0,33,0,297
515933,1,1,8,1.13,26.03055,119.19304657,7.9,26.0305481,119.19304657,7.97,1.807,-1.127,-0.431,-0.318,0.142,-0.007,-0.22,-2.68,-101.38,0.85,2.218,2.218,100.0,33,0,300
516134,1,1,8,1.13,26.03055,119.19304657,7.9,26.0305481,119.19304657,7.97,1.743,-1.099,-0.433,-0.316,0.142,-0.007,-0.23,-2.67,-101.38,0.85,2.343,2.343,100.0,33,0,302
516343,1,1,8,1.13,26.03055,119.19304657,7.9,26.0305481,119.19304657,7.97,1.677,-1.069,-0.434,-0.314,0.141,-0.007,-0.22,-2.65,-101.39,0.85,2.481,2.481,100.0,33,0,302
516543,1,1,8,1.13,26.03055382,119.19304657,7.9,26.0305481,119.19304657,7.96,1.615,-1.041,-0.436,-0.312,0.14,-0.007,-0.21,-2.65,-101.36,0.85,2.618,2.618,100.0,33,0,303
516743,1,1,8,1.13,26.03055382,119.19304657,7.9,26.03055,119.19304657,7.94,1.527,-0.753,-0.456,-0.317,0.207,-0.01,-0.2,-2.65,-101.36,0.607,2.107,2.107,100.0,34,0,306
516943,1,1,8,1.13,26.03055382,119.19304657,7.9,26.03055191,119.19304657,7.94,1.463,-0.712,-0.458,-0.315,0.206,-0.01,-0.21,-2.66,-101.36,0.607,2.225,2.225,100.0,34,0,310
517143,1,1,8,1.13,26.03055382,119.19304657,7.9,26.03055191,119.19304657,7.94,1.401,-0.671,-0.46,-0.313,0.205,-0.01,-0.19,-2.66,-101.36,0.607,2.35,2.35,100.0,34,0,311
517343,1,1,8,1.13,26.03055382,119.19304657,7.9,26.03055191,119.19304657,7.94,1.338,-0.63,-0.462,-0.31,0.204,-0.01,-0.18,-2.65,-101.35,0.607,2.481,2.481,100.0,34,0,311
517544,1,1,8,1.13,26.03055,119.19304657,7.9,26.03055191,119.19304657,7.94,1.276,-0.589,-0.464,-0.309,0.203,-0.009,-0.18,-2.65,-101.36,0.607,2.62,2.62,100.0,34,0,312
517753,1,1,8,1.13,26.03055,119.19304657,8.0,26.03055191,119.19304657,7.95,1.331,-0.666,-0.447,-0.276,0.171,-0.006,-0.18,-2.67,-101.35,0.391,2.115,2.115,100.0,35,0,315
517953,1,1,8,1.13,26.03055,119.19304657,8.0,26.03055191,119.19304657,7.95,1.276,-0.632,-0.448,-0.275,0.17,-0.006,-0.19,-2.67,-101.36,0.391,2.233,2.233,100.0,35,0,319
518153,1,1,8,1.13,26.03055,119.19304657,8.0,26.03055191,119.19304657,7.95,1.221,-0.598,-0.449,-0.273,0.169,-0.006,-0.21,-2.66,-101.38,0.391,2.359,2.359,100.0,35,0,320
518353,1,1,8,1.13,26.03055,119.19304657,8.0,26.03055191,119.19304657,7.95,1.166,-0.564,-0.45,-0.272,0.169,-0.006,-0.19,-2.64,-101.37,0.391,2.491,2.491,100.0,35,0,320
518553,1,1,8,1.13,26.03055,119.19304657,8.0,26.03055382,119.19303894,7.95,1.112,-0.531,-0.452,-0.27,0.168,-0.006,-0.19,-2.64,-101.37,0.391,2.629,2.629,100.0,35,0,322
518755,1,1,8,1.13,26.03055,119.19304657,8.2,26.03055191,119.19304657,8.02,1.246,-0.641,-0.378,-0.22,0.13,0.006,-0.19,-2.64,-101.36,0.548,2.116,2.116,100.0,36,0,324
518955,1,1,8,1.13,26.03055,119.19304657,8.2,26.03055191,119.19304657,8.02,1.202,-0.615,-0.377,-0.219,0.129,0.006,-0.2,-2.64,-101.36,0.548,2.234,2.234,100.0,36,0,328
519163,1,1,8,1.13,26.03055,119.19304657,8.2,26.03055191,119.19304657,8.02,1.157,-0.588,-0.376,-0.218,0.128,0.005,-0.21,-2.64,-101.35,0.548,2.364,2.364,100.0,36,0,329
519364,1,1,8,1.13,26.03055,119.19304657,8.2,26.03055191,119.19303894,8.03,1.113,-0.562,-0.375,-0.216,0.128,0.005,-0.21,-2.64,-101.34,0.548,2.497,2.497,100.0,36,0,329
519564,1,1,8,1.13,26.03055,119.19304657,8.2,26.03055191,119.19303894,8.03,1.07,-0.537,-0.374,-0.215,0.127,0.005,-0.2,-2.65,-101.36,0.548,2.636,2.636,100.0,36,0,331
519774,1,1,8,1.13,26.03055,119.19304657,8.2,26.03055191,119.19304657,8.08,1.23,-0.65,-0.321,-0.161,0.09,0.014,-0.19,-2.64,-101.36,0.57,2.127,2.127,100.9,37,0,334
519983,1,1,8,1.13,26.03055,119.19304657,8.2,26.03055191,119.19304657,8.08,1.196,-0.631,-0.318,-0.16,0.09,0.014,-0.2,-2.64,-101.36,0.57,2.251,2.251,100.9,37,0,337
520183,1,1,8,1.13,26.03055,119.19304657,8.2,26.03055191,119.19304657,8.08,1.165,-0.613,-0.315,-0.159,0.09,0.013,-0.18,-2.64,-101.35,0.57,2.377,2.377,100.9,37,0,338
520383,1,1,8,1.13,26.03055,119.19304657,8.2,26.03055191,119.19303894,8.09,1.133,-0.595,-0.313,-0.158,0.089,0.013,-0.2,-2.63,-101.37,0.57,2.51,2.51,100.9,37,0,338
520583,1,1,8,1.13,26.03055382,119.19304657,8.2,26.03055191,119.19303894,8.09,1.101,-0.577,-0.31,-0.157,0.089,0.013,-0.19,-2.63,-101.37,0.57,2.649,2.649,100.9,37,0,340
520786,1,1,8,1.13,26.03055382,119.19304657,8.0,26.03055382,119.19304657,8.07,1.258,-0.495,-0.335,-0.108,0.105,0.008,-0.2,-2.63,-101.36,0.457,2.134,2.134,99.4,38,0,343
520994,1,1,8,1.13,26.03055382,119.19304657,8.0,26.03055382,119.19304657,8.07,1.236,-0.473,-0.333,-0.107,0.104,0.008,-0.21,-2.64,-101.36,0.457,2.259,2.259,99.4,38,0,346
521203,1,1,8,1.13,26.03055382,119.19304657,8.0,26.03055382,119.19304657,8.07,1.213,-0.451,-0.331,-0.106,0.104,0.007,-0.21,-2.63,-101.35,0.457,2.391,2.391,99.4,38,0,347
521403,1,1,8,1.13,26.03055382,119.19304657,8.0,26.03055382,119.19304657,8.07,1.192,-0.43,-0.33,-0.105,0.103,0.007,-0.2,-2.63,-101.33,0.457,2.525,2.525,99.4,38,0,347
521604,1,1,8,1.13,26.03055382,119.19304657,8.0,26.03055382,119.19304657,8.07,1.171,-0.41,-0.329,-0.104,0.103,0.007,-0.21,-2.63,-101.35,0.457,2.666,2.666,99.4,38,0,349
521813,1,1,8,1.13,26.03055382,119.19304657,7.6,26.03055382,119.19304657,7.93,1.307,-0.396,-0.469,-0.064,0.1,-0.016,-0.22,-2.63,-101.35,0.358,2.15,2.15,100.7,39,0,352
522013,1,1,8,1.13,26.03055382,119.19304657,7.6,26.03055382,119.19304657,7.93,1.294,-0.376,-0.472,-0.063,0.1,-0.016,-0.22,-2.64,-101.33,0.358,2.271,2.271,100.7,39,0,356
522213,1,1,8,1.13,26.03055382,119.19304657,7.6,26.03055382,119.19304657,7.93,1.281,-0.356,-0.475,-0.062,0.099,-0.016,-0.21,-2.62,-101.32,0.358,2.398,2.398,100.7,39,0,356
522413,1,1,8,1.13,26.03055382,119.19304657,7.6,26.03055382,119.19304657,7.92,1.269,-0.336,-0.478,-0.062,0.099,-0.017,-0.21,-2.63,-101.32,0.358,2.532,2.532,100.7,39,0,356
522613,1,1,8,1.13,26.03055763,119.19304657,7.6,26.03055573,119.19304657,7.92,1.257,-0.317,-0.482,-0.061,0.098,-0.017,-0.21,-2.64,-101.33,0.358,2.673,2.673,100.7,39,0,358
522813,1,1,8,1.13,26.03055763,119.19304657,7.5,26.03055573,119.19304657,7.79,1.364,-0.159,-0.611,-0.03,0.133,-0.038,-0.19,-2.64,-101.34,0.415,2.15,2.15,100.0,40,0,361
523013,1,1,8,1.13,26.03055763,119.19304657,7.5,26.03055573,119.19304657,7.78,1.358,-0.132,-0.618,-0.029,0.132,-0.038,-0.19,-2.65,-101.34,0.415,2.27,2.27,100.0,40,0,365
523213,1,1,8,1.13,26.03055763,119.19304657,7.5,26.03055573,119.19304657,7.77,1.352,-0.106,-0.626,-0.029,0.131,-0.037,-0.19,-2.64,-101.33,0.415,2.398,2.398,100.0,40,0,365
523413,1,1,8,1.13,26.03055763,119.19304657,7.5,26.03055763,119.19304657,7.77,1.346,-0.08,-0.633,-0.029,0.131,-0.037,-0.2,-2.64,-101.32,0.415,2.532,2.532,100.0,40,0,365
523613,1,1,8,1.13,26.03055763,119.19304657,7.5,26.03055763,119.19304657,7.76,1.34,-0.054,-0.64,-0.029,0.13,-0.037,-0.21,-2.63,-101.34,0.415,2.672,2.672,100.0,40,0,367
523813,1,1,7,1.17,26.03055763,119.19304657,6.9,26.03055763,119.19304657,7.49,1.413,-0.006,-0.906,-0.008,0.135,-0.08,-0.21,-2.63,-101.34,0.194,2.181,2.181,100.0,41,0,370
524013,1,1,7,1.17,26.03055763,119.19304657,6.9,26.03055763,119.19304657,7.48,1.412,0.021,-0.922,-0.008,0.134,-0.08,-0.2,-2.62,-101.35,0.194,2.303,2.303,100.0,41,0,374
524213,1,1,7,1.17,26.03055763,119.19304657,6.9,26.03055763,119.19304657,7.46,1.41,0.047,-0.938,-0.007,0.133,-0.08,-0.19,-2.64,-101.36,0.194,2.431,2.431,100.0,41,0,374
524413,1,1,7,1.17,26.03055763,119.19304657,6.9,26.03055763,119.19304657,7.45,1.409,0.074,-0.954,-0.007,0.132,-0.08,-0.19,-2.65,-101.37,0.194,2.567,2.567,100.0,41,0,374
524613,1,1,7,1.17,26.03055382,119.19304657,6.9,26.03055763,119.19304657,7.43,1.407,0.1,-0.97,-0.007,0.132,-0.08,-0.19,-2.65,-101.36,0.194,2.708,2.708,100.0,41,0,376
524815,1,1,7,1.17,26.03055382,119.19304657,7.3,26.03055763,119.19304657,7.38,1.457,-0.099,-1.025,0.006,0.074,-0.086,-0.19,-2.65,-101.35,0.541,2.199,2.199,100.0,42,0,379
525015,1,1,7,1.17,26.03055382,119.19304657,7.3,26.03055763,119.19304657,7.36,1.458,-0.085,-1.042,0.006,0.073,-0.086,-0.2,-2.66,-101.34,0.541,2.321,2.321,100.0,42,0,383
525223,1,1,7,1.17,26.03055382,119.19304657,7.3,26.03055763,119.19304657,7.34,1.46,-0.069,-1.06,0.007,0.073,-0.086,-0.19,-2.66,-101.34,0.541,2.455,2.455,100.0,42,0,383
525423,1,1,7,1.17,26.03055382,119.19304657,7.3,26.03055763,119.19304657,7.32,1.461,-0.055,-1.077,0.007,0.072,-0.086,-0.2,-2.67,-101.32,0.541,2.591,2.591,100.0,42,0,383
525623,1,1,7,1.17,26.03055382,119.19304657,7.3,26.03055763,119.19304657,7.31,1.462,-0.041,-1.094,0.007,0.072,-0.085,-0.19,-2.67,-101.34,0.541,2.733,2.733,100.0,42,0,385
525823,1,1,7,1.17,26.03055382,119.19304657,7.0,26.03055573,119.19304657,7.2,1.492,-0.193,-1.203,0.015,0.029,-0.1,-0.18,-2.67,-101.35,0.391,2.209,2.209,100.0,43,0,389
526023,1,1,7,1.17,26.03055382,119.19304657,7.0,26.03055573,119.19304657,7.18,1.494,-0.187,-1.223,0.015,0.029,-0.1,-0.19,-2.65,-101.36,0.391,2.331,2.331,100.0,43,0,392
526223,1,1,7,1.17,26.03055382,119.19304657,7.0,26.03055573,119.19304657,7.16,1.497,-0.181,-1.243,0.015,0.029,-0.099,-0.2,-2.65,-101.38,0.391,2.46,2.46,100.0,43,0,392
526423,1,1,7,1.17,26.03055382,119.19304657,7.0,26.03055573,119.19304657,7.14,1.5,-0.176,-1.263,0.015,0.029,-0.099,-0.2,-2.65,-101.37,0.391,2.595,2.595,100.0,43,0,392
526623,1,1,7,1.17,26.03055382,119.19304657,7.0,26.03055573,119.19304657,7.12,1.503,-0.17,-1.282,0.015,0.029,-0.099,-0.19,-2.66,-101.37,0.391,2.737,2.737,100.0,43,0,394
526826,1,1,7,1.17,26.03055382,119.19304657,7.0,26.03055573,119.19304657,7.06,1.516,-0.275,-1.337,0.018,0.0,-0.105,-0.18,-2.68,-101.38,0.256,2.212,2.212,100.0,44,0,398
