t_ms,initialized,gps_fix,satellites,hdop,gps_lat,gps_lon,gps_alt_m,est_lat,est_lon,est_alt_m,e_m,n_m,u_m,ve_mps,vn_mps,vu_mps,roll_deg,pitch_deg,yaw_deg,innov_xy_m,sigma_e_m,sigma_n_m,imu_hz,gps_updates,gps_rejects,nmea_count
3029313,0,0,0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,-3.69,-34.7,0.0,0.0,0.0,0.0,0,0,0
3029513,0,0,0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,-3.73,-34.76,0.0,0.0,0.0,0.0,0,0,0
3029713,0,0,0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,-3.75,-34.8,0.0,0.0,0.0,0.0,0,0,0
3029913,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,-3.77,-34.79,0.0,0.0,0.0,0.0,0,0,3
3030114,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,-3.73,-34.77,0.0,0.0,0.0,100.9,0,0,6
3030323,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,-3.76,-34.82,0.0,0.0,0.0,100.9,0,0,6
3030523,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,-3.78,-34.85,0.0,0.0,0.0,100.9,0,0,6
3030723,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,-3.79,-34.89,0.0,0.0,0.0,100.9,0,0,6
3030923,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,-3.79,-34.93,0.0,0.0,0.0,100.9,0,0,9
3031123,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,-3.8,-34.97,0.0,0.0,0.0,100.1,0,0,12
3031323,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,-3.81,-34.96,0.0,0.0,0.0,100.1,0,0,12
3031523,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,-3.81,-34.99,0.0,0.0,0.0,100.1,0,0,12
3031723,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,-3.74,-35.49,0.0,0.0,0.0,100.1,0,0,12
3031923,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,-3.8,-35.11,0.0,0.0,0.0,100.1,0,0,12
3032123,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,-3.83,-34.85,0.0,0.0,0.0,100.0,0,0,16
3032323,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,-3.83,-34.69,0.0,0.0,0.0,100.0,0,0,18
3032523,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,-3.85,-34.51,0.0,0.0,0.0,100.0,0,0,18
3032723,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,-3.85,-34.39,0.0,0.0,0.0,100.0,0,0,18
3032923,0,0,0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,-3.84,-34.27,0.0,0.0,0.0,100.0,0,0,21
