t,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
81.226,1.0024,-0.1511,0.0564,0.542,1.069,-0.382,15.58
81.251,1.0037,-0.1506,0.0574,0.649,1.214,-0.328,15.58
81.276,1.0044,-0.1558,0.0544,0.618,1.115,-0.344,15.57
81.301,1.0012,-0.156,0.0591,0.74,1.023,-0.29,15.58
81.326,1.0051,-0.1514,0.0613,0.679,1.084,-0.206,15.58
81.351,1.0039,-0.1499,0.0554,0.634,1.168,-0.267,15.55
81.376,1.0007,-0.1528,0.0627,0.664,1.145,-0.305,15.57
81.401,1.0051,-0.1553,0.0562,0.687,1.084,-0.328,15.56
81.426,1.0024,-0.1543,0.0562,0.626,1.153,-0.26,15.55
81.451,1.002,-0.1499,0.0491,0.672,1.069,-0.282,15.56
81.476,1.0044,-0.1548,0.0535,0.702,1.198,-0.366,15.57
81.501,1.0039,-0.1523,0.0571,0.687,1.145,-0.252,15.57
81.526,1.0046,-0.1497,0.0503,0.672,1.137,-0.313,15.55
81.551,1.002,-0.1548,0.0579,0.672,1.076,-0.221,15.6
81.576,1.0037,-0.1514,0.0537,0.733,1.145,-0.214,15.58
81.601,1.0002,-0.1519,0.0552,0.702,1.084,-0.336,15.58
81.626,1.0027,-0.1541,0.051,0.687,1.16,-0.313,15.57
81.651,1.0032,-0.1497,0.0542,0.649,1.16,-0.389,15.57
81.676,1.001,-0.1506,0.0505,0.771,1.115,-0.29,15.54
81.701,1.0007,-0.1523,0.0586,0.687,1.275,-0.16,15.54
81.726,0.9998,-0.1528,0.0527,0.756,1.191,-0.214,15.55
81.751,1.0039,-0.1511,0.0557,0.702,1.099,-0.237,15.58
81.776,1.0051,-0.1504,0.0535,0.71,1.153,-0.389,15.56
81.801,1.0037,-0.1536,0.0583,0.695,1.145,-0.267,15.55
81.826,1.0049,-0.1519,0.0574,0.71,1.031,-0.305,15.55
81.851,0.9976,-0.1523,0.0603,0.672,1.244,-0.244,15.58
81.876,1.0034,-0.1494,0.0566,0.634,1.206,-0.221,15.57
81.901,1.0017,-0.1504,0.0637,0.634,1.145,-0.191,15.57
81.926,1.0034,-0.1511,0.0525,0.634,1.115,-0.252,15.57
81.951,1.0046,-0.1521,0.0532,0.74,1.092,-0.267,15.57
81.976,0.9973,-0.1523,0.0576,0.634,1.122,-0.267,15.57
82.001,1.0005,-0.1526,0.0557,0.641,1.206,-0.244,15.55
82.026,1.0044,-0.1506,0.0608,0.634,1.092,-0.244,15.54
82.051,1.0,-0.1511,0.0605,0.679,1.023,-0.206,15.57
82.076,0.9978,-0.1509,0.0537,0.725,1.168,-0.267,15.54
82.101,1.0032,-0.1489,0.0581,0.672,1.061,-0.275,15.54
82.126,1.0017,-0.1536,0.0559,0.656,1.046,-0.321,15.56
82.151,1.0024,-0.1521,0.0566,0.664,1.084,-0.122,15.54
82.176,1.0056,-0.1501,0.0527,0.71,1.076,-0.298,15.54
82.201,1.0071,-0.1494,0.0627,0.702,1.206,-0.389,15.55
82.226,1.0042,-0.1506,0.0496,0.58,1.137,-0.252,15.54
82.251,1.0002,-0.1519,0.0601,0.618,1.107,-0.29,15.58
82.276,1.001,-0.1519,0.053,0.71,1.137,-0.153,15.54
82.301,1.0015,-0.1526,0.0605,0.664,1.168,-0.244,15.55
82.326,0.9973,-0.1543,0.0552,0.733,1.168,-0.275,15.53
82.351,1.0029,-0.1526,0.0559,0.725,1.137,-0.305,15.58
82.376,1.0032,-0.1526,0.0581,0.725,1.122,-0.244,15.56
82.401,1.0029,-0.1541,0.0547,0.679,1.053,-0.298,15.55
82.426,1.0022,-0.1545,0.0547,0.702,1.053,-0.206,15.55
82.451,1.001,-0.1514,0.0598,0.672,0.992,-0.252,15.56
82.476,1.0046,-0.1489,0.0581,0.718,1.061,-0.366,15.55
82.501,1.002,-0.1511,0.0498,0.664,1.168,-0.198,15.55
82.526,1.0027,-0.1492,0.0625,0.702,1.076,-0.244,15.55
82.551,1.0012,-0.1533,0.0571,0.626,1.191,-0.244,15.53
82.576,1.0022,-0.1501,0.0591,0.565,1.168,-0.237,15.57
82.601,1.0068,-0.1565,0.0518,0.687,1.107,-0.305,15.52
82.626,1.0042,-0.1562,0.0603,0.618,1.031,-0.29,15.55
82.651,1.0012,-0.1489,0.0583,0.695,1.084,-0.198,15.53
82.676,1.0029,-0.1509,0.0603,0.679,1.099,-0.305,15.53
82.701,1.0032,-0.1531,0.0591,0.634,1.153,-0.267,15.52
82.726,1.0024,-0.1519,0.0559,0.733,1.115,-0.206,15.58
82.751,1.0034,-0.1521,0.0569,0.664,1.229,-0.267,15.54
82.776,1.002,-0.1509,0.0547,0.634,1.053,-0.244,15.56
82.801,1.002,-0.1528,0.052,0.634,1.122,-0.328,15.53
82.826,1.0034,-0.1543,0.0576,0.649,1.053,-0.321,15.52
82.851,1.0037,-0.1528,0.0544,0.649,1.145,-0.366,15.51
82.876,1.0032,-0.1533,0.0564,0.603,1.115,-0.206,15.56
82.901,0.9983,-0.1484,0.0615,0.611,1.183,-0.298,15.54
82.926,1.0046,-0.1548,0.0571,0.664,1.168,-0.214,15.5
82.951,1.0071,-0.1531,0.0566,0.756,1.137,-0.237,15.52
82.976,1.0029,-0.1565,0.05,0.695,1.168,-0.275,15.52
83.001,1.0034,-0.1521,0.0615,0.649,1.214,-0.321,15.54
83.026,1.0012,-0.1541,0.0564,0.634,1.069,-0.336,15.52
83.051,1.001,-0.1526,0.0596,0.672,1.122,-0.237,15.53
83.076,0.9998,-0.1543,0.0552,0.779,1.107,-0.237,15.53
83.101,1.0,-0.1509,0.0581,0.618,1.168,-0.244,15.52
83.126,0.9998,-0.1536,0.0586,0.702,1.122,-0.267,15.55
83.151,0.9983,-0.1521,0.0535,0.725,1.084,-0.313,15.54
83.176,1.0002,-0.1519,0.061,0.649,1.092,-0.237,15.52
83.201,1.0037,-0.1499,0.0542,0.649,1.061,-0.252,15.55
83.226,1.0046,-0.1514,0.0574,0.679,1.107,-0.237,15.5
83.251,1.0012,-0.1528,0.0576,0.687,1.076,-0.206,15.53
83.276,1.0046,-0.1536,0.05,0.641,1.107,-0.29,15.54
83.301,1.0027,-0.1501,0.054,0.656,1.092,-0.244,15.51
83.326,1.0027,-0.1509,0.0552,0.71,1.008,-0.29,15.52
83.351,1.0032,-0.1521,0.052,0.641,1.153,-0.321,15.49
83.376,1.0029,-0.1501,0.0591,0.718,1.198,-0.229,15.52
83.401,1.0032,-0.1509,0.0535,0.672,1.023,-0.267,15.51
83.426,1.0022,-0.1526,0.0613,0.725,1.153,-0.221,15.54
83.451,1.0012,-0.1504,0.0591,0.687,1.107,-0.252,15.55
83.476,0.9983,-0.1553,0.0537,0.618,1.176,-0.29,15.53
83.501,1.0054,-0.1526,0.0574,0.771,1.084,-0.145,15.49
83.526,1.0034,-0.1511,0.0571,0.718,1.153,-0.321,15.52
83.551,1.0063,-0.1543,0.0605,0.649,1.214,-0.321,15.5
83.576,1.0022,-0.1541,0.0576,0.634,1.183,-0.221,15.52
83.601,1.0051,-0.1526,0.0598,0.756,1.053,-0.336,15.51
83.626,0.998,-0.1514,0.0591,0.725,1.13,-0.244,15.52
83.651,1.0061,-0.1521,0.0559,0.74,1.13,-0.267,15.53
83.676,1.0042,-0.1536,0.0613,0.725,1.183,-0.321,15.52
83.701,1.0066,-0.1499,0.0649,0.672,1.191,-0.168,15.52
83.726,1.0012,-0.1528,0.0571,0.718,1.13,-0.214,15.5
83.751,1.0005,-0.1509,0.0579,0.702,1.099,-0.282,15.5
83.776,1.0029,-0.1521,0.0562,0.763,0.939,-0.26,15.51
83.801,1.0015,-0.1514,0.0549,0.702,1.16,-0.267,15.54
83.826,1.0061,-0.1519,0.0574,0.748,1.107,-0.313,15.54
83.851,1.0022,-0.1523,0.0566,0.779,1.115,-0.244,15.52
83.876,1.0029,-0.1511,0.0647,0.664,1.26,-0.298,15.52
83.901,1.002,-0.1526,0.0569,0.626,1.13,-0.176,15.5
83.926,0.9998,-0.1548,0.0608,0.664,1.168,-0.328,15.54
83.951,1.0015,-0.1472,0.0596,0.656,1.069,-0.282,15.51
83.976,1.0,-0.1567,0.0544,0.74,1.069,-0.252,15.5
84.001,0.9995,-0.1536,0.0623,0.687,1.099,-0.176,15.51
84.026,1.0039,-0.1516,0.0627,0.71,1.099,-0.298,15.52
84.051,1.0024,-0.1509,0.0566,0.687,1.137,-0.267,15.54
84.076,1.0017,-0.1511,0.0544,0.74,1.107,-0.275,15.5
84.101,0.9998,-0.1506,0.0623,0.725,1.168,-0.237,15.51
84.126,1.0032,-0.1521,0.0564,0.603,1.206,-0.282,15.53
84.151,1.0034,-0.1531,0.063,0.725,1.145,-0.344,15.52
84.176,1.0002,-0.1541,0.0566,0.641,1.092,-0.328,15.5
84.201,1.0044,-0.1497,0.0591,0.733,1.061,-0.267,15.5
84.226,1.0007,-0.1519,0.0564,0.702,1.153,-0.305,15.49
84.251,1.002,-0.1521,0.061,0.656,1.183,-0.282,15.51
84.276,1.0017,-0.1521,0.0566,0.603,1.107,-0.305,15.49
84.301,1.0027,-0.1538,0.0608,0.71,1.092,-0.305,15.49
84.326,1.0005,-0.1531,0.0645,0.794,1.092,-0.29,15.5
84.351,1.0034,-0.1516,0.0554,0.656,1.183,-0.313,15.5
84.376,1.0027,-0.1531,0.0544,0.74,1.076,-0.237,15.49
84.401,1.0024,-0.1504,0.0566,0.664,1.191,-0.252,15.49
84.426,0.9998,-0.1538,0.054,0.618,1.198,-0.191,15.52
84.451,1.0032,-0.1567,0.0566,0.718,1.0,-0.351,15.51
84.476,1.0037,-0.1533,0.0654,0.679,1.107,-0.267,15.49
84.501,1.002,-0.1479,0.0588,0.725,1.153,-0.267,15.48
84.526,1.001,-0.1499,0.0591,0.725,1.122,-0.305,15.5
84.551,1.0022,-0.1538,0.0552,0.74,1.076,-0.42,15.49
84.576,1.0049,-0.1499,0.053,0.702,1.168,-0.13,15.49
84.601,1.0061,-0.1526,0.0608,0.71,1.176,-0.313,15.52
84.626,1.0049,-0.1531,0.0542,0.634,1.023,-0.137,15.49
84.651,1.0029,-0.1536,0.0625,0.725,1.191,-0.282,15.51
84.676,0.9978,-0.1545,0.0645,0.595,1.122,-0.351,15.48
84.701,1.0034,-0.1528,0.0605,0.634,1.267,-0.321,15.49
84.726,0.9995,-0.1536,0.0537,0.695,1.221,-0.344,15.52
84.751,1.0034,-0.1516,0.0596,0.672,1.115,-0.397,15.51
84.776,1.001,-0.1548,0.0581,0.641,1.183,-0.313,15.47
84.801,1.0032,-0.1536,0.0598,0.656,1.069,-0.244,15.52
84.826,1.0051,-0.1528,0.0596,0.634,1.099,-0.214,15.49
84.851,1.0024,-0.1521,0.061,0.687,1.122,-0.229,15.49
84.876,1.0005,-0.1499,0.0537,0.672,1.13,-0.244,15.47
84.901,1.0039,-0.1509,0.0491,0.702,1.115,-0.237,15.49
84.926,0.9995,-0.1479,0.0581,0.626,1.137,-0.282,15.51
84.951,1.0049,-0.1526,0.0618,0.679,1.229,-0.29,15.49
84.976,0.9993,-0.1548,0.0569,0.641,1.115,-0.26,15.5
85.001,1.0027,-0.1523,0.0566,0.695,1.145,-0.321,15.5
85.026,0.9993,-0.1499,0.0632,0.687,1.122,-0.313,15.48
85.051,0.9988,-0.1506,0.0632,0.74,1.092,-0.313,15.47
85.076,1.002,-0.155,0.0518,0.702,1.206,-0.305,15.49
85.101,1.0034,-0.1497,0.0581,0.71,1.145,-0.305,15.5
85.126,1.0046,-0.1487,0.064,0.656,1.176,-0.206,15.48
85.151,1.0034,-0.1499,0.0574,0.649,1.183,-0.237,15.48
85.176,1.0005,-0.1506,0.0549,0.718,1.176,-0.252,15.47
85.201,1.0056,-0.1516,0.0581,0.733,1.099,-0.298,15.49
85.226,1.0039,-0.1487,0.0654,0.641,1.061,-0.275,15.48
85.251,1.002,-0.1506,0.0591,0.672,1.137,-0.252,15.49
85.276,1.0037,-0.1533,0.0576,0.634,1.107,-0.229,15.48
85.301,1.0029,-0.1511,0.0583,0.672,1.031,-0.252,15.48
85.326,1.0044,-0.1531,0.0557,0.695,1.122,-0.298,15.51
85.351,1.002,-0.1541,0.0557,0.641,1.137,-0.214,15.48
85.376,1.001,-0.1545,0.0603,0.687,1.137,-0.305,15.46
85.401,1.0037,-0.1509,0.0586,0.649,1.176,-0.221,15.49
85.426,0.9993,-0.1538,0.053,0.649,1.176,-0.26,15.47
85.451,1.0017,-0.1521,0.0554,0.634,1.183,-0.214,15.48
85.476,1.0046,-0.1523,0.0576,0.687,1.122,-0.313,15.49
85.501,1.0044,-0.1484,0.0562,0.603,1.168,-0.305,15.46
85.526,1.0012,-0.1558,0.0564,0.626,1.137,-0.237,15.47
85.551,1.0024,-0.1528,0.053,0.672,1.191,-0.221,15.49
85.576,1.0002,-0.1543,0.0518,0.664,1.099,-0.252,15.46
85.601,1.0022,-0.1506,0.0532,0.687,1.153,-0.237,15.47
85.626,1.001,-0.1497,0.0535,0.718,1.107,-0.321,15.48
85.651,1.0051,-0.1526,0.0593,0.725,1.053,-0.282,15.49
85.676,1.0029,-0.1538,0.0613,0.664,1.16,-0.26,15.49
85.701,1.0002,-0.1506,0.0586,0.695,1.061,-0.267,15.49
85.726,1.0027,-0.1523,0.061,0.672,1.183,-0.313,15.48
85.751,1.0039,-0.1521,0.0564,0.641,1.183,-0.206,15.46
85.776,1.0002,-0.1536,0.0552,0.679,1.221,-0.244,15.48
85.801,1.002,-0.1509,0.0576,0.733,1.099,-0.328,15.48
85.826,0.9995,-0.1553,0.0596,0.695,1.122,-0.328,15.48
85.851,0.999,-0.1519,0.0566,0.588,1.13,-0.26,15.46
85.876,1.0029,-0.1528,0.0532,0.718,1.137,-0.229,15.45
85.901,1.0042,-0.1509,0.0544,0.695,1.122,-0.336,15.47
85.926,1.0017,-0.1533,0.054,0.695,1.16,-0.282,15.47
85.951,1.0044,-0.1531,0.0547,0.634,1.092,-0.252,15.49
85.976,1.0005,-0.1482,0.0552,0.664,1.046,-0.214,15.45
86.001,1.0012,-0.1548,0.0574,0.618,1.16,-0.237,15.48
86.026,1.0056,-0.1565,0.0549,0.679,1.214,-0.282,15.49
86.051,1.0017,-0.1536,0.0569,0.725,1.244,-0.206,15.48
86.076,0.999,-0.1511,0.0588,0.664,1.115,-0.282,15.46
86.101,1.0054,-0.1489,0.0586,0.672,1.115,-0.321,15.46
86.126,1.0,-0.1567,0.0603,0.695,1.122,-0.198,15.46
86.151,1.0076,-0.1523,0.0581,0.687,1.168,-0.198,15.46
86.176,1.0044,-0.1487,0.0596,0.641,1.145,-0.221,15.47
86.201,1.0012,-0.1521,0.05,0.679,1.099,-0.275,15.47
86.226,1.0037,-0.1545,0.0596,0.74,1.107,-0.397,15.47
86.251,1.001,-0.1523,0.0554,0.58,1.214,-0.313,15.43
86.276,1.0042,-0.1558,0.0593,0.748,1.084,-0.168,15.48
86.301,1.0032,-0.1543,0.0566,0.687,1.191,-0.29,15.46
86.326,1.0063,-0.1526,0.0535,0.618,1.16,-0.282,15.46
86.351,1.0029,-0.1499,0.0542,0.725,1.092,-0.26,15.46
86.376,1.0054,-0.1489,0.0562,0.664,1.099,-0.176,15.45
86.401,0.998,-0.1497,0.0535,0.695,1.053,-0.267,15.47
86.426,1.0042,-0.157,0.0576,0.702,0.962,-0.298,15.44
86.451,1.0027,-0.1499,0.0547,0.664,1.107,-0.275,15.47
86.476,1.0015,-0.1545,0.0569,0.656,1.153,-0.313,15.44
86.501,1.0022,-0.1538,0.0559,0.779,1.183,-0.366,15.45
86.526,1.0054,-0.1504,0.061,0.687,1.168,-0.252,15.44
86.551,0.9985,-0.1531,0.0557,0.687,1.092,-0.229,15.46
86.576,1.0015,-0.1531,0.0549,0.733,1.198,-0.298,15.47
86.601,1.0012,-0.1484,0.0549,0.672,1.13,-0.29,15.46
86.626,1.0002,-0.1519,0.0576,0.634,1.115,-0.267,15.45
86.651,1.001,-0.1528,0.0605,0.649,1.183,-0.267,15.43
86.676,1.0002,-0.1523,0.0525,0.634,1.13,-0.267,15.42
86.701,1.0044,-0.1531,0.0549,0.664,1.122,-0.229,15.44
86.726,1.0034,-0.156,0.0549,0.718,1.183,-0.237,15.45
86.751,1.001,-0.1528,0.0583,0.634,1.176,-0.244,15.43
86.776,0.9983,-0.1487,0.0581,0.656,1.153,-0.359,15.43
86.801,1.0022,-0.156,0.0618,0.725,1.153,-0.229,15.43
86.826,1.0027,-0.1545,0.0605,0.756,1.084,-0.214,15.42
86.851,1.0,-0.1506,0.0593,0.687,1.038,-0.214,15.46
86.876,1.001,-0.1531,0.0566,0.649,1.168,-0.305,15.43
86.901,1.0039,-0.1494,0.0605,0.649,1.069,-0.313,15.44
86.926,1.002,-0.1511,0.0598,0.679,1.176,-0.267,15.42
86.951,1.0,-0.1477,0.0627,0.641,1.191,-0.176,15.42
86.976,1.0054,-0.1519,0.0542,0.565,1.084,-0.321,15.43
87.001,1.0054,-0.1558,0.0544,0.718,1.13,-0.397,15.43
87.026,0.9995,-0.1521,0.0579,0.672,1.221,-0.191,15.43
87.051,0.9988,-0.1528,0.0547,0.656,1.16,-0.321,15.44
87.076,1.0017,-0.1509,0.0557,0.649,1.115,-0.267,15.45
87.101,1.0049,-0.1548,0.0537,0.656,1.221,-0.298,15.44
87.126,1.001,-0.1523,0.0601,0.71,1.046,-0.282,15.44
87.151,1.0049,-0.1516,0.0532,0.611,1.168,-0.405,15.41
87.176,0.9978,-0.1523,0.0601,0.603,1.183,-0.313,15.42
87.201,1.0024,-0.1538,0.0549,0.687,1.069,-0.298,15.43
87.226,1.0022,-0.1538,0.0554,0.626,1.076,-0.328,15.45
87.251,1.002,-0.1516,0.0596,0.649,1.092,-0.366,15.41
87.276,1.0007,-0.1497,0.0564,0.695,1.137,-0.321,15.45
87.301,1.0034,-0.1479,0.0562,0.718,1.137,-0.336,15.42
87.326,1.0027,-0.1548,0.0527,0.763,1.092,-0.313,15.43
87.351,1.002,-0.1523,0.053,0.672,1.069,-0.29,15.43
87.376,1.0015,-0.1545,0.0583,0.679,1.206,-0.168,15.43
87.401,1.0051,-0.1526,0.0542,0.725,1.153,-0.26,15.43
87.426,1.0017,-0.1504,0.0598,0.74,1.076,-0.29,15.42
87.451,1.0037,-0.1506,0.0583,0.649,1.099,-0.252,15.43
87.476,1.002,-0.1536,0.0591,0.71,1.046,-0.389,15.44
87.501,1.0022,-0.1519,0.0554,0.695,1.069,-0.229,15.46
87.526,1.0015,-0.1531,0.0591,0.695,1.153,-0.214,15.44
87.551,1.0042,-0.1543,0.0522,0.672,1.122,-0.298,15.42
87.576,1.001,-0.1499,0.0576,0.695,1.107,-0.267,15.41
87.601,0.9998,-0.1531,0.0576,0.702,1.206,-0.282,15.41
87.626,1.0027,-0.1509,0.0579,0.557,1.183,-0.321,15.45
87.651,0.998,-0.1511,0.0549,0.695,1.206,-0.366,15.44
87.676,1.0024,-0.1499,0.0576,0.618,1.084,-0.214,15.43
87.701,1.0039,-0.1514,0.0559,0.779,1.16,-0.374,15.43
87.726,1.0007,-0.1528,0.0615,0.718,1.107,-0.244,15.42
87.751,1.0024,-0.1516,0.0608,0.603,1.145,-0.282,15.42
87.776,1.0037,-0.1521,0.0527,0.626,1.153,-0.267,15.45
87.801,0.9993,-0.1548,0.0635,0.672,1.115,-0.237,15.4
87.826,1.0017,-0.1543,0.0562,0.664,1.076,-0.198,15.41
87.851,1.0015,-0.1541,0.0623,0.611,1.206,-0.229,15.45
87.876,0.9998,-0.1523,0.0549,0.672,1.076,-0.252,15.42
87.901,1.0029,-0.1531,0.0605,0.656,1.061,-0.237,15.39
87.926,1.0034,-0.1541,0.0544,0.74,1.137,-0.298,15.42
87.951,1.0015,-0.1528,0.0586,0.71,1.206,-0.328,15.43
87.976,1.0032,-0.1538,0.0569,0.687,1.084,-0.229,15.42
88.001,1.0002,-0.1511,0.0542,0.649,1.053,-0.351,15.41
88.026,0.9998,-0.1484,0.0596,0.664,1.084,-0.26,15.43
88.051,1.0042,-0.156,0.0564,0.664,1.107,-0.29,15.41
88.076,1.0032,-0.156,0.0579,0.656,1.092,-0.275,15.43
88.101,1.0024,-0.1531,0.0588,0.687,1.122,-0.191,15.43
88.126,1.0046,-0.1519,0.0569,0.672,1.122,-0.267,15.42
88.151,1.0012,-0.1541,0.0559,0.756,1.046,-0.252,15.41
88.176,1.0044,-0.1521,0.061,0.649,1.061,-0.275,15.43
88.201,1.0037,-0.1501,0.0635,0.702,1.069,-0.282,15.41
88.226,1.0017,-0.1565,0.0637,0.748,1.122,-0.282,15.39
88.251,1.0039,-0.155,0.0566,0.786,0.992,-0.267,15.4
88.276,1.0007,-0.157,0.0564,0.71,1.168,-0.282,15.41
88.301,1.0007,-0.1492,0.0566,0.672,1.206,-0.351,15.4
88.326,0.9993,-0.1497,0.0576,0.565,1.198,-0.237,15.38
88.351,1.0022,-0.1548,0.0574,0.679,1.092,-0.26,15.39
88.376,1.0007,-0.1536,0.0598,0.672,1.221,-0.237,15.4
88.401,1.0032,-0.1555,0.061,0.74,1.115,-0.252,15.4
88.426,1.0029,-0.1516,0.0574,0.718,0.992,-0.229,15.41
88.451,1.0022,-0.1504,0.0496,0.695,1.107,-0.328,15.41
88.476,1.0029,-0.1494,0.0544,0.656,1.168,-0.191,15.42
88.501,1.0051,-0.1531,0.0562,0.763,1.107,-0.267,15.39
88.526,1.0044,-0.1506,0.0596,0.641,1.092,-0.267,15.4
88.551,1.0027,-0.155,0.0608,0.618,1.084,-0.328,15.38
88.576,1.002,-0.1516,0.0566,0.618,1.115,-0.29,15.4
88.601,1.0015,-0.1536,0.0583,0.71,1.084,-0.229,15.41
88.626,1.0042,-0.1511,0.0593,0.649,1.214,-0.282,15.38
88.651,1.0095,-0.1521,0.0635,0.634,1.176,-0.282,15.38
88.676,1.0049,-0.1536,0.0566,0.641,1.191,-0.29,15.4
88.701,1.0022,-0.1494,0.063,0.618,1.237,-0.344,15.39
88.726,1.001,-0.1523,0.0549,0.733,1.099,-0.221,15.37
88.751,1.0005,-0.1509,0.0603,0.634,1.137,-0.351,15.42
88.776,1.0017,-0.1501,0.0564,0.603,0.992,-0.305,15.41
88.801,1.0042,-0.1545,0.0518,0.733,1.099,-0.313,15.39
88.826,1.0054,-0.1497,0.0579,0.656,1.176,-0.267,15.39
88.851,1.0,-0.1506,0.0544,0.71,1.122,-0.275,15.39
88.876,1.0059,-0.1543,0.0571,0.634,1.084,-0.344,15.39
88.901,1.0059,-0.1504,0.0535,0.634,1.359,-0.389,15.4
88.926,1.0071,-0.1516,0.051,0.672,1.153,-0.252,15.4
88.951,1.0068,-0.1536,0.0588,0.702,1.137,-0.328,15.4
88.976,1.0081,-0.1541,0.0537,0.649,0.954,-0.336,15.39
89.001,1.0017,-0.1497,0.0574,0.687,1.115,-0.26,15.39
89.026,1.0005,-0.1516,0.0586,0.649,1.198,-0.344,15.38
89.051,1.0002,-0.1533,0.0574,0.71,1.176,-0.305,15.39
89.076,1.0032,-0.1504,0.0635,0.626,1.16,-0.405,15.41
89.101,1.0042,-0.1499,0.0562,0.588,1.153,-0.275,15.4
89.126,1.0027,-0.1541,0.0591,0.695,1.076,-0.183,15.38
89.151,1.0007,-0.156,0.0574,0.679,1.206,-0.298,15.38
89.176,1.0002,-0.1548,0.0625,0.672,1.046,-0.275,15.35
89.201,1.0044,-0.1541,0.0542,0.656,1.061,-0.282,15.41
89.226,0.9998,-0.1526,0.0623,0.718,1.061,-0.305,15.41
89.251,1.0051,-0.1553,0.0566,0.595,1.206,-0.267,15.41
89.276,1.0037,-0.1499,0.062,0.71,1.198,-0.221,15.41
89.301,1.0022,-0.155,0.061,0.733,1.092,-0.305,15.38
89.326,1.0068,-0.1541,0.0615,0.695,1.214,-0.229,15.4
89.351,1.0012,-0.1528,0.0608,0.672,1.031,-0.374,15.41
89.376,1.0046,-0.1504,0.0557,0.74,1.168,-0.313,15.4
89.401,1.0012,-0.1509,0.0596,0.611,1.092,-0.244,15.36
89.426,1.0015,-0.1523,0.0598,0.763,1.16,-0.237,15.38
89.451,0.998,-0.1528,0.0652,0.702,1.076,-0.229,15.41
89.476,1.002,-0.1523,0.0576,0.679,1.168,-0.275,15.37
89.501,0.9995,-0.1501,0.0576,0.687,1.145,-0.344,15.38
89.526,1.001,-0.1509,0.0598,0.702,1.099,-0.244,15.4
89.551,1.0024,-0.1531,0.0564,0.679,1.26,-0.252,15.38
89.576,1.0032,-0.1528,0.0583,0.756,1.076,-0.282,15.38
89.601,1.0032,-0.1541,0.0605,0.74,1.092,-0.305,15.38
89.626,1.0032,-0.1526,0.0608,0.649,1.145,-0.298,15.37
89.651,1.001,-0.1509,0.0586,0.656,1.099,-0.275,15.39
89.676,1.0066,-0.1548,0.0535,0.664,1.176,-0.298,15.38
89.701,1.0024,-0.1575,0.0588,0.702,1.107,-0.191,15.4
89.726,1.0042,-0.1548,0.0566,0.71,1.069,-0.298,15.39
89.751,1.0054,-0.1533,0.0576,0.611,1.099,-0.237,15.4
89.776,1.002,-0.1509,0.0625,0.763,1.092,-0.313,15.38
89.801,1.0007,-0.1521,0.0603,0.71,1.099,-0.305,15.39
89.826,1.0039,-0.1484,0.0566,0.664,1.015,-0.244,15.4
89.851,1.0039,-0.1511,0.0591,0.695,1.122,-0.282,15.38
89.876,1.0039,-0.1528,0.0593,0.618,1.16,-0.321,15.38
89.901,1.0051,-0.1523,0.0632,0.702,1.267,-0.313,15.38
89.926,1.0044,-0.1509,0.061,0.634,1.122,-0.198,15.38
89.951,1.0042,-0.1523,0.062,0.702,1.092,-0.313,15.37
89.976,1.0027,-0.1567,0.0574,0.679,1.015,-0.229,15.38
90.001,1.0034,-0.1536,0.0657,0.74,1.229,-0.328,15.39
90.026,1.001,-0.1536,0.0647,0.611,1.107,-0.252,15.39
90.051,1.0032,-0.1528,0.0588,0.672,1.107,-0.244,15.36
90.076,1.0049,-0.1541,0.0598,0.71,1.099,-0.267,15.37
90.101,1.0051,-0.1548,0.0535,0.748,1.145,-0.313,15.36
90.126,1.0042,-0.156,0.0605,0.649,1.092,-0.221,15.39
90.151,1.0015,-0.1514,0.0615,0.718,1.145,-0.305,15.35
90.176,1.0007,-0.1541,0.0598,0.687,1.176,-0.267,15.38
90.201,1.0022,-0.1545,0.0605,0.71,1.076,-0.26,15.36
90.226,1.0046,-0.1528,0.0591,0.74,1.191,-0.252,15.38
90.251,1.0012,-0.1531,0.0564,0.679,1.076,-0.214,15.37
90.276,1.0007,-0.1519,0.0576,0.679,1.137,-0.221,15.36
90.301,1.0012,-0.1543,0.0579,0.634,1.16,-0.26,15.37
90.326,1.0034,-0.1504,0.0566,0.672,1.069,-0.29,15.35
90.351,1.0024,-0.1519,0.062,0.74,1.221,-0.305,15.36
90.376,1.0017,-0.1519,0.0618,0.679,1.137,-0.374,15.39
90.401,1.0032,-0.155,0.0554,0.664,1.191,-0.321,15.37
90.426,1.0029,-0.1531,0.0591,0.71,1.107,-0.29,15.36
90.451,1.002,-0.1558,0.061,0.695,1.099,-0.282,15.37
90.476,0.9998,-0.1497,0.0557,0.718,1.122,-0.267,15.37
90.501,1.0024,-0.1526,0.0576,0.71,1.061,-0.267,15.39
90.526,1.0046,-0.1523,0.0576,0.649,1.145,-0.267,15.36
90.551,1.0066,-0.1519,0.0613,0.763,1.137,-0.313,15.37
90.576,1.0012,-0.1528,0.0583,0.725,1.176,-0.229,15.35
90.601,0.9976,-0.1538,0.0574,0.695,1.023,-0.366,15.36
90.626,1.0027,-0.1558,0.0571,0.58,1.137,-0.26,15.33
90.651,1.0039,-0.1567,0.0583,0.733,1.092,-0.282,15.38
90.676,0.9988,-0.1492,0.0608,0.702,1.038,-0.344,15.35
