# purpose,attitude fusion experiment
# label,level_static
# sample_hz,50
# duration_s,60
# sda_gpio,21
# scl_gpio,22
# wifi,off
t_ms,label,ax_g,ay_g,az_g,temp_c,gx_dps,gy_dps,gz_dps,mx_raw,my_raw,mz_raw
10500,level_static,-0.032959,0.013672,1.027100,43.698,0.267176,0.969466,-0.114504,222,208,259
10520,level_static,-0.029541,0.016602,1.017578,43.680,0.221374,0.877863,0.030534,222,208,259
10540,level_static,-0.034180,0.014893,1.026855,43.712,0.221374,0.923664,-0.145038,222,208,259
10560,level_static,-0.035889,0.015137,1.026611,43.689,0.213740,1.038168,-0.030534,222,208,259
10580,level_static,-0.031250,0.011963,1.026855,43.736,0.213740,0.839695,-0.152672,223,207,260
10600,level_static,-0.032471,0.019043,1.023682,43.692,0.305344,0.977099,-0.045802,223,207,260
10620,level_static,-0.032471,0.018066,1.032471,43.651,0.259542,0.969466,-0.106870,223,207,260
10640,level_static,-0.030029,0.018066,1.021973,43.701,0.198473,0.977099,-0.221374,222,208,258
10661,level_static,-0.030029,0.013916,1.023193,43.715,0.290076,0.931298,-0.015267,222,208,258
10680,level_static,-0.037354,0.014404,1.020996,43.742,0.290076,0.885496,-0.129771,222,208,258
10700,level_static,-0.037598,0.016357,1.026367,43.712,0.259542,0.877863,-0.022901,222,208,258
10721,level_static,-0.033691,0.015625,1.023193,43.706,0.251908,0.870229,-0.206107,222,206,259
10740,level_static,-0.030029,0.016113,1.022217,43.698,0.244275,0.931298,-0.015267,222,206,259
10760,level_static,-0.031982,0.014648,1.025391,43.718,0.129771,0.885496,-0.167939,222,206,259
10780,level_static,-0.031006,0.013672,1.023682,43.692,0.137405,0.847328,-0.061069,223,207,260
10800,level_static,-0.032715,0.017578,1.030029,43.704,0.236641,0.870229,-0.076336,223,207,260
10820,level_static,-0.030518,0.016602,1.021240,43.701,0.183206,1.083969,-0.091603,223,207,260
10840,level_static,-0.034668,0.015137,1.020264,43.692,0.167939,1.015267,-0.122137,223,208,261
10860,level_static,-0.030273,0.013672,1.019043,43.706,0.290076,0.870229,0.000000,223,208,261
10880,level_static,-0.030518,0.015381,1.020264,43.715,0.137405,0.916031,-0.061069,223,208,261
10900,level_static,-0.035645,0.018799,1.023682,43.712,0.213740,0.778626,0.007634,223,208,261
10920,level_static,-0.034180,0.016602,1.029297,43.715,0.221374,0.977099,-0.122137,223,207,259
10940,level_static,-0.032471,0.015869,1.028564,43.706,0.221374,1.022901,-0.022901,223,207,259
10960,level_static,-0.032227,0.014648,1.023193,43.677,0.198473,1.007634,-0.122137,223,207,259
10980,level_static,-0.032471,0.018311,1.025391,43.698,0.259542,0.847328,-0.053435,223,208,259
11000,level_static,-0.032471,0.009766,1.020264,43.701,0.198473,0.961832,-0.045802,223,208,259
11020,level_static,-0.034424,0.014404,1.022461,43.701,0.244275,0.809160,-0.137405,223,208,259
11041,level_static,-0.031006,0.013184,1.023193,43.724,0.236641,0.923664,-0.244275,223,207,260
11060,level_static,-0.033203,0.017578,1.031006,43.742,0.244275,0.893130,-0.038168,223,207,260
11080,level_static,-0.031982,0.015869,1.028809,43.677,0.190840,1.007634,-0.061069,223,207,260
11100,level_static,-0.033936,0.020508,1.026367,43.698,0.251908,1.015267,-0.045802,223,207,260
11120,level_static,-0.029053,0.014893,1.025879,43.674,0.190840,1.015267,-0.129771,223,207,259
11140,level_static,-0.031738,0.014160,1.026855,43.692,0.160305,0.885496,-0.068702,223,207,259
11160,level_static,-0.032715,0.018799,1.022949,43.683,0.305344,0.900763,-0.091603,223,207,259
11180,level_static,-0.030273,0.016602,1.025146,43.709,0.198473,0.824428,-0.015267,221,207,260
11200,level_static,-0.036377,0.013184,1.022705,43.701,0.229008,0.893130,-0.083969,221,207,260
11220,level_static,-0.035645,0.016113,1.022461,43.715,0.152672,0.900763,-0.129771,221,207,260
11240,level_static,-0.034180,0.014893,1.024170,43.677,0.251908,0.946565,-0.129771,223,207,260
11260,level_static,-0.031738,0.016357,1.021484,43.701,0.267176,1.030534,-0.068702,223,207,260
11280,level_static,-0.033447,0.016113,1.024170,43.706,0.297710,0.862595,0.030534,223,207,260
11300,level_static,-0.029053,0.018066,1.023193,43.698,0.267176,0.923664,-0.076336,223,207,260
11320,level_static,-0.030273,0.017578,1.026611,43.730,0.267176,0.931298,-0.160305,222,207,260
11340,level_static,-0.031006,0.015869,1.025391,43.671,0.297710,0.916031,-0.022901,222,207,260
11361,level_static,-0.033691,0.012207,1.024658,43.695,0.213740,1.007634,-0.053435,222,207,260
11380,level_static,-0.036377,0.015381,1.023193,43.704,0.282443,0.877863,-0.022901,222,208,260
11400,level_static,-0.033203,0.015381,1.029053,43.692,0.198473,1.015267,-0.206107,222,208,260
11421,level_static,-0.032715,0.017334,1.021973,43.704,0.206107,0.931298,-0.022901,222,208,260
11440,level_static,-0.032471,0.015625,1.029785,43.701,0.297710,0.946565,-0.122137,223,208,261
11460,level_static,-0.029785,0.016602,1.026855,43.695,0.213740,1.000000,-0.114504,223,208,261
11480,level_static,-0.032959,0.010254,1.024414,43.695,0.206107,0.908397,-0.099237,223,208,261
11500,level_static,-0.037842,0.012695,1.018555,43.698,0.129771,1.061069,-0.076336,223,208,261
11520,level_static,-0.036865,0.016113,1.021729,43.695,0.267176,0.923664,-0.076336,224,207,262
11540,level_static,-0.032471,0.014648,1.024658,43.698,0.267176,0.946565,-0.083969,224,207,262
11560,level_static,-0.037109,0.014648,1.021240,43.698,0.221374,0.969466,-0.206107,224,207,262
11580,level_static,-0.032959,0.015625,1.026123,43.701,0.274809,0.977099,-0.061069,222,207,259
11600,level_static,-0.033691,0.012695,1.033447,43.674,0.236641,0.938931,0.038168,222,207,259
11620,level_static,-0.031250,0.020020,1.026855,43.665,0.290076,0.931298,-0.053435,222,207,259
11640,level_static,-0.031250,0.015625,1.029053,43.715,0.206107,0.854962,-0.160305,222,207,259
11660,level_static,-0.031250,0.011719,1.028320,43.718,0.183206,0.977099,-0.129771,224,207,259
11680,level_static,-0.031250,0.011719,1.021484,43.706,0.290076,0.809160,-0.015267,224,207,259
11700,level_static,-0.031250,0.012939,1.020752,43.704,0.274809,0.832061,-0.129771,224,207,259
11721,level_static,-0.035645,0.011719,1.022461,43.695,0.183206,0.992366,-0.213740,222,208,260
11740,level_static,-0.035156,0.014160,1.025391,43.698,0.274809,1.015267,-0.053435,222,208,260
11760,level_static,-0.036133,0.013672,1.024170,43.715,0.282443,0.900763,-0.099237,222,208,260
11780,level_static,-0.029541,0.013428,1.023438,43.689,0.198473,0.908397,-0.015267,223,208,260
11800,level_static,-0.030762,0.013916,1.019043,43.689,0.167939,1.076336,0.007634,223,208,260
11820,level_static,-0.036377,0.014893,1.025391,43.701,0.251908,0.923664,-0.061069,223,208,260
11840,level_static,-0.033447,0.015137,1.025635,43.677,0.267176,1.015267,-0.030534,223,208,260
11860,level_static,-0.031006,0.015869,1.024414,43.706,0.183206,1.038168,-0.175573,223,208,260
11880,level_static,-0.032471,0.016602,1.023926,43.721,0.274809,0.893130,0.015267,223,208,260
11900,level_static,-0.033936,0.019531,1.021240,43.701,0.259542,0.969466,-0.068702,223,208,260
11920,level_static,-0.031006,0.019287,1.033691,43.712,0.290076,0.893130,-0.099237,223,207,259
11940,level_static,-0.033203,0.013672,1.029541,43.683,0.213740,0.854962,-0.045802,223,207,259
11960,level_static,-0.032227,0.015137,1.019531,43.698,0.198473,0.969466,-0.053435,223,207,259
11980,level_static,-0.031494,0.017090,1.023438,43.730,0.167939,0.908397,-0.114504,223,207,260
12000,level_static,-0.031250,0.014648,1.023438,43.680,0.274809,0.824428,-0.129771,223,207,260
12020,level_static,-0.033203,0.014160,1.020996,43.677,0.175573,0.900763,-0.053435,223,207,260
12041,level_static,-0.031494,0.013916,1.026611,43.677,0.229008,1.015267,-0.099237,223,207,260
12060,level_static,-0.039307,0.017334,1.023682,43.712,0.160305,0.938931,-0.106870,223,207,260
12080,level_static,-0.032715,0.014893,1.025391,43.701,0.320611,0.916031,-0.038168,223,207,260
12101,level_static,-0.033203,0.013428,1.026123,43.686,0.167939,1.030534,-0.160305,223,207,260
12120,level_static,-0.033203,0.012451,1.026367,43.706,0.259542,1.045802,-0.106870,223,208,259
12140,level_static,-0.032227,0.012939,1.019775,43.692,0.206107,0.908397,-0.007634,223,208,259
12160,level_static,-0.032471,0.018311,1.027832,43.668,0.244275,0.931298,-0.160305,223,208,259
12180,level_static,-0.032471,0.013184,1.025879,43.706,0.290076,0.961832,-0.122137,223,208,260
12200,level_static,-0.034180,0.018799,1.018799,43.698,0.251908,0.900763,-0.175573,223,208,260
12220,level_static,-0.032471,0.017578,1.022705,43.721,0.312977,0.870229,0.038168,223,208,260
12240,level_static,-0.038330,0.012939,1.033447,43.692,0.259542,0.931298,-0.068702,223,208,260
12260,level_static,-0.030518,0.016357,1.029297,43.692,0.198473,0.885496,-0.091603,223,208,260
12280,level_static,-0.030273,0.015381,1.021973,43.706,0.229008,1.114504,-0.022901,223,208,260
12300,level_static,-0.031738,0.019531,1.029541,43.715,0.244275,1.022901,-0.083969,223,208,260
12320,level_static,-0.030518,0.015869,1.022217,43.736,0.282443,1.022901,-0.061069,223,208,261
12340,level_static,-0.033203,0.011963,1.022461,43.698,0.137405,1.076336,-0.206107,223,208,261
12360,level_static,-0.035156,0.018799,1.026123,43.715,0.190840,0.992366,-0.145038,223,208,261
12380,level_static,-0.032959,0.016602,1.028076,43.712,0.305344,0.969466,0.015267,222,208,259
12400,level_static,-0.031250,0.017822,1.029785,43.706,0.259542,0.946565,-0.061069,222,208,259
12420,level_static,-0.037598,0.017334,1.022705,43.674,0.251908,0.893130,-0.061069,222,208,259
12440,level_static,-0.031006,0.015625,1.022217,43.701,0.198473,1.007634,-0.099237,222,208,259
12460,level_static,-0.033203,0.017822,1.020264,43.727,0.259542,0.870229,-0.099237,222,208,260
12481,level_static,-0.031250,0.015869,1.024902,43.686,0.213740,0.923664,-0.083969,222,208,260
12500,level_static,-0.033691,0.014648,1.027344,43.721,0.236641,0.961832,-0.114504,222,208,260
12520,level_static,-0.035400,0.017090,1.025879,43.692,0.244275,0.946565,-0.061069,222,208,260
12540,level_static,-0.031738,0.012939,1.022705,43.715,0.312977,0.969466,-0.022901,222,208,260
12560,level_static,-0.032227,0.015137,1.020752,43.701,0.312977,0.923664,-0.083969,222,208,260
12580,level_static,-0.032471,0.016113,1.022705,43.721,0.282443,1.038168,-0.122137,223,208,259
12600,level_static,-0.030273,0.015381,1.023926,43.680,0.320611,0.969466,-0.198473,223,208,259
12620,level_static,-0.032471,0.017334,1.023438,43.701,0.328244,1.000000,-0.061069,223,208,259
12640,level_static,-0.035645,0.012451,1.026855,43.704,0.259542,1.030534,-0.083969,223,208,259
12660,level_static,-0.030273,0.011719,1.023193,43.704,0.183206,1.038168,-0.099237,222,208,259
12680,level_static,-0.031006,0.012695,1.029053,43.715,0.152672,0.969466,-0.030534,222,208,259
12700,level_static,-0.036133,0.015625,1.024902,43.718,0.251908,0.992366,0.000000,222,208,259
12720,level_static,-0.033936,0.015869,1.026123,43.686,0.198473,1.083969,-0.145038,223,208,260
12740,level_static,-0.030762,0.017090,1.023193,43.677,0.244275,1.030534,-0.175573,223,208,260
12760,level_static,-0.033936,0.013184,1.027344,43.706,0.290076,0.877863,-0.137405,223,208,260
12780,level_static,-0.029053,0.012939,1.026611,43.709,0.244275,0.877863,-0.068702,223,208,260
12800,level_static,-0.030762,0.018555,1.021973,43.724,0.221374,0.885496,-0.099237,223,209,260
12820,level_static,-0.034180,0.017822,1.026367,43.689,0.274809,0.977099,-0.129771,223,209,260
12840,level_static,-0.029785,0.016113,1.024902,43.683,0.244275,0.816794,-0.229008,223,209,260
12861,level_static,-0.034180,0.011475,1.020508,43.721,0.297710,0.992366,-0.213740,222,207,259
12880,level_static,-0.032471,0.016602,1.026855,43.715,0.183206,1.038168,-0.099237,222,207,259
12900,level_static,-0.034668,0.016602,1.028564,43.695,0.183206,0.977099,-0.053435,222,207,259
12921,level_static,-0.032227,0.013916,1.021729,43.715,0.328244,0.885496,-0.198473,223,207,259
12940,level_static,-0.029541,0.015381,1.019775,43.709,0.198473,0.854962,-0.145038,223,207,259
12960,level_static,-0.030273,0.016846,1.020752,43.704,0.114504,0.946565,-0.061069,223,207,259
12980,level_static,-0.029297,0.015625,1.029785,43.721,0.305344,1.007634,-0.007634,223,207,259
13000,level_static,-0.034424,0.010986,1.027100,43.712,0.175573,0.977099,-0.083969,222,208,260
13020,level_static,-0.034180,0.014893,1.019531,43.712,0.251908,0.992366,-0.198473,222,208,260
13040,level_static,-0.030273,0.013672,1.024414,43.721,0.282443,0.969466,-0.061069,222,208,260
13060,level_static,-0.035156,0.011963,1.021240,43.704,0.213740,0.961832,-0.114504,223,207,260
13080,level_static,-0.032715,0.015869,1.020996,43.718,0.244275,0.938931,-0.099237,223,207,260
13100,level_static,-0.033936,0.010254,1.023438,43.712,0.206107,0.832061,-0.106870,223,207,260
13120,level_static,-0.037109,0.015869,1.023926,43.727,0.152672,1.030534,-0.145038,222,208,261
13140,level_static,-0.031250,0.012695,1.020996,43.695,0.213740,0.893130,-0.183206,222,208,261
13160,level_static,-0.031738,0.014160,1.024902,43.721,0.129771,0.954198,-0.061069,222,208,261
13180,level_static,-0.033936,0.015137,1.024658,43.715,0.198473,0.977099,-0.076336,222,208,261
13200,level_static,-0.033447,0.013184,1.019287,43.704,0.236641,1.083969,-0.068702,223,208,259
13221,level_static,-0.032959,0.014160,1.017334,43.715,0.229008,0.931298,-0.114504,223,208,259
13240,level_static,-0.035645,0.012939,1.025879,43.674,0.251908,1.045802,-0.076336,223,208,259
13260,level_static,-0.033203,0.013428,1.023682,43.706,0.335878,0.984733,-0.167939,223,209,259
13280,level_static,-0.029785,0.015381,1.027588,43.686,0.175573,1.099237,-0.244275,223,209,259
13300,level_static,-0.031494,0.015869,1.025635,43.709,0.198473,0.969466,-0.114504,223,209,259
13320,level_static,-0.032471,0.014893,1.022461,43.706,0.106870,1.030534,-0.167939,223,208,258
13340,level_static,-0.031494,0.012451,1.028564,43.721,0.221374,0.870229,-0.137405,223,208,258
13360,level_static,-0.029541,0.010742,1.034668,43.701,0.221374,1.083969,-0.145038,223,208,258
13380,level_static,-0.032227,0.011963,1.024170,43.724,0.213740,1.030534,-0.068702,223,208,258
13400,level_static,-0.036133,0.010742,1.029297,43.677,0.206107,1.007634,-0.236641,224,207,260
13420,level_static,-0.032227,0.013916,1.028076,43.683,0.206107,0.877863,-0.053435,224,207,260
13440,level_static,-0.030518,0.015625,1.023193,43.724,0.282443,0.885496,-0.061069,224,207,260
13460,level_static,-0.030762,0.017578,1.023438,43.683,0.183206,0.938931,-0.160305,224,208,261
13480,level_static,-0.033203,0.015625,1.022949,43.689,0.190840,1.061069,-0.015267,224,208,261
13500,level_static,-0.035400,0.016357,1.018555,43.683,0.183206,0.824428,-0.129771,224,208,261
13520,level_static,-0.035156,0.013428,1.023193,43.709,0.213740,1.038168,-0.190840,222,207,258
13540,level_static,-0.029541,0.017822,1.025146,43.709,0.183206,0.977099,-0.007634,222,207,258
13560,level_static,-0.034424,0.014160,1.030762,43.730,0.274809,0.984733,-0.160305,222,207,258
13580,level_static,-0.032471,0.012695,1.019775,43.709,0.274809,0.916031,-0.251908,222,207,258
13601,level_static,-0.031738,0.015625,1.024902,43.715,0.236641,0.893130,-0.068702,222,208,261
13620,level_static,-0.035400,0.018799,1.026123,43.745,0.236641,0.969466,-0.022901,222,208,261
13640,level_static,-0.031738,0.018799,1.026367,43.686,0.145038,0.992366,-0.061069,222,208,261
13660,level_static,-0.034424,0.014404,1.024414,43.709,0.221374,1.015267,-0.160305,223,208,261
13680,level_static,-0.031494,0.013916,1.027588,43.701,0.175573,0.854962,-0.099237,223,208,261
13700,level_static,-0.032471,0.012695,1.025146,43.704,0.251908,0.908397,-0.045802,223,208,261
13720,level_static,-0.034668,0.014648,1.025391,43.701,0.229008,0.977099,-0.114504,223,208,261
13740,level_static,-0.029541,0.014160,1.020264,43.712,0.198473,1.000000,-0.083969,222,207,260
13760,level_static,-0.031738,0.016113,1.024414,43.721,0.190840,0.923664,-0.076336,222,207,260
13780,level_static,-0.030518,0.014893,1.027832,43.727,0.213740,0.923664,-0.091603,222,207,260
13800,level_static,-0.033936,0.015137,1.026855,43.724,0.251908,1.053435,-0.137405,223,207,261
13820,level_static,-0.031494,0.015381,1.024658,43.665,0.251908,0.954198,-0.213740,223,207,261
13840,level_static,-0.030762,0.016602,1.018311,43.715,0.236641,0.885496,-0.114504,223,207,261
13860,level_static,-0.032471,0.020264,1.027832,43.701,0.129771,0.969466,-0.030534,223,207,261
13880,level_static,-0.031250,0.015137,1.022461,43.715,0.251908,1.053435,-0.061069,223,207,261
13900,level_static,-0.031982,0.012207,1.022949,43.695,0.221374,0.908397,-0.083969,223,207,261
13920,level_static,-0.029541,0.017090,1.028076,43.706,0.251908,1.053435,-0.091603,223,207,261
13940,level_static,-0.030029,0.014648,1.015381,43.718,0.175573,0.916031,-0.038168,223,208,259
13960,level_static,-0.032959,0.017090,1.018066,43.698,0.297710,1.099237,-0.061069,223,208,259
13981,level_static,-0.031982,0.016602,1.023926,43.701,0.229008,0.969466,-0.152672,223,208,259
14000,level_static,-0.029541,0.014160,1.022705,43.674,0.206107,0.938931,-0.106870,223,207,259
14020,level_static,-0.036865,0.014160,1.027588,43.689,0.213740,1.015267,-0.152672,223,207,259
14040,level_static,-0.029541,0.010010,1.013428,43.709,0.190840,0.961832,-0.038168,223,207,259
14060,level_static,-0.027588,0.017090,1.025391,43.695,0.267176,0.977099,-0.099237,222,208,260
14080,level_static,-0.034424,0.016602,1.025391,43.712,0.213740,0.977099,-0.091603,222,208,260
14100,level_static,-0.031738,0.019287,1.019043,43.689,0.206107,0.961832,-0.030534,222,208,260
14120,level_static,-0.031494,0.013672,1.026123,43.674,0.221374,0.954198,-0.106870,222,208,260
14140,level_static,-0.036133,0.014160,1.021484,43.701,0.198473,0.954198,-0.114504,223,207,259
14160,level_static,-0.033203,0.017334,1.023682,43.692,0.198473,0.893130,-0.213740,223,207,259
14180,level_static,-0.035645,0.012939,1.020020,43.674,0.236641,0.854962,-0.045802,223,207,259
14200,level_static,-0.029785,0.015381,1.022461,43.727,0.312977,1.114504,-0.053435,222,207,259
14220,level_static,-0.031982,0.013916,1.019287,43.689,0.251908,0.938931,-0.076336,222,207,259
14240,level_static,-0.028809,0.013916,1.025635,43.701,0.328244,0.854962,-0.068702,222,207,259
14260,level_static,-0.031738,0.016602,1.022949,43.706,0.282443,0.938931,-0.221374,222,208,260
14280,level_static,-0.031494,0.013672,1.022949,43.706,0.229008,1.007634,-0.213740,222,208,260
14300,level_static,-0.032715,0.016113,1.025146,43.712,0.251908,1.015267,-0.175573,222,208,260
14320,level_static,-0.031494,0.014648,1.021240,43.662,0.160305,0.984733,-0.221374,222,208,260
14340,level_static,-0.030518,0.012451,1.028809,43.689,0.244275,0.923664,0.030534,223,208,260
14360,level_static,-0.032715,0.016113,1.028076,43.724,0.244275,0.793893,-0.152672,223,208,260
14380,level_static,-0.034180,0.017334,1.023193,43.680,0.206107,0.786260,-0.007634,223,208,260
14400,level_static,-0.031982,0.016357,1.026367,43.724,0.106870,1.061069,-0.114504,221,208,258
14421,level_static,-0.035889,0.015137,1.027344,43.701,0.274809,0.961832,-0.015267,221,208,258
14440,level_static,-0.035400,0.011719,1.021729,43.706,0.274809,1.007634,-0.061069,221,208,258
14460,level_static,-0.032959,0.011475,1.019287,43.709,0.259542,0.809160,-0.122137,223,208,259
14480,level_static,-0.028320,0.014648,1.023193,43.677,0.244275,0.938931,-0.099237,223,208,259
14500,level_static,-0.031250,0.009766,1.021973,43.677,0.267176,1.030534,-0.106870,223,208,259
14520,level_static,-0.031982,0.015381,1.030029,43.680,0.267176,0.893130,-0.068702,223,208,259
14540,level_static,-0.030273,0.012939,1.019775,43.665,0.160305,0.992366,-0.076336,223,207,261
14560,level_static,-0.033447,0.018066,1.019531,43.712,0.328244,0.969466,-0.015267,223,207,261
14580,level_static,-0.034424,0.019043,1.024170,43.683,0.267176,0.916031,-0.129771,223,207,261
14600,level_static,-0.035400,0.016357,1.017334,43.689,0.244275,0.946565,-0.099237,223,208,260
14620,level_static,-0.029053,0.014160,1.024170,43.686,0.183206,1.083969,-0.152672,223,208,260
14640,level_static,-0.031982,0.015381,1.027588,43.718,0.152672,1.000000,-0.068702,223,208,260
14660,level_static,-0.030029,0.016113,1.021240,43.701,0.259542,1.068702,-0.045802,222,208,259
14680,level_static,-0.034912,0.016357,1.028076,43.671,0.274809,0.862595,0.030534,222,208,259
14700,level_static,-0.031006,0.015625,1.029297,43.704,0.366412,0.832061,-0.015267,222,208,259
14721,level_static,-0.033691,0.014404,1.023438,43.683,0.305344,0.931298,-0.145038,222,208,259
14740,level_static,-0.034668,0.013916,1.025146,43.686,0.259542,1.068702,-0.137405,222,207,259
14760,level_static,-0.032227,0.014404,1.018555,43.706,0.175573,1.061069,-0.053435,222,207,259
14780,level_static,-0.032715,0.017334,1.022949,43.712,0.297710,1.007634,-0.114504,222,207,259
14800,level_static,-0.033691,0.016113,1.022461,43.695,0.206107,0.992366,-0.045802,223,208,260
14820,level_static,-0.030273,0.018066,1.023926,43.701,0.183206,0.938931,0.022901,223,208,260
14840,level_static,-0.032959,0.013672,1.025146,43.686,0.267176,1.030534,-0.259542,223,208,260
14860,level_static,-0.031982,0.013184,1.026123,43.712,0.343511,0.969466,-0.106870,223,208,260
14880,level_static,-0.033691,0.019287,1.020996,43.695,0.267176,0.847328,-0.030534,223,207,259
14900,level_static,-0.035400,0.013428,1.020508,43.715,0.175573,0.954198,-0.114504,223,207,259
14920,level_static,-0.031494,0.015625,1.029785,43.674,0.190840,0.916031,-0.053435,223,207,259
14940,level_static,-0.031494,0.021240,1.021973,43.674,0.229008,0.992366,-0.106870,223,207,260
14960,level_static,-0.032715,0.014893,1.019287,43.695,0.198473,0.946565,0.000000,223,207,260
14980,level_static,-0.035889,0.015869,1.027832,43.704,0.251908,0.847328,-0.083969,223,207,260
15000,level_static,-0.032227,0.014893,1.034668,43.686,0.297710,1.022901,-0.030534,223,207,261
15020,level_static,-0.033936,0.017822,1.021484,43.706,0.282443,0.923664,-0.083969,223,207,261
15041,level_static,-0.033203,0.014160,1.023438,43.698,0.183206,0.908397,-0.137405,223,207,261
15060,level_static,-0.032715,0.015137,1.021973,43.701,0.167939,0.931298,-0.091603,223,207,261
15080,level_static,-0.034912,0.016113,1.023193,43.727,0.267176,0.832061,-0.160305,223,207,260
15101,level_static,-0.034668,0.016113,1.027344,43.724,0.328244,1.015267,0.030534,223,207,260
15120,level_static,-0.032715,0.019775,1.028809,43.704,0.236641,1.015267,-0.167939,223,207,260
15140,level_static,-0.035400,0.016357,1.020508,43.701,0.236641,0.877863,-0.114504,223,208,260
15160,level_static,-0.034912,0.015625,1.029541,43.692,0.244275,0.946565,-0.145038,223,208,260
15180,level_static,-0.031250,0.016846,1.024902,43.698,0.221374,0.839695,-0.076336,223,208,260
15200,level_static,-0.032715,0.013916,1.021729,43.706,0.198473,1.015267,-0.068702,224,208,261
15220,level_static,-0.030273,0.018066,1.030518,43.665,0.251908,0.954198,-0.190840,224,208,261
15240,level_static,-0.035889,0.015625,1.020996,43.724,0.236641,0.969466,-0.114504,224,208,261
15260,level_static,-0.034912,0.015137,1.021729,43.706,0.213740,0.832061,-0.083969,224,208,261
15280,level_static,-0.035400,0.020508,1.027588,43.680,0.221374,1.030534,-0.083969,223,208,261
15300,level_static,-0.032959,0.014160,1.024902,43.695,0.229008,0.916031,-0.122137,223,208,261
15320,level_static,-0.035156,0.015381,1.028076,43.704,0.236641,1.007634,-0.083969,223,208,261
15340,level_static,-0.035645,0.013184,1.026123,43.677,0.183206,0.923664,-0.038168,223,207,259
15360,level_static,-0.028076,0.017090,1.022461,43.677,0.274809,0.992366,-0.076336,223,207,259
15380,level_static,-0.033936,0.015869,1.021729,43.686,0.229008,0.893130,-0.053435,223,207,259
15400,level_static,-0.033691,0.013916,1.024414,43.692,0.183206,0.854962,-0.122137,223,208,260
15420,level_static,-0.031250,0.013916,1.022217,43.718,0.328244,0.992366,-0.038168,223,208,260
15440,level_static,-0.033936,0.018311,1.025391,43.680,0.129771,1.053435,-0.106870,223,208,260
15460,level_static,-0.031738,0.013428,1.030029,43.680,0.129771,1.061069,-0.099237,223,208,260
15481,level_static,-0.032227,0.018799,1.028320,43.671,0.106870,1.030534,-0.053435,223,208,259
15500,level_static,-0.028076,0.014160,1.020020,43.712,0.167939,1.030534,0.015267,223,208,259
15520,level_static,-0.033447,0.016602,1.025391,43.706,0.267176,0.954198,-0.099237,223,208,259
15540,level_static,-0.033691,0.016602,1.023926,43.689,0.183206,0.931298,-0.091603,222,208,260
15560,level_static,-0.032471,0.017090,1.021729,43.692,0.198473,0.961832,-0.236641,222,208,260
15580,level_static,-0.029297,0.015869,1.020996,43.686,0.244275,0.984733,-0.175573,222,208,260
15600,level_static,-0.034668,0.017334,1.027100,43.692,0.221374,0.908397,-0.229008,222,207,261
15620,level_static,-0.030518,0.016846,1.021973,43.689,0.251908,0.908397,-0.099237,222,207,261
15640,level_static,-0.032959,0.017090,1.018555,43.724,0.198473,1.030534,-0.175573,222,207,261
15660,level_static,-0.036377,0.016846,1.026855,43.721,0.251908,1.061069,-0.061069,222,207,261
15680,level_static,-0.031982,0.010986,1.023438,43.677,0.152672,1.114504,-0.068702,224,207,260
15700,level_static,-0.035400,0.015381,1.024658,43.677,0.114504,0.885496,-0.145038,224,207,260
15720,level_static,-0.035400,0.012939,1.030518,43.662,0.251908,0.961832,-0.122137,224,207,260
15740,level_static,-0.031250,0.014160,1.019287,43.671,0.267176,0.923664,-0.007634,223,208,259
15760,level_static,-0.032471,0.015137,1.025879,43.709,0.221374,0.923664,-0.152672,223,208,259
15780,level_static,-0.030518,0.013916,1.023438,43.677,0.213740,0.916031,-0.099237,223,208,259
15800,level_static,-0.032959,0.016357,1.023193,43.709,0.221374,0.816794,-0.038168,223,208,259
15820,level_static,-0.033691,0.012939,1.018799,43.712,0.244275,0.961832,-0.129771,223,208,259
15840,level_static,-0.035400,0.014160,1.021729,43.680,0.213740,0.992366,-0.053435,223,208,259
15861,level_static,-0.031982,0.011230,1.021729,43.651,0.320611,0.900763,-0.022901,223,208,259
15880,level_static,-0.033203,0.016113,1.029297,43.704,0.259542,0.931298,-0.106870,222,208,260
15900,level_static,-0.029297,0.015869,1.025635,43.683,0.244275,1.015267,-0.083969,222,208,260
15920,level_static,-0.031006,0.011230,1.032227,43.712,0.305344,0.862595,-0.106870,222,208,260
15940,level_static,-0.033691,0.012939,1.017578,43.662,0.305344,1.045802,-0.083969,224,208,260
15960,level_static,-0.033936,0.015137,1.023926,43.724,0.221374,0.854962,-0.015267,224,208,260
15980,level_static,-0.035400,0.015137,1.022949,43.674,0.175573,0.900763,-0.091603,224,208,260
16000,level_static,-0.034668,0.015381,1.028320,43.674,0.305344,0.977099,-0.022901,224,208,260
16020,level_static,-0.028076,0.015869,1.022705,43.686,0.229008,0.870229,-0.068702,223,208,260
16040,level_static,-0.038818,0.012451,1.026611,43.674,0.190840,1.015267,-0.122137,223,208,260
16060,level_static,-0.033936,0.013916,1.031738,43.715,0.221374,0.832061,-0.083969,223,208,260
16080,level_static,-0.034424,0.016113,1.019531,43.680,0.351145,1.007634,-0.122137,223,208,259
16100,level_static,-0.031982,0.015869,1.022949,43.709,0.328244,0.885496,-0.091603,223,208,259
16120,level_static,-0.029541,0.014404,1.030518,43.704,0.213740,0.992366,0.000000,223,208,259
16140,level_static,-0.031738,0.016846,1.019531,43.709,0.251908,0.961832,-0.129771,222,208,260
