index,t_s,source_file,gps_lat,gps_lon,gps_alt_m,gps_e_m,gps_n_m,gps_u_m,eskf_lat,eskf_lon,eskf_alt_m,eskf_e_m,eskf_n_m,eskf_u_m,vel_e_mps,vel_n_mps,vel_u_mps,yaw_deg,sigma_e_m,sigma_n_m,sigma_u_m,innovation_xy_m,gps_update_accepted,satellites,hdop
210,210.382,gps_nmea_0001.txt,26.03053633333333,119.19304016666668,24.3,-2.047024538892413,3.929569202144212,4.984999999999999,26.030536868591543,119.1930398600611,24.42905802985331,-2.0776934670650995,3.989153874011827,5.114058029853309,-0.1194727183252276,0.002095528622154055,0.3146426878122499,0.0,2.0635804463831438,2.0635804463831438,4.430071120156506,0.11819158630056917,1,8,1.12
211,211.39,gps_nmea_0001.txt,26.030535999999998,119.1930395,24.6,-2.113709409094342,3.892462705306806,5.285,26.030536501187843,119.19303902347238,24.701230895592147,-2.1613751822241456,3.9482546809580943,5.386230895592144,-0.1090494194279767,-0.010104765217576148,0.30632126797858894,0.0,2.069103412660405,2.069103412660405,4.437446367934963,0.12995231421860381,1,8,1.12
212,212.37,gps_nmea_0001.txt,26.030535,119.19303866666665,24.7,-2.1970654964913843,3.7811432147945867,5.384999999999998,26.030535801224776,119.19303826295,24.909123793176622,-2.2374481852164254,3.870335148660064,5.59412379317662,-0.10030192379367733,-0.02942507490312672,0.28923366437007497,0.0,2.0627468372225737,2.0627468372225737,4.426956420912643,0.1725715211896132,1,8,1.12
213,213.453,gps_nmea_0001.txt,26.030533666666663,119.19303783333335,24.8,-2.2804215796240066,3.6327172266539898,5.484999999999999,26.030534691985956,119.1930374692262,25.090082959122398,-2.316842236494181,3.7468552481720314,5.775082959122397,-0.09207718430204688,-0.055200433552541034,0.26483395981055263,0.0,2.092584515537275,2.092584515537275,4.477083295691055,0.21597150071014268,1,8,1.12
214,214.37,gps_nmea_0001.txt,26.030532499999996,119.19303716666667,24.9,-2.3471064498259357,3.502844487327581,5.584999999999997,26.030533492605294,119.19303685724255,25.20092450714126,-2.3780573112164416,3.613340803648535,5.88592450714126,-0.08548677796234197,-0.07872855493203314,0.24042435455948094,0.0,2.053159578560719,2.053159578560719,4.417572292088081,0.20083550865586328,1,8,1.12
215,215.425,gps_nmea_0001.txt,26.030530833333334,119.19303683333334,24.9,-2.380448884216163,3.3173120031405494,5.584999999999997,26.030531906032735,119.19303634119017,25.282611356478878,-2.4296766389320656,3.436724354317176,5.967611356478876,-0.0745850926599927,-0.10517290286652578,0.20866905452929108,0.0,2.0785320041653463,2.0785320041653463,4.454774488208159,0.23035755851492223,1,8,1.12
216,216.412,gps_nmea_0001.txt,26.030529499999997,119.19303649999999,24.9,-2.4137913200278645,3.1688860149999516,5.584999999999997,26.030530331939346,119.19303599482613,25.30712764462197,-2.4643224986943624,3.2614970796551024,5.992127644621972,-0.06355197947738138,-0.12539385130404665,0.17515197440229685,0.0,2.0693107082391635,2.0693107082391635,4.44179356407814,0.1868612202730351,1,8,1.12
217,217.372,gps_nmea_0001.txt,26.030527999999997,119.19303616666666,24.9,-2.447133754418092,3.0019067788361373,5.584999999999997,26.0305287130221,119.19303572093081,25.29980603786762,-2.491719509037366,3.0812800362886037,5.984806037867616,-0.05399093384649585,-0.14241478866072863,0.14267401738980567,0.0,2.056029625342835,2.056029625342835,4.418258630358657,0.15967174338404336,1,8,1.12
218,218.411,gps_nmea_0001.txt,26.030527666666664,119.19303566666667,24.9,-2.49714740458196,2.964800281998731,5.584999999999997,26.030527507685193,119.19303538197353,25.278708381725327,-2.525624492569785,2.9471025454007025,5.963708381725326,-0.04770601285556971,-0.13850888099613934,0.11136168937197458,0.0,2.0753937975761017,2.0753937975761017,4.446893567954369,0.059656399731727774,1,8,1.12
219,219.372,gps_nmea_0001.txt,26.030527,119.19303516666666,24.9,-2.5471610575887746,2.890587288323918,5.584999999999997,26.030526608742882,119.19303502846977,25.23727594191989,-2.56098452067295,2.847032745384917,5.922275941919887,-0.0447267808900336,-0.12912200841739072,0.08387573702424136,0.0,2.0596186862356363,2.0596186862356363,4.4226795959796,0.08035685196308488,1,8,1.12
220,220.393,gps_nmea_0001.txt,26.030526666666667,119.19303466666666,24.9,-2.5971747091741166,2.853480791486512,5.584999999999997,26.030525966335684,119.19303461325822,25.192641440267955,-2.602517011964269,2.775520303144027,5.877641440267953,-0.04355528941203916,-0.11202637544767907,0.059769863005628476,0.0,2.0712310985377935,2.0712310985377935,4.440065285785691,0.13860590658390062,1,8,1.12
221,221.42,gps_nmea_0001.txt,26.0305255,119.19303416666668,24.9,-2.647188359337984,2.7236080521601034,5.584999999999997,26.030525182029038,119.19303416633076,25.144246037387973,-2.647221959512585,2.688211686819646,5.829246037387972,-0.04354785148121792,-0.1041908293574727,0.039487679712813695,0.0,2.078740793365254,2.078740793365254,4.454846095149589,0.06313886504756233,1,8,1.12
222,222.37,gps_nmea_0001.txt,26.030524999999997,119.19303366666666,24.8,-2.6972020123447997,2.667948306508508,5.484999999999999,26.030524597179877,119.19303371569791,25.065143045399484,-2.692297548991909,2.6231065757259238,5.750143045399482,-0.04459990720346788,-0.09457183619329543,0.017908523853517152,0.0,2.0572471940101815,2.0572471940101815,4.421552249678548,0.07918733535790796,1,8,1.12
223,223.454,gps_nmea_0001.txt,26.03052416666667,119.19303333333333,24.7,-2.7305444467350273,2.5751820648104786,5.384999999999998,26.030523894070722,119.19303327720996,24.964295175930896,-2.736158316571815,2.544836822913969,5.649295175930896,-0.0433370093516897,-0.08774536142331395,-0.00427245356589907,0.0,2.08994666374118,2.08994666374118,4.473754378396738,0.05551769490921798,1,8,1.12
224,224.369,gps_nmea_0001.txt,26.030523166666665,119.19303300000001,24.6,-2.763886879703781,2.463862573507287,5.285,26.03052317019887,119.19303293179149,24.850664413147275,-2.7707095940355684,2.4642557765215143,5.535664413147274,-0.041887443023551955,-0.08782890205272158,-0.024564362774373044,0.0,2.051277354944261,2.051277354944261,4.414198992613902,0.011944587438718195,1,8,1.12
225,225.381,gps_nmea_0001.txt,26.030523000000002,119.1930325,24.6,-2.813900532710596,2.4453093254840703,5.285,26.030522643884968,119.19303250453825,24.75660073647257,-2.8134465833060913,2.4056667813935495,5.441600736472569,-0.041986014298002854,-0.07922085883313952,-0.037372462683370286,0.0,2.063961948848156,2.063961948848156,4.4288425453007925,0.06994098296188564,1,8,1.12
226,226.372,gps_nmea_0001.txt,26.030521500000003,119.1930325,24.5,-2.813900532710596,2.278330089320255,5.184999999999999,26.03052174863567,119.19303226678637,24.652314149273398,-2.837228262240138,2.3060080853556015,5.3373141492733955,-0.03691991952509724,-0.08523170317448855,-0.049826557060824776,0.0,2.0639614926081333,2.0639614926081333,4.427478739164452,0.06385860298184799,1,8,1.12
227,227.371,gps_nmea_0001.txt,26.030521,119.19303233333333,24.3,-2.83057174990571,2.2226703436686597,4.984999999999999,26.0305209908074,119.19303208706934,24.50971570203577,-2.8552048728884882,2.221647028035668,5.194715702035768,-0.03155240053436373,-0.08500872429773636,-0.06701713103993175,0.0,2.0665150377309383,2.0665150377309383,4.431239634151743,0.04357706510776385,1,8,1.12
228,228.422,gps_nmea_0001.txt,26.030520833333338,119.19303233333333,24.2,-2.83057174990571,2.204117095645443,4.884999999999998,26.030520473179998,119.19303201076812,24.364826934489734,-2.862837078324659,2.164025009353577,5.049826934489735,-0.024351113139621648,-0.07606058554353834,-0.08077070723429199,0.0,2.0842609420576403,2.0842609420576403,4.462512852205015,0.09218194776190233,1,8,1.12
229,229.371,gps_nmea_0001.txt,26.030520499999998,119.19303216666667,24.1,-2.847242967100824,2.1670105980170646,4.785,26.030520116010006,119.19303194663102,24.2305754065096,-2.8692525394928463,2.1242650276823376,4.9155754065096,-0.019617217470130555,-0.06686671904339504,-0.09142444569897197,0.0,2.0595808609791164,2.0595808609791164,4.426088862439429,0.08454606650551348,1,8,1.12
230,230.424,gps_nmea_0001.txt,26.03051966666667,119.193032,23.9,-2.8639141842959375,2.074244356319035,4.584999999999997,26.03051956415929,119.19303185455946,24.061497291491943,-2.8784622093454075,2.062833287245373,4.746497291491942,-0.01638607555080883,-0.06433230055684401,-0.10486564717051916,0.0,2.0810357309683036,2.0810357309683036,4.4595275000831185,0.03303795228513417,1,8,1.12
231,231.421,gps_nmea_0001.txt,26.03051966666667,119.19303183333335,23.7,-2.8805854000695783,2.074244356319035,4.384999999999998,26.030519281726264,119.1930317527366,23.877431235150073,-2.8886472750086716,2.031392986394531,4.562431235150073,-0.014648005779426756,-0.055093919747073054,-0.11954014882345507,0.0,2.081543175355538,2.081543175355538,4.450342142366297,0.07687580141582208,1,8,1.13
232,232.371,gps_nmea_0001.txt,26.03051966666667,119.19303133333332,23.6,-2.9305990544978666,2.074244356319035,4.285,26.03051917639355,119.19303149403316,23.713890354765866,-2.9145246828499336,2.0196674022618804,4.398890354765863,-0.018043885501317858,-0.0435639653809186,-0.1287841948547067,0.0,2.0666903544826707,2.0666903544826707,4.418054699128917,0.09923344284283768,1,8,1.13
233,233.42,gps_nmea_0001.txt,26.0305195,119.193031,23.4,-2.963941487466621,2.0556911075048454,4.084999999999997,26.030519086775502,119.19303117156868,23.523425728744588,-2.9467799359101057,2.0096911669383926,4.208425728744586,-0.021804081530006455,-0.03348511014057051,-0.13901350110178973,0.0,2.091877598577976,2.091877598577976,4.451933762339286,0.08722442399400947,1,8,1.13
234,234.367,gps_nmea_0001.txt,26.030519333333338,119.19303116666667,23.2,-2.947270270271507,2.0371378594816285,3.884999999999998,26.030518940130438,119.1930310175546,23.33329250889659,-2.962185548733952,1.9933667130101986,4.01829250889659,-0.02031885783663361,-0.029126495986020882,-0.14983989138846393,0.0,2.3561376581817695,2.3561376581817695,4.417938636081062,0.06249729398128997,1,7,1.65
235,235.392,gps_nmea_0001.txt,26.030518999999995,119.19303149999999,22.9,-2.9139278373027526,2.000031361457763,3.5849999999999973,26.03051883420489,119.19303115095396,23.09359011576983,-2.9488419701710304,1.9815751349581743,3.7785901157698265,-0.011082332455812468,-0.024243905742672135,-0.16577442620836597,0.0,2.2252105929241983,2.2252105929241983,4.438965920004393,0.07814303255703411,1,8,1.13
236,236.369,gps_nmea_0001.txt,26.030518500000003,119.193032,22.7,-2.8639141842959375,1.9443716169926266,3.384999999999998,26.03051858706871,119.19303131358025,22.86071551607058,-2.9325749019053484,1.9540640611327538,3.545715516070579,-0.0037522557517232127,-0.025278651103205558,-0.17890556237833724,0.0,2.457544343559745,2.457544343559745,4.426463349604894,0.09670459320242814,1,7,1.65
237,237.371,gps_nmea_0001.txt,26.030518666666662,119.19303216666667,22.5,-2.847242967100824,1.9629248646203572,3.1849999999999987,26.03051845950135,119.19303156589748,22.62575759280735,-2.907336289165174,1.9398633279136137,3.31075759280735,0.0038368030050705297,-0.022366258326816532,-0.18921841103357753,0.0,2.6357862039916933,2.6357862039916933,4.432158524584899,0.09542686751271733,1,7,1.65
238,238.452,gps_nmea_0001.txt,26.03051816666667,119.19303266666665,22.2,-2.797229316936956,1.9072651201552202,2.884999999999998,26.030518214977118,119.19303199010639,22.351853512686905,-2.864903815534069,1.9126430145211992,3.0368535126869047,0.013407375367153456,-0.023126803705832245,-0.20201043532296117,0.0,2.7770644183858644,2.7770644183858644,4.479571844926401,0.10629342924623135,1,7,1.65
239,239.368,gps_nmea_0001.txt,26.030518833333335,119.19303283333332,22.0,-2.7805580997418415,1.981478113830033,2.6849999999999987,26.03051831760285,119.19303237385841,22.115923333879323,-2.8265181352285036,1.9240672589506187,2.80092333387932,0.019792191865832483,-0.015151227326137509,-0.21141795843212888,0.0,2.7806030781155298,2.7806030781155298,4.41862086913708,0.1153116058463663,1,7,1.65
240,240.38,gps_nmea_0001.txt,26.030517499999995,119.19303316666668,21.8,-2.7472156625086677,1.833052125293949,2.4849999999999994,26.03051792724108,119.19303279428544,21.870677765467235,-2.7844639533410525,1.8806123851289729,2.5556777654672325,0.025074645350523027,-0.021896096813675932,-0.21720599098641494,0.0,2.816224131113131,2.816224131113131,4.43163697294352,0.09613033232228815,1,7,1.65
241,241.386,gps_nmea_0001.txt,26.030517333333332,119.1930335,21.7,-2.7138732295399133,1.814498877270732,2.384999999999998,26.03051758079105,119.19303321661323,21.66688465501047,-2.742219643906354,1.842045744463903,2.3518846550104686,0.029111319296768492,-0.02581891116549756,-0.2144838728792692,0.0,2.8297513605176308,2.8297513605176308,4.437412167721255,0.06325835021970722,1,7,1.65
242,242.368,gps_nmea_0001.txt,26.030517833333338,119.19303366666666,21.6,-2.6972020123447997,1.8701586233178138,2.285,26.030517532648226,119.19303356383561,21.500298209993495,-2.7074879250733894,1.836686509584615,2.185298209993494,0.030564029269910274,-0.02109154523061069,-0.2063323568560434,0.0,2.825262945673349,2.825262945673349,4.428033453167108,0.055934610744672084,1,7,1.65
243,243.42,gps_nmea_0001.txt,26.030518500000003,119.19303416666668,21.4,-2.647188359337984,1.9443716169926266,2.0849999999999973,26.030517777434564,119.19303399239394,21.31953834343068,-2.66462039152549,1.8639360002112444,2.004538343430676,0.033085828168317316,-0.009455354589718782,-0.1996275319137549,0.0,2.8504366946290975,2.8504366946290975,4.460673986204595,0.13288834549024456,1,7,1.65
244,244.367,gps_nmea_0001.txt,26.030519166666668,119.193035,21.3,-2.5638322747838886,2.018584610667439,1.9849999999999994,26.030518245355324,119.19303456471168,21.18232112868711,-2.6073729908393624,1.916024700927533,1.8673211286871088,0.03921299229203686,0.0049771457552375276,-0.19003998578760342,0.0,2.822046875868295,2.822046875868295,4.423688561659436,0.17773575822556825,1,7,1.65
245,245.412,gps_nmea_0001.txt,26.030520333333335,119.19303616666666,21.2,-2.447133754418092,2.1484573499938473,1.884999999999998,26.03051906695628,119.19303542697975,21.05075362531761,-2.5211226417979553,2.0074849009618956,1.7357536253176116,0.049908725643105445,0.02535593205799284,-0.1776591265216909,0.0,2.846492837217395,2.846492837217395,4.453559636022508,0.2566271857060212,1,7,1.65
246,246.37,gps_nmea_0001.txt,26.030521333333333,119.19303749999999,20.9,-2.3137640168571814,2.259776840506066,1.5849999999999973,26.03052005136724,119.19303650165965,20.886505100620482,-2.4136253085955293,2.1170690279607736,1.571505100620482,0.06406915554067528,0.045592040966717665,-0.1765586779466922,0.0,2.8257302628434897,2.8257302628434897,4.4250504304281275,0.2782793260908275,1,7,1.65
247,247.368,gps_nmea_0001.txt,26.030522333333337,119.19303800000002,20.9,-2.263750362428893,2.371096331809258,1.5849999999999973,26.030521163474205,119.19303746347529,20.768430773133773,-2.3174174843105098,2.240868209073939,1.4534307731337701,0.0717381036538469,0.06420143683363123,-0.1657985501694227,0.0,2.8309854509815455,2.8309854509815455,4.428539908757198,0.22553917448164487,1,7,1.65
248,248.418,gps_nmea_0001.txt,26.030523000000002,119.19303933333335,20.7,-2.1303806248679824,2.4453093254840703,1.384999999999998,26.030522239409112,119.19303864327057,20.62717992667991,-2.199405743485535,2.360640735028318,1.3121799266799112,0.0818499048191909,0.07660492079404557,-0.15973318110387125,0.0,2.8558724443320984,2.8558724443320984,4.459901961114735,0.17679550605649597,1,7,1.65
249,249.368,gps_nmea_0001.txt,26.030524,119.19304066666668,20.6,-1.9970108873070715,2.556628815996289,1.2850000000000001,26.030523308173976,119.19303988784124,20.513541758772128,-2.074914695170122,2.479615095115067,1.1985417587721268,0.0929560767692914,0.08758419960064129,-0.15268413988637955,0.0,2.8289971013765207,2.8289971013765207,4.424857468334505,0.17525991146234954,1,7,1.65
250,250.39,gps_nmea_0001.txt,26.030525333333337,119.19304183333334,20.5,-1.8803123669412747,2.7050548041368865,1.1849999999999987,26.030524574757255,119.19304121473975,20.40142506557291,-1.942188615902741,2.6206105010285383,1.0864250655729086,0.10191367101685062,0.09980888704466441,-0.14456216327380264,0.0,2.8433092379575715,2.8433092379575715,4.441643130748605,0.16851410143772177,1,7,1.65
251,251.406,gps_nmea_0001.txt,26.030527,119.19304333333334,20.5,-1.7302714121852503,2.890587288323918,1.1849999999999987,26.030526061613344,119.19304266194705,20.330478165045104,-1.7974283724011986,2.786126563685773,1.015478165045102,0.11168677284915195,0.11501066651892565,-0.13053485459496364,0.0,2.8491431955586157,2.8491431955586157,4.449488650354585,0.20040173747180923,1,7,1.65
252,252.37,gps_nmea_0001.txt,26.030529166666664,119.19304433333333,20.5,-1.6302441090145674,3.131779518162545,1.1849999999999987,26.0305278495193,119.19304396173747,20.295033815920455,-1.6674138411620907,2.98515534398011,0.9800338159204548,0.11699902192766638,0.13596600004398796,-0.11381378868063473,0.0,2.831007668232022,2.831007668232022,4.4256720728767736,0.2422092502151333,1,7,1.65
253,253.451,gps_nmea_0001.txt,26.0305305,119.1930455,20.4,-1.5135455886487705,3.2802055063031434,1.0849999999999973,26.03052968262912,119.1930453317207,20.243333992778535,-1.5303781134826897,3.1892161960653267,0.928333992778533,0.11949487911919283,0.14945751878819102,-0.10066018344660918,0.0,2.8685021884723425,2.8685021884723425,4.4747472280236416,0.15058331542160247,1,7,1.65
254,254.367,gps_nmea_0001.txt,26.030532,119.19304633333334,20.4,-1.430189501251728,3.4471847424669577,1.0849999999999973,26.030531318218937,119.19304639142263,20.226938120300257,-1.424378986899975,3.3712892217772166,0.9119381203002563,0.11867302091304324,0.16019243014247433,-0.08664308985087982,0.0,2.8219973291739695,2.8219973291739695,4.415328715312349,0.12141974367517472,1,7,1.65
255,255.377,gps_nmea_0001.txt,26.030534666666668,119.19304699999999,20.6,-1.363504633892746,3.7440367179571807,1.2850000000000001,26.03053348485387,119.19304736775607,20.280556764755445,-1.3267189853099217,3.6124779188756997,0.965556764755444,0.1133924542889314,0.17907764843552015,-0.06052568831472957,0.0,2.8342865466649476,2.8342865466649476,4.428415389682379,0.21904452789123452,1,8,1.65
256,256.371,gps_nmea_0001.txt,26.030537333333335,119.19304766666667,20.7,-1.2968197636908172,4.040888693447403,1.384999999999998,26.030535931133127,119.19304818274196,20.36738198546478,-1.245198144340704,3.8847964802687587,1.052381985464782,0.10597045386042368,0.20152011513229728,-0.033308626577340586,0.0,2.8353683444254556,2.8353683444254556,4.428823428140584,0.2637459666005226,1,8,1.65
257,257.372,gps_nmea_0001.txt,26.030539999999995,119.19304783333334,20.9,-1.2801485464957032,4.337740668146654,1.5849999999999973,26.030538595382417,119.19304871084694,20.507836710734274,-1.1923732269241052,4.181379354538469,1.1928367107342717,0.09330642193280532,0.2240795848949016,-0.0011283719486742255,0.0,2.8389455300692,2.8389455300692,4.433205372772964,0.28809952574442405,1,8,1.65
258,258.428,gps_nmea_0001.txt,26.030542833333335,119.19304783333334,21.1,-1.2801485464957032,4.653145892846553,1.7850000000000001,26.03054153234679,119.19304898051095,20.691601885545268,-1.16539946389529,4.508320732792717,1.3766018855452657,0.07637159119643691,0.24545308537350452,0.033022867630747424,0.0,2.8632287794966547,2.8632287794966547,4.466504897536865,0.3000006233672432,1,8,1.65
259,259.371,gps_nmea_0001.txt,26.03054516666667,119.19304816666666,21.2,-1.246806113526949,4.912891371499369,1.884999999999998,26.030544195195947,119.1930491248764,20.868776041463875,-1.1509589777556086,4.804747745482616,1.5537760414638728,0.06269860124445378,0.26088022046730275,0.060027627302457316,0.0,2.8302306307109024,2.8302306307109024,4.425271967193342,0.2313131211689481,1,8,1.65
260,260.411,gps_nmea_0001.txt,26.030547333333335,119.19304833333332,21.4,-1.2301348963318353,5.154083601337995,2.0849999999999973,26.030546899388202,119.19304922703711,21.07636896599037,-1.1407401159883297,5.105777050053943,1.7613689659903689,0.04966604658111736,0.26792266486716104,0.08684112608076286,0.0,2.851132912247593,2.851132912247593,4.451723144923553,0.16411423715014048,1,8,1.65
261,261.417,gps_nmea_0001.txt,26.03055,119.19304849999999,21.5,-1.2134636791367215,5.450935576828218,2.1849999999999987,26.03054957900685,119.193049260053,21.267791852296934,-1.1374376252348366,5.40407083335671,1.9527918522969316,0.038611386512645764,0.27473708941880554,0.10605249667328975,0.0,2.8491887429469873,2.8491887429469873,4.45030790864288,0.1441245723302078,1,8,1.65
262,262.372,gps_nmea_0001.txt,26.030552333333336,119.19304933333333,21.4,-1.1301075917396788,5.710681055481036,2.0849999999999973,26.03055208475547,119.19304951809133,21.378517043180768,-1.111626747405963,5.68300949386681,2.0635170431807675,0.03598101350665756,0.2786755744462893,0.10779955431366862,0.0,2.8271241666996376,2.8271241666996376,4.420956647806385,0.05319482032615363,1,8,1.65
263,263.526,gps_nmea_0001.txt,26.030554,119.19305066666666,21.2,-0.9967378541787683,5.896213539668067,1.884999999999998,26.03055459117254,119.19305022133145,21.406577166157494,-1.0412835344828273,5.962022566010058,2.0915771661574936,0.04275711451565646,0.26866498291971735,0.0900940688808321,0.0,2.895660408574165,2.895660408574165,4.51161706073873,0.1308837368827696,1,8,1.65
264,264.371,gps_nmea_0001.txt,26.0305545,119.19305233333334,20.9,-0.8300256808061565,5.951873285319664,1.5849999999999973,26.03055584370509,119.19305122912635,21.30648546910493,-0.9404765287631685,6.101453851746962,1.9914854691049295,0.05811688141819873,0.24786367015507704,0.057549820683844226,0.0,2.8076296509447913,2.8076296509447913,4.3994061456212865,0.2948220184092282,1,8,1.65
265,265.389,gps_nmea_0001.txt,26.030555166666666,119.1930535,20.6,-0.7133271604403597,6.026086278994476,1.2850000000000001,26.030557006737865,119.19305245022925,21.131361954946506,-0.8183328988554391,6.230922067804361,1.8163619549465033,0.07311320853838735,0.21861017847662811,0.014298387563383468,0.0,2.8288406663888614,2.8288406663888614,4.421575016290557,0.3682417532406216,1,8,1.65
266,266.372,gps_nmea_0001.txt,26.030554833333333,119.19305433333332,20.4,-0.6299710758862639,5.9889797821570685,1.0849999999999973,26.03055739945025,119.19305360511254,20.91805910444903,-0.7028130364784809,6.274638610573267,1.6030591044490263,0.08352361606554345,0.17778446767251319,-0.027846786494056246,0.0,2.828035200029689,2.828035200029689,4.4182017159427,0.4714546561178581,1,8,1.65
267,267.37,gps_nmea_0001.txt,26.030555166666666,119.19305466666668,20.2,-0.5966286386530891,6.026086278994476,0.884999999999998,26.030557553306657,119.19305452433103,20.679090310541802,-0.610866090617338,6.291765827690315,1.3640903105418012,0.08557138955389684,0.13957176377133923,-0.06700992771348471,0.0,2.834103999306593,2.834103999306593,4.424917132842401,0.42659244995426726,1,8,1.65
268,268.439,gps_nmea_0001.txt,26.030555166666666,119.193055,20.1,-0.563286205684335,6.026086278994476,0.7850000000000001,26.030557458981125,119.19305526991484,20.44910836693967,-0.5362873524223283,6.281265557442828,1.1341083669396677,0.08156970102199336,0.101749861402502,-0.09627458105049154,0.0,2.8663923785127383,2.8663923785127383,4.468865022344994,0.4171974723714512,1,8,1.65
269,269.374,gps_nmea_0001.txt,26.030555666666668,119.19305583333335,19.8,-0.4799301182872925,6.081746024646071,0.48499999999999943,26.030557321084355,119.19305595774578,20.188206295809813,-0.4674854772287199,6.265914959019114,0.8732062958098125,0.07979573551912697,0.07549684737503946,-0.12790182930196842,0.0,2.8290434968661,2.8290434968661,4.422836560567549,0.2953275798870877,1,8,1.65
270,270.37,gps_nmea_0001.txt,26.0305555,119.19305683333332,19.6,-0.37990281795955644,6.063192775831881,0.28500000000000014,26.03055705803256,119.19305678275943,19.919756627053886,-0.384961587280667,6.236632167295086,0.6047566270538847,0.08052057853511514,0.050645678321981,-0.15402522206117564,0.0,2.832670675074093,2.832670675074093,4.426161593395627,0.27803523491025306,1,8,1.65
271,271.383,gps_nmea_0001.txt,26.030556,119.19305733333334,19.3,-0.32988916353126796,6.118852521483478,-0.015000000000000568,26.03055694409517,119.19305749797104,19.621012026922294,-0.31342089850603666,6.223948714876738,0.30601202692229185,0.07813816483883294,0.03544173241853511,-0.18044101799630366,0.0,2.842095949899257,2.842095949899257,4.438086404816567,0.1711469677921044,1,8,1.65
272,272.369,gps_nmea_0001.txt,26.030556333333333,119.19305816666669,19.1,-0.24653307613422526,6.1559590183208845,-0.21499999999999986,26.03055690948961,119.19305822993249,19.337844867144657,-0.24020476890472364,6.220096442016304,0.02284486714465646,0.07722815358554974,0.026218764063374925,-0.19992605757369541,0.0,2.8363746323605707,2.8363746323605707,4.430953998476448,0.10343508704677348,1,8,1.65
273,273.427,gps_nmea_0001.txt,26.030556,119.19305899999999,18.8,-0.1631769930016031,6.118852521483478,-0.5150000000000006,26.030556713912063,119.19305902882526,19.0246280827821,-0.16029367916641213,6.198324848601914,-0.290371917217899,0.07680310187764718,0.01450313048911819,-0.21870019219326903,0.0,2.8623725651259444,2.8623725651259444,4.465971142273446,0.12906823483336963,1,8,1.65
274,274.37,gps_nmea_0001.txt,26.030555166666666,119.19306066666668,18.4,0.0035351817924821546,6.026086278994476,-0.9150000000000027,26.030556210249618,119.19306009567715,18.690397658573783,-0.05357936063218308,6.14225740179312,-0.6246023414262192,0.08494582754623135,-0.002059193980319455,-0.24236618553281292,0.0,2.8296833912267667,2.8296833912267667,4.424822027609815,0.20716901711217606,1,8,1.65
275,275.429,gps_nmea_0001.txt,26.030554,119.19306183333335,18.0,0.12023370215827898,5.896213539668067,-1.3150000000000013,26.030555052806577,119.1930614304436,18.298815582310553,0.07993372747020511,6.013411431823108,-1.0161844176894497,0.09525481409114832,-0.032039150609832985,-0.2672627082598988,0.0,2.5224567677810503,2.5224567677810503,4.461814483725137,0.2578778428653872,1,7,1.25
276,276.37,gps_nmea_0001.txt,26.03055583333333,119.19306233333333,17.8,0.170247352322147,6.100299272669288,-1.5150000000000006,26.030555256242682,119.19306232960817,17.97179886292411,0.16987473440027936,6.036057835492446,-1.3432011370758898,0.09533079329922862,-0.018939905414720667,-0.2812279079134964,0.0,2.350739186142043,2.350739186142043,4.420764419388758,0.11703865029628954,1,7,1.25
277,277.368,gps_nmea_0001.txt,26.030556,119.19306283333331,17.5,0.22026100248601502,6.118852521483478,-1.8150000000000013,26.030555478683883,119.19306308864896,17.632643954934352,0.24579953787344647,6.060819876760227,-1.68235604506565,0.09033592700653785,-0.007589790907115774,-0.29205453540618326,0.0,2.293383486492452,2.293383486492452,4.425480919755807,0.11110863809243428,1,7,1.25
278,278.404,gps_nmea_0001.txt,26.030555166666666,119.19306283333331,17.3,0.22026100248601502,6.026086278994476,-2.0150000000000006,26.030555305015852,119.19306351592485,17.32076912892564,0.2885387932785343,6.041487240137022,-1.9942308710743593,0.0767667773262451,-0.010650492557504797,-0.2937749565518755,0.0,2.2866724331650996,2.2866724331650996,4.450133469499438,0.12211946632929206,1,7,1.25
279,279.368,gps_nmea_0001.txt,26.030553,119.19306333333334,17.0,0.27027465691430347,5.784894049155848,-2.3150000000000013,26.030554286866444,119.19306386977627,17.026068333574663,0.32393359649144154,5.928147366339189,-2.2889316664253387,0.06629741364623402,-0.038600561786964076,-0.29590347783270715,0.0,2.264043930620637,2.264043930620637,4.42640044641153,0.2630395634517532,1,7,1.25
280,280.386,gps_nmea_0001.txt,26.030552333333336,119.19306366666666,16.8,0.30361708988305763,5.710681055481036,-2.5150000000000006,26.03055325849641,119.19306417408313,16.747997394786285,0.3543725917358347,5.813669737868743,-2.5670026052137156,0.05622703680040821,-0.05903450105738284,-0.29161977879787654,0.0,2.273564546707871,2.273564546707871,4.44069124380813,0.19863282911998945,1,7,1.25
281,281.402,gps_nmea_0001.txt,26.0305515,119.19306433333334,16.6,0.37030196008498645,5.6179148129920335,-2.715,26.030552203040514,119.19306457073249,16.49757384874942,0.3940483572517547,5.696176924734475,-2.8174261512505834,0.0514983308262478,-0.07461911849420384,-0.28314477187188347,0.0,2.2779418054414378,2.2779418054414378,4.449013715853233,0.14188835391493554,1,7,1.25
