t_s,gps_updated,gps_usable,gps_lat,gps_lon,gps_alt_m,est_lat,est_lon,est_alt_m,e_m,n_m,u_m,ve_mps,vn_mps,vu_mps,roll_deg,pitch_deg,yaw_deg,pos_innov_xy_m,vel_innov_xy_m,sigma_e_m,sigma_n_m,sigma_u_m,sigma_ve_mps,sigma_vn_mps,sigma_vu_mps,pos_updates,vel_updates,rejects,satellites,hdop
272.058,1,1,26.02996445,119.19381714,3.3,26.322879734456777,119.0991017082661,-259131.45701236924,-9397.059948196436,32559.620172049126,-259167.65701236925,-153.64101324362642,93.40487171933958,-2553.3346930462944,123.54024024309123,61.44306217332213,81.54521437306133,33955.669627011535,0.0,17135.112940745235,22790.479970171622,94255.88517087811,691.8893878489558,700.5964549955811,1413.5874071969758,157,0,348,6,1.36
272.177,0,0,nan,nan,0.0,26.322979369739965,119.09891934919793,-259435.41852666505,-9415.300851042128,32570.71152103833,-259471.61852666506,-152.92878248235013,93.00435498999884,-2555.2621858759053,131.1070435635541,60.28562849268719,89.56299679606364,33955.669627011535,0.0,17210.294260415616,22872.92284786559,94420.29739247986,693.6528406502167,701.986060717988,1414.8122984427182,157,0,348,0,99.0
272.29099999999994,0,0,nan,nan,0.0,26.32307440190785,119.0987454939503,-259726.82406922002,-9432.69113885593,32581.290453576505,-259763.02406922003,-152.1639861809065,92.59095269728894,-2557.115753686212,135.86055724426302,60.72835355469258,93.76112915455725,33955.669627011535,0.0,17282.583764561292,22952.062997436547,94577.91696535556,695.3944924859062,703.5233192899864,1416.0775571402528,157,0,348,0,99.0
272.40700000000004,0,0,nan,nan,0.0,26.32317068143885,119.09856946989231,-260023.56307883453,-9450.298367126548,32592.008241941,-260059.76307883454,-151.40891503654817,92.19850186287165,-2559.0740672515753,138.96339107582034,61.79417903030187,98.98593061256699,33955.669627011535,0.0,17356.410847545805,23032.771970009733,94738.4217766579,697.1493615696803,705.1771028482688,1417.2430726517023,157,0,348,0,99.0
272.515,0,0,nan,nan,0.0,26.323259951463186,119.09840640476114,-260300.04145043623,-9466.609347682272,32601.945735593283,-260336.24145043624,-150.64628043978854,91.82915836462529,-2560.8957772241984,141.3440072531635,62.73834040584073,101.09350268554266,33955.669627011535,0.0,17425.401472687958,23108.09383396186,94887.95818981157,698.7696846500875,706.8741044977638,1418.389447637966,157,0,348,0,99.0
272.625,0,0,nan,nan,0.0,26.323350453067324,119.09824116579314,-260581.84653895348,-9483.13777147683,32612.020328081766,-260618.0465389535,-149.87051582503125,91.34525051698948,-2562.8331049097073,141.9987569988223,65.38601919612907,101.84127381510339,33955.669627011535,0.0,17495.912378634017,23184.997004361565,95040.3646664852,700.6943121605983,708.6963459119773,1419.4374840366452,157,0,348,0,99.0
272.735,0,0,nan,nan,0.0,26.32344050210252,119.09807671482048,-260863.84979483593,-9499.587374148776,32622.044540826584,-260900.04979483594,-149.2131691193957,90.91316302512728,-2564.4988202249124,139.48532927883562,67.31067944522806,98.95143961297904,33955.669627011535,0.0,17566.70102628301,23262.098890097906,95192.85766015244,702.2247192571181,710.2304924627902,1420.3227713690205,157,0,348,0,99.0
272.84000000000003,0,0,nan,nan,0.0,26.323526056911245,119.09792038830498,-261133.20437897372,-9515.224308522094,32631.568458568698,-261169.40437897373,-148.63319989614527,90.49479396749682,-2566.064687160868,140.40455288839624,68.00318655676027,99.70632703741899,33955.669627011535,0.0,17634.48856715372,23335.85693142576,95338.48909800191,703.6690187509172,711.6150887967206,1421.0792934691142,157,0,348,0,99.0
272.98,1,1,26.02995682,119.19381714,3.3,26.32363954424397,119.09771295440108,-261492.61203407022,-9535.97338190712,32644.201810659117,-261528.81203407023,-147.78213417568682,89.9816644670792,-2568.330385646898,146.78134205574284,62.84779711120977,105.19515296049097,34076.64293575595,0.0,17725.156241545577,23434.395759002877,95532.74519510119,705.7199142184056,713.6150777490436,1422.29939105739,157,0,349,6,1.36
273.101,0,0,nan,nan,0.0,26.323737137011125,119.09753461326697,-261803.5065624628,-9553.812381268484,32655.06578780387,-261839.70656246282,-147.07735940060988,89.58820569413162,-2570.4221497686713,145.7965725799901,59.283234817627026,104.20796684254921,34076.64293575595,0.0,17803.849170785958,23519.800879024657,95700.75103965116,707.6099744148677,715.2643492536771,1423.4131486001863,157,0,349,0,99.0
