# sample_hz,50
# duration_s,30
# sda_gpio,21
# scl_gpio,22
t_ms,ax_g,ay_g,az_g
14540,-0.092041,1.005859,0.025391
14560,-0.092041,1.001465,0.017578
14580,-0.098389,1.002930,0.018799
14600,-0.090576,1.005371,0.017822
14620,-0.093506,1.006104,0.019043
14640,-0.093994,1.003662,0.019287
14660,-0.090576,1.002197,0.019287
14680,-0.091797,1.006104,0.023193
14700,-0.091309,1.000488,0.016113
14720,-0.092285,1.003906,0.022217
14740,-0.092041,1.000488,0.016846
14760,-0.091309,1.000000,0.018066
14780,-0.088867,1.001953,0.014404
14800,-0.091309,1.004395,0.022461
14820,-0.090332,1.004639,0.019531
14840,-0.093506,1.003906,0.018555
14860,-0.090576,1.006348,0.015381
14880,-0.091797,1.003418,0.022705
14900,-0.091064,1.002197,0.018311
14920,-0.091553,1.005371,0.018066
14940,-0.091553,1.002441,0.018311
14960,-0.087891,1.000732,0.019531
14980,-0.089111,1.005371,0.015869
15000,-0.090576,1.006836,0.017334
15020,-0.090088,1.005127,0.012451
15040,-0.090088,1.004639,0.021484
15060,-0.094238,1.003418,0.016846
15080,-0.086914,1.000244,0.021729
15100,-0.087891,1.006104,0.017090
15120,-0.088379,1.006348,0.012695
15140,-0.088623,1.002197,0.015381
15160,-0.092041,1.001221,0.014404
15181,-0.093018,1.003662,0.020996
15200,-0.091064,1.002930,0.020264
15220,-0.086914,1.003418,0.015869
15240,-0.087158,1.000488,0.016846
15260,-0.093018,1.006836,0.017090
15281,-0.092773,1.006104,0.016846
15300,-0.090576,1.004150,0.017090
15320,-0.092773,1.004883,0.020508
15340,-0.092041,1.001465,0.019287
15360,-0.092285,1.002686,0.024170
15380,-0.091797,1.002686,0.020264
15400,-0.091797,1.000977,0.016357
15420,-0.092773,1.004639,0.018799
15440,-0.088379,0.999756,0.020752
15460,-0.090088,1.004639,0.020264
15480,-0.090576,1.006348,0.018555
15500,-0.090576,1.003418,0.016113
15520,-0.089600,1.006104,0.026123
15540,-0.093262,1.005127,0.022949
15560,-0.092041,1.000732,0.016602
15580,-0.088867,1.004395,0.018555
15600,-0.087891,1.002686,0.017090
15620,-0.088867,1.002930,0.018311
15640,-0.088623,1.000977,0.022949
15660,-0.090332,1.002930,0.017334
15680,-0.089111,1.002441,0.019043
15700,-0.089355,1.002441,0.024902
15720,-0.094238,1.004395,0.023193
15741,-0.092285,0.999023,0.013916
15760,-0.091553,1.002686,0.022217
15780,-0.091553,1.004883,0.025391
15800,-0.093018,1.000977,0.020264
15820,-0.091309,1.001953,0.020996
15840,-0.090088,1.004883,0.023926
15860,-0.093018,1.005127,0.018066
15880,-0.093018,1.002686,0.025146
15900,-0.095703,1.004883,0.020996
15920,-0.092285,1.005371,0.014404
15940,-0.089600,0.999756,0.017334
15960,-0.098389,1.004150,0.022705
15980,-0.089600,1.003906,0.020752
16000,-0.090332,1.001709,0.018066
16020,-0.092773,1.000000,0.018311
16040,-0.093506,1.004150,0.024414
16060,-0.090088,1.002930,0.019531
16080,-0.093994,1.001709,0.014404
16100,-0.089844,1.001953,0.018066
16120,-0.090332,1.006592,0.020264
16140,-0.089844,1.003662,0.017578
16160,-0.090820,1.002441,0.017090
16180,-0.092041,1.004395,0.017334
16201,-0.091309,1.007568,0.013184
16220,-0.093018,1.003174,0.021729
16240,-0.090820,1.001465,0.020264
16260,-0.091553,0.997803,0.017822
16280,-0.093750,0.999512,0.018799
16300,-0.093750,1.000488,0.020020
16320,-0.090576,1.002930,0.020508
16340,-0.090332,1.005859,0.020020
16360,-0.088135,1.003418,0.016113
16380,-0.086670,1.004639,0.019043
16400,-0.095215,1.002686,0.028076
16420,-0.095947,1.007080,0.019043
16440,-0.092529,1.005615,0.015869
16460,-0.092285,1.003174,0.020996
16480,-0.088867,1.000488,0.021484
16500,-0.091797,1.003174,0.016846
16520,-0.090576,1.001953,0.019531
16540,-0.088135,1.003662,0.017578
16560,-0.091553,1.002930,0.018066
16580,-0.090820,1.001953,0.015625
16600,-0.094727,1.000244,0.016846
16620,-0.090088,1.003662,0.018311
16640,-0.091553,0.998779,0.018799
16660,-0.095215,1.000977,0.016846
16680,-0.091309,1.003174,0.018311
16700,-0.094482,1.002686,0.026123
16720,-0.094727,1.005371,0.023193
16740,-0.088867,1.007324,0.024414
16760,-0.093262,1.005371,0.022461
16780,-0.092773,1.007568,0.014648
16800,-0.088135,1.004639,0.019287
16820,-0.094971,1.002197,0.021729
16840,-0.087891,1.004150,0.016357
16860,-0.090820,1.000977,0.021729
16880,-0.090576,1.008057,0.019043
16900,-0.089355,1.004395,0.017334
16920,-0.092529,1.004395,0.024414
16940,-0.088867,1.005615,0.026855
16960,-0.094727,0.999023,0.018799
16980,-0.090332,1.002441,0.012939
17000,-0.092529,1.002930,0.018799
17020,-0.090332,1.005615,0.020996
17040,-0.093262,1.007324,0.016357
17060,-0.093018,1.000488,0.016846
17080,-0.091553,1.005127,0.011963
17100,-0.092041,1.002197,0.018066
17120,-0.089600,0.999756,0.017822
17140,-0.089111,1.006348,0.018555
17160,-0.093018,1.008545,0.020264
17180,-0.094727,1.001709,0.019043
17200,-0.093506,1.010254,0.020996
17220,-0.092529,1.001465,0.022705
17240,-0.089355,1.005615,0.014404
17260,-0.093018,1.003662,0.016846
17280,-0.090332,1.007080,0.021240
17300,-0.095459,1.005371,0.022705
17320,-0.092285,1.005615,0.021973
17340,-0.094238,1.001953,0.017822
17360,-0.091553,1.006104,0.023193
17380,-0.090820,1.003906,0.016602
17400,-0.093506,1.000488,0.020508
17420,-0.089600,1.004639,0.019531
17440,-0.089600,1.001221,0.018066
17460,-0.094971,1.001709,0.018555
17480,-0.087646,1.002197,0.022461
17500,-0.091797,1.003662,0.018311
17520,-0.086670,1.001709,0.022949
17540,-0.092773,1.001221,0.025391
17560,-0.090576,1.004883,0.022949
17580,-0.091064,1.005371,0.023438
17600,-0.092529,1.006348,0.015869
17620,-0.091064,1.005859,0.023193
17640,-0.090332,1.001221,0.019043
17660,-0.092773,1.006836,0.016846
17680,-0.087158,1.003662,0.020996
17700,-0.092529,1.006592,0.023926
17720,-0.089600,1.006592,0.021484
17740,-0.089844,1.007813,0.017822
17760,-0.088623,1.008301,0.023926
17780,-0.091553,1.003418,0.022949
17800,-0.090576,1.002197,0.020752
17820,-0.094238,1.002197,0.021240
17840,-0.093994,1.005371,0.021484
17860,-0.091553,1.004883,0.018066
17880,-0.088867,1.009277,0.014160
17900,-0.086914,1.000488,0.020752
17920,-0.091797,1.004639,0.022461
17940,-0.088867,1.001221,0.020020
17960,-0.089111,1.006104,0.019043
17980,-0.092529,1.003906,0.021729
18000,-0.091553,1.005371,0.021973
18020,-0.093018,1.002930,0.016357
18040,-0.091064,1.003906,0.020752
18061,-0.090088,1.000244,0.022949
18080,-0.093018,1.002930,0.014893
18100,-0.086182,1.002686,0.021729
18120,-0.088135,1.001709,0.017578
18141,-0.093262,1.010742,0.018555
18160,-0.089844,0.998779,0.019287
18180,-0.091553,1.004883,0.017822
18200,-0.092285,1.002686,0.018799
18220,-0.092041,1.006104,0.021484
18240,-0.093262,1.004150,0.020264
18260,-0.087646,1.000732,0.018066
18280,-0.087891,1.003662,0.016113
18300,-0.088623,1.000488,0.019287
18320,-0.091064,1.006104,0.018066
18340,-0.090088,1.003906,0.023682
18360,-0.092041,1.005127,0.018311
18380,-0.089844,1.006348,0.018799
18401,-0.093506,1.006592,0.020508
18420,-0.086426,1.003662,0.019287
18440,-0.091064,1.004150,0.016846
18460,-0.090088,1.002441,0.017334
18480,-0.091309,1.002197,0.016113
18501,-0.093262,1.005127,0.010498
18520,-0.093262,1.001709,0.016113
18540,-0.091553,1.007813,0.014404
18560,-0.095703,1.005859,0.020020
18580,-0.091064,1.004395,0.024902
18601,-0.086182,1.005859,0.016357
18620,-0.090820,1.004883,0.017822
18640,-0.089600,1.005127,0.019287
18660,-0.095215,1.004883,0.019775
18680,-0.089844,1.002686,0.024902
18701,-0.091797,1.003662,0.023438
18720,-0.093018,1.006104,0.024658
18740,-0.091064,1.001465,0.020020
18760,-0.087402,1.001221,0.021484
18780,-0.091797,1.004395,0.019531
18800,-0.091309,0.999756,0.022949
18820,-0.090820,1.003418,0.012207
18840,-0.092529,1.002686,0.020752
18860,-0.093018,1.006592,0.014648
18880,-0.090332,1.001709,0.014160
18900,-0.092529,1.006592,0.016602
18920,-0.090820,1.004395,0.019531
18940,-0.093262,1.003906,0.023926
18960,-0.090576,1.003174,0.012207
18980,-0.093506,1.005859,0.022461
19000,-0.096436,0.997559,0.021729
19020,-0.091553,1.001953,0.019043
19040,-0.088623,1.004639,0.021973
19060,-0.089355,1.002441,0.020264
19080,-0.091064,1.004150,0.020264
19100,-0.092529,1.004395,0.020752
19120,-0.094727,1.005371,0.018066
19140,-0.089600,1.004150,0.021240
19160,-0.092041,1.006104,0.019287
19180,-0.094727,1.003174,0.016113
19200,-0.090820,1.007568,0.021484
19220,-0.091064,1.000732,0.019775
19240,-0.085693,0.998535,0.022705
19260,-0.095215,1.002197,0.017578
19280,-0.089844,1.000000,0.019531
19300,-0.093750,1.008545,0.016357
19320,-0.089844,1.004883,0.015625
19340,-0.091064,1.002441,0.019531
19360,-0.088623,1.002197,0.017334
19380,-0.092041,1.001953,0.022705
19400,-0.094238,1.005859,0.019043
19420,-0.092285,1.002197,0.013916
19440,-0.088867,1.000732,0.020996
19460,-0.089355,1.008545,0.024170
19480,-0.095947,1.000977,0.020264
19500,-0.092041,1.004639,0.016846
19520,-0.089844,1.005371,0.021240
19540,-0.089844,1.004395,0.018799
19561,-0.093506,1.006836,0.016846
19580,-0.096191,1.001953,0.026123
19600,-0.094238,1.003418,0.017090
19620,-0.089111,1.008057,0.022705
19640,-0.094727,0.998779,0.016113
19660,-0.090820,1.001465,0.017090
19680,-0.089355,1.003662,0.015869
19700,-0.094482,1.000977,0.019531
19720,-0.093262,1.003174,0.019043
19740,-0.093750,1.003418,0.017334
19760,-0.089355,1.005127,0.018799
19780,-0.088379,1.007080,0.020020
19800,-0.096191,1.001953,0.018555
19820,-0.087891,1.001221,0.017334
19840,-0.090332,1.004639,0.019531
19860,-0.092285,1.000000,0.018311
19880,-0.088867,1.002686,0.018799
19900,-0.095215,1.001221,0.025879
19920,-0.091553,1.000000,0.019287
19940,-0.092773,1.006836,0.014404
19960,-0.093506,1.003662,0.016357
19980,-0.098145,1.000488,0.024414
20000,-0.092773,1.006104,0.012451
20020,-0.090820,1.003906,0.016113
20040,-0.093994,1.001709,0.021729
20060,-0.090820,1.006592,0.020264
20080,-0.092529,1.003418,0.020996
20100,-0.090088,1.003906,0.022461
20120,-0.091064,1.006104,0.014404
20140,-0.089844,1.002686,0.019043
20160,-0.089111,1.000977,0.022949
20180,-0.095947,0.998779,0.021240
20200,-0.092285,0.999756,0.019043
20220,-0.090576,1.002441,0.016602
20240,-0.090576,1.009766,0.020020
20260,-0.090576,1.001709,0.019531
20280,-0.091309,1.007324,0.017578
20300,-0.092529,1.002686,0.020508
20320,-0.092041,1.004150,0.015625
20340,-0.092773,1.002930,0.022705
20360,-0.092041,1.005371,0.020264
20380,-0.089600,1.000977,0.020020
20400,-0.093506,1.002441,0.016113
20420,-0.092041,1.007568,0.013184
20440,-0.088867,1.002441,0.017822
20460,-0.091553,1.005371,0.021729
20480,-0.091797,1.006104,0.021729
20500,-0.088379,0.999756,0.022705
20520,-0.091064,1.004883,0.015137
20540,-0.092529,1.006592,0.018066
20560,-0.092041,1.004150,0.020996
20580,-0.093750,1.005127,0.017090
20600,-0.087158,1.001709,0.020508
20620,-0.089355,1.004150,0.018555
20640,-0.095459,1.002197,0.022217
20660,-0.094238,1.006104,0.020508
20680,-0.095215,1.003662,0.022217
20700,-0.091553,1.005615,0.022949
20720,-0.090088,1.005859,0.016113
20740,-0.093506,1.001221,0.021240
20760,-0.092285,1.002686,0.017578
20780,-0.093750,1.007568,0.014404
20800,-0.089600,1.006348,0.023193
20820,-0.092041,1.003906,0.018066
20840,-0.092529,1.006104,0.017578
20860,-0.093750,1.004639,0.022949
20880,-0.094238,1.000732,0.018555
20900,-0.092041,1.005615,0.025391
20920,-0.092285,1.005371,0.011475
20940,-0.087646,1.006348,0.019775
20960,-0.092529,1.004639,0.018066
20980,-0.093750,1.003906,0.017578
21000,-0.093994,1.003418,0.016602
21020,-0.088867,1.004150,0.013916
21040,-0.092529,1.004150,0.028320
21060,-0.094971,1.003662,0.014160
21080,-0.090820,0.998535,0.018311
21100,-0.090820,1.005615,0.022949
21120,-0.092773,1.001953,0.016113
21140,-0.093262,1.002930,0.021484
21160,-0.091064,1.002686,0.026123
21180,-0.093750,1.006592,0.022217
21200,-0.092773,1.002930,0.022705
21220,-0.094727,1.005371,0.020996
21240,-0.094238,1.004883,0.020508
21260,-0.093750,1.006836,0.024414
21280,-0.088867,1.005615,0.016113
21300,-0.089844,1.003662,0.015381
21320,-0.092041,1.006836,0.022461
21340,-0.089600,1.005371,0.022461
21360,-0.095215,1.003662,0.017090
21380,-0.086182,1.001709,0.016357
21400,-0.089355,1.003174,0.021729
21420,-0.091064,1.004150,0.025879
21440,-0.091797,1.003418,0.022949
21460,-0.090820,1.002197,0.016113
21480,-0.091553,1.004883,0.013184
21500,-0.086182,1.006104,0.019531
21520,-0.089844,1.004150,0.021973
21540,-0.091797,1.005615,0.021973
21560,-0.087891,1.007324,0.020264
21580,-0.093018,1.004395,0.022217
21600,-0.093750,1.002686,0.017090
21620,-0.090576,1.001465,0.021729
21640,-0.090820,1.000732,0.024414
21660,-0.092773,1.004883,0.017822
21680,-0.091553,1.002686,0.016602
21700,-0.093262,1.002197,0.016357
21721,-0.089111,1.002441,0.021240
21740,-0.087891,1.006104,0.017822
21760,-0.092773,1.000977,0.016357
21780,-0.090576,1.005371,0.020508
21800,-0.090576,1.003174,0.018555
21820,-0.092529,1.001953,0.017578
21840,-0.090576,1.001709,0.022461
21860,-0.092773,1.005371,0.020752
21880,-0.091797,1.002197,0.016846
21900,-0.093994,1.002930,0.015381
21920,-0.093018,1.005127,0.017578
21940,-0.092529,1.006348,0.020508
21960,-0.094482,1.003906,0.023193
21980,-0.091797,1.005859,0.023193
22000,-0.094238,0.998779,0.016602
22020,-0.086426,1.004150,0.019775
22040,-0.088379,1.004150,0.017090
22060,-0.090088,1.001221,0.019043
22080,-0.089600,1.002441,0.028320
22100,-0.094238,1.000977,0.017578
22120,-0.092041,1.000488,0.021973
22140,-0.090576,1.003174,0.017822
22160,-0.088135,1.006104,0.019531
22180,-0.090088,1.001953,0.019531
22200,-0.091309,1.007568,0.015869
22220,-0.089600,1.006592,0.014893
22240,-0.092773,1.005615,0.016602
22260,-0.086914,1.005127,0.019531
22280,-0.088379,1.003174,0.021484
22300,-0.090332,1.002930,0.020996
22320,-0.093018,1.004639,0.019043
22340,-0.091553,1.003662,0.020020
22360,-0.090332,1.005371,0.020752
22380,-0.094482,1.002441,0.020996
22400,-0.094238,1.002686,0.014893
22421,-0.090820,1.005127,0.017334
22440,-0.094727,1.006592,0.018066
22460,-0.093506,1.005371,0.014160
22480,-0.088379,1.001465,0.020508
22500,-0.091797,1.005615,0.021240
22521,-0.087402,1.005859,0.014404
22540,-0.090820,1.002930,0.023926
22560,-0.088379,1.004883,0.019775
22580,-0.089111,1.001465,0.018799
22600,-0.092529,1.003418,0.022217
22620,-0.090088,1.004395,0.019775
22640,-0.090576,1.005615,0.019043
22660,-0.086670,1.005371,0.022217
22680,-0.086914,1.002441,0.020508
22700,-0.090088,1.004395,0.013672
22720,-0.091797,1.001221,0.023926
22740,-0.093506,1.005615,0.015137
22760,-0.087402,1.003662,0.012451
22780,-0.091309,1.002930,0.023193
22800,-0.091797,1.005615,0.015625
22820,-0.090576,1.007324,0.018799
22840,-0.094482,1.008545,0.023438
22860,-0.088867,1.003662,0.020264
22880,-0.092041,1.001709,0.016846
22900,-0.087158,1.002686,0.019043
22920,-0.089844,0.997803,0.020264
22940,-0.087646,1.014160,0.016846
22960,-0.093262,0.990479,0.017090
22980,-0.084961,1.011719,0.016113
23000,-0.091553,0.997803,0.024170
23020,-0.094971,1.005615,0.022461
23040,-0.091309,1.003418,0.018799
23060,-0.091553,1.000977,0.016846
23081,-0.092041,1.004150,0.025391
23100,-0.087402,1.008057,0.019775
23120,-0.091553,0.997070,0.023682
23140,-0.093018,1.006592,0.022217
23160,-0.093994,1.005127,0.021484
23181,-0.090820,1.002930,0.023438
23200,-0.087891,1.005615,0.026611
23220,-0.089355,1.004150,0.021484
23240,-0.089111,1.002441,0.018066
23260,-0.092529,1.000732,0.017578
23280,-0.086182,1.010498,0.024170
23300,-0.094482,0.999756,0.017822
23320,-0.089111,1.004883,0.022705
23340,-0.089355,1.005615,0.020996
23360,-0.093262,1.003174,0.018555
23380,-0.089355,1.007324,0.025146
23400,-0.091553,1.003662,0.020752
23420,-0.088867,1.002441,0.017334
23440,-0.091309,1.008301,0.015625
23460,-0.091309,1.004150,0.016602
23480,-0.091309,1.003418,0.016602
23500,-0.093018,1.003906,0.017090
23520,-0.089355,1.004150,0.019775
23541,-0.088379,1.000488,0.019775
23560,-0.088623,1.008301,0.014160
23580,-0.098389,1.001221,0.025879
23600,-0.086426,1.007813,0.018555
23620,-0.094482,0.999756,0.019043
23641,-0.091553,1.003906,0.020508
23660,-0.085205,1.007080,0.016602
23680,-0.092529,1.003174,0.021484
23700,-0.093018,1.008301,0.022217
23720,-0.091064,1.005371,0.021240
23741,-0.092529,1.002686,0.020996
23760,-0.089844,1.005371,0.020996
23780,-0.090820,1.007080,0.019287
23800,-0.093018,1.001953,0.023682
23820,-0.087402,0.996338,0.023682
23841,-0.094482,1.010742,0.025146
23860,-0.093018,1.008789,0.020752
23880,-0.092773,0.996338,0.019287
23900,-0.090332,1.006592,0.018311
23920,-0.092773,1.002686,0.014648
23941,-0.089355,1.009033,0.017090
23960,-0.092529,1.005127,0.017822
23980,-0.093506,1.000244,0.019043
24000,-0.090088,1.006592,0.019775
24020,-0.091309,0.999512,0.023682
24041,-0.090332,1.006592,0.011475
24060,-0.089111,1.006104,0.016846
24080,-0.091064,1.000977,0.018311
24100,-0.093262,1.005127,0.017822
24120,-0.090332,1.010010,0.019287
24141,-0.092773,0.997070,0.017822
24160,-0.093750,1.002197,0.019043
24180,-0.087891,1.006592,0.019775
24200,-0.093262,0.999268,0.022705
24220,-0.088867,1.004395,0.019043
24241,-0.093262,1.003662,0.015869
24260,-0.088135,0.999023,0.018311
24280,-0.091064,1.006104,0.024902
24300,-0.090576,1.002930,0.025391
24320,-0.089355,1.007813,0.018066
24341,-0.091064,1.001465,0.016846
24360,-0.091797,1.003906,0.018311
24380,-0.088867,1.001709,0.019287
24400,-0.092529,1.005371,0.023438
24420,-0.089355,1.003662,0.017578
24441,-0.089111,1.003174,0.020020
24460,-0.090576,1.005615,0.013428
24480,-0.092529,1.004639,0.021729
24500,-0.095215,1.003418,0.019287
24520,-0.092041,1.003662,0.020996
24540,-0.089844,1.006836,0.019775
24560,-0.091797,1.006592,0.017334
24580,-0.091064,1.003662,0.018555
24600,-0.091309,1.002441,0.020996
24620,-0.092529,1.002930,0.017578
24640,-0.090576,1.002686,0.020508
24660,-0.089844,1.000244,0.019043
24680,-0.091064,1.000977,0.018066
24700,-0.094238,1.006592,0.019775
24720,-0.089355,1.005615,0.015869
24740,-0.090332,1.005127,0.017334
24760,-0.088135,1.005615,0.020996
24780,-0.092041,1.005615,0.012207
24800,-0.091309,1.002441,0.025635
24820,-0.090576,1.003906,0.020508
24840,-0.091064,1.001221,0.021973
24860,-0.093750,1.005127,0.015137
24880,-0.090576,1.003174,0.016113
24900,-0.091064,1.003418,0.015381
24920,-0.091553,1.004639,0.021973
24940,-0.092041,1.006104,0.018066
24960,-0.089844,1.007080,0.015869
24980,-0.089844,1.003662,0.019043
25000,-0.092285,1.005127,0.023926
25020,-0.095459,1.003418,0.019287
25040,-0.093506,1.006348,0.013428
25060,-0.093750,0.999756,0.025879
25080,-0.088623,1.004883,0.023926
25100,-0.089844,0.999023,0.019531
25120,-0.092041,1.005127,0.024170
25140,-0.094727,1.003662,0.023193
25160,-0.095703,1.002930,0.019287
25180,-0.094727,1.001953,0.022705
25200,-0.091797,1.007324,0.016602
25220,-0.089600,1.003418,0.019531
25240,-0.093750,1.002930,0.019287
25260,-0.093994,1.000732,0.016602
25280,-0.093262,1.003906,0.018066
25301,-0.086670,1.002686,0.017090
25320,-0.085693,1.000488,0.024170
25340,-0.091309,1.001221,0.020508
25360,-0.092285,1.002441,0.024902
25380,-0.094482,0.998535,0.019043
25400,-0.090820,1.006104,0.014648
25420,-0.089355,1.003906,0.016602
25440,-0.093994,1.000244,0.018555
25460,-0.088379,1.005371,0.025635
25480,-0.093506,1.003906,0.022705
25500,-0.092285,1.008301,0.024658
25520,-0.087158,0.999268,0.014893
25540,-0.089111,1.008545,0.018311
25560,-0.090576,1.001221,0.018066
25580,-0.087158,1.002441,0.021240
25600,-0.092529,1.003906,0.018555
25620,-0.096436,1.007813,0.012939
25640,-0.092773,1.004639,0.019775
25660,-0.090576,1.002197,0.015625
25680,-0.088867,1.000977,0.023926
25700,-0.090820,1.001465,0.018311
25720,-0.091553,1.003418,0.021729
25740,-0.090088,1.005615,0.023193
25760,-0.090820,1.007568,0.020752
25780,-0.090088,1.008057,0.016846
25800,-0.091553,1.002686,0.019775
25820,-0.088867,1.000488,0.023193
25841,-0.089355,1.000732,0.021484
25860,-0.091553,1.001465,0.016357
25880,-0.088867,0.998535,0.020996
25900,-0.090332,1.002930,0.022705
25920,-0.085693,0.999756,0.028320
25941,-0.091553,1.005615,0.016357
25960,-0.090332,1.003662,0.022217
25980,-0.092041,1.001221,0.020996
26000,-0.087402,1.004150,0.023926
26020,-0.091064,1.000977,0.022705
26040,-0.092041,1.000244,0.017822
26060,-0.092041,0.998779,0.018066
26080,-0.090576,1.002197,0.021973
26100,-0.091553,1.001953,0.018311
26120,-0.091309,1.002441,0.020020
26140,-0.093262,1.007324,0.013916
26160,-0.090088,1.005371,0.020752
26180,-0.090088,1.004883,0.019287
26200,-0.088867,1.003662,0.021484
26220,-0.087402,1.006592,0.019775
26240,-0.090332,1.007324,0.018311
26260,-0.093750,1.006348,0.021729
26280,-0.087891,1.000732,0.018066
26300,-0.092285,0.998535,0.022217
26320,-0.091309,1.003418,0.020264
26340,-0.087891,1.001953,0.016602
26360,-0.093262,1.002930,0.014648
26380,-0.088379,1.007568,0.019043
26400,-0.090576,0.996826,0.017822
26420,-0.091553,1.005859,0.019043
26440,-0.095947,1.001709,0.017578
26460,-0.084961,1.005127,0.021729
26480,-0.103027,1.017578,0.026611
26500,-0.088379,1.010742,0.021240
26520,-0.087646,0.987793,0.020264
26540,-0.086914,1.005615,0.016357
26560,-0.086670,1.006104,0.014160
26580,-0.088867,0.995361,0.020996
26600,-0.088379,1.004150,0.022217
26620,-0.090088,1.004639,0.019531
26640,-0.090576,1.010010,0.023193
26660,-0.091553,1.001465,0.016113
26680,-0.091064,1.005859,0.020508
26700,-0.091064,1.001709,0.017334
26720,-0.089111,1.006592,0.018799
26740,-0.089844,1.004150,0.020752
26760,-0.092041,1.003906,0.021973
26780,-0.090820,1.003662,0.020264
26801,-0.088379,1.001221,0.020508
26820,-0.092285,1.005371,0.019287
26840,-0.094238,1.004883,0.021484
26860,-0.096680,1.001465,0.013672
26880,-0.085693,1.014404,0.023682
26900,-0.094727,0.997803,0.016846
26920,-0.088135,1.010010,0.020020
26940,-0.091553,1.003906,0.013184
26960,-0.091797,1.000000,0.016602
26980,-0.089600,1.002197,0.021973
27000,-0.091309,1.010986,0.020264
27020,-0.091553,1.006836,0.018799
27040,-0.089600,0.998535,0.016113
27060,-0.092773,1.006836,0.013916
27080,-0.090820,1.005127,0.023682
27100,-0.098633,1.006348,0.018799
27120,-0.089111,1.008789,0.015137
27140,-0.076172,1.007813,0.019043
27160,-0.088623,0.980713,0.015625
27180,-0.084961,1.006104,0.009521
27200,-0.090820,0.999756,0.020508
27220,-0.087158,1.000244,0.023193
27240,-0.087891,1.002930,0.013672
27260,-0.090576,1.008789,0.018066
27280,-0.095703,1.004639,0.018555
27300,-0.093994,1.004639,0.017334
27320,-0.093750,0.999756,0.017578
27340,-0.092529,1.000244,0.019287
27360,-0.089844,1.002441,0.023926
27380,-0.086182,1.013916,0.020752
27400,-0.091797,0.990479,0.020752
27420,-0.081543,1.006348,0.019531
27440,-0.093750,0.993896,0.020264
27460,-0.088135,1.007568,0.013916
27480,-0.092041,1.006592,0.014648
27500,-0.097412,1.001953,0.028076
27520,-0.090576,1.001953,0.026123
27540,-0.091309,1.005371,0.019775
27560,-0.094727,1.000977,0.012451
27580,-0.088867,1.007568,0.011719
27600,-0.085938,1.008057,0.020508
27620,-0.093506,1.002197,0.018555
27640,-0.089600,1.005127,0.018799
27660,-0.087646,1.005859,0.015381
27680,-0.093018,0.998535,0.015869
27700,-0.092041,1.004883,0.020508
27720,-0.091064,1.001709,0.018311
27740,-0.088623,1.004883,0.022705
27760,-0.090332,1.001709,0.020996
27780,-0.090576,1.003906,0.012451
27800,-0.089600,1.001953,0.018311
27820,-0.091553,1.004395,0.024658
27840,-0.090088,1.000977,0.029297
27860,-0.089355,1.007813,0.035645
27880,-0.096191,0.996338,0.018066
27900,-0.089844,1.007813,0.020996
27920,-0.086670,1.002197,0.014160
27940,-0.090820,1.001709,0.018799
27960,-0.093750,1.006348,0.028320
27980,-0.088135,1.007568,0.017578
28000,-0.089600,1.003906,0.021240
28020,-0.091553,1.005859,0.018311
28040,-0.089844,1.008301,0.018799
28060,-0.090088,1.004150,0.018066
28080,-0.086670,1.004639,0.014648
28100,-0.089844,1.003906,0.018066
28120,-0.087158,1.000732,0.022217
28140,-0.089355,1.003906,0.023193
28160,-0.089600,1.002686,0.019531
28180,-0.092773,1.001221,0.012695
28200,-0.090820,1.005859,0.020752
28220,-0.090820,1.008301,0.021973
28240,-0.089600,1.002441,0.018066
28260,-0.093750,1.007080,0.020264
28280,-0.085938,1.004639,0.019043
28300,-0.088135,1.002686,0.019043
28320,-0.091064,1.003174,0.017578
28340,-0.092041,1.006592,0.009766
28360,-0.091309,1.009033,0.015625
28380,-0.092773,1.003418,0.017578
28400,-0.090088,1.002686,0.017578
28420,-0.090332,1.002197,0.014648
28440,-0.093262,1.001953,0.020264
28460,-0.095459,1.009033,0.019287
28480,-0.088867,1.002441,0.023193
28500,-0.087158,1.004150,0.015625
28520,-0.089355,1.001465,0.013672
28540,-0.095703,1.006348,0.018799
28560,-0.090820,1.003174,0.025391
28580,-0.092285,0.999756,0.018799
28600,-0.089355,1.002441,0.013184
28620,-0.087891,1.005127,0.017090
28640,-0.091797,1.004883,0.021240
28660,-0.091797,1.002930,0.016113
28680,-0.093018,1.006348,0.019043
28700,-0.089600,1.008545,0.024414
28720,-0.088867,1.003418,0.026367
28740,-0.088379,1.005859,0.019287
28760,-0.090820,1.003662,0.022705
28780,-0.089111,1.000244,0.012207
28800,-0.088867,1.004883,0.014893
28820,-0.087891,1.008545,0.018799
28840,-0.088379,1.005859,0.021729
28861,-0.089844,1.003418,0.020752
28880,-0.089600,1.004639,0.013916
28900,-0.091553,1.000977,0.014160
28920,-0.092041,1.001709,0.020020
28940,-0.091064,1.002197,0.018311
28960,-0.093506,1.006836,0.021484
28980,-0.088135,1.002441,0.023926
29000,-0.087402,1.000732,0.021240
29020,-0.091064,1.000488,0.017822
29040,-0.096436,1.009277,0.020508
29060,-0.087402,1.001953,0.011963
29080,-0.085693,1.003662,0.024414
29100,-0.093994,1.002686,0.016602
29120,-0.090576,1.010010,0.019043
29140,-0.091309,1.005615,0.011475
29160,-0.089355,1.003662,0.017822
29180,-0.085693,1.008789,0.014160
