# label,wifi_off
# sample_hz,20
# duration_s,60
# sda_gpio,21
# scl_gpio,22
t_ms,mx_raw,my_raw,mz_raw,wifi_scan_count
32550,173,262,167,0
32600,173,263,166,0
32650,173,261,167,0
32700,173,261,167,0
32750,173,261,167,0
32800,174,261,167,0
32850,174,261,165,0
32900,174,261,165,0
32950,174,262,167,0
33000,175,261,166,0
33050,174,263,167,0
33100,174,263,167,0
33150,174,261,167,0
33200,174,261,166,0
33250,174,263,166,0
33300,174,263,166,0
33350,174,262,166,0
33400,174,263,165,0
33450,174,262,168,0
33500,174,262,168,0
33550,173,261,165,0
33600,173,262,166,0
33650,173,263,166,0
33700,173,263,166,0
33750,173,261,167,0
33800,174,262,166,0
33850,173,263,167,0
33900,173,263,167,0
33950,173,262,166,0
34000,174,261,165,0
34050,174,261,167,0
34100,174,261,167,0
34150,174,261,167,0
34200,174,261,167,0
34250,174,261,167,0
34300,174,261,167,0
34350,173,261,165,0
34400,173,265,166,0
34450,173,265,166,0
34500,174,262,169,0
34550,175,263,166,0
34600,173,263,167,0
34650,173,263,167,0
34700,173,262,167,0
34750,173,263,167,0
34800,174,262,167,0
34851,174,262,167,0
34900,174,261,166,0
34950,174,263,166,0
35000,173,261,167,0
35050,173,261,167,0
35100,174,261,166,0
35150,174,263,166,0
35200,174,262,166,0
35250,174,262,166,0
35300,174,262,166,0
35350,174,263,166,0
35400,173,262,165,0
35450,173,262,165,0
35500,173,260,166,0
35550,174,262,166,0
35600,173,262,167,0
35650,173,262,167,0
35700,173,263,166,0
35750,174,261,165,0
35800,174,262,166,0
35850,174,262,166,0
35900,172,263,166,0
35950,173,262,167,0
36000,174,261,165,0
36050,174,261,165,0
36100,175,261,166,0
36150,173,261,166,0
36200,173,261,167,0
36250,173,261,167,0
36300,173,262,167,0
36351,174,263,166,0
36400,173,262,167,0
36450,173,262,167,0
36500,175,262,166,0
36550,174,262,166,0
36600,174,263,167,0
36650,174,263,167,0
36700,173,261,166,0
36750,174,261,166,0
36800,174,261,166,0
36850,174,262,168,0
36900,174,261,167,0
36950,173,261,167,0
37000,173,261,167,0
37050,175,261,168,0
37100,174,262,166,0
37150,173,263,166,0
37200,173,263,166,0
37250,174,262,167,0
37300,174,262,166,0
37350,174,263,166,0
37400,174,263,166,0
37450,173,261,166,0
37500,173,261,166,0
37550,174,262,167,0
37600,174,262,167,0
37650,173,263,167,0
37700,174,261,167,0
37750,174,262,166,0
37800,174,262,166,0
37850,174,263,166,0
37900,173,261,166,0
37950,173,261,165,0
38000,173,261,165,0
38050,174,261,167,0
38100,173,262,166,0
38150,174,262,166,0
38200,174,262,166,0
38250,174,261,167,0
38300,173,263,166,0
38350,174,262,167,0
38400,174,262,167,0
38450,173,261,166,0
38500,174,262,167,0
38550,174,262,167,0
38600,174,262,167,0
38650,174,261,165,0
38700,174,261,167,0
38750,174,262,166,0
38800,174,262,166,0
38850,174,263,166,0
38900,174,262,167,0
38950,174,261,165,0
39000,174,261,165,0
39050,173,263,167,0
39100,174,262,166,0
39150,173,262,167,0
39200,173,262,167,0
39250,174,262,167,0
39300,173,263,167,0
39350,173,263,167,0
39400,174,261,165,0
39450,173,262,167,0
39500,174,263,166,0
39550,174,263,166,0
39600,174,262,168,0
39650,174,264,167,0
39700,174,263,167,0
39750,174,263,167,0
39800,174,261,166,0
39850,173,263,166,0
39900,174,263,167,0
39950,174,263,167,0
40000,173,261,167,0
40050,173,262,166,0
40100,173,262,166,0
40150,173,262,166,0
40200,174,261,166,0
40250,174,262,167,0
40300,174,261,166,0
40350,174,261,166,0
40400,174,262,166,0
40450,175,262,166,0
40500,173,262,166,0
40550,173,262,166,0
40600,174,263,166,0
40650,175,261,167,0
40700,174,262,166,0
40750,174,262,166,0
40800,173,262,167,0
40851,174,263,166,0
40900,174,261,165,0
40950,174,261,165,0
41000,172,261,167,0
41050,174,262,167,0
41100,173,261,166,0
41150,173,261,166,0
41200,173,262,167,0
41250,173,261,166,0
41300,174,263,167,0
41350,174,263,167,0
