# ESP32 offline IMU GPS sync logger
# log_path,/imu_gps_logs/imu_gps_sync_0001_01.csv
# session_index,1
# part_index,1
# sample_hz,20
# capture_duration_s,900
# i2c_sda_gpio,21
# i2c_scl_gpio,22
# gps_uart_id,2
# gps_rx_gpio,16
# gps_tx_gpio,17
# gps_baudrate,9600
t_ms,ax_g,ay_g,az_g,temp_c,gx_dps,gy_dps,gz_dps,mx_raw,my_raw,mz_raw,gps_updated,gps_valid,gps_usable,fix_quality,satellites,hdop,gps_lat,gps_lon,gps_alt_m,gps_speed_mps,gps_course_deg,gps_utc,gps_date,nmea_count,fix_count,checksum_fail_count
11477,0.050049,-0.007813,1.022217,40.101,0.4580,1.5802,0.0153,275,-384,219,0,,,,,,,,,,,,,66,0,0
11587,0.048828,-0.006348,1.026611,40.130,0.1298,1.0076,-0.0305,275,-382,220,0,,,,,,,,,,,,,67,0,0
11692,0.038330,0.005615,1.032715,40.130,0.1298,0.8397,-0.1145,274,-383,220,0,,,,,,,,,,,,,69,0,0
11799,0.050781,-0.005127,1.025635,40.154,-0.0229,0.9466,-0.0611,274,-382,221,0,,,,,,,,,,,,,72,0,0
11908,0.053223,-0.009033,1.024658,40.121,0.0000,0.8931,-0.1145,275,-383,220,0,,,,,,,,,,,,,72,0,0
12017,0.046631,-0.007324,1.033447,40.086,0.0534,0.9618,-0.0153,275,-383,220,0,,,,,,,,,,,,,72,0,0
12117,0.050049,-0.006104,1.023926,40.148,0.2977,1.2214,-0.0229,275,-384,220,0,,,,,,,,,,,,,72,0,0
12227,0.054932,-0.007324,1.034668,40.112,0.2748,0.7939,-0.1450,275,-383,220,0,,,,,,,,,,,,,72,0,0
12337,0.049561,-0.007080,1.013916,40.124,0.2137,1.3588,-0.0916,274,-385,220,0,,,,,,,,,,,,,72,0,0
12440,0.050293,-0.006348,1.023682,40.133,0.1679,1.1069,-0.0076,275,-384,220,0,,,,,,,,,,,,,72,0,0
12541,0.051025,-0.005859,1.029053,40.151,0.2061,1.0382,-0.0611,274,-384,219,0,,,,,,,,,,,,,72,0,0
12648,0.051025,-0.005371,1.020508,40.109,0.1756,0.8015,-0.0153,275,-385,219,0,,,,,,,,,,,,,75,0,0
12757,0.057861,-0.008789,1.015869,40.118,0.2748,0.8931,-0.0840,274,-384,220,0,,,,,,,,,,,,,77,0,0
12865,0.053711,-0.010010,1.027588,40.089,0.1145,0.8779,-0.0458,274,-383,220,0,,,,,,,,,,,,,78,0,0
12968,0.051270,-0.005127,1.020996,40.109,0.1756,1.0763,-0.0687,275,-384,220,0,,,,,,,,,,,,,78,0,0
13077,0.051025,-0.005371,1.023926,40.095,0.2061,0.8168,0.0153,276,-383,220,0,,,,,,,,,,,,,78,0,0
13187,0.050049,-0.008057,1.025879,40.127,0.2137,1.0534,0.0000,274,-385,219,0,,,,,,,,,,,,,78,0,0
13298,0.052002,-0.004150,1.022217,40.071,0.2061,1.0992,0.0382,274,-384,220,0,,,,,,,,,,,,,78,0,0
13489,0.052246,0.000488,1.021484,40.104,0.2214,1.0840,-0.0382,275,-384,220,0,,,,,,,,,,,,,78,0,0
13597,0.056641,-0.011719,1.020264,40.101,0.0992,1.0687,-0.0611,274,-384,220,0,,,,,,,,,,,,,78,0,0
13741,0.054199,-0.002441,1.023682,40.121,0.1374,0.8931,-0.1069,276,-384,220,0,,,,,,,,,,,,,79,0,0
13846,0.049805,-0.007568,1.015625,40.124,0.4962,1.2977,-0.1603,275,-384,220,0,,,,,,,,,,,,,81,0,0
13954,0.052490,-0.003906,1.017822,40.095,0.3053,1.2824,0.0305,275,-383,220,0,,,,,,,,,,,,,84,0,0
14061,0.056396,-0.006592,1.014160,40.106,0.2977,0.8779,0.0382,274,-384,220,0,,,,,,,,,,,,,84,0,0
14165,0.055420,-0.002686,1.029785,40.068,0.2443,0.8626,0.0153,275,-384,220,0,,,,,,,,,,,,,84,0,0
14267,0.048584,-0.007080,1.018311,40.109,0.1756,1.2519,-0.0611,275,-383,220,0,,,,,,,,,,,,,84,0,0
14377,0.070313,-0.008545,1.024658,40.115,0.2214,1.0534,0.0840,274,-383,220,0,,,,,,,,,,,,,84,0,0
14477,0.055664,-0.004395,1.032227,40.071,0.0458,0.5344,-0.0611,274,-383,221,0,,,,,,,,,,,,,84,0,0
14587,0.053955,-0.002197,1.015869,40.098,0.1756,0.9924,-0.0305,274,-383,220,0,,,,,,,,,,,,,85,0,0
14692,0.051758,-0.009766,1.022217,40.098,0.1450,1.0840,0.0000,274,-383,218,0,,,,,,,,,,,,,87,0,0
14800,0.047119,-0.002441,1.026611,40.089,0.1985,0.9084,0.0076,275,-383,219,0,,,,,,,,,,,,,90,0,0
14908,0.054443,-0.006836,1.023438,40.101,0.2290,0.9466,-0.0382,274,-384,219,0,,,,,,,,,,,,,90,0,0
15017,0.054199,-0.006592,1.024414,40.115,0.2137,1.0763,-0.0534,273,-384,219,0,,,,,,,,,,,,,90,0,0
15127,0.050781,-0.008789,1.022217,40.106,0.1603,1.0229,-0.0687,275,-384,220,0,,,,,,,,,,,,,90,0,0
15237,0.054932,-0.005615,1.021484,40.112,0.1450,1.0611,-0.0076,275,-382,220,0,,,,,,,,,,,,,90,0,0
15337,0.053223,-0.004883,1.023926,40.133,0.1374,1.0458,-0.0076,275,-382,221,0,,,,,,,,,,,,,90,0,0
15447,0.056152,-0.006592,1.021484,40.106,0.3053,1.2519,-0.0229,275,-384,220,0,,,,,,,,,,,,,90,0,0
15559,0.053711,-0.005371,1.029541,40.151,-0.0763,0.6183,-0.0687,274,-383,220,0,,,,,,,,,,,,,90,0,0
15723,0.056885,-0.006592,1.022461,40.112,0.1832,1.0534,0.0458,274,-383,220,0,,,,,,,,,,,,,94,0,0
15835,0.053223,-0.006592,1.024414,40.109,0.0992,1.1145,-0.0687,275,-384,220,0,,,,,,,,,,,,,96,0,0
15944,0.057373,-0.006592,1.024170,40.086,0.0382,0.8397,-0.0611,275,-384,220,0,,,,,,,,,,,,,96,0,0
16046,0.050781,-0.007080,1.020752,40.092,0.3206,1.5038,-0.0229,275,-382,220,0,,,,,,,,,,,,,96,0,0
16157,0.052002,-0.005615,1.030273,40.095,0.1756,0.9695,-0.0534,274,-383,220,0,,,,,,,,,,,,,96,0,0
16258,0.046387,-0.010010,1.023682,40.106,0.0153,1.0687,-0.0305,275,-384,219,0,,,,,,,,,,,,,96,0,0
16367,0.055908,-0.007568,1.028076,40.095,0.0687,0.9237,0.0840,273,-381,219,0,,,,,,,,,,,,,96,0,0
16477,0.052979,-0.005615,1.029541,40.095,0.0611,0.8321,0.0687,275,-384,220,0,,,,,,,,,,,,,96,0,0
16587,0.055664,-0.005859,1.025146,40.098,0.1298,0.9084,-0.0229,274,-383,219,0,,,,,,,,,,,,,97,0,0
16693,0.049805,-0.003906,1.026123,40.071,0.1374,0.9237,0.0534,274,-384,219,0,,,,,,,,,,,,,100,0,0
16803,0.051758,-0.002930,1.018311,40.083,0.1908,0.9924,0.0000,274,-385,219,0,,,,,,,,,,,,,102,0,0
16910,0.057373,-0.005859,1.028564,40.086,0.1145,1.0534,-0.0382,275,-384,220,0,,,,,,,,,,,,,102,0,0
17017,0.054199,-0.003418,1.023193,40.106,0.2366,1.0458,0.0458,275,-385,219,0,,,,,,,,,,,,,102,0,0
17118,0.055176,-0.004883,1.024658,40.121,0.2061,1.0382,-0.0153,275,-382,221,0,,,,,,,,,,,,,102,0,0
17227,0.056641,-0.006592,1.021484,40.080,0.0992,0.9160,-0.0763,275,-383,219,0,,,,,,,,,,,,,102,0,0
17337,0.055908,-0.002441,1.022217,40.065,0.2214,1.0687,0.0458,275,-382,219,0,,,,,,,,,,,,,102,0,0
17447,0.051270,-0.000244,1.030518,40.095,0.1679,1.2061,-0.0153,275,-384,220,0,,,,,,,,,,,,,102,0,0
17557,0.053223,-0.003418,1.018555,40.115,0.4198,1.1374,-0.0305,275,-382,219,0,,,,,,,,,,,,,102,0,0
17660,0.058594,0.000732,1.022949,40.062,0.3664,1.4427,-0.0611,274,-384,219,0,,,,,,,,,,,,,105,0,0
17774,0.054199,-0.008545,1.025635,40.095,0.4046,1.0305,-0.0229,274,-385,219,0,,,,,,,,,,,,,108,0,0
17968,0.051025,-0.008301,1.036377,40.092,-0.1069,0.8092,-0.1221,275,-384,219,0,,,,,,,,,,,,,108,0,0
18070,0.058838,-0.007080,1.030273,40.101,0.2366,1.1985,0.0458,274,-383,220,0,,,,,,,,,,,,,108,0,0
18170,0.055908,-0.008789,1.023193,40.092,0.1908,1.1374,0.0000,274,-385,219,0,,,,,,,,,,,,,108,0,0
18277,0.052979,-0.005371,1.021240,40.071,0.2977,1.1069,0.0687,275,-382,221,0,,,,,,,,,,,,,108,0,0
18425,0.053223,-0.008789,1.024902,40.101,0.2366,1.2672,-0.0076,274,-385,220,0,,,,,,,,,,,,,108,0,0
18527,0.053711,-0.007324,1.009277,40.092,0.4198,1.4809,0.0687,275,-385,218,0,,,,,,,,,,,,,108,0,0
18627,0.052734,0.000000,1.022705,40.101,0.3511,1.2366,0.0229,274,-384,219,0,,,,,,,,,,,,,110,0,0
18735,0.050781,-0.003174,1.024658,40.115,0.2290,0.9618,-0.0076,275,-384,219,0,,,,,,,,,,,,,113,0,0
18845,0.054199,-0.005371,1.020996,40.071,0.1908,0.7939,0.0382,274,-383,219,0,,,,,,,,,,,,,114,0,0
18950,0.055664,-0.007568,1.019287,40.062,0.1603,0.9771,-0.1221,275,-384,219,0,,,,,,,,,,,,,114,0,0
19057,0.053711,-0.006836,1.025635,40.077,0.2137,1.0916,-0.0305,274,-383,220,0,,,,,,,,,,,,,114,0,0
19157,0.055420,-0.009766,1.021729,40.098,0.0840,0.9160,0.0305,274,-383,220,0,,,,,,,,,,,,,114,0,0
19267,0.058594,-0.004395,1.024658,40.083,0.1298,1.0840,-0.0076,275,-385,219,0,,,,,,,,,,,,,114,0,0
19377,0.056641,-0.005127,1.025635,40.083,0.2519,1.1450,-0.0534,273,-384,219,0,,,,,,,,,,,,,114,0,0
19487,0.053955,-0.005859,1.026855,40.092,0.1374,0.8550,-0.0382,275,-385,219,0,,,,,,,,,,,,,114,0,0
19590,0.053223,-0.008301,1.022705,40.106,0.2061,1.0153,0.0153,275,-383,220,0,,,,,,,,,,,,,114,0,0
19697,0.055176,-0.006348,1.020996,40.083,0.1832,1.0840,0.0534,273,-383,219,0,,,,,,,,,,,,,115,0,0
19803,0.054688,-0.006592,1.025879,40.089,0.2366,1.0076,0.0076,274,-383,221,0,,,,,,,,,,,,,118,0,0
19913,0.053955,-0.006348,1.027100,40.112,0.2443,1.0687,-0.0687,275,-384,220,0,,,,,,,,,,,,,120,0,0
20022,0.057373,-0.005371,1.017822,40.092,0.2137,1.0076,-0.0840,275,-383,220,0,,,,,,,,,,,,,120,0,0
20180,0.056152,-0.009521,1.023682,40.059,0.0992,1.0840,-0.1221,273,-383,220,0,,,,,,,,,,,,,120,0,0
# status,20 s,lines,182,nmea,120,fix,0,sats,0,hdop,99.99,free,925696
20387,0.055420,-0.004883,1.022949,40.106,0.2061,1.0305,-0.1145,274,-385,220,0,,,,,,,,,,,,,120,0,0
20552,0.052490,-0.002930,1.025391,40.089,0.2137,1.0840,-0.0153,274,-383,220,0,,,,,,,,,,,,,120,0,0
20655,0.053711,-0.005615,1.017578,40.074,0.2290,1.0305,-0.1298,274,-384,219,0,,,,,,,,,,,,,123,0,0
20765,0.054932,-0.002197,1.020264,40.101,0.0763,0.9771,-0.0611,275,-382,220,0,,,,,,,,,,,,,125,0,0
20873,0.052490,-0.006836,1.026367,40.121,-0.0534,0.6336,0.0153,274,-384,219,0,,,,,,,,,,,,,126,0,0
20977,0.058105,-0.005859,1.031250,40.077,-0.3664,0.1145,0.0992,274,-383,220,0,,,,,,,,,,,,,126,0,0
21087,0.053955,-0.009521,1.029541,40.089,0.2977,1.2824,-0.0458,275,-384,219,0,,,,,,,,,,,,,126,0,0
21197,0.055176,-0.008301,1.021240,40.089,0.2443,0.9695,-0.0229,274,-382,219,0,,,,,,,,,,,,,126,0,0
21307,0.053467,-0.005127,1.027832,40.086,0.0992,0.9237,-0.0458,274,-384,218,0,,,,,,,,,,,,,126,0,0
21410,0.057373,-0.007324,1.020020,40.071,0.1679,1.0382,-0.0611,275,-383,220,0,,,,,,,,,,,,,126,0,0
21517,0.053955,-0.003174,1.031006,40.074,0.2137,1.1069,-0.0916,274,-382,220,0,,,,,,,,,,,,,126,0,0
21627,0.060059,-0.006348,1.020752,40.104,0.1374,1.0076,-0.0840,274,-384,219,0,,,,,,,,,,,,,128,0,0
21735,0.057129,-0.005615,1.025879,40.068,0.1679,1.0687,0.0382,274,-385,219,0,,,,,,,,,,,,,130,0,0
21842,0.053223,-0.007813,1.023438,40.086,0.2137,1.0611,0.0076,273,-383,219,0,,,,,,,,,,,,,132,0,0
21949,0.054199,-0.003662,1.018066,40.077,0.1908,0.9771,0.0611,275,-385,219,0,,,,,,,,,,,,,132,0,0
22057,0.054199,-0.010498,1.024414,40.109,0.1756,0.9695,-0.0076,275,-385,220,0,,,,,,,,,,,,,132,0,0
22167,0.054688,-0.008301,1.024170,40.083,0.1298,1.1145,-0.1221,275,-384,220,0,,,,,,,,,,,,,132,0,0
22268,0.055664,-0.007568,1.021729,40.056,0.1603,0.9695,-0.0076,274,-384,219,0,,,,,,,,,,,,,132,0,0
22379,0.056641,-0.009521,1.021973,40.101,0.1450,0.9924,-0.0611,274,-386,220,0,,,,,,,,,,,,,132,0,0
22568,0.055420,-0.007080,1.025635,40.086,0.1832,1.2366,0.0382,275,-383,220,0,,,,,,,,,,,,,132,0,0
