# ESP32 offline IMU GPS sync logger
# log_path,/imu_gps_logs/imu_gps_sync_0001_02.csv
# session_index,1
# part_index,2
# sample_hz,20
# capture_duration_s,900
# i2c_sda_gpio,21
# i2c_scl_gpio,22
# gps_uart_id,2
# gps_rx_gpio,16
# gps_tx_gpio,17
# gps_baudrate,9600
t_ms,ax_g,ay_g,az_g,temp_c,gx_dps,gy_dps,gz_dps,mx_raw,my_raw,mz_raw,gps_updated,gps_valid,gps_usable,fix_quality,satellites,hdop,gps_lat,gps_lon,gps_alt_m,gps_speed_mps,gps_course_deg,gps_utc,gps_date,nmea_count,fix_count,checksum_fail_count
233056,0.328369,0.032715,0.913574,44.233,-6.2137,14.9542,-26.6565,340,-632,594,0,,,,,,,,,,,,,1535,123,0
233165,0.325928,0.016113,1.047363,44.227,2.2137,17.2977,-17.5573,339,-619,649,0,,,,,,,,,,,,,1535,123,0
233272,0.285400,-0.070801,0.977295,44.230,-10.6489,5.1756,-11.3206,325,-651,661,0,,,,,,,,,,,,,1535,123,0
233431,0.164795,-0.036865,0.997314,44.256,-7.8473,-4.2214,-16.7328,343,-691,601,0,,,,,,,,,,,,,1535,123,0
233541,0.183105,-0.048096,0.892578,44.245,-3.4122,-19.0840,-26.5420,331,-702,587,0,,,,,,,,,,,,,1535,123,0
233652,0.185547,-0.069580,0.956543,44.221,6.6336,24.5344,-12.7328,319,-706,581,1,1,1,1,5,2.72,26.03031731,119.19327545,21.30,0.970,,141304.00,010726,1536,123,0
233766,0.308838,-0.050293,0.969482,44.259,18.7557,22.0458,3.7710,297,-727,637,1,1,1,1,5,2.72,26.03031731,119.19327545,21.10,0.970,,141304.00,010726,1538,124,0
233882,0.436523,-0.146973,0.968506,44.248,11.9924,-3.4733,-5.5420,289,-718,653,0,,,,,,,,,,,,,1540,124,0
233997,0.257568,0.017090,1.098877,44.274,-14.3664,-2.7252,17.7405,273,-710,665,0,,,,,,,,,,,,,1542,124,0
234109,0.483643,0.040039,1.047363,44.251,10.3588,-37.9924,14.6794,301,-681,657,0,,,,,,,,,,,,,1542,124,0
234221,0.313965,0.031982,0.995361,44.283,23.6794,-37.4733,53.5878,240,-646,690,0,,,,,,,,,,,,,1542,124,0
234331,0.183350,0.084473,1.011719,44.283,-13.6412,26.0611,25.3969,276,-656,674,0,,,,,,,,,,,,,1542,124,0
234439,0.190918,0.013672,0.854736,44.265,-17.1374,26.0611,-1.0840,295,-630,688,0,,,,,,,,,,,,,1542,124,0
234551,0.286865,0.100586,0.983887,44.251,4.5725,17.7786,-28.4580,284,-610,730,0,,,,,,,,,,,,,1542,124,0
234662,0.282227,0.055664,1.070557,44.274,-0.8244,-5.5725,-13.1298,278,-594,730,1,1,1,1,5,2.72,26.03031349,119.19327545,21.10,0.639,,141305.00,010726,1543,124,0
234776,0.276611,0.064453,1.116455,44.283,-1.9160,-33.4046,-8.9466,277,-605,724,1,1,1,1,5,2.72,26.03031349,119.19327545,21.00,0.639,,141305.00,010726,1545,125,0
234893,0.050293,0.062256,1.136475,44.327,-5.4427,-5.9313,-6.5344,260,-632,743,0,,,,,,,,,,,,,1547,125,0
235007,0.212891,0.014404,0.828857,44.274,0.9466,-5.1450,-10.2595,272,-657,730,0,,,,,,,,,,,,,1549,125,0
235119,0.094482,0.035156,1.014893,44.268,3.9008,33.2977,-11.5878,249,-649,741,0,,,,,,,,,,,,,1549,125,0
235231,0.243652,0.024414,0.913330,44.236,3.7328,13.6565,21.8244,269,-661,751,0,,,,,,,,,,,,,1549,125,0
235341,0.224854,-0.002441,1.017090,44.292,-1.3511,19.2290,25.1069,280,-649,753,0,,,,,,,,,,,,,1549,125,0
235451,0.234619,-0.016113,1.073975,44.324,0.3206,-5.3740,13.0076,290,-631,756,0,,,,,,,,,,,,,1549,125,0
235562,0.411865,0.063477,1.136230,44.315,2.7557,-32.2672,13.7328,285,-622,744,0,,,,,,,,,,,,,1549,125,0
235751,0.237305,0.063477,0.844238,44.306,-8.8397,-15.0840,25.6260,287,-632,698,1,1,1,1,5,2.72,26.03030586,119.19327545,21.10,0.471,,141306.00,010726,1552,126,0
235872,0.135986,0.041504,0.919189,44.321,-3.3969,22.3359,28.0916,284,-630,713,0,,,,,,,,,,,,,1553,126,0
235985,0.219727,0.062500,0.915039,44.327,16.1985,11.3511,-19.8168,302,-627,733,0,,,,,,,,,,,,,1556,126,0
236102,0.306152,0.097412,1.024414,44.345,-2.0534,19.5649,-9.1985,282,-629,750,0,,,,,,,,,,,,,1556,126,0
236211,0.330322,0.110840,1.098633,44.327,-9.3206,-1.8931,-6.9313,293,-627,726,0,,,,,,,,,,,,,1556,126,0
236359,0.302734,0.024658,1.144287,44.339,-10.5267,-18.2901,-17.4580,323,-652,689,0,,,,,,,,,,,,,1556,126,0
236472,0.152588,0.009033,0.915283,44.342,8.4733,-50.9542,-6.3893,317,-658,686,0,,,,,,,,,,,,,1556,126,0
236576,0.191406,0.020020,0.841553,44.348,-3.4733,-7.1298,-30.6641,301,-689,682,0,,,,,,,,,,,,,1556,126,0
236684,0.221436,0.092285,0.903809,44.306,8.9160,54.5878,14.4580,306,-710,698,1,1,1,1,5,2.72,26.03031349,119.19329071,21.10,0.963,,141307.00,010726,1558,126,0
236800,0.289551,0.030029,1.006104,44.321,3.5191,24.2595,25.3893,328,-705,705,1,1,1,1,5,2.71,26.03031349,119.19329071,20.80,0.963,,141307.00,010726,1559,127,0
236915,0.293701,-0.010742,1.033447,44.315,0.6565,-6.4275,26.8550,338,-672,692,0,,,,,,,,,,,,,1561,127,0
237029,0.286865,-0.076660,1.113281,44.309,-11.3053,-13.2061,0.1908,344,-661,684,0,,,,,,,,,,,,,1563,127,0
237142,0.480225,0.103516,1.071045,44.336,-4.0916,-11.0382,3.0763,348,-656,670,0,,,,,,,,,,,,,1563,127,0
237251,0.217773,0.025146,0.850098,44.359,0.7252,-33.6260,15.1298,317,-636,648,0,,,,,,,,,,,,,1563,127,0
237360,0.218506,0.075928,0.883301,44.351,-2.2901,11.5420,35.4198,342,-646,640,0,,,,,,,,,,,,,1563,127,0
237466,0.255127,-0.013672,0.893799,44.359,7.8550,30.4198,23.0763,354,-638,657,0,,,,,,,,,,,,,1563,127,0
237581,0.351318,0.059570,0.974609,44.368,-3.1527,18.6794,5.9008,355,-616,661,0,,,,,,,,,,,,,1563,127,0
237688,0.364014,-0.015137,1.106201,44.401,-5.9542,-13.3511,-11.8015,366,-601,651,1,1,1,1,5,2.71,26.03031731,119.19329071,20.80,1.075,,141308.00,010726,1565,127,0
237805,0.415283,0.036621,1.146484,44.386,-0.2290,-29.0611,-14.7176,367,-612,648,1,1,1,1,5,2.71,26.03031731,119.19329071,20.90,1.075,,141308.00,010726,1567,128,0
237924,0.222656,0.005127,0.921143,44.371,11.6260,-54.5420,-6.0916,351,-631,656,0,,,,,,,,,,,,,1568,128,0
238097,0.221436,-0.017578,0.845215,44.362,-11.4198,24.5114,-24.2214,348,-686,662,0,,,,,,,,,,,,,1570,128,0
238210,0.405762,0.058838,0.868408,44.386,7.7252,30.0076,7.6183,348,-697,669,0,,,,,,,,,,,,,1570,128,0
238322,0.383789,-0.011719,0.927002,44.389,0.3588,26.8626,12.9237,345,-660,661,0,,,,,,,,,,,,,1570,128,0
238432,0.429443,-0.013184,1.017578,44.392,8.6412,10.8092,25.2137,346,-642,662,0,,,,,,,,,,,,,1570,128,0
238542,0.350342,-0.073730,1.093994,44.389,-6.1450,-9.0534,15.4656,350,-622,677,0,,,,,,,,,,,,,1570,128,0
238653,0.385742,0.130859,1.057373,44.389,4.5649,-19.2901,23.8321,346,-612,663,1,1,1,1,5,2.71,26.03032303,119.19329071,20.90,0.613,,141309.00,010726,1571,128,0
238767,0.290039,0.021973,0.772705,44.406,11.0840,-24.4656,25.2672,326,-617,662,1,1,1,1,5,2.71,26.03032303,119.19329071,21.00,0.613,,141309.00,010726,1573,129,0
238887,0.176270,0.017090,0.968506,44.395,10.2901,41.8779,21.0687,338,-613,677,0,,,,,,,,,,,,,1575,129,0
239002,0.355225,0.013672,0.908691,44.383,-1.4198,28.1603,-33.2595,351,-615,713,0,,,,,,,,,,,,,1577,129,0
239116,0.350586,0.085449,1.022217,44.365,-7.4504,12.2290,-28.7405,354,-612,704,0,,,,,,,,,,,,,1577,129,0
239232,0.394287,0.096436,1.073975,44.386,-17.0000,-5.0763,-29.7863,360,-615,693,0,,,,,,,,,,,,,1577,129,0
239338,0.396729,0.061279,1.095947,44.395,-5.9847,-23.1298,-28.7176,379,-650,682,0,,,,,,,,,,,,,1577,129,0
239452,0.204102,0.018799,0.997314,44.427,-7.0916,-21.3817,-11.8931,371,-676,665,0,,,,,,,,,,,,,1577,129,0
239562,0.261719,-0.000488,0.890625,44.392,-16.6489,0.1298,-36.3817,378,-699,655,0,,,,,,,,,,,,,1577,129,0
239673,0.353516,-0.052490,0.867920,44.430,-16.2672,20.8702,-9.8473,412,-711,637,1,1,1,1,5,2.71,26.03032303,119.19329071,21.00,0.342,,141310.00,010726,1578,129,0
239787,0.348633,-0.028809,0.870361,44.421,3.2061,12.4122,-0.1985,430,-715,645,1,1,1,1,5,2.71,26.03032303,119.19329071,20.90,0.342,,141310.00,010726,1580,130,0
239905,0.326660,-0.064209,0.976563,44.412,-5.7863,20.2901,13.8550,444,-694,635,0,,,,,,,,,,,,,1582,130,0
240020,0.358398,-0.069580,1.065430,44.448,4.5954,-5.5649,19.6183,448,-684,636,0,,,,,,,,,,,,,1584,130,0
240133,0.422119,-0.069824,1.029785,44.430,-7.6412,-14.6870,0.7863,461,-672,620,0,,,,,,,,,,,,,1584,130,0
240244,0.111816,0.029297,1.082520,44.424,3.5267,-1.9695,13.2214,471,-651,594,0,,,,,,,,,,,,,1584,130,0
240472,0.245117,-0.094727,0.904541,44.415,11.6412,13.2824,21.0534,480,-652,617,0,,,,,,,,,,,,,1584,130,0
240578,0.357910,-0.015869,0.917236,44.409,5.4427,9.4962,-9.5344,489,-654,622,0,,,,,,,,,,,,,1584,130,0
240686,0.359619,-0.030762,1.048828,44.421,-2.4504,-6.1221,-19.2061,484,-647,614,1,1,1,1,5,2.71,26.03032684,119.19332886,20.90,0.701,,141311.00,010726,1586,130,0
240804,0.337891,-0.047852,1.049561,44.433,-9.9389,-13.0534,-10.9542,486,-662,600,1,1,1,1,5,2.71,26.03032684,119.19332886,20.70,0.701,,141311.00,010726,1587,131,0
240919,0.219482,-0.029053,1.105713,44.442,26.4504,-21.7786,-23.2901,483,-689,597,0,,,,,,,,,,,,,1589,131,0
241035,0.300049,-0.092041,0.835693,44.439,-12.7328,-4.2290,-27.1679,463,-715,607,0,,,,,,,,,,,,,1591,131,0
241147,0.220947,-0.088623,0.881592,44.454,-26.5038,39.0840,-25.3206,480,-718,586,0,,,,,,,,,,,,,1591,131,0
241262,0.293701,-0.051025,0.934326,44.471,13.8473,14.9008,9.6031,500,-712,576,0,,,,,,,,,,,,,1591,131,0
241372,0.288818,-0.140137,0.978760,44.456,1.9618,6.1450,13.2901,497,-703,583,0,,,,,,,,,,,,,1591,131,0
241482,0.341064,-0.127197,1.056641,44.486,-11.8397,5.8015,16.1374,516,-694,580,0,,,,,,,,,,,,,1591,131,0
# status,241 s,lines,2111,nmea,1591,fix,131,sats,5,hdop,2.71,free,720896
241697,0.182617,0.027588,1.127930,44.451,-3.1450,0.7099,31.6031,515,-678,563,1,1,1,1,5,2.71,26.03033447,119.19334412,20.70,0.797,,141312.00,010726,1593,131,0
241864,0.202881,-0.019531,0.975098,44.448,19.2137,10.8473,14.4275,534,-647,553,1,1,1,1,5,2.71,26.03033447,119.19334412,20.50,0.797,,141312.00,010726,1595,132,0
241987,0.318604,-0.111572,0.857422,44.451,9.3130,17.6260,4.1679,530,-647,582,0,,,,,,,,,,,,,1598,132,0
242105,0.290039,-0.021973,1.031738,44.451,7.8244,8.3206,-11.5878,519,-636,587,0,,,,,,,,,,,,,1598,132,0
242212,0.378662,-0.024902,1.015869,44.471,-7.3817,-9.6107,-16.4351,529,-655,585,0,,,,,,,,,,,,,1598,132,0
242323,0.339355,-0.092285,1.130615,44.480,-1.0840,6.0763,-3.1450,530,-661,582,0,,,,,,,,,,,,,1598,132,0
242433,0.270996,-0.072510,0.994141,44.471,-4.3282,-36.3511,-29.0687,526,-671,587,0,,,,,,,,,,,,,1598,132,0
242543,0.244385,-0.128174,0.847412,44.462,-6.8626,-10.9084,-21.5725,519,-693,564,0,,,,,,,,,,,,,1598,132,0
242654,0.250977,-0.015137,0.917480,44.477,11.7405,21.4351,-18.7634,520,-703,561,1,1,1,1,5,2.71,26.03032684,119.19334412,20.50,0.695,,141313.00,010726,1599,132,0
242771,0.343506,-0.049072,0.894775,44.462,-0.9313,20.2672,5.8244,515,-719,590,1,1,1,1,5,2.71,26.03032684,119.19334412,20.30,0.695,,141313.00,010726,1601,133,0
242964,0.328857,-0.044434,1.080322,44.456,13.5038,-3.6107,18.4198,513,-681,606,0,,,,,,,,,,,,,1604,133,0
243083,0.441895,-0.070068,1.156250,44.459,-14.0305,-10.4122,12.2137,514,-670,622,0,,,,,,,,,,,,,1605,133,0
243194,0.243164,0.026123,0.884766,44.486,-2.8244,-30.3664,8.0076,518,-642,607,0,,,,,,,,,,,,,1605,133,0
243303,0.258789,0.053955,0.896240,44.486,-5.8092,0.8626,21.3282,515,-628,575,0,,,,,,,,,,,,,1605,133,0
243412,0.261963,-0.098145,0.866211,44.471,3.3359,23.0916,1.7023,526,-619,589,0,,,,,,,,,,,,,1605,133,0
243523,0.371094,-0.023926,0.978760,44.465,-1.5954,16.1603,-21.3893,523,-612,594,0,,,,,,,,,,,,,1605,133,0
243633,0.348633,-0.021484,1.086426,44.471,3.4198,-7.9084,-20.8015,516,-609,598,0,,,,,,,,,,,,,1605,133,0
243743,0.379395,-0.041016,1.080322,44.504,-14.2214,-16.3359,-33.3435,515,-644,607,1,1,1,1,5,2.71,26.03034210,119.19334412,20.30,0.539,,141314.00,010726,1607,133,0
243861,0.206787,-0.019775,1.012695,44.495,18.8015,-16.6794,-30.5344,521,-664,604,1,1,1,1,5,2.71,26.03034210,119.19334412,20.80,0.539,,141314.00,010726,1609,134,0
243980,0.239014,-0.000732,0.868408,44.492,-17.9084,16.0916,-23.6031,508,-716,619,0,,,,,,,,,,,,,1611,134,0
244096,0.305420,0.021729,0.886475,44.498,15.9084,17.0763,-0.7176,509,-731,621,0,,,,,,,,,,,,,1612,134,0
244207,0.303955,-0.041992,0.965088,44.501,-3.5344,26.7405,21.0382,512,-700,629,0,,,,,,,,,,,,,1612,134,0
244323,0.331543,-0.043213,1.037842,44.509,12.7405,-3.4580,25.4504,516,-682,635,0,,,,,,,,,,,,,1612,134,0
244433,0.295410,-0.105469,1.081299,44.515,4.3282,-14.6107,9.4122,515,-664,654,0,,,,,,,,,,,,,1612,134,0
244539,0.467285,-0.017578,1.021729,44.489,-2.8473,-23.5649,23.4198,514,-665,653,0,,,,,,,,,,,,,1612,134,0
244690,0.357666,-0.016113,0.841797,44.495,-11.9008,-6.4122,14.1756,505,-640,635,1,1,1,1,5,2.71,26.03035927,119.19335938,20.80,0.420,,141315.00,010726,1614,134,0
244809,0.236328,-0.001953,0.907715,44.518,16.6641,15.8397,22.9389,501,-630,662,1,1,1,1,5,2.71,26.03035927,119.19335938,20.90,0.420,,141315.00,010726,1616,135,0
244931,0.340820,0.026855,0.962158,44.504,3.6794,13.6183,-18.2366,515,-626,659,0,,,,,,,,,,,,,1617,135,0
245045,0.312988,0.053711,0.967041,44.501,7.7710,4.1450,-3.9771,499,-617,672,0,,,,,,,,,,,,,1619,135,0
245161,0.363281,-0.005859,1.002686,44.486,-16.0763,-1.1985,-21.6870,497,-624,676,0,,,,,,,,,,,,,1619,135,0
245318,0.376953,0.005859,1.106445,44.521,-7.9924,-13.2137,-35.1985,504,-646,674,0,,,,,,,,,,,,,1619,135,0
245434,0.274902,-0.049072,0.885742,44.518,5.6641,-25.4504,-11.6565,485,-693,667,0,,,,,,,,,,,,,1619,135,0
245544,0.254883,-0.113770,0.793945,44.518,-13.4733,14.4504,-24.2290,493,-712,663,0,,,,,,,,,,,,,1619,135,0
245655,0.328125,0.078369,0.898926,44.521,19.1298,8.7405,6.1145,485,-726,684,1,1,1,1,5,2.71,26.03037453,119.19335938,20.90,0.573,,141316.00,010726,1620,135,0
245771,0.354004,-0.030518,0.931396,44.509,-6.6870,17.4733,19.1374,488,-710,695,1,1,1,1,5,2.71,26.03037453,119.19335938,21.40,0.573,,141316.00,010726,1622,136,0
245890,0.372559,-0.000732,0.999268,44.542,6.1603,-1.1908,25.9618,501,-677,694,0,,,,,,,,,,,,,1624,136,0
246007,0.320313,-0.099609,1.020996,44.536,-2.5725,-5.4885,8.6412,508,-663,693,0,,,,,,,,,,,,,1626,136,0
246122,0.394531,0.025391,1.131348,44.539,1.3893,9.5649,18.7328,509,-638,679,0,,,,,,,,,,,,,1626,136,0
246234,0.290283,-0.049561,0.837646,44.530,-11.7710,-14.5725,5.7405,512,-623,659,0,,,,,,,,,,,,,1626,136,0
246344,0.290527,0.065186,0.909668,44.515,10.4046,17.0611,36.7023,507,-602,645,0,,,,,,,,,,,,,1626,136,0
246454,0.266846,-0.034912,0.896973,44.545,4.0534,28.7481,3.6412,509,-576,676,0,,,,,,,,,,,,,1626,136,0
246564,0.301514,0.001221,1.019043,44.536,1.7252,23.0305,-5.2443,506,-561,684,0,,,,,,,,,,,,,1626,136,0
246675,0.334717,0.024658,1.060791,44.536,-4.8931,-6.8397,-16.7328,507,-563,679,1,1,1,1,5,2.71,26.03038788,119.19340515,21.40,1.188,,141317.00,010726,1628,136,0
246794,0.352295,-0.013672,1.045410,44.556,-6.7328,-16.1756,-20.4427,509,-583,663,1,1,1,1,5,2.71,26.03038788,119.19340515,21.40,1.188,,141317.00,010726,1629,137,0
246910,0.113770,-0.026611,1.100342,44.568,6.8702,-31.9618,-24.3817,493,-604,657,0,,,,,,,,,,,,,1631,137,0
247027,0.270508,0.015625,0.862793,44.548,-9.3053,6.1603,-17.3893,470,-655,675,0,,,,,,,,,,,,,1633,137,0
247143,0.296875,0.058105,0.853516,44.539,10.2748,1.5496,-12.3206,483,-667,670,0,,,,,,,,,,,,,1633,137,0
247254,0.314941,-0.019775,0.940674,44.548,-10.7786,28.8397,21.6641,487,-663,669,0,,,,,,,,,,,,,1633,137,0
247364,0.312256,-0.073486,1.006836,44.571,0.3282,6.9695,24.2519,496,-629,662,0,,,,,,,,,,,,,1633,137,0
247473,0.321045,-0.111816,1.044922,44.539,-6.0611,-4.1069,10.7176,506,-621,661,0,,,,,,,,,,,,,1633,137,0
247649,0.255615,0.123291,1.119385,44.559,0.9847,2.3664,35.3664,505,-590,620,1,1,1,1,5,2.71,26.03042412,119.19342804,21.40,1.153,,141318.00,010726,1634,137,0
247765,0.297607,-0.025146,0.829102,44.565,5.9389,-16.4733,8.7786,500,-584,617,1,1,1,1,5,2.70,26.03042412,119.19342804,22.60,1.153,,141318.00,010726,1636,138,0
247888,0.266113,-0.005859,0.896973,44.580,-1.3511,31.8550,34.2672,497,-574,622,0,,,,,,,,,,,,,1638,138,0
248004,0.332520,-0.024658,0.955322,44.568,3.3282,11.7863,-11.6260,520,-551,627,0,,,,,,,,,,,,,1640,138,0
248119,0.337646,0.022217,1.000244,44.604,-1.7328,4.4962,-15.6412,515,-551,628,0,,,,,,,,,,,,,1640,138,0
248234,0.282715,-0.011230,1.075684,44.568,-18.5802,-1.4351,-21.4809,516,-575,622,0,,,,,,,,,,,,,1640,138,0
248344,0.340332,-0.060059,1.135254,44.574,-13.4198,-11.7863,-39.8931,534,-592,610,0,,,,,,,,,,,,,1640,138,0
248454,0.234375,-0.088379,0.939209,44.577,8.0305,-25.4733,-24.8473,518,-630,597,0,,,,,,,,,,,,,1640,138,0
248564,0.185791,-0.062500,0.840820,44.565,-24.8855,22.9160,-22.6412,519,-652,595,0,,,,,,,,,,,,,1640,138,0
248672,0.288086,0.003418,0.933350,44.604,16.4504,18.8015,0.5038,528,-662,591,1,1,1,1,5,2.70,26.03044510,119.19345856,22.60,1.054,,141319.00,010726,1641,138,0
248824,0.311523,-0.117676,0.981934,44.574,-2.1450,6.0840,25.7634,528,-653,604,1,1,1,1,5,2.70,26.03044510,119.19345856,23.20,1.054,,141319.00,010726,1644,139,0
248947,0.333984,-0.108398,1.041748,44.598,10.6718,-8.7634,21.1374,532,-628,611,0,,,,,,,,,,,,,1646,139,0
249063,0.433594,-0.070557,1.131348,44.562,-0.7328,-16.0916,17.9160,533,-620,616,0,,,,,,,,,,,,,1647,139,0
249176,0.174316,-0.043701,0.967529,44.606,5.2824,-15.6031,10.8779,526,-599,598,0,,,,,,,,,,,,,1647,139,0
249286,0.292725,-0.000488,0.908203,44.595,-7.1374,-6.2595,12.8855,521,-602,591,0,,,,,,,,,,,,,1647,139,0
249404,0.237305,-0.056396,0.922363,44.589,4.2901,29.5191,14.7786,518,-594,601,0,,,,,,,,,,,,,1647,139,0
249514,0.338623,-0.030029,0.949463,44.615,2.4656,17.5802,-10.9313,523,-588,612,0,,,,,,,,,,,,,1647,139,0
249624,0.327637,-0.012695,0.996582,44.618,-1.3282,4.7481,-20.0458,524,-589,610,0,,,,,,,,,,,,,1647,139,0
249735,0.319824,-0.007813,1.052734,44.598,-10.0153,-2.8473,-24.0229,523,-610,598,1,1,1,1,5,2.70,26.03046417,119.19345856,23.20,0.810,,141320.00,010726,1649,139,0
