phase,t_s,temp_c,comp_roll,comp_pitch,comp_yaw,mahony_roll,mahony_pitch,mahony_yaw,madgwick_roll,madgwick_pitch,madgwick_yaw
level_static,15.94,43.662,0.5647542640137309,-2.0493608142697037,-64.87958066496087,0.525198118463886,-2.043104397222281,-64.9051859371259,0.5662267319140596,-2.046811418706577,-64.89151455372465
level_static,15.96,43.724,0.5645410940874368,-2.049983250898571,-64.87350899633284,0.5278764566077843,-2.0393198444563114,-64.88402292439542,0.5656220588467779,-2.048264178135227,-64.88905683231869
level_static,15.98,43.674,0.5635612326958364,-2.0479774650315288,-64.86754739096939,0.5300080004295538,-2.028110739477498,-64.85990337161775,0.5642960480870695,-2.047109061279638,-64.88814107002943
level_static,16.0,43.674,0.5653071124658874,-2.045639904563403,-64.86124481992482,0.5350108410378007,-2.020884196289624,-64.83997635620806,0.565694674500836,-2.0455308970994888,-64.88584496006315
level_static,16.02,43.686,0.5656176868203834,-2.0527314130727716,-64.86540311741592,0.5385956727751842,-2.0453756400901684,-64.86025562413933,0.5659917367224369,-2.0522718090985967,-64.88531441247841
level_static,16.04,43.674,0.5620841534602582,-2.0444832380139237,-64.86126190719392,0.5288232377904151,-2.015790279566314,-64.8428232347236,0.562661846654557,-2.0443347249821415,-64.88575118498757
level_static,16.06,43.715,0.560456505954418,-2.0459224850188917,-64.86098232455959,0.5253381230152674,-2.0156666670897794,-64.84419244437925,0.5611296725027337,-2.0458237464359694,-64.88547435147464
level_static,16.08,43.68,0.5640794209756167,-2.0429351625033023,-64.85945253049063,0.5352250695598204,-2.0084900948350684,-64.83813235310936,0.5647560259980784,-2.042889189488652,-64.88599841067357
level_static,16.1,43.709,0.566667390681514,-2.045335415864107,-64.86005181874167,0.5418498373275151,-2.0158767100140773,-64.84278790456472,0.5673437906893017,-2.045231608941423,-64.88589433679742
level_static,16.12,43.704,0.5650169094489819,-2.0485778080390484,-64.86216351951911,0.538064646075168,-2.032662714699508,-64.85868268812762,0.5657093719951434,-2.0482031775408167,-64.88387625649723
level_static,16.14,43.709,0.5672314129268985,-2.0495765102702412,-64.86656481257246,0.547629216320462,-2.037563472835657,-64.87486251127197,0.5681904636942547,-2.0483605395126094,-64.88542959066446
level_static,16.161,43.709,0.5606619269333095,-2.051481966011166,-64.87144983492354,0.5257052689254417,-2.043371426077693,-64.8996711546374,0.5620044267054382,-2.049495335642282,-64.88423182717598
level_static,16.18,43.686,0.56028538373698,-2.046863758770329,-64.87053542761603,0.5242873603477367,-2.0260482305461824,-64.89782252173019,0.5620630084476174,-2.044659254406751,-64.88373471334224
level_static,16.2,43.701,0.5583980272040643,-2.048292094625936,-64.87555142223165,0.5204306273922158,-2.0339733145005425,-64.91771183038138,0.5605810111264108,-2.0452455136715466,-64.88394359013226
level_static,16.22,43.674,0.5612856730093992,-2.0495791614624554,-64.87279969282618,0.5294263972979929,-2.037151906430569,-64.90211820225707,0.563136139006674,-2.04719806884509,-64.88369247282444
level_static,16.24,43.709,0.5602964926440978,-2.0492311419878173,-64.87110189887579,0.5297554710730641,-2.036844918141148,-64.88900505121606,0.5618833151205314,-2.0474992981016875,-64.8843014551333
level_static,16.26,43.686,0.5551937110762358,-2.0578125590300553,-64.87630310946962,0.5162608224013984,-2.064950043880649,-64.90441515953135,0.5566941080572237,-2.0563891967827863,-64.8848313383184
level_static,16.28,43.698,0.5567206720799397,-2.0599774308257963,-64.87306629724843,0.5272200423186887,-2.069953470556938,-64.89028082617796,0.5577591482431096,-2.0591453593686295,-64.88384454191383
level_static,16.3,43.677,0.5579242158815192,-2.0580368064074963,-64.87014690416369,0.5292611730792617,-2.061964342975928,-64.87323135634827,0.55876656751546,-2.0578986653136164,-64.88445215980441
level_static,16.32,43.718,0.5580477379724594,-2.06032312352838,-64.87048027628333,0.5319560808316265,-2.0704594470803865,-64.86986042951003,0.5586354638444626,-2.060652969138913,-64.885225947303
level_static,16.34,43.689,0.5537125143445323,-2.056487275747644,-64.87056026435476,0.5193467691129465,-2.0544114592528335,-64.86622535995764,0.5545863773996967,-2.056870813050979,-64.88661528250245
level_static,16.36,43.68,0.5536208626822086,-2.059483118503139,-64.87443093256465,0.5207106372561904,-2.063927954980451,-64.8780606850561,0.5546171935757302,-2.0596036920775727,-64.888100385546
level_static,16.38,43.689,0.5531537276653112,-2.0510275408622927,-64.8675863341229,0.5209142676939406,-2.03625219351761,-64.85737175872501,0.5541491102201896,-2.051357828729558,-64.88588891024375
level_static,16.4,43.712,0.5533219907064781,-2.054221092828381,-64.87032401307177,0.5240670049958183,-2.0475609221940805,-64.86834391089134,0.5543523831702146,-2.054304195969572,-64.88630483702775
level_static,16.42,43.718,0.5574444883308238,-2.051855319618747,-64.87435810511124,0.5428166967381887,-2.0359709265218022,-64.88018914164103,0.5588730371613146,-2.0507213631070456,-64.88966035994213
level_static,16.44,43.677,0.559579233532143,-2.055870671711973,-64.88388083735026,0.5492444813224236,-2.0534092069479586,-64.91889926416012,0.5615715475728255,-2.0530137510855706,-64.89103461296101
level_static,16.46,43.706,0.5611220827731936,-2.0532070202671227,-64.8854430849278,0.5603019569913721,-2.0439648075567374,-64.92848211946905,0.5634251085426488,-2.0491592737675424,-64.8907861897194
level_static,16.481,43.689,0.5632570735081591,-2.0556162641930382,-64.88427355118715,0.5693331247995572,-2.050129835316546,-64.9243914438176,0.5654721134974603,-2.0516020838722766,-64.88964545462296
level_static,16.5,43.709,0.5604699409455275,-2.059983851107065,-64.88747675479296,0.5589432955265597,-2.064659210576627,-64.93635542610257,0.562899744986027,-2.0556393063677145,-64.88890996256312
level_static,16.52,43.686,0.5636872340769353,-2.060057498200309,-64.88499828168682,0.5705090179529891,-2.0619437726966665,-64.92545946622623,0.5659333376973371,-2.055761076094919,-64.88817895930059
level_static,16.541,43.701,0.5615428623610074,-2.0626359666707677,-64.8847835419367,0.5613224523627772,-2.0659837138070394,-64.92298945790304,0.5636372795794553,-2.058665088965863,-64.88737191178144
level_static,16.56,43.706,0.5652190566696379,-2.060664240783677,-64.8780025083554,0.5733857235445745,-2.056614610874139,-64.90079517605896,0.5668512033798392,-2.0571821974243893,-64.88463311970241
level_static,16.58,43.706,0.5673395464976646,-2.0611219925304383,-64.87608645926231,0.5793370444423452,-2.0556671656288508,-64.890998971786,0.5688042932547706,-2.057917003854579,-64.88461396879501
level_static,16.6,43.677,0.5671616942346038,-2.0617181934545776,-64.87658063136311,0.5757843602205789,-2.055843454812448,-64.88780534841236,0.5686179100593081,-2.0587561414379567,-64.88573581375351
level_static,16.62,43.686,0.5643104267222815,-2.060676082210692,-64.87903220204522,0.5622520583344149,-2.054079377447466,-64.89916064092924,0.5661503642986867,-2.0572813010217232,-64.8854083981735
level_static,16.64,43.677,0.5635463728519435,-2.062762488101448,-64.88245673591086,0.561587279319365,-2.062605693480841,-64.91279352455581,0.5655566413843182,-2.0588131282566975,-64.885503901658
level_static,16.66,43.665,0.5640051926792855,-2.058848402669121,-64.88386758510215,0.5621420767726841,-2.052561140782475,-64.9129739193398,0.5662618227315036,-2.054534676655373,-64.88711518447337
level_static,16.68,43.709,0.5655023706967975,-2.051695449461657,-64.8813931961272,0.5677641195572276,-2.029113917343124,-64.90319894137082,0.5679890012281834,-2.0469711406380235,-64.88730241583868
level_static,16.7,43.692,0.5711485181932121,-2.057378606324432,-64.88585298312995,0.5827943874253758,-2.0436696647634625,-64.91901227466249,0.5737996828752272,-2.0518590981786327,-64.88847951027283
level_static,16.72,43.704,0.5709349815996644,-2.0527165226164517,-64.88500604433736,0.5740822269073035,-2.0239006825268264,-64.9154356301932,0.5740754460110737,-2.046861017626885,-64.88852993793924
level_static,16.74,43.701,0.5733856974676627,-2.053330547842178,-64.87823088109081,0.5845039423325046,-2.0264467807655815,-64.88421050280441,0.5757648604589355,-2.0488912225360796,-64.88768582089574
level_static,16.76,43.718,0.5753059223530109,-2.0520415290992076,-64.87100369084155,0.5843773287217605,-2.025806730285061,-64.85768783774732,0.5770542894831296,-2.048984808268536,-64.88520355938236
level_static,16.78,43.674,0.5763089554362889,-2.0493675921443346,-64.86057748857715,0.5908294798615271,-2.015442254662179,-64.81987592341555,0.5772906698619689,-2.047785550999153,-64.88282702775588
level_static,16.8,43.689,0.5777757952465326,-2.050293162597774,-64.85504174595145,0.5982512620012044,-2.0200954102049593,-64.79829810986072,0.5780619989005442,-2.0499979817217935,-64.88230242494038
level_static,16.82,43.692,0.5765559046526305,-2.051811176583381,-64.85548855035297,0.5926123346375084,-2.033247372755556,-64.79964351545955,0.5764929069960676,-2.052262510609864,-64.88280173518528
level_static,16.84,43.692,0.5748011849303453,-2.0460626276873075,-64.84590372983963,0.5805942085278546,-2.0058389247731134,-64.76625358852593,0.5744518367258494,-2.047807908068799,-64.88144326546606
level_static,16.86,43.706,0.5700371546208878,-2.05292824742217,-64.85010092597115,0.5619217181166557,-2.0347706857466568,-64.78625101886315,0.5695199106139115,-2.055240404470012,-64.88124081963811
level_static,16.88,43.689,0.5739714350002633,-2.0554483860518777,-64.8484599628929,0.5755036732046458,-2.0390611980500997,-64.78850559946713,0.5732964839286296,-2.0576643343411374,-64.88022554323875
level_static,16.9,43.677,0.5702042970194208,-2.06053362215223,-64.8576680354988,0.5584064706833755,-2.060362136471825,-64.82242566245462,0.5699797707160856,-2.0622535365963564,-64.88276324362293
level_static,16.921,43.698,0.5699666810570917,-2.057800906991588,-64.85345612015198,0.5583236195371195,-2.0428131509092853,-64.8108735520988,0.5697777865935031,-2.0594803425570594,-64.88208188207136
level_static,16.94,43.695,0.5693586834686876,-2.060627369677615,-64.85506480733062,0.5580566203418172,-2.0523527556237133,-64.82296407371591,0.5692075800408956,-2.0619905159515115,-64.88144917379125
level_static,16.96,43.68,0.5661861470847296,-2.0624532853050077,-64.85490926212368,0.5471021754346458,-2.0567526756641263,-64.8291184081605,0.5660584974940281,-2.0639315813714147,-64.87978864773225
level_static,16.98,43.715,0.5661144570337315,-2.0649213343282034,-64.85509395258129,0.5468829401579789,-2.061686553869732,-64.83246830382322,0.565961439777885,-2.066490696951709,-64.87945849320914
level_static,17.0,43.692,0.5602485225920513,-2.0635721626062224,-64.85787833533705,0.5266850921795002,-2.060314675225748,-64.84184983058711,0.5603429948177814,-2.06518847642217,-64.88032274654003
level_static,17.02,43.712,0.5563416079172043,-2.0636891095141188,-64.86002386184907,0.515459320226312,-2.0533494792918154,-64.84540149182384,0.5567726581990856,-2.065293364827306,-64.88251682234826
level_static,17.04,43.665,0.5521901351890566,-2.0629793256477917,-64.8612592284401,0.5015367423535712,-2.0436319229734474,-64.84703220315659,0.5530045152154408,-2.0646329517854483,-64.88406232030788
level_static,17.06,43.704,0.5535336776123289,-2.0586998984975646,-64.85788894816707,0.5131363970384772,-2.024458464809416,-64.83064903651665,0.5543072948831628,-2.060517545923107,-64.88565393768305
level_static,17.08,43.683,0.5534797863279519,-2.058613274251577,-64.85385899959928,0.5151214664284445,-2.0324181667313175,-64.82182146078769,0.5537793601193779,-2.0611814374508164,-64.88285386550481
level_static,17.1,43.659,0.5556832719911851,-2.0594109876235027,-64.85017082206231,0.5278180744624291,-2.038698245783693,-64.80877728446991,0.5554453900343297,-2.0627398455585797,-64.88216941751675
level_static,17.12,43.674,0.5527088258029588,-2.059386953297552,-64.84518190781031,0.517120459031246,-2.0357524037223285,-64.7958471787225,0.5521818302671759,-2.0636333920066265,-64.87978440634585
level_static,17.14,43.706,0.5524735406501174,-2.0611585767986327,-64.84122335903228,0.5179979695090491,-2.039308951536054,-64.78537383103577,0.5515692069370957,-2.0662132468342773,-64.8782819316108
level_static,17.16,43.677,0.5508241982385785,-2.062235103248157,-64.84571125826953,0.5131251102769357,-2.0431518027645206,-64.80602147234403,0.5503367692484301,-2.0666396560455444,-64.87943004552397
level_static,17.18,43.692,0.5470906058755824,-2.0660454964653954,-64.85132181836173,0.5001599364415042,-2.0554297813685967,-64.83401790475163,0.5470975372411033,-2.0697157545587728,-64.87913829398616
level_static,17.2,43.692,0.5532082133032696,-2.067572381795672,-64.85308283499424,0.5269064448291461,-2.062483823322566,-64.84254377809692,0.5531092973591568,-2.0705161374354395,-64.87994167216874
level_static,17.22,43.683,0.5571931072687111,-2.06953248952432,-64.85336558494572,0.5370671329876289,-2.0648750558258784,-64.84507615720742,0.5571383551496719,-2.07226874478709,-64.88003869501037
level_static,17.241,43.704,0.561131341163578,-2.068490463774222,-64.85365783747604,0.5524230985011241,-2.065522643931415,-64.84605254948933,0.5611383665838305,-2.070940744686872,-64.88065302268033
level_static,17.26,43.689,0.5654815161427794,-2.067998363182892,-64.852040638937,0.5630521025541299,-2.0625693603209045,-64.84333222222239,0.5653663331207632,-2.0703503106369183,-64.87986123913855
level_static,17.28,43.677,0.5659467121082279,-2.0620480164907518,-64.84711697589921,0.5604494503654492,-2.042028520773305,-64.83083554696687,0.5659343711608649,-2.0644546944613262,-64.87786845420716
level_static,17.3,43.689,0.5645774902258028,-2.0633279933366153,-64.85085652079208,0.5534951384702946,-2.0474593691233607,-64.84353271584727,0.5648190955517678,-2.065454284705932,-64.87919932378772
level_static,17.32,43.692,0.5639534637910923,-2.0620436492387046,-64.85162975558518,0.5522574404286984,-2.048257707901689,-64.84915047223517,0.5642749763777934,-2.063911189934181,-64.87872899381894
level_static,17.34,43.727,0.5655643441368191,-2.062783064494524,-64.85364554420885,0.5618508795399337,-2.048739729411328,-64.8501891889369,0.5658959680412629,-2.0644616953036494,-64.88143150018134
level_static,17.36,43.692,0.5703803853265108,-2.0636610556041437,-64.85327517995087,0.5813557822269947,-2.053465806197267,-64.84450234421922,0.5704027332224899,-2.0654120578953776,-64.88287884044871
level_static,17.38,43.692,0.5746626707493937,-2.059367346980053,-64.84722282596115,0.59573226497625,-2.0358053708298764,-64.82061105696428,0.5744114131327219,-2.061534085114678,-64.88290682101147
level_static,17.4,43.686,0.5731253305089186,-2.055364149667406,-64.8447608776442,0.5869296166567439,-2.022653877306724,-64.81112442167182,0.5729076677696459,-2.057877520069801,-64.88317281687586
level_static,17.42,43.677,0.5711512327357738,-2.052394602811435,-64.84310733658914,0.5806199099381776,-2.0171129183116436,-64.81184791019922,0.570981838555823,-2.054828277042152,-64.88170197679618
level_static,17.44,43.674,0.5746625099807511,-2.0516433059929766,-64.84303752689127,0.5920291805618161,-2.0151522519153886,-64.81001074332609,0.5744422277754699,-2.0539843988889595,-64.88328217053392
level_static,17.46,43.677,0.5801404878391793,-2.055160844701294,-64.84435913608148,0.6102327869660326,-2.0299200181217794,-64.81801082534079,0.5796963092014251,-2.0571948981396693,-64.88353268401904
level_static,17.48,43.686,0.5782428511319947,-2.0534823389273402,-64.84236340586816,0.5969855357526566,-2.0275824918124306,-64.81770504128139,0.5778140750076504,-2.0557325597916765,-64.88131184139351
level_static,17.5,43.645,0.5790295765512157,-2.0476570738114828,-64.83855017958233,0.5962982599115847,-2.013737716595763,-64.80540205462567,0.5785145307323377,-2.050190879053695,-64.88071033585048
level_static,17.52,43.695,0.5779144461805991,-2.049532629084975,-64.8409209062192,0.5876539385751149,-2.024937405804391,-64.81669301006889,0.5774397199805303,-2.052109586801036,-64.88064969147067
level_static,17.54,43.68,0.5798853096819623,-2.0488302025199827,-64.84145648782827,0.5896661784377268,-2.0287490266660337,-64.81901552111653,0.579356504693678,-2.0514874484463457,-64.88097169193794
level_static,17.56,43.692,0.5747117289841,-2.0519820491453435,-64.84480168011724,0.5694898303415242,-2.0467200207456875,-64.83886713963723,0.5742912262326836,-2.0545629724660923,-64.87895288753631
level_static,17.58,43.671,0.5731032631016513,-2.0501567091781245,-64.84268207333348,0.5597250650064853,-2.04130199319124,-64.83507869652655,0.5727153846895259,-2.052977307999958,-64.87719030317336
level_static,17.601,43.662,0.5694573045259399,-2.0548522957134296,-64.84707868590151,0.5451473811551812,-2.058026845443561,-64.85242765160186,0.5690328130576765,-2.057811259754886,-64.87708263497751
level_static,17.62,43.677,0.5687666283239997,-2.04980066720422,-64.84237917605188,0.5472802365191186,-2.0389450158238174,-64.8289327317422,0.5681390749506102,-2.0535583610244976,-64.87796937549255
level_static,17.64,43.677,0.5668655267174116,-2.048064442459187,-64.8372601818135,0.5426675502063913,-2.028822984473912,-64.81281087667396,0.5660323240446157,-2.052418887674531,-64.8762441665498
level_static,17.66,43.665,0.565658015258204,-2.047590401580889,-64.83325013632037,0.5396691407112417,-2.0234978436026227,-64.8010781308375,0.5646354677749099,-2.0524838318217498,-64.87484352874425
level_static,17.68,43.677,0.570814984727573,-2.0492561078140126,-64.8306844200255,0.5613773360603946,-2.0275806874561892,-64.79481877697877,0.5694873634100431,-2.054216526781781,-64.8743665069193
level_static,17.7,43.686,0.5698703499489016,-2.0506605135484266,-64.83311617779857,0.5564334737590623,-2.036388686892009,-64.80610765086149,0.5686070283869924,-2.0555546585820452,-64.87456900437186
level_static,17.72,43.668,0.5751664934346359,-2.052515770475628,-64.83304109954122,0.5758751818204834,-2.0432082085068646,-64.80528488380483,0.5736887849281437,-2.0573834293845126,-64.87544904031138
level_static,17.74,43.695,0.5787964107825915,-2.053351019678885,-64.83302587725488,0.5912001082383359,-2.051973395462862,-64.80797036224634,0.5770661074249288,-2.0581113436798066,-64.87521747815431
level_static,17.76,43.677,0.5786114995422561,-2.053651814404374,-64.83492847788703,0.5852846351359544,-2.049718882286569,-64.81536965388925,0.5771443807964514,-2.0581844466325907,-64.87613689346149
level_static,17.78,43.692,0.5799962749037307,-2.0503573588100825,-64.8342388047073,0.5948196891796559,-2.0383152862056475,-64.80920427967902,0.5785169864056207,-2.054738363929804,-64.87810017768591
level_static,17.8,43.701,0.5791460085327521,-2.0507219056893575,-64.83560363178843,0.5938467762396199,-2.0412838283814096,-64.81719935156698,0.5777253606402747,-2.0548143707671858,-64.87812149516664
level_static,17.82,43.704,0.5773104938139197,-2.0491476194281875,-64.83470984631549,0.5843527258126819,-2.038577305282971,-64.81241782295663,0.5758055560172094,-2.053696448250697,-64.87829261547208
level_static,17.84,43.695,0.5780420731780627,-2.0520205114694763,-64.83133606033411,0.5839063370924698,-2.043218094784807,-64.80580871376347,0.5762794794303842,-2.0570639994303486,-64.87596921403511
level_static,17.86,43.665,0.5792749598085325,-2.048718091649876,-64.82681056623063,0.5906050143890029,-2.033542068570459,-64.78888023297222,0.5772046735036769,-2.054268699231383,-64.87569388507752
level_static,17.88,43.704,0.5755626808086672,-2.04685552404399,-64.82582118887217,0.5697350165298246,-2.0260055363841287,-64.7857105577552,0.5736057077411627,-2.052933785982391,-64.87562833057477
level_static,17.9,43.689,0.574769377307968,-2.0466119766829,-64.82887077501557,0.5623626479544745,-2.0368639162031497,-64.80163543447141,0.5729098367180643,-2.052523368516967,-64.87511755748015
level_static,17.921,43.68,0.5738711041799135,-2.0489237997523704,-64.83044590032392,0.5601535959199601,-2.0436335533634753,-64.80826222976333,0.5719828742304616,-2.0549134761641805,-64.87548600505225
level_static,17.94,43.698,0.572611145025658,-2.0443105012088236,-64.82616254905867,0.5543795069307,-2.0287164861131943,-64.79774229827456,0.5708145117607948,-2.050697201223341,-64.87359810742421
level_static,17.96,43.692,0.5702202688188287,-2.0386599196173503,-64.82596324765262,0.5484661774664453,-2.010632632973746,-64.798819331422,0.5687882787738049,-2.0446457197887007,-64.87426233599771
level_static,17.981,43.689,0.5739245313632995,-2.0377409149993793,-64.8246085695735,0.5644587773911017,-2.00446110235613,-64.79755897670653,0.5727010962217904,-2.0431503795638344,-64.87434040224421
level_static,18.0,43.665,0.5722699792477081,-2.0349753738013283,-64.82731008303882,0.5532845527542578,-2.0013242780814418,-64.81233706770121,0.5716535771123077,-2.0398978842988207,-64.87414626858994
level_static,18.02,43.709,0.5713023431244414,-2.0374862128741333,-64.82759682575156,0.5462501491803189,-2.0136702110714184,-64.81659158510224,0.570563317444672,-2.0427627137562507,-64.87275808775348
level_static,18.04,43.695,0.5667193801566472,-2.0403892376410417,-64.83008092570691,0.5353070638472484,-2.0291045043538065,-64.82612113049979,0.5658614628152435,-2.0459078888527746,-64.87244220272416
level_static,18.06,43.692,0.559204495637717,-2.0396538444005525,-64.82957200379967,0.5057868364853642,-2.0193522885812283,-64.82127699528955,0.5585824870440134,-2.045792364241505,-64.87261253615932
level_static,18.08,43.674,0.5547021640932038,-2.041484191930015,-64.83026855702845,0.4955645217144188,-2.0297558041357657,-64.82664580648321,0.553971551468907,-2.0478949366698598,-64.87124765436174
level_static,18.1,43.718,0.5552354869480005,-2.043949146645719,-64.83078926891038,0.504578224600917,-2.0406490780133097,-64.8309424233019,0.554327247306623,-2.0502730963414817,-64.87043948408623
level_static,18.12,43.662,0.5550116670379838,-2.045952958613972,-64.8330804724704,0.5062221149862532,-2.0490321795516246,-64.83790298974185,0.5541176550699668,-2.0521941024658203,-64.87095301027104
level_static,18.14,43.701,0.5458227641141664,-2.0402220940724893,-64.8330355966238,0.47594913186450744,-2.0264020376597136,-64.83193183216221,0.5454023392686114,-2.046802672035728,-64.87228375404322
level_static,18.16,43.706,0.5460514917871863,-2.0373573691173266,-64.83721125854574,0.48091589400649687,-2.0188721720159677,-64.84011615228619,0.5460225714437703,-2.0433250039601676,-64.87578130919024
level_static,18.18,43.701,0.5468222409814272,-2.039532379355328,-64.84066773695162,0.48767810497973285,-2.029595552826847,-64.85748808091392,0.54698445346291,-2.0447253150704023,-64.87514786525165
level_static,18.2,43.683,0.5482777939884985,-2.044881747780628,-64.846997177557,0.4957915782241587,-2.0482280685710723,-64.88068134927882,0.548666606621754,-2.0492044311771753,-64.87607336452831
level_static,18.22,43.704,0.55051055988772,-2.045664922586408,-64.84843094703683,0.5028223241583354,-2.055328164135424,-64.88294478208691,0.5508511881642221,-2.049913738888757,-64.87615454862505
level_static,18.24,43.68,0.5499960592481302,-2.0462637395344694,-64.84546288152953,0.5062705690500502,-2.057065361746843,-64.8771499678134,0.5501354183884317,-2.0505809201642045,-64.8730346561434
level_static,18.26,43.689,0.5453403021251049,-2.0416443127166906,-64.84344704371317,0.4900722456755223,-2.0410299317349434,-64.86805329414871,0.5456597616020376,-2.0461872926657905,-64.87219647659579
level_static,18.28,43.706,0.5384625973594023,-2.042868907685394,-64.84488481088356,0.47093008755513854,-2.0483762350250156,-64.87792952500955,0.5389125023386951,-2.0473627837479156,-64.8698095162787
level_static,18.301,43.698,0.5346807083988504,-2.042351406053882,-64.84374299522011,0.4576466648612781,-2.043096992656272,-64.86989264547432,0.5349385835240841,-2.047289155890438,-64.86932385556668
level_static,18.32,43.683,0.5354472090115615,-2.044252631306396,-64.84355889012276,0.45928995368907066,-2.0485594369818543,-64.86631593531727,0.5357098502053016,-2.0494387838434545,-64.86899619528094
level_static,18.34,43.698,0.5368969260461032,-2.04759762775264,-64.84420732340199,0.4696268024778235,-2.061256849089006,-64.86584119024782,0.5369037791938204,-2.052974736677105,-64.86889843269444
level_static,18.361,43.695,0.5330471942655723,-2.048168276939554,-64.85136959487676,0.4608609752584076,-2.065953945491456,-64.88762172042365,0.5334433641729591,-2.0527897740853924,-64.87117496145534
level_static,18.38,43.683,0.5380707268475757,-2.047755853374635,-64.85091625570448,0.48351782740019544,-2.055148783185447,-64.87956054060948,0.5383075656157837,-2.0521442940643118,-64.87306295816677
level_static,18.4,43.692,0.5471299473147408,-2.0435152129633276,-64.84602970417889,0.5198633763539516,-2.036315631328301,-64.85875672133152,0.547083736932575,-2.0476314220993177,-64.87360103835304
level_static,18.42,43.689,0.5479434786513628,-2.047510511970384,-64.84381589942195,0.5228776281769111,-2.0456465891129945,-64.85403637094998,0.547641391747462,-2.051979486563913,-64.87139305271407
level_static,18.44,43.706,0.5457664345790879,-2.049193054284846,-64.84405867775688,0.5242921338764048,-2.0576800691583474,-64.85613950904344,0.5451738428864444,-2.0538119238620953,-64.87025977079907
level_static,18.46,43.706,0.5448259747767061,-2.0485289236008017,-64.8425804518012,0.5198261189978566,-2.0539990409174376,-64.84845371664551,0.5441523792762711,-2.053492776298341,-64.87000171821073
level_static,18.48,43.671,0.5435832510218467,-2.0520792046976033,-64.84449319327689,0.5153443134682139,-2.066513307969621,-64.85483449521516,0.5428300992268317,-2.0572092949574543,-64.86974965236732
level_static,18.5,43.665,0.5438002560368891,-2.051706942380782,-64.84511783539881,0.5174203789945061,-2.0662852170835144,-64.85433012740847,0.5430439133255419,-2.0568072376562756,-64.87033045401358
level_static,18.52,43.706,0.5402827600312959,-2.0529162321798853,-64.84465389643275,0.5098999865427769,-2.0673339926140284,-64.85505975428697,0.5395284826595719,-2.0580448556737005,-64.86902447346868
level_static,18.54,43.695,0.5401942613859768,-2.051118517503609,-64.84295370248692,0.5122963262544126,-2.0623181268351325,-64.84936982171642,0.5393759315957678,-2.0562754598837216,-64.8682467214999
level_static,18.56,43.692,0.5378712128211566,-2.0482532174075976,-64.83851137800701,0.5060078239593185,-2.0505298898665343,-64.83439067449409,0.5369218046548107,-2.053870158190227,-64.86657249705725
level_static,18.58,43.665,0.5404128146035986,-2.050091551385902,-64.83521124106558,0.514464122329214,-2.0513987905972813,-64.82389752197555,0.5392231888941598,-2.056079306120007,-64.86533788718948
level_static,18.6,43.704,0.538956492966276,-2.0484287609555794,-64.83491093980054,0.5119497576411675,-2.046122469542627,-64.81726816388321,0.5377115255741074,-2.054739988959413,-64.86691576751686
level_static,18.62,43.692,0.5427457660973346,-2.0507720666635554,-64.84038202105481,0.5323559915613335,-2.05763004086742,-64.83470419346341,0.5415275610740268,-2.0561451867595006,-64.86971277488102
level_static,18.64,43.701,0.5432284888931153,-2.0429512355172883,-64.83751369166215,0.5350032730096855,-2.0277189192135356,-64.82193417896046,0.5422934656092618,-2.048083395551232,-64.87097701245209
level_static,18.66,43.721,0.5452992605046778,-2.0437737363328803,-64.83882709734358,0.5438384697919564,-2.025900392486422,-64.82714608372842,0.5445220030928873,-2.0483781999720225,-64.87212601041062
level_static,18.68,43.698,0.5391254632905715,-2.0436453107470807,-64.84520143282407,0.5214227360315757,-2.028737486172483,-64.85048002097065,0.5389808430768755,-2.04757178519824,-64.87359936532947
level_static,18.7,43.674,0.5378060635666625,-2.0467082974526636,-64.8528872785124,0.5155954667142513,-2.046871043865273,-64.87543627994104,0.5379591964510592,-2.0500141367880103,-64.87557915133333
level_static,18.72,43.712,0.5363001585028024,-2.0454170625591197,-64.85436165072068,0.5102933011313687,-2.0422557070934535,-64.87783093895939,0.5366846065280529,-2.048482595007177,-64.87635742006596
level_static,18.741,43.698,0.5362518975699149,-2.047128094198259,-64.8548709796196,0.5125228552201554,-2.045145347151273,-64.88053721693997,0.5367034137811119,-2.049932809924377,-64.87580600923182
level_static,18.76,43.733,0.5394816821700287,-2.0508245499930027,-64.85705736230872,0.5241700225274124,-2.052790042550082,-64.88911033665619,0.539916449686765,-2.052971325907635,-64.87588459635181
level_static,18.78,43.704,0.5388595908971722,-2.051031346687204,-64.86056634163737,0.5214028261761768,-2.052655377696927,-64.89890464093466,0.5396371304639593,-2.052594698644888,-64.87706379524103
level_static,18.801,43.698,0.5393847238144478,-2.0489873556935927,-64.8608395223347,0.5305507004101845,-2.047356599750235,-64.89805137923699,0.5403217664915343,-2.049956818125742,-64.87744287671337
level_static,18.82,43.695,0.5424173582155593,-2.042327319787856,-64.8583509452204,0.542848510274601,-2.0257071511115656,-64.88351429968964,0.5432757900899382,-2.043296335439317,-64.87865012169796
level_static,18.84,43.704,0.544580137995063,-2.041517399614626,-64.85400481908322,0.5467809492447556,-2.0069148197255213,-64.86744756247957,0.5456028112568893,-2.0424888694358105,-64.87819689881898
level_static,18.86,43.683,0.5415985097130315,-2.0388100457833698,-64.85442790163205,0.533644942954769,-2.00120338376562,-64.8732348795921,0.5429777427768483,-2.039393876783962,-64.87693519572778
